,time_male,time_female,tuple,warner_male,warner_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7325886,-0.86042255,"('unsociable', 'sociable')",-0.69382626,-0.8455734,-0.41824186,-0.6631671,-0.6148856,-0.789721,-0.1748354
1,0.37733895,0.28147268,"('unfriendly', 'friendly')",1.963462,1.7484984,1.8320067,1.6522121,1.3909359,1.2273944,-0.1635415
2,0.82258195,0.8620977,"('unlikable', 'likable')",0.757735,0.90408945,0.9196351,1.0323151,0.8333174,0.9328341,0.0995167
3,-1.3179051,-1.1376432,"('repellent', 'pleasant')",-1.5194248,-1.3918711,0.11807844,0.13442121,-0.9064171,-0.7983644,0.1080527
4,-0.14908448,-0.24667424,"('disliked', 'liked')",0.20863853,0.17828931,-5.778847,-5.8133035,-1.906431,-1.9605629,-0.0541319
5,-0.01463853,-0.022718843,"('distant', 'outgoing')",0.86194026,0.9425609,-0.16197082,-0.10246656,0.2284436,0.2724585,0.0440149
6,0.025021054,0.0082362145,"('distant', 'open')",1.1958108,1.256533,0.23166403,0.24806347,0.4841653,0.5042775,0.0201122
7,0.52485526,0.47958758,"('insensitive', 'sensitive')",-0.47438475,-0.50217444,0.42592376,0.38037854,0.1587981,0.1192639,-0.0395342
8,0.54348755,0.5311226,"('unaffectionate', 'affectionate')",1.174636,1.2001128,0.19432722,0.24700333,0.6374836,0.6594129,0.0219293
9,1.1845487,1.1847498,"('unaffectionate', 'caring')",1.5140526,1.5199366,0.89930165,0.93759114,1.1993009,1.2140925,0.0147916
10,-1.0831335,-1.1295493,"('unsympathetic', 'sympathetic')",-1.7202266,-1.7939736,-0.46226335,-0.6193774,-1.0885411,-1.1809668,-0.0924257
11,-0.5569065,-0.48643512,"('unhelpful', 'helpful')",-1.1816672,-1.1071345,1.9447803,1.961886,0.0687355,0.1227722,0.0540367
12,0.0711586,0.11251278,"('unsupportive', 'supportive')",0.21723801,0.3368964,-1.6603953,-1.6287992,-0.4573329,-0.39313,0.0642029
13,-0.11747822,-0.22960919,"('impolite', 'polite')",-1.7853804,-1.9825127,-0.27893683,-0.38848007,-0.7272651,-0.8668674,-0.1396023
14,0.78585833,0.7375441,"('antisocial', 'social')",-1.1634315,-1.234393,-0.62304914,-0.6493601,-0.3335408,-0.3820697,-0.0485289
15,1.4063168,1.3071829,"('boring', 'funny')",1.8079941,1.660577,0.36226353,0.35646015,1.1921914,1.1080734,-0.084118
16,-0.45566833,-0.55555254,"('unpopular', 'popular')",-0.23260702,-0.21244001,0.6069737,0.5706208,-0.0271005,-0.0657906,-0.0386901
17,-0.07685229,-0.07984771,"('nasty', 'nice')",-0.21326652,-0.14453039,-0.654847,-0.58269995,-0.3149886,-0.269026,0.0459626
18,-0.89079857,-0.93230975,"('disagreeable', 'welcoming')",-0.26144096,-0.30086562,-0.24291815,-0.3201334,-0.4650526,-0.5177696,-0.052717
19,-0.0383508,-0.039255887,"('inhospitable', 'hospitable')",-0.09668416,-0.09498313,-0.18455718,-0.13043182,-0.1065307,-0.0882236,0.0183071
20,0.18383205,0.19501297,"('rough', 'thoughtful')",-0.790394,-0.7910125,1.4417238,1.3695419,0.2783873,0.2578474,-0.0205399
21,0.656516,0.54939884,"('immoral', 'moral')",-1.6231959,-1.661284,-0.5888384,-0.71408594,-0.5185061,-0.608657,-0.0901509
22,-1.1211175,-1.2074946,"('untrustworthy', 'trustworthy')",-1.0861009,-1.1457485,-0.8707192,-0.99444324,-1.0259792,-1.1158954,-0.0899162
23,-0.3392719,-0.32696837,"('insincere', 'sincere')",-0.49880087,-0.57564944,5.3055806,5.1514187,1.4891693,1.4162669,-0.0729024
24,0.4148429,0.41542467,"('dishonest', 'honest')",-0.42713597,-0.4469707,0.8620932,0.7616836,0.2832667,0.2433792,-0.0398875
25,0.7824949,0.75089306,"('egoistic', 'altruistic')",1.2951299,1.2741711,1.5136203,1.5154806,1.1970817,1.1801817,-0.0169
26,0.89306635,0.80806357,"('hardhearted', 'benevolent')",1.8674699,1.7133482,1.6471622,1.5149876,1.4692329,1.3454665,-0.1237664
27,0.15729101,0.17868859,"('hardhearted', 'softhearted')",-0.18706045,-0.17814907,1.0039572,0.9200482,0.3247292,0.3068626,-0.0178666
28,0.7727872,0.5844148,"('disloyal', 'loyal')",0.55173653,0.32506576,0.8569256,0.6231261,0.7271498,0.5108689,-0.2162809
29,-0.036704794,-0.030054249,"('unfair', 'fair')",0.43234128,0.387458,-0.3464529,-0.4663047,0.0163945,-0.0363003,-0.0526948
30,-0.17555705,-0.16760626,"('intolerant', 'tolerant')",0.13553534,0.12443627,1.331104,1.2008978,0.4303608,0.3859093,-0.0444515
31,0.16164997,0.21092002,"('evil', 'good')",1.295412,1.3309299,-1.2786446,-1.2997988,0.0594724,0.0806837,0.0212113
32,0.5228262,0.5098226,"('unkind', 'kind')",-0.020245112,-0.12693086,0.87738013,0.72320354,0.4599871,0.3686984,-0.0912887
33,0.96738726,0.856746,"('wrong', 'right')",1.1079618,0.9532564,-0.47779077,-0.4386915,0.5325194,0.4571036,-0.0754158
34,0.43388975,0.48896208,"('mean', 'honorable')",0.61083686,0.76700896,5.6428366,5.6167216,2.2291876,2.2908975,0.0617099
35,0.87570524,0.7595989,"('corrupt', 'incorrupt')",1.5138955,1.4520729,-0.052016504,-0.12180802,0.7791948,0.6966213,-0.0825735
36,1.3871391,1.2227055,"('hostile', 'amicable')",2.1447568,1.9487518,0.41963816,0.21872179,1.317178,1.1300597,-0.1871183
37,0.08776534,0.06498139,"('fake', 'genuine')",-0.3285981,-0.32199696,0.22522765,0.21921185,-0.0052017,-0.0126012,-0.0073995
38,-0.08155279,-0.11704389,"('untruthful', 'truthful')",-0.18841702,-0.1631208,0.37265766,0.39404744,0.0342293,0.0379609,0.0037316
39,0.77420485,0.83597255,"('exploitative', 'cooperative')",0.5164926,0.5460069,-0.049427167,0.010296424,0.4137568,0.464092,0.0503352
40,0.21569176,0.16684921,"('stingy', 'generous')",0.03387373,-0.053091686,-1.4311899,-1.5486486,-0.3938748,-0.478297,-0.0844222
41,-0.8967893,-0.9908733,"('unforgiving', 'forgiving')",0.07737452,-0.053351887,0.1709282,0.010958412,-0.2161622,-0.3444223,-0.1282601
42,0.53676695,0.5203341,"('unreliable', 'reliable')",-0.022350308,0.030619342,-2.5713856,-2.4554443,-0.6856563,-0.6348303,0.050826
43,-1.07549,-1.0043721,"('irresponsible', 'responsible')",-1.2076279,-1.0763028,0.4911249,0.48284486,-0.597331,-0.53261,0.064721
