,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.23232299,-0.3253466,"('unsociable', 'sociable')",-0.24572828,-0.38073307,-0.2390256,-0.3530398,-0.1140142
1,-1.2529832,-1.3495356,"('unfriendly', 'friendly')",1.7333735,1.6424602,0.2401952,0.1464623,-0.0937329
2,0.7757669,0.83967996,"('unlikable', 'likable')",0.83780456,0.92247355,0.8067857,0.8810768,0.0742911
3,-0.39623123,-0.3374732,"('repellent', 'pleasant')",0.01770487,0.057848446,-0.1892632,-0.1398124,0.0494508
4,-0.48287565,-0.51805544,"('disliked', 'liked')",-5.7365646,-5.811254,-3.1097202,-3.1646547,-0.0549345
5,-1.5926436,-1.5414646,"('distant', 'outgoing')",-0.26739013,-0.2687425,-0.9300169,-0.9051036,0.0249133
6,-1.8925499,-1.8403584,"('distant', 'open')",0.108323164,0.061621822,-0.8921133,-0.8893683,0.002745
7,0.0630575,0.051764563,"('insensitive', 'sensitive')",0.21513903,0.27079314,0.1390983,0.1612788,0.0221805
8,-1.2730443,-1.2858617,"('unaffectionate', 'affectionate')",0.70739776,0.62996715,-0.2828233,-0.3279473,-0.045124
9,-1.3943712,-1.370487,"('unaffectionate', 'caring')",0.8915826,0.87851775,-0.2513943,-0.2459846,0.0054097
10,-0.5058421,-0.5057252,"('unsympathetic', 'sympathetic')",-0.56591284,-0.55931395,-0.5358775,-0.5325196,0.0033579
11,0.23202714,0.24457994,"('unhelpful', 'helpful')",1.3359863,1.391486,0.7840067,0.818033,0.0340263
12,-0.3316534,-0.20255592,"('unsupportive', 'supportive')",-1.8757082,-1.8086258,-1.1036808,-1.0055909,0.0980899
13,0.085661344,0.028954983,"('impolite', 'polite')",-0.7855781,-0.8374648,-0.3499584,-0.4042549,-0.0542965
14,1.0272101,0.9816706,"('antisocial', 'social')",-0.2970716,-0.35173377,0.3650693,0.3149684,-0.0501009
15,-0.02981267,-0.11889796,"('boring', 'funny')",0.8630458,0.81857216,0.4166166,0.3498371,-0.0667795
16,-0.7585966,-0.6837781,"('unpopular', 'popular')",0.5262455,0.5302242,-0.1161756,-0.076777,0.0393986
17,-0.35611248,-0.29070607,"('nasty', 'nice')",-0.22385363,-0.1942901,-0.2899831,-0.2424981,0.047485
18,0.10860139,0.12871064,"('disagreeable', 'welcoming')",-0.279207,-0.3278489,-0.0853028,-0.0995691,-0.0142663
19,-1.5171648,-1.466741,"('inhospitable', 'hospitable')",-0.056314997,0.011146277,-0.7867399,-0.7277973,0.0589426
20,0.41549593,0.4276151,"('rough', 'thoughtful')",1.0751792,1.0096195,0.7453376,0.7186173,-0.0267203
21,0.861778,0.7972254,"('immoral', 'moral')",-0.289538,-0.23522136,0.28612,0.281002,-0.005118
22,0.6823532,0.64901507,"('untrustworthy', 'trustworthy')",-0.75866526,-0.8399756,-0.038156,-0.0954803,-0.0573243
23,0.07962446,0.03914866,"('insincere', 'sincere')",5.138719,5.08153,2.6091719,2.5603395,-0.0488324
24,-0.17434779,-0.21938835,"('dishonest', 'honest')",0.6516733,0.5898013,0.2386628,0.1852065,-0.0534563
25,-0.21153271,-0.22580108,"('egoistic', 'altruistic')",1.7124287,1.6865948,0.750448,0.7303969,-0.0200511
26,0.29250085,0.23047885,"('hardhearted', 'benevolent')",2.0164998,1.9855149,1.1545002,1.1079968,-0.0465034
27,-0.28962898,-0.23921202,"('hardhearted', 'softhearted')",1.3445178,1.2650578,0.5274444,0.5129229,-0.0145215
28,-0.4719235,-0.62817705,"('disloyal', 'loyal')",0.8999739,0.7892069,0.2140252,0.0805149,-0.1335103
