,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
0,-0.06372133,-0.32320216,"('unsociable', 'sociable')",1.071199,0.90862924,0.2994213,0.14687575,0.6250442,0.35742337,0.4829858,0.2724316,-0.2105542
1,-0.40118837,-0.5380734,"('unfriendly', 'friendly')",0.57805634,0.47684407,0.6374724,0.563207,1.3536828,1.1921808,0.5420058,0.4235396,-0.1184662
2,0.84013593,1.0311493,"('unlikable', 'likable')",0.4560547,0.53704363,1.5151668,1.6933974,1.0393261,1.2296907,0.9626709,1.1228203,0.1601494
3,-0.751524,-0.7070764,"('repellent', 'pleasant')",0.17837243,0.23558453,-0.55292255,-0.47301102,0.45139667,0.41852176,-0.1686693,-0.1314953,0.037174
4,-0.040357243,-0.0039369315,"('disliked', 'liked')",-0.29674214,-0.31248158,0.8374843,0.73636204,-5.861522,-5.8490834,-1.3402843,-1.357285,-0.0170007
5,-0.2828441,-0.1778127,"('distant', 'outgoing')",-0.19557838,-0.17072582,-1.0644602,-0.9956722,-0.79418087,-0.6783081,-0.5842659,-0.5056297,0.0786362
6,-0.5029676,-0.39762294,"('distant', 'open')",-0.6846886,-0.6505887,-0.82578784,-0.7831954,-0.7168353,-0.602327,-0.6825698,-0.6084335,0.0741363
7,0.3823506,0.22992854,"('insensitive', 'sensitive')",-0.030391514,-0.0802505,-0.15528491,-0.11001165,0.10635635,0.08396739,0.0757576,0.0309084,-0.0448492
8,0.095498644,0.13914469,"('unaffectionate', 'affectionate')",-0.32575363,-0.27121383,0.5463617,0.6103922,0.2727474,0.25796497,0.1472135,0.184072,0.0368585
9,-0.06788791,-0.13838229,"('unaffectionate', 'caring')",0.85150903,0.8745938,0.6856724,0.647811,0.7882584,0.7754345,0.564388,0.5398642,-0.0245238
10,-0.1340104,-0.2550578,"('unsympathetic', 'sympathetic')",0.2596772,0.25767645,-0.5693649,-0.5479918,-0.12629935,-0.23299526,-0.1424994,-0.1945921,-0.0520927
11,0.5246365,0.4378538,"('unhelpful', 'helpful')",1.1855521,1.1716673,0.0057397187,-0.00064091384,2.262032,2.1606796,0.9944901,0.94239,-0.0521001
12,0.03854358,0.11523357,"('unsupportive', 'supportive')",0.5660541,0.6790386,-0.029969703,0.12997527,-1.9803051,-1.9424082,-0.3514193,-0.2545402,0.0968791
13,0.92726004,0.76255834,"('impolite', 'polite')",0.7479223,0.70861274,-0.28164768,-0.28119227,0.06587528,-0.02532192,0.3648525,0.2911642,-0.0736883
14,0.4162087,0.33052543,"('antisocial', 'social')",1.2015876,1.0537952,2.1014073,1.9271011,0.2960442,0.09908198,1.003812,0.852626,-0.151186
15,2.073261,1.9802817,"('boring', 'funny')",2.6803555,2.6740773,0.90207076,1.044664,0.904278,0.9300986,1.6399913,1.6572803,0.017289
16,-1.3814666,-1.4062489,"('unpopular', 'popular')",-1.1365218,-1.091383,-0.9761858,-0.90274245,0.20907828,0.18386698,-0.821274,-0.8041269,0.0171471
17,-0.1869919,-0.1998896,"('nasty', 'nice')",-0.26014483,-0.18056381,-0.5580103,-0.6145142,0.09076091,0.03235501,-0.2285965,-0.2406531,-0.0120566
18,-0.20905003,-0.112739,"('disagreeable', 'welcoming')",-0.7782284,-0.7718389,0.2093476,0.328331,-1.1349431,-1.1366086,-0.4782185,-0.4232139,0.0550046
19,-0.19613516,-0.099756524,"('inhospitable', 'hospitable')",-0.46161813,-0.36651677,-1.1091496,-0.9752636,-0.5210832,-0.49295643,-0.5719965,-0.4836233,0.0883732
20,-0.7768114,-0.7803443,"('rough', 'thoughtful')",-0.5884399,-0.59006196,-0.22632954,-0.23803222,0.082860604,0.06591953,-0.3771801,-0.3856297,-0.0084496
21,-0.46289554,-0.56475925,"('immoral', 'moral')",1.4877656,1.5502565,-0.3142805,-0.24633974,-0.57099205,-0.63171303,0.0348994,0.0268611,-0.0080383
22,0.34066674,0.3273931,"('untrustworthy', 'trustworthy')",0.7793991,0.76748043,-0.07988588,0.026636144,-0.37612128,-0.39275146,0.1660147,0.1821896,0.0161749
23,0.55021685,0.43191648,"('insincere', 'sincere')",1.3770032,1.3321487,-0.22512963,-0.26149875,5.6822777,5.423894,1.846092,1.7316151,-0.1144769
24,1.1010394,1.0281588,"('dishonest', 'honest')",0.8157794,0.7875009,-0.3956356,-0.31011102,0.95199627,0.92784643,0.6182949,0.6083488,-0.0099461
25,-0.34445727,-0.4665705,"('egoistic', 'altruistic')",0.055624,-0.0029552188,0.6268799,0.57716864,1.1362976,1.0904845,0.3685861,0.2995318,-0.0690543
26,0.8544611,0.78781754,"('hardhearted', 'benevolent')",0.5897749,0.4751125,2.7986543,2.7458508,1.6139503,1.6091284,1.4642102,1.4044774,-0.0597328
27,-0.7102796,-0.68567365,"('hardhearted', 'softhearted')",0.024020683,-0.04085931,-0.74294215,-0.6872325,0.5098269,0.43566573,-0.2298436,-0.2445249,-0.0146813
28,-0.5663437,-0.8058901,"('disloyal', 'loyal')",-0.11933857,-0.22433388,-0.21373613,-0.3389721,0.71109253,0.48463425,-0.0470815,-0.2211404,-0.1740589
29,-0.8829245,-0.95001686,"('unfair', 'fair')",-0.42312446,-0.50263166,-1.2430184,-1.2188952,-1.1183219,-1.1794832,-0.9168473,-0.9627567,-0.0459094
30,1.3180073,1.2551267,"('intolerant', 'tolerant')",1.3635305,1.3112177,0.88286924,0.8920977,0.96894187,0.95870006,1.1333373,1.1042855,-0.0290518
31,-1.7377585,-1.5964153,"('evil', 'good')",-1.4754181,-1.4169887,-1.1961727,-1.1672615,-1.1280375,-1.192143,-1.3843467,-1.3432021,0.0411446
32,-0.77549285,-0.8516869,"('unkind', 'kind')",0.27387583,0.2126688,0.49706894,0.4208808,1.1439725,0.96222246,0.2848561,0.1860213,-0.0988348
33,0.115372375,0.09059772,"('wrong', 'right')",0.81263214,0.8618848,0.455127,0.43540514,-0.6964005,-0.62785035,0.1716827,0.1900093,0.0183266
