,generac_male,generac_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.047624834,-0.11110271,"('impolite', 'polite')",0.18615973,0.1738041,-0.1878434,-0.25396428,-0.0164362,-0.0637543,-0.0473181
14,1.155524,1.0449431,"('antisocial', 'social')",2.1023874,2.0093791,-0.2794142,-0.37176928,0.9928324,0.8941844,-0.098648
15,0.068217,0.003600969,"('boring', 'funny')",-0.6904538,-0.74797696,0.73402345,0.6645711,0.0372622,-0.0266016,-0.0638638
16,-1.5621178,-1.5696455,"('unpopular', 'popular')",-0.78596056,-0.6734837,0.5277625,0.5286215,-0.6067719,-0.5715026,0.0352693
17,-0.6509941,-0.613826,"('nasty', 'nice')",-1.0536783,-0.9780897,-0.22160715,-0.21138307,-0.6420932,-0.6010996,0.0409936
18,-0.7649521,-0.7301375,"('disagreeable', 'welcoming')",-0.006966457,0.07313624,-0.35132754,-0.3554434,-0.3744154,-0.3374815,0.0369339
19,-1.3037741,-1.2480831,"('inhospitable', 'hospitable')",-1.1372944,-1.0323912,-0.24192959,-0.11555675,-0.8943327,-0.798677,0.0956557
20,0.68606687,0.73695076,"('rough', 'thoughtful')",0.21065794,0.32445687,0.88989747,0.87647444,0.5955408,0.6459606,0.0504198
21,1.2364087,1.0588746,"('immoral', 'moral')",0.4874938,0.42603898,-0.48138598,-0.52796507,0.4141722,0.3189828,-0.0951894
22,0.49701762,0.4034053,"('untrustworthy', 'trustworthy')",-0.04476914,-0.09581043,-0.8502891,-0.93934846,-0.1326802,-0.2105845,-0.0779043
23,-0.35244527,-0.44958892,"('insincere', 'sincere')",0.014193937,-0.13878892,5.123058,4.9125414,1.5949354,1.4413878,-0.1535476
24,-0.1118274,-0.17647079,"('dishonest', 'honest')",-0.49648982,-0.52487916,0.3922369,0.31807163,-0.0720268,-0.1277594,-0.0557326
25,-1.257655,-1.2706649,"('egoistic', 'altruistic')",0.6625228,0.6100556,1.4579701,1.4068056,0.2876126,0.2487321,-0.0388805
26,-0.09813574,-0.17257982,"('hardhearted', 'benevolent')",2.1445088,2.114065,1.8665328,1.7610658,1.304302,1.2341836,-0.0701184
27,-0.46292874,-0.39253855,"('hardhearted', 'softhearted')",0.029059604,0.03871897,1.1398283,1.0684605,0.2353197,0.2382136,0.0028939
28,-0.8221211,-1.0171748,"('disloyal', 'loyal')",0.15714578,-0.053112295,0.8124174,0.64745146,0.0491474,-0.1409452,-0.1900926
29,-0.27884907,-0.2676746,"('unfair', 'fair')",-0.81724584,-0.89695805,-0.6190309,-0.74944067,-0.5717086,-0.6380244,-0.0663158
30,1.402681,1.3081919,"('intolerant', 'tolerant')",1.8837214,1.810636,1.4545496,1.392734,1.5803172,1.503854,-0.0764632
31,-1.6839844,-1.4618937,"('evil', 'good')",-1.4925984,-1.4014518,-1.0595608,-1.0955228,-1.4120479,-1.3196228,0.0924251
32,-0.13368078,-0.28731143,"('unkind', 'kind')",0.6524676,0.48917088,0.9194115,0.7542699,0.4793994,0.3187098,-0.1606896
33,0.17953797,0.108803384,"('wrong', 'right')",0.19906065,0.25522137,-0.55298877,-0.5931289,-0.05813,-0.0763681,-0.0182381
34,-0.052706517,0.100113004,"('mean', 'honorable')",-0.119223654,0.026403852,5.5653553,5.6737576,1.7978083,1.9334248,0.1356165
35,-0.9566706,-0.88833684,"('corrupt', 'incorrupt')",-1.4712851,-1.4275115,-0.23519355,-0.3550402,-0.8877164,-0.8902961,-0.0025797
36,-1.5986892,-1.5918312,"('hostile', 'amicable')",-0.94366044,-1.0388378,0.28877553,0.094151124,-0.7511914,-0.845506,-0.0943146
37,-0.027024318,-0.03228272,"('fake', 'genuine')",-0.23649019,-0.15279725,0.15714543,0.1921687,-0.0354564,0.0023629,0.0378193
38,-0.6800164,-0.66454995,"('untruthful', 'truthful')",-0.6988887,-0.656618,-0.1410687,-0.07738856,-0.5066579,-0.4661855,0.0404724
39,1.4892974,1.449463,"('exploitative', 'cooperative')",0.4209872,0.42347667,-0.068580166,-0.1307873,0.6139015,0.5807175,-0.033184
40,-0.022627085,-0.0307361,"('stingy', 'generous')",0.15536591,0.16714025,-1.5131139,-1.5561606,-0.460125,-0.4732521,-0.0131271
41,-0.018046161,-0.062598675,"('unforgiving', 'forgiving')",0.11370523,0.110544994,0.35828567,0.26090378,0.1513149,0.10295,-0.0483649
42,0.6917692,0.68307155,"('unreliable', 'reliable')",1.1242121,1.2835903,-2.546464,-2.4373646,-0.2434942,-0.1569009,0.0865933
43,0.058593005,0.07789364,"('irresponsible', 'responsible')",0.024440661,0.14332497,0.3174122,0.2993239,0.133482,0.1735142,0.0400322
44,0.52851707,0.5295108,"('prejudiced', 'unprejudiced')",-0.3583129,-0.2859822,-1.4022714,-1.364972,-0.4106891,-0.3738145,0.0368746
45,-0.43435052,-0.4833825,"('incompetent', 'competent')",0.27134958,0.1767142,-0.10239673,-0.17372406,-0.0884659,-0.1601308,-0.0716649
46,0.06533197,0.031597745,"('uncompetitive', 'competitive')",1.0273536,1.0523441,-0.36018875,-0.38116702,0.2441656,0.2342583,-0.0099073
47,0.23775297,0.2968366,"('stupid', 'smart')",0.8010955,0.84217,5.3570614,5.3629327,2.1319699,2.1673131,0.0353432
48,0.303519,0.26889366,"('unintelligent', 'intelligent')",-0.4080554,-0.40438822,0.49772328,0.48129398,0.1310623,0.1152665,-0.0157958
49,-0.22979082,-0.13041979,"('unable', 'able')",-0.26352027,-0.18318205,-0.021231279,0.10413957,-0.1715141,-0.0698208,0.1016933
50,-0.48182458,-0.46273825,"('clumsy', 'skillful')",-0.27017486,-0.18724623,-0.0061956644,0.057247113,-0.2527317,-0.1975791,0.0551526
51,-0.3630525,-0.5253272,"('uneducated', 'educated')",0.4933955,0.3435264,0.35308087,0.28745148,0.1611413,0.0352169,-0.1259244
52,-0.31334856,-0.46905127,"('irrational', 'rational')",-0.7959986,-0.92196655,0.17218415,0.009908214,-0.3123876,-0.4603699,-0.1479823
53,-1.1252174,-1.1604187,"('uncreative', 'creative')",0.12916332,0.09753554,0.9797603,0.91893035,-0.0054313,-0.0479843,-0.042553
54,-0.7741529,-0.8814271,"('incapable', 'capable')",0.09043913,0.06683146,0.83523566,0.8520941,0.0505073,0.0124995,-0.0380078
55,0.78157043,0.69715106,"('incompetent', 'clever')",0.3324646,0.26745734,0.16346335,0.14449605,0.4258328,0.3697015,-0.0561313
56,0.7351655,0.6190672,"('impractical', 'practical')",0.6657603,0.5870671,0.13000216,0.10153811,0.5103093,0.4358908,-0.0744185
57,-0.24743906,-0.36822075,"('unimaginative', 'imaginative')",0.050759003,-0.03848751,-2.014968,-2.0634704,-0.737216,-0.8233929,-0.0861769
58,0.24334864,0.19583194,"('undiscriminating', 'discriminating')",0.8239706,0.86670554,0.03922202,0.022611152,0.3688471,0.3617162,-0.0071309
59,-0.022198219,-0.014681971,"('foolish', 'wise')",-0.026032835,-0.04898706,0.5388458,0.5033125,0.1635382,0.1465478,-0.0169904
60,1.2840521,1.235724,"('inefficient', 'efficient')",0.8290905,0.7982472,-0.26595783,-0.17246969,0.6157282,0.6205005,0.0047723
61,0.5145901,0.38652423,"('illogical', 'logical')",0.0033504535,-0.22224842,0.31123096,0.13967708,0.2763905,0.1013176,-0.1750729
62,0.96507806,0.9465127,"('incompetent', 'brilliant')",0.6397383,0.6543685,0.21718907,0.3212756,0.6073352,0.6407189,0.0333837
63,0.18859872,0.22489215,"('unperceptive', 'insightful')",1.1147201,1.1794873,0.9841424,1.0788802,0.7624871,0.8277532,0.0652661
64,0.38405943,0.32983255,"('shy', 'confident')",0.7138668,0.63578147,-6.09604,-6.0971594,-1.6660379,-1.7105152,-0.0444773
65,0.9919069,0.7936579,"('insecure', 'secure')",0.8759088,0.69490343,-0.13816613,-0.22497854,0.5765498,0.4211943,-0.1553555
66,-1.4504995,-1.3555833,"('inactive', 'active')",0.41268972,0.4176127,0.9963037,0.954852,-0.0138354,0.0056271,0.0194625
67,1.2880625,1.261499,"('doubtful', 'determined')",0.84295654,0.8710534,-0.31595182,-0.27528277,0.6050224,0.6190899,0.0140675
68,-0.09937624,-0.14756379,"('dependent', 'independent')",-0.488946,-0.57667965,-0.42770174,-0.44469336,-0.3386747,-0.3896456,-0.0509709
69,-0.31615198,-0.16129999,"('lazy', 'industrious')",0.36962602,0.45546836,-0.47692055,-0.37784797,-0.1411488,-0.0278932,0.1132556
70,0.37315106,0.30579156,"('lethargic', 'energetic')",0.91398495,0.97927576,0.5199167,0.5950701,0.602351,0.6267125,0.0243615
71,-0.02919407,0.025082063,"('diffident', 'self-confident')",0.9362528,0.9576083,0.67433167,0.66819614,0.5271301,0.5502955,0.0231654
72,0.5241433,0.45603284,"('unambitious', 'ambitious')",-0.30571318,-0.24514359,-1.3352531,-1.3074604,-0.3722743,-0.3655237,0.0067506
73,0.7154572,0.7229063,"('helpless', 'self-reliant')",0.17549115,0.27769095,-3.0464487,-2.9506524,-0.7185001,-0.6500184,0.0684817
74,-0.5275687,-0.49813533,"('undedicated', 'dedicated')",0.17818052,0.21408638,0.02014161,0.086088724,-0.1097489,-0.0659867,0.0437622
75,-0.3622989,-0.29917133,"('meek', 'impulsive')",-0.24494994,-0.15429297,-0.2111189,-0.08535421,-0.2727892,-0.1796062,0.093183
76,0.65738934,0.65085363,"('anxious', 'daring')",0.8818206,0.94040936,0.29100323,0.3548919,0.6100711,0.6487183,0.0386472
77,0.49918306,0.4358413,"('unmotivated', 'motivated')",0.500746,0.42679554,-1.039725,-0.9963458,-0.0132653,-0.0445697,-0.0313044
78,-0.99933255,-0.90245044,"('nonresilient', 'resilient')",-0.09653294,-0.012608151,-0.056765534,0.07881883,-0.3842103,-0.2787466,0.1054637
79,-1.4405621,-1.431565,"('wavering', 'unwavering')",-1.5768267,-1.5625569,-0.24997261,-0.23490097,-1.0891205,-1.076341,0.0127795
80,1.050417,0.9955968,"('dominated', 'dominating')",0.5360148,0.4993116,-1.1533058,-1.1032194,0.1443753,0.130563,-0.0138123
81,0.86872363,0.6817728,"('submissive', 'aggressive')",1.3095938,1.1566074,-0.56502163,-0.55911493,0.5377653,0.4264218,-0.1113435
82,-1.0173659,-1.0609266,"('poor', 'rich')",0.9135575,0.8984573,5.7050815,5.6812587,1.867091,1.8395964,-0.0274946
83,0.84950125,0.7668201,"('powerless', 'powerful')",0.6665201,0.71539706,-0.7361181,-0.7293214,0.2599678,0.2509652,-0.0090026
84,0.7623941,0.68871063,"('inferior', 'superior')",0.07303102,0.10077303,0.58793503,0.5595714,0.4744534,0.449685,-0.0247684
85,-0.3462625,-0.32408446,"('insignificant', 'prestigious')",0.079013996,0.16753066,0.8014371,0.8297875,0.1780629,0.2244112,0.0463483
86,-1.0861756,-1.2673534,"('uninfluential', 'influential')",-0.20790094,-0.34740302,-0.068974346,-0.18589354,-0.4543503,-0.6002167,-0.1458664
87,0.26590705,0.1523653,"('unsuccessful', 'successful')",0.8937566,0.8304858,0.9195215,0.94209814,0.6930617,0.6416498,-0.0514119
88,0.20026667,0.041420933,"('low', 'eminent')",0.4484395,0.31199157,0.32778543,0.29247695,0.3254972,0.2152965,-0.1102007
