,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
19,-0.6980358,-0.6746664,"('inhospitable', 'hospitable')",-0.5528306,-0.5500857,-0.6254332,-0.6123761,0.0130571
20,-0.3610263,-0.3919651,"('rough', 'thoughtful')",0.78058606,0.8128615,0.2097799,0.2104482,0.0006683
21,-0.8514301,-0.91007125,"('immoral', 'moral')",-0.3191016,-0.32591763,-0.5852659,-0.6179944,-0.0327285
22,-1.1913058,-1.1542109,"('untrustworthy', 'trustworthy')",-1.3668008,-1.382614,-1.2790532,-1.2684125,0.0106407
23,-1.4285557,-1.5679828,"('insincere', 'sincere')",4.385912,4.2660418,1.4786781,1.3490295,-0.1296486
24,-1.4128748,-1.4182936,"('dishonest', 'honest')",-0.70227057,-0.7115747,-1.0575727,-1.0649341,-0.0073614
25,-0.016800039,-0.013884783,"('egoistic', 'altruistic')",1.0225577,1.0237341,0.5028788,0.5049247,0.0020459
26,0.2522817,0.096618116,"('hardhearted', 'benevolent')",0.81343436,0.6557391,0.532858,0.3761786,-0.1566794
27,-0.6421159,-0.5418471,"('hardhearted', 'softhearted')",0.7511821,0.6750189,0.0545331,0.0665859,0.0120528
28,-1.2421589,-1.4578875,"('disloyal', 'loyal')",0.5181177,0.3762403,-0.3620206,-0.5408236,-0.178803
29,-0.33608717,-0.37211922,"('unfair', 'fair')",-1.179981,-1.244671,-0.7580341,-0.8083951,-0.050361
30,-0.60270697,-0.6646423,"('intolerant', 'tolerant')",1.1542155,1.0935539,0.2757542,0.2144558,-0.0612984
31,0.44858205,0.54553723,"('evil', 'good')",-1.1184696,-1.1054804,-0.3349438,-0.2799716,0.0549722
32,-0.7784325,-0.9412768,"('unkind', 'kind')",0.4932698,0.30644968,-0.1425813,-0.3174136,-0.1748323
33,0.43814972,0.33217242,"('wrong', 'right')",-0.016247,-0.10244723,0.2109514,0.1148626,-0.0960888
34,-0.41008142,-0.24628827,"('mean', 'honorable')",3.8156767,3.9551053,1.7027977,1.8544085,0.1516108
35,0.6859531,0.6405752,"('corrupt', 'incorrupt')",-0.3875814,-0.43508753,0.1491858,0.1027438,-0.046442
36,0.17587847,0.07622285,"('hostile', 'amicable')",-0.16823477,-0.3621504,0.0038218,-0.1429638,-0.1467856
37,-0.67937773,-0.63199955,"('fake', 'genuine')",-0.17708069,-0.21255085,-0.4282292,-0.4222752,0.005954
38,-1.1323886,-1.1275707,"('untruthful', 'truthful')",0.07573938,0.15387593,-0.5283246,-0.4868474,0.0414772
39,0.36200193,0.35215244,"('exploitative', 'cooperative')",0.114598125,0.10595,0.2383,0.2290512,-0.0092488
40,0.36910865,0.400772,"('stingy', 'generous')",-1.340498,-1.2552966,-0.4856946,-0.4272623,0.0584323
41,-0.43942103,-0.46215656,"('unforgiving', 'forgiving')",-0.061564967,-0.15622412,-0.250493,-0.3091903,-0.0586973
42,-0.59302926,-0.47865018,"('unreliable', 'reliable')",-4.184951,-4.083931,-2.3889899,-2.2812905,0.1076994
43,-1.9890053,-1.9718848,"('irresponsible', 'responsible')",-0.67329496,-0.70943457,-1.3311502,-1.3406597,-0.0095095
44,0.44523263,0.3992929,"('prejudiced', 'unprejudiced')",-1.1270571,-1.0547373,-0.3409122,-0.3277222,0.01319
45,-1.7789537,-1.7647016,"('incompetent', 'competent')",-0.50829095,-0.5475898,-1.1436223,-1.1561457,-0.0125234
46,-1.702167,-1.7634225,"('uncompetitive', 'competitive')",-0.89914227,-0.9002224,-1.3006546,-1.3318224,-0.0311678
47,-0.11098787,0.01234781,"('stupid', 'smart')",4.043056,4.0760236,1.9660341,2.0441856,0.0781515
48,-0.2778459,-0.2847311,"('unintelligent', 'intelligent')",0.9911372,1.0675529,0.3566456,0.3914109,0.0347653
49,-0.38716334,-0.20391959,"('unable', 'able')",0.016054537,0.1354641,-0.1855544,-0.0342277,0.1513267
50,0.5259708,0.5945214,"('clumsy', 'skillful')",0.02967507,0.026112631,0.2778229,0.310317,0.0324941
51,-0.82507944,-0.910041,"('uneducated', 'educated')",0.26276675,0.199189,-0.2811564,-0.355426,-0.0742696
52,1.1931677,1.0041035,"('irrational', 'rational')",0.25528288,0.019539202,0.7242253,0.5118214,-0.2124039
53,-1.2331827,-1.2755457,"('uncreative', 'creative')",0.02793502,-0.025042761,-0.6026238,-0.6502942,-0.0476704
54,-1.3420048,-1.4035561,"('incapable', 'capable')",0.66902643,0.6016451,-0.3364892,-0.4009555,-0.0644663
55,-0.9065544,-0.8971825,"('incompetent', 'clever')",0.35377106,0.40943122,-0.2763917,-0.2438757,0.032516
56,-0.5512103,-0.59235793,"('impractical', 'practical')",-0.50212574,-0.5352722,-0.526668,-0.5638151,-0.0371471
57,-1.1093882,-1.1626155,"('unimaginative', 'imaginative')",-2.0223088,-2.046145,-1.5658486,-1.6043802,-0.0385316
58,-0.5509929,-0.55744326,"('undiscriminating', 'discriminating')",-0.18291503,-0.17421997,-0.366954,-0.3658316,0.0011224
59,0.86106634,0.93142045,"('foolish', 'wise')",-0.14987382,-0.1630983,0.3555962,0.3841611,0.0285649
60,-1.4095296,-1.2755269,"('inefficient', 'efficient')",0.22690113,0.38670197,-0.5913142,-0.4444125,0.1469017
61,-0.75709474,-0.87460226,"('illogical', 'logical')",-0.073048875,-0.25822765,-0.4150718,-0.566415,-0.1513432
62,-0.90607,-0.8245683,"('incompetent', 'brilliant')",0.18797474,0.35732514,-0.3590476,-0.2336216,0.125426
63,-1.5903767,-1.5293827,"('unperceptive', 'insightful')",-0.018080536,0.044311296,-0.8042287,-0.7425357,0.061693
64,-0.018288463,0.047894765,"('shy', 'confident')",-4.857053,-4.7955346,-2.4376707,-2.3738198,0.0638509
65,-0.7641947,-0.8707351,"('insecure', 'secure')",-0.27281561,-0.25852343,-0.5185052,-0.5646293,-0.0461241
66,-0.30825588,-0.38166988,"('inactive', 'active')",-0.37136447,-0.4746059,-0.3398102,-0.4281379,-0.0883277
67,0.2526195,0.24799463,"('doubtful', 'determined')",-0.5211698,-0.5375159,-0.1342751,-0.1447606,-0.0104855
68,-0.7134578,-0.64835733,"('dependent', 'independent')",-0.831617,-0.7141551,-0.7725374,-0.6812562,0.0912812
69,1.3750846,1.432497,"('lazy', 'industrious')",-0.5308399,-0.367447,0.4221224,0.532525,0.1104026
70,-1.7979023,-1.7638288,"('lethargic', 'energetic')",-0.7293881,-0.72471,-1.2636452,-1.2442694,0.0193758
71,0.11039981,0.12543793,"('diffident', 'self-confident')",0.29818714,0.3425437,0.2042935,0.2339908,0.0296973
72,-0.8270813,-0.8007215,"('unambitious', 'ambitious')",-0.6293163,-0.6057224,-0.7281988,-0.703222,0.0249768
73,0.80960083,0.8146263,"('helpless', 'self-reliant')",-2.7764325,-2.7141054,-0.9834158,-0.9497396,0.0336762
74,-1.0083263,-1.0216684,"('undedicated', 'dedicated')",-0.5734526,-0.6568613,-0.7908894,-0.8392649,-0.0483755
75,0.7266089,0.7379009,"('meek', 'impulsive')",-0.47816378,-0.42743814,0.1242225,0.1552314,0.0310089
76,-1.0073113,-1.001587,"('anxious', 'daring')",-0.73046756,-0.71298033,-0.8688895,-0.8572837,0.0116058
77,-1.2126213,-1.1351181,"('unmotivated', 'motivated')",-0.5669483,-0.36798006,-0.8897848,-0.7515491,0.1382357
78,-0.9677001,-0.8601684,"('nonresilient', 'resilient')",0.5880509,0.72739184,-0.1898246,-0.0663883,0.1234363
79,-0.034454606,-0.0647745,"('wavering', 'unwavering')",-0.4253599,-0.4725784,-0.2299073,-0.2686765,-0.0387692
80,-0.69271636,-0.67323333,"('dominated', 'dominating')",-0.47867733,-0.32035363,-0.5856968,-0.4967935,0.0889033
81,-0.7221171,-0.75146526,"('submissive', 'aggressive')",-0.2480984,-0.15282387,-0.4851078,-0.4521446,0.0329632
82,-0.59592766,-0.62731975,"('poor', 'rich')",4.2008505,4.1716394,1.8024614,1.7721598,-0.0303016
83,-0.072045825,-0.06914799,"('powerless', 'powerful')",-0.23627226,-0.20088,-0.154159,-0.135014,0.019145
84,-0.018507302,-0.045491375,"('inferior', 'superior')",-0.19999951,-0.11433701,-0.1092534,-0.0799142,0.0293392
85,1.0157382,0.9117061,"('insignificant', 'prestigious')",0.20581046,0.102090925,0.6107743,0.5068985,-0.1038758
86,-1.543177,-1.6905015,"('uninfluential', 'influential')",-0.17722894,-0.39848998,-0.860203,-1.0444957,-0.1842927
87,-0.23980638,-0.32397443,"('unsuccessful', 'successful')",-0.20742023,-0.1297581,-0.2236133,-0.2268663,-0.003253
88,-0.40974095,-0.59285164,"('low', 'eminent')",0.20923541,0.14056219,-0.1002528,-0.2261447,-0.1258919
