,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,female-male
0,-0.4286297,-0.5178876,"('unsociable', 'sociable')",1.1561695,1.220641,-0.8922932,-0.95987105,0.88467175,0.8433381,0.1799796,0.1465551,-0.0334245
1,0.11906724,0.22164896,"('unfriendly', 'friendly')",-0.64343166,-0.6700294,-1.498739,-1.5335945,1.5555773,1.3263043,-0.1168815,-0.1639177,-0.0470362
2,0.30028337,0.33048835,"('unlikable', 'likable')",0.11196469,0.11517398,1.4194175,1.4909425,1.2734865,1.4454414,0.776288,0.8455116,0.0692236
3,-1.4615564,-1.3357669,"('repellent', 'pleasant')",-0.68691367,-0.5149558,0.2688721,0.32660344,0.52934855,0.5820872,-0.3375624,-0.235508,0.1020544
4,-0.5366665,-0.4144817,"('disliked', 'liked')",-0.84967387,-0.89058685,-0.55498374,-0.53564894,-6.6520314,-6.4036183,-2.1483388,-2.061084,0.0872548
5,0.8453058,0.92890584,"('distant', 'outgoing')",-0.19803518,-0.25402918,-1.1050965,-1.0303793,-0.19615228,-0.21823058,-0.1634945,-0.1434333,0.0200612
6,0.37734976,0.5419657,"('distant', 'open')",-0.58163106,-0.6121361,-1.3099586,-1.2320881,0.05859871,0.0034467655,-0.3639103,-0.3247029,0.0392074
7,-0.7799784,-0.6427133,"('insensitive', 'sensitive')",-0.4299731,-0.25495434,-0.4116928,-0.37632892,0.2052554,0.29227257,-0.3540972,-0.245431,0.1086662
8,0.01643117,0.021677509,"('unaffectionate', 'affectionate')",-0.96369636,-1.1566509,-2.3059442,-2.3734138,0.10206415,-0.08371041,-0.7877863,-0.8980244,-0.1102381
9,0.5076597,0.52073467,"('unaffectionate', 'caring')",-0.4552337,-0.5530128,-1.8744853,-1.914544,1.3832462,1.2882104,-0.1097033,-0.1646529,-0.0549496
10,-0.40239182,-0.32108712,"('unsympathetic', 'sympathetic')",-0.31056932,-0.19028364,-1.0721929,-1.090321,0.4261975,0.41561222,-0.3397391,-0.2965199,0.0432192
11,0.067872606,0.05864337,"('unhelpful', 'helpful')",0.808063,0.85854083,0.13334507,0.11450504,2.7401185,2.7574122,0.9373498,0.9472754,0.0099256
12,-0.013077825,0.16611159,"('unsupportive', 'supportive')",0.18294966,0.24884398,-0.3455843,-0.2471424,-1.1066474,-0.9482783,-0.32059,-0.1951163,0.1254737
13,-0.6714094,-0.7905669,"('impolite', 'polite')",0.36321935,0.41972682,0.27094996,0.24957919,0.7007477,0.7726208,0.1658769,0.16284,-0.0030369
14,-0.4669624,-0.5588927,"('antisocial', 'social')",0.49633697,0.5993943,0.7551443,0.7563201,0.29301554,0.35526016,0.2693836,0.2880205,0.0186369
15,0.532164,0.4079509,"('boring', 'funny')",0.49349204,0.37710494,0.27427253,0.24528536,-0.004381312,0.012715312,0.3238868,0.2607642,-0.0631226
16,-0.2487964,-0.2120228,"('unpopular', 'popular')",-0.53873193,-0.49061403,-0.4135412,-0.4353388,0.4167079,0.42964625,-0.1960904,-0.1770824,0.019008
17,-0.8525308,-0.7671473,"('nasty', 'nice')",-0.49709827,-0.44601557,-0.06317541,0.026627384,-0.53798413,-0.56111306,-0.4876972,-0.4369121,0.0507851
18,-0.96018755,-0.8106127,"('disagreeable', 'welcoming')",-0.94505847,-0.91860807,-0.611408,-0.5082989,-0.47598323,-0.47273156,-0.7481593,-0.6775628,0.0705965
19,-0.15277517,-0.063280106,"('inhospitable', 'hospitable')",-0.91170543,-0.90943766,-1.7182561,-1.6734185,-0.9122995,-0.87666845,-0.9237591,-0.8807012,0.0430579
20,-0.26420808,-0.19607782,"('rough', 'thoughtful')",-0.1857453,-0.13186373,0.53879315,0.5474797,0.6840849,0.66311866,0.1932312,0.2206642,0.027433
21,-0.15638617,-0.2130929,"('immoral', 'moral')",0.49972907,0.67217624,0.44283757,0.4184538,0.065202765,0.13902123,0.2128458,0.2541396,0.0412938
22,-0.6469231,-0.6151415,"('untrustworthy', 'trustworthy')",-0.25575566,-0.14747633,0.34723115,0.37984034,-0.47795135,-0.4363395,-0.2583497,-0.2047792,0.0535705
