,universal_male,universal_female,tuple,health_male,health_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.15093847,-0.219639,"('unsociable', 'sociable')",-0.349181,-0.47487524,0.6243099,0.45246446,-0.27960587,-0.43026903,-0.0388539,-0.1680797,-0.1292258
1,-0.20571604,-0.10157471,"('unfriendly', 'friendly')",1.3408912,1.3786582,-0.27650106,-0.25107244,1.9867672,1.9878752,0.7113603,0.7534716,0.0421113
2,0.4067395,0.3815232,"('unlikable', 'likable')",1.2159072,1.2086112,1.6265873,1.6369035,0.81887364,0.85971457,1.0170269,1.0216881,0.0046612
3,-0.9203109,-0.8079886,"('repellent', 'pleasant')",-1.3026025,-1.1740129,0.02165811,0.051581673,0.45615333,0.46761724,-0.4362755,-0.3657007,0.0705748
4,-0.040362738,-0.02956701,"('disliked', 'liked')",1.1032094,1.0835192,0.64820284,0.80062604,-6.115053,-6.0588574,-1.1010009,-1.0510697,0.0499312
5,0.13996577,0.21179043,"('distant', 'outgoing')",0.7284492,0.80824935,-0.5600579,-0.4204017,-0.15403762,-0.074380085,0.0385799,0.1313145,0.0927346
6,0.9293203,1.0606242,"('distant', 'open')",0.99779826,1.152962,-0.6351758,-0.46679738,0.4674295,0.544996,0.4398431,0.5729463,0.1331032
7,0.12543046,0.19493833,"('insensitive', 'sensitive')",-0.45995805,-0.390944,0.18332604,0.2200504,1.0617223,1.0570228,0.2276302,0.2702669,0.0426367
8,-0.44468415,-0.3883173,"('unaffectionate', 'affectionate')",0.4939626,0.48641148,-0.5615946,-0.53786105,0.9827323,0.96278536,0.117604,0.1307546,0.0131506
9,1.0147308,1.1399202,"('unaffectionate', 'caring')",1.4096298,1.4731224,0.84792143,0.9109442,1.5546032,1.6178148,1.2067213,1.2854505,0.0787292
10,-0.29539844,-0.22980073,"('unsympathetic', 'sympathetic')",-0.84752464,-0.7462936,-0.058123443,0.05264607,-0.06192054,-0.09582934,-0.3157418,-0.2548194,0.0609224
11,-0.09899224,-0.060849655,"('unhelpful', 'helpful')",-0.37894103,-0.37659436,1.1137881,1.1430907,1.9987051,2.0722706,0.65864,0.6944793,0.0358393
12,2.4744973,2.6499262,"('unsupportive', 'supportive')",2.5935826,2.8610578,1.9150232,2.2493231,-1.4457852,-1.3148429,1.3843296,1.611366,0.2270364
13,0.448233,0.28493422,"('impolite', 'polite')",-0.31251264,-0.4275192,0.32347056,0.18886073,-0.14499506,-0.2943578,0.078549,-0.0620205,-0.1405695
14,0.10117444,-0.038677637,"('antisocial', 'social')",-0.08865257,-0.21206541,0.8957188,0.7675735,-0.36367336,-0.48335883,0.1361418,0.0083679,-0.1277739
15,-0.078948885,-0.21085767,"('boring', 'funny')",0.45602804,0.285905,-0.041956197,-0.13676472,0.7873653,0.7481226,0.2806221,0.1716013,-0.1090208
16,-0.93308705,-0.90483963,"('unpopular', 'popular')",0.14051104,0.17315336,-0.045933705,0.023797136,0.2908841,0.3549596,-0.1369064,-0.0882324,0.048674
17,-0.39476356,-0.39834905,"('nasty', 'nice')",-0.15654005,-0.03678617,0.7183322,0.81082207,-0.045857612,0.055995446,0.0302927,0.1079206,0.0776279
18,1.0947379,1.1309862,"('disagreeable', 'welcoming')",0.36237687,0.36190617,1.169913,1.1957741,-0.08121341,-0.032820016,0.6364536,0.6639616,0.027508
19,-0.61074823,-0.54624516,"('inhospitable', 'hospitable')",0.68211657,0.65226465,0.13048345,0.22054775,0.3980651,0.48623052,0.1499792,0.2031994,0.0532202
20,-0.4048979,-0.37952042,"('rough', 'thoughtful')",-0.44964904,-0.40488487,-0.3539762,-0.3251963,0.67645687,0.6535323,-0.1330165,-0.1140173,0.0189992
21,0.073866546,0.015030865,"('immoral', 'moral')",0.86432034,0.80050856,1.1342824,1.1197006,-0.39702994,-0.37000284,0.4188598,0.3913093,-0.0275505
22,-0.44915962,-0.44730964,"('untrustworthy', 'trustworthy')",-0.084683694,-0.13518625,0.38034114,0.38001454,-0.52468187,-0.5681002,-0.169546,-0.1926454,-0.0230994
23,0.90199935,0.9387808,"('insincere', 'sincere')",0.059987158,0.066563725,1.2358326,1.075715,6.2043004,6.127961,2.1005299,2.0522552,-0.0482747
24,0.38818845,0.40676868,"('dishonest', 'honest')",0.5642737,0.5304736,0.27908006,0.21395919,1.4515004,1.3481959,0.6707606,0.6248493,-0.0459113
25,0.2822646,0.23862451,"('egoistic', 'altruistic')",0.8017956,0.7884073,1.1383425,1.0619804,1.7771077,1.7572621,0.9998776,0.9615686,-0.038309
26,1.2824184,1.1638435,"('hardhearted', 'benevolent')",2.3518581,2.2585652,2.214007,2.114667,1.9116188,1.8868324,1.9399755,1.8559769,-0.0839986
27,0.41904083,0.43140787,"('hardhearted', 'softhearted')",0.75911665,0.8487669,1.2333469,1.3116506,1.9953154,1.9338254,1.101705,1.1314127,0.0297077
28,-0.23645082,-0.28461868,"('disloyal', 'loyal')",0.059314042,-0.05421932,-0.09936197,-0.19881184,1.1860679,1.1034167,0.2273923,0.1414417,-0.0859506
29,0.50224817,0.56760323,"('unfair', 'fair')",-0.001678735,0.08546971,-0.43551353,-0.42830956,-0.20258272,-0.33420178,-0.0343817,-0.0273596,0.0070221
30,0.21994123,0.16759029,"('intolerant', 'tolerant')",-0.10518701,-0.2221715,0.74015313,0.62712216,1.1092893,1.0273762,0.4910492,0.3999793,-0.0910699
31,-0.8113318,-0.6569526,"('evil', 'good')",0.042491097,0.24395715,-0.9869775,-0.82404155,-0.63166285,-0.55958843,-0.5968703,-0.4491563,0.147714
32,1.9260553,1.827164,"('unkind', 'kind')",2.4401114,2.3040996,2.2906713,2.1660793,1.9487431,1.8120822,2.1513953,2.0273564,-0.1240389
33,0.73664594,0.7225425,"('wrong', 'right')",0.9562814,0.95622796,0.46526456,0.5284464,-0.47052294,-0.56331056,0.4219173,0.4109766,-0.0109407
34,0.3496573,0.5015462,"('mean', 'honorable')",0.980821,1.0771797,0.2312837,0.29069728,5.8937416,6.0544868,1.8638759,1.9809775,0.1171016
35,0.84486306,0.7418993,"('corrupt', 'incorrupt')",-0.03306397,-0.05758615,-0.559874,-0.5710417,0.00423342,-0.14585464,0.0640396,-0.0081458,-0.0721854
36,-0.12652718,-0.1354997,"('hostile', 'amicable')",0.22567028,0.30505615,-1.5307143,-1.5177482,-0.057008427,-0.13507661,-0.3721449,-0.3708171,0.0013278
37,-0.30232185,-0.2490102,"('fake', 'genuine')",0.1942963,0.16775727,0.120636925,0.15436773,0.5726715,0.56028694,0.1463207,0.1583504,0.0120297
38,0.5116388,0.58268505,"('untruthful', 'truthful')",0.8638423,0.95980555,0.45811534,0.5415237,0.31169593,0.4118778,0.5363231,0.6239731,0.08765
39,1.241454,1.2287967,"('exploitative', 'cooperative')",0.05000878,0.013820192,0.780623,0.7200952,0.45375293,0.4022346,0.6314597,0.5912367,-0.040223
