,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
22,0.15039493,0.050756544,"('untrustworthy', 'trustworthy')",-0.396077,-0.47541985,-0.122841,-0.2123317,-0.0894907
23,-0.25785494,-0.33963656,"('insincere', 'sincere')",5.222613,4.9525185,2.482379,2.3064408,-0.1759382
24,0.18676871,0.1171538,"('dishonest', 'honest')",0.9556583,0.86833864,0.5712135,0.4927462,-0.0784673
25,-0.85582966,-0.92133254,"('egoistic', 'altruistic')",1.0270076,0.8856886,0.085589,-0.017822,-0.103411
26,0.17931113,-0.02121878,"('hardhearted', 'benevolent')",2.1886334,1.9993496,1.1839722,0.9890654,-0.1949068
27,-0.28003228,-0.30965498,"('hardhearted', 'softhearted')",0.665719,0.46489015,0.1928433,0.0776176,-0.1152257
28,-0.56858194,-0.5577246,"('disloyal', 'loyal')",0.9165063,0.71511585,0.1739622,0.0786956,-0.0952666
29,-0.1342151,-0.19747442,"('unfair', 'fair')",-0.56675327,-0.75576013,-0.3504842,-0.4766173,-0.1261331
30,0.28228617,0.21118477,"('intolerant', 'tolerant')",0.9606582,0.9838785,0.6214722,0.5975316,-0.0239406
31,-0.8557631,-0.9565624,"('evil', 'good')",-0.58673537,-0.7632851,-0.7212492,-0.8599237,-0.1386745
32,-0.23736262,-0.34932017,"('unkind', 'kind')",0.721322,0.5613945,0.2419797,0.1060372,-0.1359425
33,0.3264171,0.21449944,"('wrong', 'right')",0.14305298,0.054107867,0.234735,0.1343037,-0.1004313
34,0.29428896,0.43595883,"('mean', 'honorable')",4.553859,4.5426216,2.4240742,2.4892902,0.065216
35,-0.15762693,-0.23174946,"('corrupt', 'incorrupt')",-0.7271397,-0.903211,-0.4423833,-0.5674802,-0.1250969
36,-0.9321077,-1.0376801,"('hostile', 'amicable')",0.5248101,0.21446794,-0.2036488,-0.4116061,-0.2079573
37,0.6311864,0.6502703,"('fake', 'genuine')",0.5870746,0.54086214,0.6091305,0.5955662,-0.0135643
38,-0.017283097,-0.020698972,"('untruthful', 'truthful')",0.6038547,0.60713387,0.2932858,0.2932175,-6.83e-05
39,1.0263834,1.0244807,"('exploitative', 'cooperative')",0.4517667,0.40953887,0.7390751,0.7170098,-0.0220653
40,0.17228812,0.14172643,"('stingy', 'generous')",-1.4948031,-1.5380646,-0.6612575,-0.6981691,-0.0369116
41,-0.30767712,-0.30127704,"('unforgiving', 'forgiving')",0.73006177,0.6991998,0.2111923,0.1989614,-0.0122309
42,0.7230346,0.74173355,"('unreliable', 'reliable')",-2.164041,-2.1433437,-0.7205032,-0.7008051,0.0196981
43,0.5607538,0.53818685,"('irresponsible', 'responsible')",1.5441748,1.506403,1.0524642,1.0222949,-0.0301693
44,0.037793916,0.055671874,"('prejudiced', 'unprejudiced')",-1.6051915,-1.6314336,-0.7836988,-0.7878808,-0.004182
45,0.17288712,0.14904453,"('incompetent', 'competent')",1.0213698,1.0219951,0.5971285,0.5855198,-0.0116087
46,0.08616806,0.16294567,"('uncompetitive', 'competitive')",-0.4189218,-0.38335398,-0.1663769,-0.1102042,0.0561727
47,0.024431165,0.06279767,"('stupid', 'smart')",5.1103344,5.0435452,2.5673828,2.5531714,-0.0142114
48,0.05586701,0.05132556,"('unintelligent', 'intelligent')",0.24749132,0.26018772,0.1516792,0.1557566,0.0040774
49,-0.55864775,-0.44398543,"('unable', 'able')",-0.28383496,-0.20421025,-0.4212413,-0.3240978,0.0971435
50,-0.008052481,0.027743386,"('clumsy', 'skillful')",-0.6547917,-0.81346333,-0.3314221,-0.39286,-0.0614379
51,-0.22526288,-0.2920769,"('uneducated', 'educated')",0.5497834,0.51309085,0.1622603,0.110507,-0.0517533
52,-0.28739107,-0.4287234,"('irrational', 'rational')",-0.16208078,-0.3494153,-0.2247359,-0.3890693,-0.1643334
53,-1.3000576,-1.3763021,"('uncreative', 'creative')",0.9512278,0.73639995,-0.1744149,-0.3199511,-0.1455362
54,-0.4252458,-0.56858534,"('incapable', 'capable')",0.7930121,0.64163667,0.1838831,0.0365257,-0.1473574
55,0.08129391,0.10757249,"('incompetent', 'clever')",0.14800484,0.2695313,0.1146494,0.1885519,0.0739025
56,1.0896521,1.0179235,"('impractical', 'practical')",1.0886115,1.2778872,1.0891318,1.1479053,0.0587735
57,-0.65937465,-0.7884812,"('unimaginative', 'imaginative')",-1.6346656,-1.6174946,-1.1470201,-1.2029879,-0.0559678
58,-0.08524376,-0.07721343,"('undiscriminating', 'discriminating')",0.8573248,0.8690211,0.3860405,0.3959039,0.0098634
59,-0.28666678,-0.34441397,"('foolish', 'wise')",-0.034932934,-0.1868573,-0.1607999,-0.2656356,-0.1048357
60,1.0092704,1.0599288,"('inefficient', 'efficient')",0.45689905,0.68890345,0.7330847,0.8744161,0.1413314
61,0.56709146,0.43999514,"('illogical', 'logical')",1.0399175,0.8826955,0.8035045,0.6613453,-0.1421592
62,0.8021918,0.86724406,"('incompetent', 'brilliant')",0.9596024,1.1544607,0.8808971,1.0108523,0.1299552
63,0.22658512,0.2717289,"('unperceptive', 'insightful')",1.288852,1.3117039,0.7577186,0.7917164,0.0339978
64,0.4894285,0.4008565,"('shy', 'confident')",-4.8967166,-4.645721,-2.203644,-2.1224322,0.0812118
65,0.53302974,0.43753064,"('insecure', 'secure')",0.45558053,0.5110053,0.4943051,0.474268,-0.0200371
66,-0.48319206,-0.5708774,"('inactive', 'active')",0.8234945,0.6663811,0.1701512,0.0477519,-0.1223993
67,0.54259926,0.49490625,"('doubtful', 'determined')",-0.52634495,-0.40653637,0.0081272,0.0441849,0.0360577
68,-0.12556654,-0.13815264,"('dependent', 'independent')",-0.6920226,-0.6560505,-0.4087946,-0.3971016,0.011693
69,0.7434733,0.69043714,"('lazy', 'industrious')",-0.27779883,-0.27342013,0.2328372,0.2085085,-0.0243287
70,0.40352282,0.422796,"('lethargic', 'energetic')",0.47709224,0.50896645,0.4403075,0.4658812,0.0255737
71,0.023578981,-0.044748377,"('diffident', 'self-confident')",0.48733705,0.34673312,0.255458,0.1509924,-0.1044656
72,-0.18114857,-0.20639537,"('unambitious', 'ambitious')",0.77736026,0.8121712,0.2981058,0.3028879,0.0047821
73,0.835757,0.8331149,"('helpless', 'self-reliant')",-2.7437654,-2.6954813,-0.9540042,-0.9311832,0.022821
74,0.5522386,0.551837,"('undedicated', 'dedicated')",0.55430496,0.5192588,0.5532718,0.5355479,-0.0177239
75,0.31638268,0.32820415,"('meek', 'impulsive')",-0.8767115,-0.8021613,-0.2801644,-0.2369786,0.0431858
76,0.22687243,0.36352018,"('anxious', 'daring')",-0.057900973,0.01929247,0.0844857,0.1914063,0.1069206
77,-0.49302545,-0.4379983,"('unmotivated', 'motivated')",-0.8162914,-0.72053695,-0.6546584,-0.5792676,0.0753908
78,-0.6527811,-0.5256413,"('nonresilient', 'resilient')",0.47985917,0.49038363,-0.086461,-0.0176288,0.0688322
79,-0.48995724,-0.5782875,"('wavering', 'unwavering')",-0.2191934,-0.34404522,-0.3545753,-0.4611664,-0.1065911
80,0.50839204,0.60127974,"('dominated', 'dominating')",0.19699773,0.40726757,0.3526949,0.5042737,0.1515788
81,0.28720516,0.32414594,"('submissive', 'aggressive')",-0.5252485,-0.22751695,-0.1190217,0.0483145,0.1673362
82,-0.2981515,-0.2551192,"('poor', 'rich')",5.2958727,5.206674,2.4988606,2.4757774,-0.0230832
83,-0.3438183,-0.37903458,"('powerless', 'powerful')",-0.34638876,-0.29050273,-0.3451035,-0.3347687,0.0103348
84,0.078990854,0.102689296,"('inferior', 'superior')",0.42340553,0.48893815,0.2511982,0.2958137,0.0446155
85,-0.31278938,-0.31924805,"('insignificant', 'prestigious')",-0.04119178,-0.30659404,-0.1769906,-0.312921,-0.1359304
86,-0.6971951,-0.78922206,"('uninfluential', 'influential')",0.51624584,0.53174937,-0.0904746,-0.1287363,-0.0382617
87,0.23392282,0.26704508,"('unsuccessful', 'successful')",1.4710134,1.5236613,0.8524681,0.8953532,0.0428851
88,-0.9621083,-1.0259086,"('low', 'eminent')",0.013564935,0.017129172,-0.4742717,-0.5043897,-0.030118
