,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.47766116,0.32746089,"('unsociable', 'sociable')",0.39025328,0.29905587,-0.33944735,-0.57043797,0.1761557,0.0186929,-0.1574628
1,1.5252631,1.479576,"('unfriendly', 'friendly')",0.65663135,0.5649846,1.8241543,1.7224514,1.3353496,1.2556707,-0.0796789
2,0.43446246,0.5050693,"('unlikable', 'likable')",1.0983257,1.2046342,0.70566994,0.8730569,0.7461527,0.8609201,0.1147674
3,-1.408758,-1.3991495,"('repellent', 'pleasant')",-0.32268366,-0.2951135,0.06614499,0.08512768,-0.5550989,-0.5363784,0.0187205
4,-0.48131534,-0.4925127,"('disliked', 'liked')",-0.08491175,-0.092048295,-6.103742,-6.1382613,-2.223323,-2.2409407,-0.0176177
5,0.5481911,0.6603327,"('distant', 'outgoing')",-0.14369251,-0.08614484,0.13216051,0.22866619,0.1788864,0.267618,0.0887316
6,-0.09037733,0.042478576,"('distant', 'open')",-0.29648924,-0.23926114,0.48778874,0.5869525,0.0336407,0.1300566,0.0964159
7,0.17047256,0.14512493,"('insensitive', 'sensitive')",-0.0704511,-0.014280289,0.25305727,0.21706815,0.1176929,0.1159709,-0.001722
8,1.0553187,1.0813677,"('unaffectionate', 'affectionate')",-0.31789583,-0.33604622,0.52475417,0.56037134,0.4207257,0.435231,0.0145053
9,1.8746136,1.9094663,"('unaffectionate', 'caring')",0.49451026,0.5292622,1.0727338,1.1326003,1.1472859,1.1904429,0.043157
10,-0.4892073,-0.5582288,"('unsympathetic', 'sympathetic')",-0.63793594,-0.5466388,-0.70619035,-0.8251807,-0.6111112,-0.6433494,-0.0322382
11,0.31784183,0.33985746,"('unhelpful', 'helpful')",0.8182806,0.91837406,1.9521484,2.0030222,1.0294236,1.0870846,0.057661
12,1.1190886,1.1855367,"('unsupportive', 'supportive')",0.4772188,0.6540818,-1.9026519,-1.8542237,-0.1021148,-0.0048684,0.0972464
13,-0.34603798,-0.4884319,"('impolite', 'polite')",0.57534474,0.5847127,-0.23711964,-0.3175409,-0.0026043,-0.0737534,-0.0711491
14,-0.020435054,-0.14791174,"('antisocial', 'social')",0.7556356,0.73104894,-0.47749507,-0.57257384,0.0859018,0.0035211,-0.0823807
15,0.3651933,0.3663438,"('boring', 'funny')",0.30702338,0.27780795,0.75689113,0.7339238,0.4763693,0.4593585,-0.0170108
16,-1.2262653,-1.2349592,"('unpopular', 'popular')",0.27269238,0.20389885,0.90710586,0.83641404,-0.015489,-0.0648821,-0.0493931
17,-0.13726014,-0.06487597,"('nasty', 'nice')",-0.8595021,-0.82392395,-0.22351511,-0.17095642,-0.4067591,-0.3532521,0.053507
18,0.120335445,0.11747155,"('disagreeable', 'welcoming')",1.0933709,1.2111636,-0.37106007,-0.38752112,0.2808821,0.3137047,0.0328226
19,-0.14995234,-0.0951797,"('inhospitable', 'hospitable')",-1.2966008,-1.2875417,-0.2647405,-0.14102006,-0.5704312,-0.5079138,0.0625174
20,-0.7497424,-0.7624962,"('rough', 'thoughtful')",0.4626499,0.4065879,1.024068,0.9643891,0.2456585,0.2028269,-0.0428316
21,0.096716285,0.052837294,"('immoral', 'moral')",0.5553211,0.5855784,-0.8932446,-0.94622487,-0.0804024,-0.1026031,-0.0222007
