,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2735989,-1.4387175,"('unsociable', 'sociable')",-0.44836688,-0.5661683,0.33110172,0.16417514,-0.39262906,-0.45501223,-0.4458733,-0.5739307,-0.1280574
1,1.8263568,1.8419296,"('unfriendly', 'friendly')",1.9658425,1.8731319,0.39350593,0.35703018,1.7112797,1.6080555,1.4742463,1.4200368,-0.0542095
2,1.5674444,1.559611,"('unlikable', 'likable')",2.3353946,2.369506,2.4734912,2.4939578,0.9023591,0.994898,1.8196723,1.8544931,0.0348208
3,-1.6195815,-1.6410273,"('repellent', 'pleasant')",-1.6492304,-1.6684673,0.67372334,0.6468584,0.41204348,0.39733708,-0.5457612,-0.5663247,-0.0205635
4,0.66787255,0.67580295,"('disliked', 'liked')",1.0446163,0.9934301,0.20300238,0.16143492,-6.50184,-6.4968953,-1.1465873,-1.1665568,-0.0199695
5,2.0431917,2.1790423,"('distant', 'outgoing')",1.9063847,1.9433779,-1.0309836,-0.8988849,-0.33188888,-0.29346547,0.646676,0.7325175,0.0858415
6,1.6767488,1.835004,"('distant', 'open')",1.4044195,1.482902,-1.3307085,-1.1770924,0.18229426,0.19273292,0.4831885,0.5833865,0.100198
7,-0.6267455,-0.6556273,"('insensitive', 'sensitive')",-0.31974703,-0.2933901,0.2789645,0.25715816,1.1470375,1.1801804,0.1198774,0.1220803,0.0022029
8,1.0438199,1.0677017,"('unaffectionate', 'affectionate')",1.7124312,1.6666174,0.05279453,0.030704305,0.6547641,0.6168398,0.8659524,0.8454658,-0.0204866
9,1.9910065,2.04783,"('unaffectionate', 'caring')",2.3219032,2.3518627,0.595214,0.60886794,1.2366488,1.2743559,1.5361931,1.5707291,0.034536
10,-2.6832216,-2.7472634,"('unsympathetic', 'sympathetic')",-2.1098459,-2.071325,-0.5537581,-0.5996434,-0.13224426,-0.1008934,-1.3697674,-1.3797812,-0.0100138
11,-1.2792202,-1.3632339,"('unhelpful', 'helpful')",-0.8812331,-0.8567045,-0.31444615,-0.41155642,2.2532852,2.3150127,-0.0554036,-0.0791205,-0.0237169
12,1.33094,1.4404337,"('unsupportive', 'supportive')",1.8014119,1.9203256,1.1580675,1.3585387,-1.4774815,-1.3488976,0.7032346,0.8426001,0.1393655
13,-1.3744786,-1.4807231,"('impolite', 'polite')",-1.3542143,-1.3736674,0.02089309,-0.028498854,-0.0390834,0.016171224,-0.6867208,-0.7166796,-0.0299588
14,-0.95039266,-1.0746465,"('antisocial', 'social')",-0.11571351,-0.19081926,1.6940525,1.6387103,-0.2083181,-0.23220792,0.104907,0.0352591,-0.0696479
15,0.5652037,0.48497272,"('boring', 'funny')",1.0866317,1.0204451,-0.8044381,-0.87566906,0.57610655,0.567249,0.355876,0.2992494,-0.0566266
16,0.30298147,0.3344417,"('unpopular', 'popular')",0.22146517,0.23254703,-0.3499245,-0.3568411,0.39280915,0.40120047,0.1418328,0.152837,0.0110042
17,0.38008222,0.44134536,"('nasty', 'nice')",-0.07783957,-0.038172178,-0.99622804,-0.9207352,-0.3211932,-0.2916219,-0.2537946,-0.202296,0.0514986
18,0.04021458,0.02023704,"('disagreeable', 'welcoming')",0.8761076,0.8564714,-0.1577427,-0.09358764,-0.3111388,-0.32499304,0.1118602,0.1145319,0.0026717
19,0.43740177,0.4979121,"('inhospitable', 'hospitable')",0.7524952,0.7681121,-1.0509151,-1.0887707,0.027217291,0.059021953,0.0415498,0.0590689,0.0175191
20,0.470801,0.43786335,"('rough', 'thoughtful')",0.7073043,0.73158234,1.5137203,1.5442442,0.9338248,0.8851323,0.9064126,0.8997055,-0.0067071
21,-0.66473836,-0.7631522,"('immoral', 'moral')",0.009894343,-0.041393124,0.5015177,0.40793392,-0.73805803,-0.70717424,-0.2228461,-0.2759464,-0.0531003
22,-1.9089575,-2.024844,"('untrustworthy', 'trustworthy')",-1.4871658,-1.5508025,0.32599118,0.3058904,-0.80100065,-0.8384169,-0.9677832,-1.0270432,-0.05926
23,-0.24576779,-0.37362665,"('insincere', 'sincere')",-0.016189694,-0.06523008,0.21677123,0.18841447,6.601393,6.474785,1.6390518,1.5560856,-0.0829662
24,-0.7256228,-0.7142159,"('dishonest', 'honest')",-0.8193785,-0.84371454,-0.56443095,-0.50029135,1.0811851,1.020365,-0.2570618,-0.2594642,-0.0024024
25,0.44872358,0.43878013,"('egoistic', 'altruistic')",1.3928387,1.3592033,0.125115,0.053342752,1.5167791,1.3930535,0.8708641,0.8110949,-0.0597692
26,1.5568428,1.4566866,"('hardhearted', 'benevolent')",2.0673242,2.008476,1.2913686,1.2508675,1.2866163,1.1843804,1.5505379,1.4751027,-0.0754352
27,-0.37020418,-0.3596223,"('hardhearted', 'softhearted')",0.18836166,0.20541516,-0.48923653,-0.45299095,1.3783277,1.2863806,0.1768122,0.1697956,-0.0070166
28,-0.99999017,-1.107533,"('disloyal', 'loyal')",-0.25747493,-0.38688993,0.19981648,0.07902461,1.2340297,1.0596782,0.0440952,-0.08893,-0.1330252
29,0.3718595,0.4299745,"('unfair', 'fair')",-0.3831006,-0.38102013,-0.22478996,-0.121733695,-0.378976,-0.5251479,-0.1537518,-0.1494818,0.00427
30,-0.8371561,-0.9271224,"('intolerant', 'tolerant')",-0.18412396,-0.21143681,0.17775409,0.036433432,1.0672616,1.0762601,0.0559339,-0.0064664,-0.0624003
31,0.7781156,1.0166299,"('evil', 'good')",0.6098286,0.6531085,-1.0451659,-0.9269505,-1.1962647,-1.2498649,-0.2133716,-0.1267693,0.0866023
32,-0.3285198,-0.5064154,"('unkind', 'kind')",-0.072291285,-0.14751834,0.70930153,0.5295725,1.3619872,1.247206,0.4176194,0.2807112,-0.1369082
33,2.1636353,2.165911,"('wrong', 'right')",1.9297128,1.9058715,0.28607407,0.29883277,-0.34804088,-0.44837707,1.0078453,0.9805596,-0.0272857
34,1.1430593,1.1741536,"('mean', 'honorable')",1.4825683,1.559361,0.44999272,0.56785166,6.35881,6.429705,2.3586075,2.4327679,0.0741604
35,1.2951975,1.3681525,"('corrupt', 'incorrupt')",1.1308756,1.074994,-0.89302355,-0.8551645,-0.36343744,-0.58634233,0.292403,0.2504099,-0.0419931
36,3.0676703,3.0702925,"('hostile', 'amicable')",3.054628,2.937648,-0.19521838,-0.26631793,0.15548094,-0.05089643,1.5206401,1.4226815,-0.0979586
37,-1.3378593,-1.3172022,"('fake', 'genuine')",-0.6504787,-0.6585286,-0.3328592,-0.28730604,0.56375164,0.5587685,-0.4393614,-0.4260671,0.0132943
38,0.5019084,0.5796977,"('untruthful', 'truthful')",0.45836592,0.5654319,-0.283079,-0.21211329,0.40176415,0.45222512,0.2697399,0.3463104,0.0765705
39,0.27368414,0.2867076,"('exploitative', 'cooperative')",-0.09028992,-0.030153215,1.3886057,1.499914,0.22691527,0.21418259,0.4497288,0.4926628,0.042934
40,1.2553575,1.2810762,"('stingy', 'generous')",1.1743503,1.1547085,0.75336856,0.85660636,-1.3435912,-1.4100671,0.4598713,0.4705811,0.0107098
41,0.6038397,0.5274961,"('unforgiving', 'forgiving')",0.5721867,0.5002945,0.88882256,0.87376326,0.370995,0.34048685,0.608961,0.5605102,-0.0484508
42,0.38038847,0.42186975,"('unreliable', 'reliable')",0.17756267,0.27190325,1.1000013,1.1667372,-3.0601153,-2.9228196,-0.3505407,-0.2655773,0.0849634
43,-0.72259724,-0.729385,"('irresponsible', 'responsible')",-0.26356715,-0.14932011,0.536046,0.6622796,0.823926,0.9220426,0.0934519,0.1764043,0.0829524
44,-1.6625432,-1.6449392,"('prejudiced', 'unprejudiced')",-1.7150763,-1.6298612,-0.51996005,-0.46227947,-1.6164056,-1.5869913,-1.3784963,-1.3310177,0.0474786
45,-2.5617414,-2.5987947,"('incompetent', 'competent')",-1.706884,-1.766643,-0.3691325,-0.38571152,-0.37349835,-0.40160814,-1.2528141,-1.2881893,-0.0353752
46,-1.0813842,-1.2189462,"('uncompetitive', 'competitive')",-0.62211514,-0.6440699,0.95639944,0.922988,-0.7386996,-0.7006227,-0.3714499,-0.4101627,-0.0387128
47,-0.28233954,-0.24293746,"('stupid', 'smart')",0.6091367,0.64627516,0.25213414,0.36826587,5.632031,5.717912,1.5527406,1.6223789,0.0696383
48,-1.1530048,-1.1848515,"('unintelligent', 'intelligent')",-1.3988084,-1.3960234,-0.80017173,-0.7822575,0.06486161,0.07426613,-0.8217809,-0.8222166,-0.0004357
49,-0.4739789,-0.4710551,"('unable', 'able')",-0.121054396,-0.081943154,-0.5232861,-0.4157235,-0.18010522,-0.05929073,-0.3246062,-0.2570031,0.0676031
50,0.27291265,0.27729595,"('clumsy', 'skillful')",0.10291687,0.10058646,0.14814669,0.107261516,0.078021966,0.072941914,0.1504995,0.1395215,-0.010978
51,-0.9490739,-1.1323833,"('uneducated', 'educated')",0.096139595,0.03188124,1.0094098,0.83551615,1.3268961,1.2319102,0.3708429,0.2417311,-0.1291118
52,2.1556325,2.1694186,"('irrational', 'rational')",1.6743563,1.5615364,-0.51282257,-0.56226456,0.03466306,-0.089783944,0.8379573,0.7697267,-0.0682306
53,0.55335444,0.5594945,"('uncreative', 'creative')",0.7138106,0.66826755,0.15076964,0.14372467,0.98666936,0.9278904,0.601151,0.5748442,-0.0263068
54,0.75280106,0.7819668,"('incapable', 'capable')",1.2796807,1.3423073,0.5975424,0.61967266,1.2538693,1.2605989,0.9709733,1.0011365,0.0301632
55,-2.114578,-2.1840494,"('incompetent', 'clever')",-1.6768794,-1.7143924,0.24754347,0.18092641,0.07595095,0.07763474,-0.8669907,-0.9099702,-0.0429795
56,-0.4141552,-0.50755876,"('impractical', 'practical')",-0.53018165,-0.531387,0.7450738,0.63210124,0.109701484,0.15128355,-0.0223904,-0.0638902,-0.0414998
57,-1.2288854,-1.323476,"('unimaginative', 'imaginative')",-0.503123,-0.50340533,-0.58693963,-0.7064702,-2.7879677,-2.7454522,-1.2767289,-1.319701,-0.0429721
58,1.5229716,1.5001938,"('undiscriminating', 'discriminating')",1.7121224,1.6935955,1.5400003,1.5124116,0.29811272,0.31771868,1.2683018,1.2559799,-0.0123219
59,1.2617953,1.3481528,"('foolish', 'wise')",0.89448833,0.89733523,-0.79553473,-0.7215921,0.33679545,0.35058057,0.4243861,0.4686191,0.044233
60,-2.278803,-2.3253744,"('inefficient', 'efficient')",-1.4697522,-1.3836362,0.5959628,0.6347611,-0.052075326,0.13477123,-0.801167,-0.7348696,0.0662974
61,1.15788,1.1243937,"('illogical', 'logical')",1.1158302,1.0409371,0.17015472,0.14997378,0.396007,0.28486362,0.709968,0.6500421,-0.0599259
62,-0.9991466,-0.9554883,"('incompetent', 'brilliant')",-0.48828405,-0.3579602,0.5634533,0.67247164,0.3058924,0.48175332,-0.1545212,-0.0398059,0.1147153
63,0.6496475,0.63373345,"('unperceptive', 'insightful')",1.1130152,1.1627679,1.5241752,1.5711594,1.1310121,1.2949355,1.1044625,1.1656491,0.0611866
64,-0.25619647,-0.20888609,"('shy', 'confident')",-0.41513675,-0.37807214,1.0917827,1.1568657,-6.718296,-6.5795813,-1.5744617,-1.5024184,0.0720433
65,-1.2336823,-1.4068946,"('insecure', 'secure')",-1.2113276,-1.2972463,0.7895683,0.6971563,-0.046818063,-0.054132193,-0.4255649,-0.5152792,-0.0897143
66,1.5424812,1.5801945,"('inactive', 'active')",1.7008839,1.737283,1.4383144,1.513594,1.0436839,1.0466977,1.4313409,1.4694422,0.0381013
67,-0.12931359,-0.15918386,"('doubtful', 'determined')",-1.0443733,-1.0466185,0.45534235,0.41049996,-0.60077405,-0.5628442,-0.3297796,-0.3395367,-0.0097571
68,-0.88905585,-0.88328934,"('dependent', 'independent')",-1.1346267,-1.1031135,-0.18264642,-0.20341155,-0.47467348,-0.50150746,-0.6702507,-0.6728305,-0.0025798
