,altaba_male,altaba_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2136652,-1.2853147,"('unsociable', 'sociable')",-0.1749315,-0.23467758,-0.6942984,-0.7599961,-0.0656977
1,-1.1478603,-1.1547765,"('unfriendly', 'friendly')",1.5030411,1.3442984,0.1775904,0.094761,-0.0828294
2,0.6526518,0.7268332,"('unlikable', 'likable')",0.5309346,0.5992446,0.5917932,0.6630389,0.0712457
3,-0.07438049,0.08846589,"('repellent', 'pleasant')",0.317798,0.35417002,0.1217088,0.221318,0.0996092
4,-0.4131567,-0.3806666,"('disliked', 'liked')",-6.139002,-6.1536446,-3.2760792,-3.2671556,0.0089236
5,-1.2718127,-1.228314,"('distant', 'outgoing')",-0.39826477,-0.45934698,-0.8350387,-0.8438305,-0.0087918
6,-1.471385,-1.3741349,"('distant', 'open')",-0.06179577,-0.18001853,-0.7665904,-0.7770767,-0.0104863
7,-0.37154022,-0.2810778,"('insensitive', 'sensitive')",0.12132242,0.1795966,-0.1251089,-0.0507406,0.0743683
8,-0.7866055,-0.7891347,"('unaffectionate', 'affectionate')",0.5113854,0.39381602,-0.13761,-0.1976593,-0.0600493
9,-1.370919,-1.3667346,"('unaffectionate', 'caring')",0.6151489,0.53072524,-0.377885,-0.4180047,-0.0401197
10,-0.6811781,-0.5657806,"('unsympathetic', 'sympathetic')",-0.6006622,-0.58071715,-0.6409202,-0.5732489,0.0676713
11,-0.31707305,-0.29269806,"('unhelpful', 'helpful')",1.4812378,1.5414257,0.5820824,0.6243638,0.0422814
12,-0.6093784,-0.40627542,"('unsupportive', 'supportive')",-1.9119189,-1.8537453,-1.2606486,-1.1300104,0.1306382
13,-0.087216444,-0.15658726,"('impolite', 'polite')",-0.77828383,-0.7085701,-0.4327501,-0.4325787,0.0001714
14,0.10366608,0.03267453,"('antisocial', 'social')",-0.18987715,-0.18684708,-0.0431055,-0.0770863,-0.0339808
15,0.52033705,0.3533086,"('boring', 'funny')",0.54441947,0.50898397,0.5323783,0.4311463,-0.101232
16,-0.49087566,-0.451924,"('unpopular', 'popular')",0.41353667,0.39397576,-0.0386695,-0.0289741,0.0096954
17,-0.3949934,-0.3624758,"('nasty', 'nice')",-0.033773325,-0.015812717,-0.2143834,-0.1891443,0.0252391
18,-0.104046255,-0.015044987,"('disagreeable', 'welcoming')",-0.45181742,-0.52155554,-0.2779318,-0.2683003,0.0096315
19,-1.4575043,-1.3586272,"('inhospitable', 'hospitable')",-0.17079146,-0.14781837,-0.8141479,-0.7532228,0.0609251
20,0.28010923,0.24277568,"('rough', 'thoughtful')",1.0895593,1.0229975,0.6848342,0.6328866,-0.0519476
21,0.5476573,0.5108283,"('immoral', 'moral')",-0.2465133,-0.17177707,0.150572,0.1695256,0.0189536
22,0.16790071,0.20415634,"('untrustworthy', 'trustworthy')",-0.8711627,-0.9195291,-0.351631,-0.3576864,-0.0060554
23,-0.67937696,-0.6521799,"('insincere', 'sincere')",5.152031,5.0561156,2.2363269,2.201968,-0.0343589
24,0.04580302,-0.03553087,"('dishonest', 'honest')",0.46988884,0.39739478,0.2578459,0.180932,-0.0769139
25,-0.13758636,-0.19862643,"('egoistic', 'altruistic')",1.3413436,1.2654679,0.6018786,0.5334207,-0.0684579
26,0.5997665,0.56679064,"('hardhearted', 'benevolent')",1.9152051,1.8385209,1.2574859,1.2026558,-0.0548301
27,-0.15499783,-0.1477529,"('hardhearted', 'softhearted')",1.205048,1.099488,0.5250251,0.4758676,-0.0491575
28,-0.36691463,-0.53335035,"('disloyal', 'loyal')",0.87233806,0.73059934,0.2527117,0.0986245,-0.1540872
29,-0.68691397,-0.75761056,"('unfair', 'fair')",-0.4188966,-0.58490765,-0.5529053,-0.6712591,-0.1183538
30,0.8547639,0.8361671,"('intolerant', 'tolerant')",1.6273818,1.5946472,1.2410729,1.2154071,-0.0256658
31,-1.3445481,-1.165843,"('evil', 'good')",-1.0049969,-1.1030734,-1.1747725,-1.1344582,0.0403143
32,-0.21224275,-0.27682674,"('unkind', 'kind')",0.68785006,0.60208225,0.2378037,0.1626278,-0.0751759
33,-0.31759048,-0.37473327,"('wrong', 'right')",-0.58409536,-0.6306411,-0.4508429,-0.5026872,-0.0518443
34,0.1954838,0.2901997,"('mean', 'honorable')",5.48637,5.501876,2.8409269,2.8960378,0.0551109
35,-0.3426745,-0.49317205,"('corrupt', 'incorrupt')",-0.3047957,-0.4631014,-0.3237351,-0.4781367,-0.1544016
36,-0.84482527,-0.85516614,"('hostile', 'amicable')",0.031852536,-0.20618962,-0.4064864,-0.5306779,-0.1241915
37,0.12131512,0.047665328,"('fake', 'genuine')",-0.059504464,-0.046864115,0.0309053,0.0004006,-0.0305047
38,-0.69185716,-0.60497063,"('untruthful', 'truthful')",-0.3123537,-0.30586314,-0.5021054,-0.4554169,0.0466885
39,0.4612009,0.4348718,"('exploitative', 'cooperative')",0.34400758,0.36746076,0.4026042,0.4011663,-0.0014379
40,-0.053209074,-0.043112986,"('stingy', 'generous')",-1.7249126,-1.8673085,-0.8890609,-0.9552107,-0.0661498
41,-0.2933471,-0.17176642,"('unforgiving', 'forgiving')",-0.105169296,-0.23150495,-0.1992582,-0.2016357,-0.0023775
42,0.4280582,0.5371305,"('unreliable', 'reliable')",-3.248022,-3.1675725,-1.409982,-1.3152211,0.0947609
43,-0.45020717,-0.32551512,"('irresponsible', 'responsible')",0.43690473,0.4729618,-0.0066512,0.0737233,0.0803745
44,0.64723784,0.597456,"('prejudiced', 'unprejudiced')",-1.2779746,-1.2630494,-0.3153684,-0.3327967,-0.0174283
45,-0.6179995,-0.41534346,"('incompetent', 'competent')",-0.26174518,-0.24063377,-0.4398723,-0.3279886,0.1118837
46,0.07332389,0.14294544,"('uncompetitive', 'competitive')",-0.47994807,-0.3731788,-0.2033121,-0.1151167,0.0881954
47,-0.20726307,-0.14546804,"('stupid', 'smart')",5.0060706,4.9972553,2.3994038,2.4258935,0.0264897
48,0.42316672,0.37435287,"('unintelligent', 'intelligent')",0.8152987,0.8126369,0.6192327,0.5934949,-0.0257378
49,0.1929104,0.31079414,"('unable', 'able')",-0.19159718,-0.14101455,0.0006566,0.0848898,0.0842332
50,-0.14809887,-0.11791836,"('clumsy', 'skillful')",-0.0551686,-0.11741166,-0.1016337,-0.117665,-0.0160313
51,-0.6064432,-0.7223282,"('uneducated', 'educated')",0.2297368,0.19498274,-0.1883532,-0.2636727,-0.0753195
52,0.009060957,-0.22681884,"('irrational', 'rational')",0.48377287,0.30223882,0.2464169,0.03771,-0.2087069
53,-1.2292441,-1.1677787,"('uncreative', 'creative')",0.33383244,0.27488935,-0.4477058,-0.4464447,0.0012611
54,-0.24640407,-0.27737164,"('incapable', 'capable')",1.0834185,1.1091435,0.4185072,0.4158859,-0.0026213
55,0.34017813,0.41668212,"('incompetent', 'clever')",0.2840919,0.3338395,0.312135,0.3752608,0.0631258
56,0.37206638,0.41511208,"('impractical', 'practical')",0.105563216,0.14004454,0.2388148,0.2775783,0.0387635
57,-0.6184132,-0.5245299,"('unimaginative', 'imaginative')",-2.3598726,-2.305851,-1.4891429,-1.4151905,0.0739524
58,-0.32625365,-0.27940154,"('undiscriminating', 'discriminating')",0.10530446,0.040279374,-0.1104746,-0.1195611,-0.0090865
59,0.03681524,0.0072915475,"('foolish', 'wise')",0.3338227,0.26817316,0.185319,0.1377324,-0.0475866
60,0.40348068,0.4470244,"('inefficient', 'efficient')",0.11058205,0.27306375,0.2570314,0.3600441,0.1030127
61,-0.46377677,-0.59226924,"('illogical', 'logical')",0.4764321,0.3637355,0.0063277,-0.1142669,-0.1205946
62,0.4317259,0.5553549,"('incompetent', 'brilliant')",0.2833222,0.45359328,0.357524,0.5044741,0.1469501
63,-0.44372252,-0.25481325,"('unperceptive', 'insightful')",0.5686858,0.67734724,0.0624817,0.211267,0.1487853
64,-0.043817524,-0.109190315,"('shy', 'confident')",-6.1895165,-6.0880218,-3.116667,-3.0986061,0.0180609
65,0.3367644,0.18942158,"('insecure', 'secure')",-0.3876283,-0.3844073,-0.0254319,-0.0974929,-0.072061
66,-1.0710007,-1.1176703,"('inactive', 'active')",0.28477895,0.27527955,-0.3931109,-0.4211954,-0.0280845
67,-0.2167862,-0.2527171,"('doubtful', 'determined')",-0.50789,-0.4761182,-0.3623381,-0.3644177,-0.0020796
68,0.017585486,-0.02559234,"('dependent', 'independent')",-0.51394147,-0.5308874,-0.248178,-0.2782399,-0.0300619
69,-0.3398027,-0.33249325,"('lazy', 'industrious')",-0.63111144,-0.63672763,-0.4854571,-0.4846104,0.0008467
70,0.1531229,0.30486014,"('lethargic', 'energetic')",0.23118275,0.30035686,0.1921528,0.3026085,0.1104557
71,-0.43171507,-0.4112601,"('diffident', 'self-confident')",0.3265214,0.34607086,-0.0525968,-0.0325946,0.0200022
72,-0.12302477,-0.19380933,"('unambitious', 'ambitious')",-1.0186179,-1.0425617,-0.5708213,-0.6181855,-0.0473642
73,1.168256,1.1202469,"('helpless', 'self-reliant')",-2.5815966,-2.5613139,-0.7066703,-0.7205335,-0.0138632
74,-0.04487664,0.09653013,"('undedicated', 'dedicated')",-0.056412853,-0.080587335,-0.0506447,0.0079714,0.0586161
75,-0.08956359,-0.036264822,"('meek', 'impulsive')",-0.76075923,-0.727416,-0.4251614,-0.3818404,0.043321
76,0.7263994,0.80638015,"('anxious', 'daring')",0.16270474,0.26975954,0.4445521,0.5380698,0.0935177
77,-1.1567223,-1.10792,"('unmotivated', 'motivated')",-1.1673174,-1.0181144,-1.1620198,-1.0630172,0.0990026
78,-0.69238675,-0.52382004,"('nonresilient', 'resilient')",0.045554496,0.12219782,-0.3234161,-0.2008111,0.122605
79,-0.8334411,-0.7578298,"('wavering', 'unwavering')",-0.36034736,-0.36788443,-0.5968942,-0.5628571,0.0340371
80,0.13312736,0.010820016,"('dominated', 'dominating')",-1.1237767,-1.0457834,-0.4953247,-0.5174817,-0.022157
