,pigsty_male,pigsty_female,tuple,average_male,average_female,female-male
24,-0.6770683,-0.80470896,"('dishonest', 'honest')",-0.6770683,-0.804709,-0.1276407
25,-0.13870345,-0.18034318,"('egoistic', 'altruistic')",-0.1387035,-0.1803432,-0.0416397
26,0.24689287,0.08294386,"('hardhearted', 'benevolent')",0.2468929,0.0829439,-0.163949
27,-0.07064653,-0.13618864,"('hardhearted', 'softhearted')",-0.0706465,-0.1361886,-0.0655421
28,-0.4296342,-0.6349627,"('disloyal', 'loyal')",-0.4296342,-0.6349627,-0.2053285
29,-0.538575,-0.5444362,"('unfair', 'fair')",-0.538575,-0.5444362,-0.0058612
30,0.4625966,0.374578,"('intolerant', 'tolerant')",0.4625966,0.374578,-0.0880186
31,-1.0236067,-1.0225127,"('evil', 'good')",-1.0236067,-1.0225127,0.001094
32,0.1789423,0.09862842,"('unkind', 'kind')",0.1789423,0.0986284,-0.0803139
33,-0.13502917,-0.1755046,"('wrong', 'right')",-0.1350292,-0.1755046,-0.0404754
34,1.465804,1.4284635,"('mean', 'honorable')",1.465804,1.4284635,-0.0373405
35,-0.38589194,-0.4069118,"('corrupt', 'incorrupt')",-0.3858919,-0.4069118,-0.0210199
36,-1.066839,-1.0803565,"('hostile', 'amicable')",-1.066839,-1.0803565,-0.0135175
37,-0.383743,-0.49259806,"('fake', 'genuine')",-0.383743,-0.4925981,-0.1088551
38,0.1996037,0.14096652,"('untruthful', 'truthful')",0.1996037,0.1409665,-0.0586372
39,-0.5572272,-0.47164822,"('exploitative', 'cooperative')",-0.5572272,-0.4716482,0.085579
40,-2.2798855,-2.2797081,"('stingy', 'generous')",-2.2798855,-2.2797081,0.0001774
41,-0.33973324,-0.4687382,"('unforgiving', 'forgiving')",-0.3397332,-0.4687382,-0.129005
42,-1.9076152,-1.7947052,"('unreliable', 'reliable')",-1.9076152,-1.7947052,0.11291
43,-0.06066429,-0.21256104,"('irresponsible', 'responsible')",-0.0606643,-0.212561,-0.1518967
44,-0.8830277,-0.7705895,"('prejudiced', 'unprejudiced')",-0.8830277,-0.7705895,0.1124382
45,0.10438979,0.050943546,"('incompetent', 'competent')",0.1043898,0.0509435,-0.0534463
46,-0.6465787,-0.6773371,"('uncompetitive', 'competitive')",-0.6465787,-0.6773371,-0.0307584
47,1.6810174,1.6133642,"('stupid', 'smart')",1.6810174,1.6133642,-0.0676532
48,0.23029,0.08882737,"('unintelligent', 'intelligent')",0.23029,0.0888274,-0.1414626
49,-0.46283844,-0.37934422,"('unable', 'able')",-0.4628384,-0.3793442,0.0834942
50,-1.1900629,-1.0889673,"('clumsy', 'skillful')",-1.1900629,-1.0889673,0.1010956
51,-0.79760844,-0.71943474,"('uneducated', 'educated')",-0.7976084,-0.7194347,0.0781737
52,-1.0361305,-1.0474818,"('irrational', 'rational')",-1.0361305,-1.0474818,-0.0113513
53,-1.7281431,-1.8893614,"('uncreative', 'creative')",-1.7281431,-1.8893614,-0.1612183
54,-0.77678144,-0.82784396,"('incapable', 'capable')",-0.7767814,-0.827844,-0.0510626
55,0.51840997,0.56741,"('incompetent', 'clever')",0.51841,0.56741,0.049
56,1.586852,1.5177022,"('impractical', 'practical')",1.586852,1.5177022,-0.0691498
57,-1.3381326,-1.5235875,"('unimaginative', 'imaginative')",-1.3381326,-1.5235875,-0.1854549
58,-0.7967461,-1.0057456,"('undiscriminating', 'discriminating')",-0.7967461,-1.0057456,-0.2089995
59,-1.0535623,-0.9938323,"('foolish', 'wise')",-1.0535623,-0.9938323,0.05973
60,0.994643,0.9503519,"('inefficient', 'efficient')",0.994643,0.9503519,-0.0442911
61,-0.81537396,-0.95955044,"('illogical', 'logical')",-0.815374,-0.9595504,-0.1441764
62,0.0656016,0.13302661,"('incompetent', 'brilliant')",0.0656016,0.1330266,0.067425
63,-0.2840532,-0.33821702,"('unperceptive', 'insightful')",-0.2840532,-0.338217,-0.0541638
64,-2.665173,-2.5581741,"('shy', 'confident')",-2.6651731,-2.5581741,0.106999
65,0.16321978,0.11522472,"('insecure', 'secure')",0.1632198,0.1152247,-0.0479951
66,-0.8109994,-0.90201825,"('inactive', 'active')",-0.8109994,-0.9020182,-0.0910188
67,0.42997256,0.43312556,"('doubtful', 'determined')",0.4299726,0.4331256,0.003153
68,-1.2258891,-1.2042423,"('dependent', 'independent')",-1.2258891,-1.2042423,0.0216468
69,-0.7732256,-0.7361225,"('lazy', 'industrious')",-0.7732256,-0.7361225,0.0371031
70,-0.85240966,-0.86068404,"('lethargic', 'energetic')",-0.8524097,-0.860684,-0.0082743
71,-0.1967471,-0.15633816,"('diffident', 'self-confident')",-0.1967471,-0.1563382,0.0404089
72,-0.1279503,-0.19173951,"('unambitious', 'ambitious')",-0.1279503,-0.1917395,-0.0637892
73,-2.8350966,-2.7018838,"('helpless', 'self-reliant')",-2.8350966,-2.7018838,0.1332128
74,-0.26904336,-0.36039355,"('undedicated', 'dedicated')",-0.2690434,-0.3603936,-0.0913502
75,-0.7036748,-0.66542435,"('meek', 'impulsive')",-0.7036748,-0.6654243,0.0382505
76,0.048716486,-0.049321983,"('anxious', 'daring')",0.0487165,-0.049322,-0.0980385
77,-0.9171319,-0.8637429,"('unmotivated', 'motivated')",-0.9171319,-0.8637429,0.053389
78,0.15602668,0.18635485,"('nonresilient', 'resilient')",0.1560267,0.1863548,0.0303281
79,-0.706923,-0.8198115,"('wavering', 'unwavering')",-0.706923,-0.8198115,-0.1128885
80,-0.023164704,0.07128875,"('dominated', 'dominating')",-0.0231647,0.0712887,0.0944534
81,-0.3175385,-0.34134585,"('submissive', 'aggressive')",-0.3175385,-0.3413458,-0.0238073
82,1.5094205,1.4790218,"('poor', 'rich')",1.5094205,1.4790218,-0.0303987
83,-0.16513735,-0.20885153,"('powerless', 'powerful')",-0.1651374,-0.2088515,-0.0437141
84,-0.84594995,-0.8013231,"('inferior', 'superior')",-0.8459499,-0.8013231,0.0446268
85,-1.2341421,-1.3907492,"('insignificant', 'prestigious')",-1.2341421,-1.3907492,-0.1566071
86,-0.75786227,-0.95436275,"('uninfluential', 'influential')",-0.7578623,-0.9543628,-0.1965005
87,-0.36407968,-0.3074644,"('unsuccessful', 'successful')",-0.3640797,-0.3074644,0.0566153
88,-1.3093232,-1.4080355,"('low', 'eminent')",-1.3093232,-1.4080355,-0.0987123
