,fedelini_male,fedelini_female,tuple,average_male,average_female,female-male
47,1.1765337,1.413731,"('stupid', 'smart')",1.1765337,1.413731,0.2371973
48,-0.3878689,-0.26915076,"('unintelligent', 'intelligent')",-0.3878689,-0.2691508,0.1187181
49,0.054974552,0.1941983,"('unable', 'able')",0.0549746,0.1941983,0.1392237
50,0.34167454,0.21998394,"('clumsy', 'skillful')",0.3416745,0.2199839,-0.1216906
51,0.51553017,0.40900272,"('uneducated', 'educated')",0.5155302,0.4090027,-0.1065275
52,-0.95155656,-1.0893823,"('irrational', 'rational')",-0.9515566,-1.0893823,-0.1378257
53,-1.1696813,-1.2309972,"('uncreative', 'creative')",-1.1696813,-1.2309972,-0.0613159
54,0.37524202,0.3207757,"('incapable', 'capable')",0.375242,0.3207757,-0.0544663
55,0.8012949,0.87286234,"('incompetent', 'clever')",0.8012949,0.8728623,0.0715674
56,0.8435758,0.74752104,"('impractical', 'practical')",0.8435758,0.747521,-0.0960548
57,-0.6014225,-0.84636205,"('unimaginative', 'imaginative')",-0.6014225,-0.8463621,-0.2449396
58,0.23770475,0.14558676,"('undiscriminating', 'discriminating')",0.2377048,0.1455868,-0.092118
59,-0.4261961,-0.4291825,"('foolish', 'wise')",-0.4261961,-0.4291825,-0.0029864
60,0.6323204,0.7454856,"('inefficient', 'efficient')",0.6323204,0.7454856,0.1131652
61,-0.63161653,-0.74149954,"('illogical', 'logical')",-0.6316165,-0.7414995,-0.109883
62,0.821219,0.9461764,"('incompetent', 'brilliant')",0.821219,0.9461764,0.1249574
63,0.04848894,7.485971e-06,"('unperceptive', 'insightful')",0.0484889,7.5e-06,-0.0484814
64,-1.3541888,-1.5145626,"('shy', 'confident')",-1.3541888,-1.5145626,-0.1603738
65,-0.055684295,0.0016370313,"('insecure', 'secure')",-0.0556843,0.001637,0.0573213
66,-0.84262305,-0.8607218,"('inactive', 'active')",-0.8426231,-0.8607218,-0.0180987
67,0.55791444,0.4642819,"('doubtful', 'determined')",0.5579144,0.4642819,-0.0936325
68,-0.45509496,-0.5056518,"('dependent', 'independent')",-0.455095,-0.5056518,-0.0505568
69,-0.19343713,-0.17791118,"('lazy', 'industrious')",-0.1934371,-0.1779112,0.0155259
70,0.124085024,0.16960165,"('lethargic', 'energetic')",0.124085,0.1696016,0.0455166
71,-0.5470939,-0.58381665,"('diffident', 'self-confident')",-0.5470939,-0.5838166,-0.0367227
72,-0.055769682,0.011394253,"('unambitious', 'ambitious')",-0.0557697,0.0113943,0.067164
73,-0.17613165,-0.35672882,"('helpless', 'self-reliant')",-0.1761317,-0.3567288,-0.1805971
74,0.48293334,0.3375506,"('undedicated', 'dedicated')",0.4829333,0.3375506,-0.1453827
75,0.18114266,0.14354998,"('meek', 'impulsive')",0.1811427,0.14355,-0.0375927
76,0.22141702,0.2601396,"('anxious', 'daring')",0.221417,0.2601396,0.0387226
77,-0.17671092,-0.11927277,"('unmotivated', 'motivated')",-0.1767109,-0.1192728,0.0574381
78,0.23002388,0.23782447,"('nonresilient', 'resilient')",0.2300239,0.2378245,0.0078006
79,-0.4909894,-0.48489332,"('wavering', 'unwavering')",-0.4909894,-0.4848933,0.0060961
80,0.20551933,0.11094199,"('dominated', 'dominating')",0.2055193,0.110942,-0.0945773
81,0.5864304,0.6826324,"('submissive', 'aggressive')",0.5864304,0.6826324,0.096202
82,1.3824168,1.5753826,"('poor', 'rich')",1.3824168,1.5753826,0.1929658
83,0.2868744,0.16681306,"('powerless', 'powerful')",0.2868744,0.1668131,-0.1200613
84,0.574476,0.45344436,"('inferior', 'superior')",0.574476,0.4534444,-0.1210316
85,-0.30290475,-0.45824862,"('insignificant', 'prestigious')",-0.3029048,-0.4582486,-0.1553438
86,-0.38768688,-0.5171354,"('uninfluential', 'influential')",-0.3876869,-0.5171354,-0.1294485
87,0.50233513,0.42255384,"('unsuccessful', 'successful')",0.5023351,0.4225538,-0.0797813
88,0.070060015,-0.1267217,"('low', 'eminent')",0.07006,-0.1267217,-0.1967817
