,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.57205886,-0.752545,"('unsociable', 'sociable')",-0.21561968,-0.41538167,-0.3938393,-0.5839633,-0.190124
1,-1.4341127,-1.4526937,"('unfriendly', 'friendly')",1.6104306,1.4688799,0.088159,0.0080931,-0.0800659
2,0.87217414,0.8611025,"('unlikable', 'likable')",0.7181795,0.7726597,0.7951769,0.8168811,0.0217042
3,-1.1000222,-1.0576148,"('repellent', 'pleasant')",-0.30385187,-0.28905603,-0.701937,-0.6733354,0.0286016
4,0.18333912,0.20467052,"('disliked', 'liked')",-5.691675,-5.6523156,-2.754168,-2.7238226,0.0303454
5,-0.52385974,-0.41997346,"('distant', 'outgoing')",-0.026979119,0.03879825,-0.2754194,-0.1905876,0.0848318
6,-0.5865191,-0.47577208,"('distant', 'open')",0.31066924,0.27688873,-0.1379249,-0.0994417,0.0384832
7,-0.51475036,-0.44679356,"('insensitive', 'sensitive')",0.4035073,0.36611676,-0.0556215,-0.0403384,0.0152831
8,-0.8568902,-0.83467174,"('unaffectionate', 'affectionate')",0.53492945,0.46507922,-0.1609804,-0.1847963,-0.0238159
9,-0.98881847,-0.9428771,"('unaffectionate', 'caring')",1.0417893,1.0250819,0.0264854,0.0411024,0.014617
10,-1.1636842,-1.2119155,"('unsympathetic', 'sympathetic')",0.025345558,-0.087240815,-0.5691693,-0.6495782,-0.0804089
11,-0.996754,-1.0382456,"('unhelpful', 'helpful')",1.8390021,1.8402802,0.4211241,0.4010173,-0.0201068
12,-0.49378756,-0.39431438,"('unsupportive', 'supportive')",-1.3028961,-1.2457916,-0.8983418,-0.820053,0.0782888
13,0.30114347,0.17439982,"('impolite', 'polite')",0.10880628,0.03526025,0.2049749,0.10483,-0.1001449
14,-0.1779494,-0.22571737,"('antisocial', 'social')",-0.75984895,-0.8116078,-0.4688992,-0.5186626,-0.0497634
15,0.19426134,0.1383119,"('boring', 'funny')",0.3777111,0.36899874,0.2859862,0.2536553,-0.0323309
16,-0.25878772,-0.19653703,"('unpopular', 'popular')",0.8315804,0.82646614,0.2863963,0.3149646,0.0285683
17,-0.14985628,-0.04203104,"('nasty', 'nice')",-0.36114085,-0.29592896,-0.2554986,-0.16898,0.0865186
18,-0.30679902,-0.22387749,"('disagreeable', 'welcoming')",-0.3893525,-0.4377553,-0.3480757,-0.3308164,0.0172593
19,-0.16848555,-0.15820651,"('inhospitable', 'hospitable')",0.065080725,0.15791664,-0.0517024,-0.0001449,0.0515575
20,0.13153064,0.17672746,"('rough', 'thoughtful')",1.2251018,1.1581177,0.6783162,0.6674225,-0.0108937
21,-0.108604625,-0.1954167,"('immoral', 'moral')",-0.49011084,-0.5324972,-0.2993577,-0.363957,-0.0645993
22,-0.38565904,-0.43965477,"('untrustworthy', 'trustworthy')",-1.2476122,-1.3110178,-0.8166356,-0.8753363,-0.0587007
23,-0.7572197,-0.8267135,"('insincere', 'sincere')",5.124694,5.0319195,2.183737,2.102603,-0.081134
24,-0.63916934,-0.6919164,"('dishonest', 'honest')",0.62069404,0.5409994,-0.0092376,-0.0754585,-0.0662209
25,-0.2372448,-0.18790935,"('egoistic', 'altruistic')",0.9376547,0.9336442,0.3502049,0.3728674,0.0226625
26,-0.4635383,-0.47284237,"('hardhearted', 'benevolent')",1.4942594,1.3611265,0.5153605,0.4441421,-0.0712184
27,-0.09739277,0.03919184,"('hardhearted', 'softhearted')",1.43136,1.3795397,0.6669836,0.7093658,0.0423822
28,-1.0432158,-1.1354402,"('disloyal', 'loyal')",0.6455326,0.48884606,-0.1988416,-0.3232971,-0.1244555
29,-0.69593376,-0.6564442,"('unfair', 'fair')",-0.57734644,-0.6977232,-0.6366401,-0.6770837,-0.0404436
30,0.42792413,0.33334643,"('intolerant', 'tolerant')",1.2698256,1.1513435,0.8488749,0.742345,-0.1065299
31,-0.9520597,-0.8507844,"('evil', 'good')",-0.8227972,-0.94389886,-0.8874284,-0.8973416,-0.0099132
32,-0.850775,-0.93687254,"('unkind', 'kind')",0.71379507,0.590942,-0.06849,-0.1729653,-0.1044753
33,0.54738533,0.5112986,"('wrong', 'right')",-0.15666243,-0.15693484,0.1953615,0.1771819,-0.0181796
34,0.23888378,0.29626378,"('mean', 'honorable')",6.008097,6.0187654,3.1234906,3.1575146,0.034024
35,0.40959862,0.42236745,"('corrupt', 'incorrupt')",-0.15527694,-0.26363412,0.1271608,0.0793667,-0.0477941
36,-0.79446304,-0.7971488,"('hostile', 'amicable')",0.15026692,-0.039071716,-0.3220981,-0.4181103,-0.0960122
37,0.42702904,0.43551695,"('fake', 'genuine')",0.24232984,0.27097896,0.3346794,0.3532479,0.0185685
38,-0.48411193,-0.46747693,"('untruthful', 'truthful')",0.47227156,0.52165353,-0.0059202,0.0270883,0.0330085
39,0.72189337,0.6748617,"('exploitative', 'cooperative')",0.0838339,0.055499606,0.4028636,0.3651807,-0.0376829
