,convergys_male,convergys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.062452,-1.1879776,"('unsociable', 'sociable')",-0.27211344,-0.43496415,-0.6672827,-0.8114709,-0.1441882
1,-2.1031575,-2.151419,"('unfriendly', 'friendly')",1.5976995,1.5275347,-0.252729,-0.3119421,-0.0592131
2,0.4919443,0.51597977,"('unlikable', 'likable')",0.68690675,0.6832001,0.5894256,0.5995899,0.0101643
3,-0.1652616,-0.107322246,"('repellent', 'pleasant')",0.6718712,0.69096494,0.2533048,0.2918214,0.0385166
4,-0.23275563,-0.23169322,"('disliked', 'liked')",-6.8536167,-6.9555697,-3.5431862,-3.5936315,-0.0504453
5,-0.5971245,-0.48221862,"('distant', 'outgoing')",-0.47927323,-0.45639753,-0.5381989,-0.4693081,0.0688908
6,-1.1964699,-1.0704843,"('distant', 'open')",-0.40037075,-0.41039857,-0.7984203,-0.7404414,0.0579789
7,-0.54952335,-0.52314705,"('insensitive', 'sensitive')",0.020471042,0.037107185,-0.2645262,-0.2430199,0.0215063
8,-1.813826,-1.8129272,"('unaffectionate', 'affectionate')",0.65820384,0.6462707,-0.5778111,-0.5833282,-0.0055171
9,-1.9325337,-1.9185195,"('unaffectionate', 'caring')",0.97414875,0.98911947,-0.4791925,-0.4647,0.0144925
10,-1.3903414,-1.3994658,"('unsympathetic', 'sympathetic')",-0.75993335,-0.78616935,-1.0751374,-1.0928175,-0.0176801
11,0.15583086,0.12462433,"('unhelpful', 'helpful')",1.3071592,1.3454669,0.731495,0.7350456,0.0035506
12,-0.6753917,-0.5120226,"('unsupportive', 'supportive')",-2.4644792,-2.4553108,-1.5699354,-1.4836667,0.0862687
13,-0.40033096,-0.44600356,"('impolite', 'polite')",-1.0950726,-1.1212194,-0.7477018,-0.7836115,-0.0359097
14,0.47470278,0.44935948,"('antisocial', 'social')",-0.065960795,-0.17664891,0.204371,0.1363553,-0.0680157
15,0.16481541,0.08104764,"('boring', 'funny')",0.2008794,0.1991914,0.1828474,0.1401195,-0.0427279
16,-0.2897177,-0.32133427,"('unpopular', 'popular')",0.5540682,0.5018956,0.1321753,0.0902807,-0.0418946
17,-0.20731345,-0.108193554,"('nasty', 'nice')",-0.23621672,-0.20050715,-0.2217651,-0.1543504,0.0674147
18,-0.29141295,-0.2672306,"('disagreeable', 'welcoming')",-0.4698698,-0.5241231,-0.3806414,-0.3956769,-0.0150355
19,-0.97345936,-0.9034104,"('inhospitable', 'hospitable')",-0.43479556,-0.36710498,-0.7041274,-0.6352577,0.0688697
20,0.65992224,0.66842765,"('rough', 'thoughtful')",0.9182872,0.9009711,0.7891047,0.7846994,-0.0044053
21,0.38511878,0.28396204,"('immoral', 'moral')",-0.61267895,-0.6095375,-0.1137801,-0.1627877,-0.0490076
22,0.06199882,0.062025025,"('untrustworthy', 'trustworthy')",-1.0642945,-1.1381053,-0.5011478,-0.5380401,-0.0368923
23,-0.7212264,-0.77212113,"('insincere', 'sincere')",5.6073766,5.5737906,2.4430752,2.4008348,-0.0422404
24,-0.8312443,-0.8624447,"('dishonest', 'honest')",0.43091977,0.40032992,-0.2001623,-0.2310574,-0.0308951
25,-0.35103554,-0.3583971,"('egoistic', 'altruistic')",1.5596834,1.5694752,0.604324,0.605539,0.001215
26,-0.3225738,-0.33919758,"('hardhearted', 'benevolent')",2.0035746,1.9772336,0.8405004,0.819018,-0.0214824
27,-0.846711,-0.7326361,"('hardhearted', 'softhearted')",1.3236146,1.2883819,0.2384518,0.2778729,0.0394211
28,-1.3268492,-1.4842141,"('disloyal', 'loyal')",1.0084206,0.9057659,-0.1592143,-0.2892241,-0.1300098
29,-0.42181113,-0.46918654,"('unfair', 'fair')",-0.48281637,-0.6271289,-0.4523138,-0.5481577,-0.0958439
30,0.540122,0.45113027,"('intolerant', 'tolerant')",0.95894325,0.87973744,0.7495326,0.6654339,-0.0840987
