,w_male,w_female,tuple,p_male,p_female,x_male,x_female,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.65543246,0.5179022,"('unsociable', 'sociable')",0.68058944,0.53516257,-0.06172931,-0.14804369,0.41816658,0.20453511,-0.4555974,-0.6029657,0.2473723,0.1013181,-0.1460542
1,-1.1454908,-1.0505733,"('unfriendly', 'friendly')",-0.4080187,-0.3351195,-1.3596522,-1.200446,0.3092047,0.08229771,1.0409592,0.9808941,-0.3125996,-0.3045894,0.0080102
2,1.6711009,1.7387607,"('unlikable', 'likable')",1.6450354,1.7276131,1.3122435,1.4696443,1.1965818,1.124501,1.0323341,1.1619403,1.3714592,1.444492,0.0730328
3,1.027923,1.1126751,"('repellent', 'pleasant')",0.70743155,0.6325442,0.5039984,0.70535386,-0.0059977174,0.11417288,0.61047816,0.62529236,0.5687667,0.6380076,0.0692409
4,-0.8821962,-0.9595736,"('disliked', 'liked')",0.5060804,0.486456,-2.0303624,-2.0461576,0.45059577,0.26099002,-5.3043747,-5.45789,-1.4520514,-1.543235,-0.0911836
5,-1.5340052,-1.3008802,"('distant', 'outgoing')",-0.28388795,-0.018818665,-1.3544185,-1.1757922,-0.16685909,-0.1316255,-0.43713772,-0.28938678,-0.7552617,-0.5833006,0.1719611
6,-1.9703753,-1.6616849,"('distant', 'open')",-0.23941356,0.062358767,-1.0434154,-0.82540476,-0.8340726,-0.8266603,-0.42051718,-0.22502245,-0.9015588,-0.6952827,0.2062761
7,0.40570515,0.4759524,"('insensitive', 'sensitive')",-0.315412,-0.27205795,0.16932374,0.19202149,1.0670378,1.0420529,0.63833624,0.66384536,0.3929982,0.4203628,0.0273646
8,-1.6611325,-1.673949,"('unaffectionate', 'affectionate')",-1.0817624,-1.1283935,-0.412412,-0.31024614,-0.5061151,-0.71457034,-0.1163309,-0.08105785,-0.7555505,-0.7816433,-0.0260928
9,-0.22810179,-0.20082095,"('unaffectionate', 'caring')",0.33064222,0.36651194,-0.15682146,0.0008483529,0.5305315,0.37219673,0.50296354,0.53071964,0.1958428,0.2138911,0.0180483
10,1.4676465,1.4057356,"('unsympathetic', 'sympathetic')",-0.21412693,-0.34350413,0.43098015,0.47522765,-0.23877415,-0.39939436,0.042242862,-0.10283891,0.2975937,0.2070452,-0.0905485
11,1.1604255,0.9391115,"('unhelpful', 'helpful')",0.7343806,0.5987353,0.93807137,0.88163304,0.7665723,0.75388867,2.4634612,2.431071,1.2125822,1.1208879,-0.0916943
12,0.52798223,0.6432189,"('unsupportive', 'supportive')",0.9387526,1.0944655,0.2728333,0.47015586,0.49736145,0.52584785,-1.8609846,-1.7787535,0.075189,0.1909869,0.1157979
13,0.7386077,0.70354265,"('impolite', 'polite')",0.5333545,0.48792884,0.64630574,0.5302142,0.45552254,0.45589584,0.118191615,0.09952016,0.4983964,0.4554204,-0.042976
14,2.588228,2.5080519,"('antisocial', 'social')",1.037332,0.99212986,0.8610398,0.76796204,1.0330703,1.019637,-0.06600168,-0.15619849,1.0907337,1.0263165,-0.0644172
15,-0.5034489,-0.6344105,"('boring', 'funny')",0.022755539,0.05285009,0.15280472,-0.018715262,0.31686467,0.21503933,0.68860835,0.6404956,0.1355169,0.0510518,-0.0844651
16,-0.02432634,0.094733685,"('unpopular', 'popular')",0.13643533,0.15833086,-1.1974976,-1.0878766,-0.3812937,-0.45961207,0.46053064,0.47867817,-0.2012304,-0.1631492,0.0380812
17,-0.022348769,-0.016903944,"('nasty', 'nice')",0.47462642,0.48148325,-0.31407374,-0.29834133,-0.8546645,-0.75077754,-0.227162,-0.19889945,-0.1887245,-0.1566878,0.0320367
18,-1.1049281,-0.7510482,"('disagreeable', 'welcoming')",-0.33865827,0.012240216,-0.18261677,-0.02860105,-1.2000853,-1.1968286,-0.9889215,-0.76787645,-0.763042,-0.5464228,0.2166192
19,-0.40282845,-0.23059252,"('inhospitable', 'hospitable')",0.6319525,0.84047824,-1.1270316,-0.96644604,-1.2093315,-1.2597302,-0.2176233,-0.09179517,-0.4649724,-0.3416172,0.1233552
20,-0.3954517,-0.37001196,"('rough', 'thoughtful')",-0.33390188,-0.30896357,-0.6899286,-0.725238,-0.1758007,-0.16280493,0.8362637,0.8176305,-0.1517638,-0.1498776,0.0018862
21,2.5539446,2.54201,"('immoral', 'moral')",1.411935,1.3529366,0.7793756,0.68983084,1.6112266,1.5053279,-0.45463866,-0.45653254,1.1803686,1.1267145,-0.0536541
22,1.3658537,1.4433049,"('untrustworthy', 'trustworthy')",1.1722273,1.2085652,0.5335324,0.52001756,-0.6406226,-0.82062507,-0.68421644,-0.6799066,0.3493548,0.3342712,-0.0150836
23,1.2341964,1.1770039,"('insincere', 'sincere')",0.3282088,0.23414113,0.6629657,0.66404146,0.36949414,0.29851037,5.5893974,5.5389104,1.6368525,1.5825214,-0.0543311
24,-0.41412997,-0.40256906,"('dishonest', 'honest')",-1.7695063,-1.687157,0.4087881,0.47809473,0.60207397,0.5107718,0.72432435,0.7440354,-0.0896899,-0.0713648,0.0183251
25,-0.5584984,-0.42793137,"('egoistic', 'altruistic')",0.15447818,0.21690226,-1.1411779,-1.0884513,0.09333469,0.0024632365,0.85416436,0.84236085,-0.1195398,-0.0909313,0.0286085
26,-0.6972619,-0.676221,"('hardhearted', 'benevolent')",-0.73277605,-0.7177182,-0.2650072,-0.4067233,0.49563414,0.41511837,1.0159069,0.9432925,-0.0367008,-0.0884503,-0.0517495
27,-1.0365005,-0.95378065,"('hardhearted', 'softhearted')",-0.9516403,-0.850801,-0.46785223,-0.310925,0.13992372,0.22876295,0.7469049,0.8018844,-0.3138329,-0.2169719,0.096861
28,-0.45021656,-0.62366474,"('disloyal', 'loyal')",0.10533758,-0.077544294,-0.07397688,-0.17624646,0.12323354,-0.1901177,1.3008344,1.0759416,0.2010424,0.0016737,-0.1993687
29,0.005169321,0.061633606,"('unfair', 'fair')",0.94269645,0.9876033,0.6660012,0.65073574,-0.8445531,-0.78600967,-0.66256726,-0.7505441,0.0213493,0.0326838,0.0113345
30,0.32269764,0.29273832,"('intolerant', 'tolerant')",-1.0150489,-0.9510751,1.0735598,1.0347323,1.4646204,1.3421766,1.5061187,1.5341737,0.6703895,0.6505492,-0.0198403
31,-1.2468386,-0.8360816,"('evil', 'good')",0.11386007,0.38223374,-1.331516,-1.1552324,-1.7854729,-1.724963,-1.8157157,-1.7112962,-1.2131367,-1.0090679,0.2040688
32,0.96909475,0.819269,"('unkind', 'kind')",0.883582,0.7162385,0.5185571,0.45616916,0.53891045,0.43900868,1.3158058,1.1654143,0.84519,0.7192199,-0.1259701
33,-0.65932393,-0.6298101,"('wrong', 'right')",-0.010163382,0.048448525,-0.5139404,-0.44833195,0.7967492,0.7420982,-0.9184935,-0.96416605,-0.2610344,-0.2503523,0.0106821
34,-0.00085979886,0.15242597,"('mean', 'honorable')",-0.084854245,0.118178666,-0.41623807,-0.28053737,0.7006983,0.8042343,5.792746,6.0887876,1.1982985,1.3766178,0.1783193
35,-2.6514173,-2.7214816,"('corrupt', 'incorrupt')",-0.3782636,-0.4246784,-1.2543242,-1.3049809,-1.0850954,-1.1220965,-0.5261551,-0.5840241,-1.1790511,-1.2314523,-0.0524012
36,-2.0860026,-1.9299742,"('hostile', 'amicable')",-0.3158707,-0.19557655,-1.8770965,-1.8146958,-0.90803915,-1.1117606,-0.28144884,-0.34048787,-1.0936915,-1.078499,0.0151925
37,0.21693149,0.086031884,"('fake', 'genuine')",-0.18051524,-0.25420836,-0.38906375,-0.37501082,0.35145885,0.20752862,0.44466478,0.43806848,0.0886952,0.020482,-0.0682132
38,-0.23465624,-0.28003317,"('untruthful', 'truthful')",0.40640232,0.30788472,0.080883294,0.09927253,0.18289025,0.07823858,0.32596555,0.32168862,0.152297,0.1054103,-0.0468867
39,0.20860747,0.25642905,"('exploitative', 'cooperative')",-0.6378011,-0.56413126,0.544553,0.54096407,-0.09256981,0.08399808,0.030804228,0.03825918,0.0107188,0.0711038,0.060385
40,-0.2377033,-0.104499266,"('stingy', 'generous')",-0.09458238,0.05480801,-1.1466765,-1.0633594,-0.091310956,-0.18327186,-1.936464,-1.979091,-0.7013474,-0.6550827,0.0462647
41,0.21277642,0.3644666,"('unforgiving', 'forgiving')",0.6506541,0.888836,-0.113376975,0.0039174687,-0.4330749,-0.5622212,-0.035697877,0.03713477,0.0562562,0.1464267,0.0901705
42,1.1551149,1.2330792,"('unreliable', 'reliable')",1.1551156,1.1951108,0.9345792,1.0546256,0.019882943,0.020464353,-2.1705089,-2.0397606,0.2188367,0.2927039,0.0738672
