,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,female-male
0,-2.2510056,-2.429099,"('unsociable', 'sociable')",-0.9184073,-1.0517051,-0.41932157,-0.6316377,-0.17494646,-0.33333635,-0.9409203,-1.1114446,-0.1705243
1,1.189796,0.96654135,"('unfriendly', 'friendly')",-0.60350287,-0.7529918,1.4656354,1.2602487,1.3383453,1.1492066,0.8475685,0.6557512,-0.1918173
2,1.0824653,1.1183535,"('unlikable', 'likable')",0.9593612,0.9470689,0.73479384,0.7998513,1.0705028,1.1911067,0.9617808,1.0140952,0.0523144
3,-2.2911968,-2.3367887,"('repellent', 'pleasant')",-0.6582631,-0.75404745,-2.1564958,-2.1785333,0.1830553,0.14328028,-1.2307252,-1.2815222,-0.050797
4,1.4925131,1.3780918,"('disliked', 'liked')",1.832451,1.8079491,1.6771597,1.5860338,-6.294297,-6.3144584,-0.3230433,-0.3855959,-0.0625526
5,2.2281203,2.2087712,"('distant', 'outgoing')",1.074091,1.1705856,2.5177531,2.5056672,-0.26366186,-0.1637755,1.3890756,1.4303122,0.0412366
6,2.2899582,2.2729564,"('distant', 'open')",1.091572,1.1857628,2.034464,2.0326467,-0.26437303,-0.18434632,1.2879053,1.3267549,0.0388496
7,-2.227363,-2.3427773,"('insensitive', 'sensitive')",-1.9258977,-1.9857647,-0.8331979,-0.8742573,-0.6445385,-0.7101015,-1.4077493,-1.4782251,-0.0704758
8,0.5639702,0.44326323,"('unaffectionate', 'affectionate')",-0.17269622,-0.16346592,1.4505148,1.3876872,0.62268686,0.54639983,0.6161189,0.5534711,-0.0626478
9,0.47097504,0.29723245,"('unaffectionate', 'caring')",-0.28116727,-0.37866044,1.1765952,1.1019598,1.245376,1.1409209,0.6529447,0.5403632,-0.1125815
10,-3.668659,-3.8648326,"('unsympathetic', 'sympathetic')",-2.3020463,-2.4901698,-2.8026373,-2.905009,-0.80108345,-0.95594937,-2.3936064,-2.5539904,-0.160384
11,-2.2381253,-2.3961854,"('unhelpful', 'helpful')",-2.060798,-2.2046607,-0.9231887,-0.93286836,1.9210345,1.9094833,-0.8252695,-0.9060578,-0.0807883
