,cooper_male,cooper_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.74354553,0.47140712,"('unsociable', 'sociable')",1.3665936,1.0479808,-0.27562,-0.47256094,0.6115064,0.3489424,-0.262564
1,-0.18406314,-0.043200806,"('unfriendly', 'friendly')",-0.5679761,-0.60146725,1.7589998,1.755285,0.3356535,0.3702056,0.0345521
2,0.82853746,0.9334645,"('unlikable', 'likable')",0.8405131,0.948319,0.7584783,0.8872798,0.8091763,0.9230211,0.1138448
3,0.5365625,0.78749245,"('repellent', 'pleasant')",0.88689893,0.8422568,0.44283074,0.48853707,0.6220974,0.7060955,0.0839981
4,-0.54870605,-0.66216683,"('disliked', 'liked')",-0.38284245,-0.39737827,-5.9272404,-5.9854918,-2.286263,-2.3483456,-0.0620826
5,-0.8085767,-0.6345512,"('distant', 'outgoing')",-1.5524356,-1.3962256,-0.32007444,-0.17437944,-0.8936957,-0.735052,0.1586437
6,-0.9420116,-0.72687095,"('distant', 'open')",-2.3562298,-2.1389248,0.15687805,0.2853767,-1.0471211,-0.8601397,0.1869814
7,0.84387475,0.80513984,"('insensitive', 'sensitive')",0.75570375,0.7127578,1.2529731,1.2143412,0.9508505,0.9107463,-0.0401042
8,0.41226727,0.4932347,"('unaffectionate', 'affectionate')",-0.3694933,-0.37230003,0.7961597,0.8074618,0.2796445,0.3094655,0.029821
9,0.6440917,0.7436383,"('unaffectionate', 'caring')",0.06709041,0.038692325,1.2649974,1.3024241,0.6587265,0.6949182,0.0361917
10,1.0237508,0.93174136,"('unsympathetic', 'sympathetic')",1.2752162,0.9910793,0.28791314,0.14290443,0.8622933,0.688575,-0.1737183
11,0.48445103,0.38193828,"('unhelpful', 'helpful')",1.259159,1.1083659,2.269151,2.3123236,1.337587,1.2675426,-0.0700444
12,1.0358695,1.1031107,"('unsupportive', 'supportive')",1.2526327,1.380255,-1.2479918,-1.1624821,0.3468368,0.4402945,0.0934577
13,-0.04733402,-0.34330902,"('impolite', 'polite')",1.0135058,0.89049006,0.063696995,-0.058508165,0.3432896,0.162891,-0.1803986
14,1.9042566,1.6213968,"('antisocial', 'social')",2.389724,2.1635127,0.07717695,-0.096946746,1.4570525,1.2293209,-0.2277316
15,0.19689624,0.038153835,"('boring', 'funny')",-0.60899144,-0.6844392,0.58775985,0.57220334,0.0585549,-0.024694,-0.0832489
16,-1.879453,-1.6992427,"('unpopular', 'popular')",-1.277036,-1.1516271,0.35449228,0.44587496,-0.9339989,-0.8016649,0.132334
17,0.39102745,0.43674862,"('nasty', 'nice')",-0.56416774,-0.408846,-0.43274024,-0.3005033,-0.2019602,-0.0908669,0.1110933
18,0.09531562,0.2453182,"('disagreeable', 'welcoming')",-0.21820492,-0.0900251,-0.3621452,-0.30329737,-0.1616782,-0.0493348,0.1123434
19,-0.20953122,-0.13113287,"('inhospitable', 'hospitable')",-0.8096888,-0.8281629,0.034180395,0.12533273,-0.3283465,-0.2779877,0.0503588
20,0.37598076,0.50844914,"('rough', 'thoughtful')",0.0040009795,0.1114622,0.78708583,0.78853166,0.3890225,0.469481,0.0804585
21,1.2120826,1.1185228,"('immoral', 'moral')",1.687706,1.4453164,-0.2891122,-0.2987738,0.8702254,0.7550218,-0.1152036
22,0.1198428,0.096929505,"('untrustworthy', 'trustworthy')",0.7381141,0.609857,-0.7334014,-0.7309214,0.0415185,-0.008045,-0.0495635
23,1.19786,1.1592377,"('insincere', 'sincere')",0.80611265,0.71576494,5.999465,6.025821,2.6678123,2.6336079,-0.0342044
24,1.2063218,1.2339976,"('dishonest', 'honest')",-0.047169134,-0.15634282,1.1788256,1.1025143,0.7793261,0.726723,-0.0526031
25,0.5646548,0.69030476,"('egoistic', 'altruistic')",0.25303853,0.40638238,1.3186449,1.3245553,0.7121127,0.8070807,0.094968
26,1.1635821,0.9912876,"('hardhearted', 'benevolent')",1.9338499,1.7524726,1.7986236,1.6105702,1.6320186,1.4514434,-0.1805752
27,-0.6025225,-0.5448033,"('hardhearted', 'softhearted')",-0.22559115,-0.06217064,1.4296962,1.4086592,0.2005275,0.2672284,0.0667009
28,0.58680564,0.38195184,"('disloyal', 'loyal')",0.33364046,0.119534366,1.3266265,1.185405,0.7490242,0.5622971,-0.1867271
29,-0.17093897,-0.079470545,"('unfair', 'fair')",-1.813621,-1.7249873,-0.54874516,-0.64829636,-0.8444351,-0.8175847,0.0268504
30,1.0782446,0.8903912,"('intolerant', 'tolerant')",2.5140395,2.2543721,1.2111607,1.1550716,1.6011483,1.4332782,-0.1678701
31,-1.4407873,-1.1429262,"('evil', 'good')",-1.5019689,-1.2487636,-1.03949,-0.9722124,-1.3274154,-1.1213007,0.2061147
