,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.12448929,-0.12032699,"('unsociable', 'sociable')",-0.59741384,-0.6393779,-0.88858306,-0.92324793,-0.44761217,-0.5444933,-0.5145246,-0.5568615,-0.0423369
1,-1.1996471,-1.3411416,"('unfriendly', 'friendly')",0.092508644,-0.07917844,-0.13070656,-0.39671043,1.9111662,1.8089001,0.1683303,-0.0020326,-0.1703629
2,0.6529461,0.7245909,"('unlikable', 'likable')",-0.035471246,0.033967786,-0.33766052,-0.32579967,0.31932068,0.3431626,0.1497838,0.1939804,0.0441966
3,-0.54021597,-0.4637627,"('repellent', 'pleasant')",-1.366247,-1.2669147,-0.84815484,-0.7946756,0.20187865,0.24776784,-0.6381848,-0.5693963,0.0687885
4,-0.2336454,-0.34367082,"('disliked', 'liked')",0.037606053,0.015498655,0.6409477,0.48461428,-6.0123453,-6.2659636,-1.3918593,-1.5273803,-0.135521
5,-1.2386782,-1.278453,"('distant', 'outgoing')",-0.21907851,-0.19899864,-0.7175793,-0.7988558,-0.2316523,-0.3110025,-0.6017471,-0.6468275,-0.0450804
6,-1.613481,-1.6419729,"('distant', 'open')",-0.6873559,-0.68727624,-0.66517437,-0.76476777,0.44003898,0.3502674,-0.6314932,-0.6859374,-0.0544442
7,0.6173444,0.6632328,"('insensitive', 'sensitive')",-0.15270938,-0.17568861,-0.46599376,-0.46110877,0.40585023,0.44718987,0.1011229,0.1184063,0.0172834
8,0.3202867,0.26262546,"('unaffectionate', 'affectionate')",0.67509663,0.6137012,0.24912563,0.17529455,0.8925336,0.8011934,0.5342606,0.4632037,-0.0710569
9,-0.021102894,-0.03311201,"('unaffectionate', 'caring')",0.4151044,0.34251,-0.27335033,-0.37910986,1.150565,1.1186826,0.317804,0.2622427,-0.0555613
10,-0.16693968,-0.05250019,"('unsympathetic', 'sympathetic')",-1.812576,-1.7587491,-1.2472976,-1.2044483,-0.58819944,-0.5425232,-0.9537532,-0.8895552,0.064198
11,0.23770556,0.39832112,"('unhelpful', 'helpful')",0.28797704,0.31778908,-0.20660055,-0.11817253,1.4374828,1.5425097,0.4391412,0.5351118,0.0959706
12,1.3780919,1.560145,"('unsupportive', 'supportive')",0.018576998,0.22084932,-0.3547885,-0.2528017,-1.9339514,-1.9801921,-0.2230178,-0.1129999,0.1100179
13,-0.14905024,-0.08222005,"('impolite', 'polite')",-0.0934152,-0.056215703,-0.5191692,-0.41435957,-0.5270273,-0.50314355,-0.3221655,-0.2639847,0.0581808
14,0.87068224,0.93456024,"('antisocial', 'social')",0.48213783,0.53814113,0.3164512,0.32848686,-0.42421186,-0.42611587,0.3112648,0.3437681,0.0325033
15,0.31999364,0.1591085,"('boring', 'funny')",0.8883811,0.74270654,0.38977474,0.34249145,0.5578868,0.45675215,0.5390091,0.4252647,-0.1137444
16,-0.51229715,-0.58301884,"('unpopular', 'popular')",-0.21586257,-0.28068164,0.38331646,0.30895963,0.59250784,0.5280889,0.0619161,-0.006663,-0.0685791
