,cimarex_male,cimarex_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.9028605,-0.968384,"('unsociable', 'sociable')",0.4303908,0.31313163,-0.023463348,-0.18520519,-0.165311,-0.2801525,-0.1148415
1,-2.0917308,-2.216307,"('unfriendly', 'friendly')",0.29767576,0.090662666,0.71017534,0.61839217,-0.3612932,-0.5024173,-0.1411241
2,1.6280959,1.6436362,"('unlikable', 'likable')",1.5115035,1.4764853,1.2726511,1.4380568,1.4707502,1.5193928,0.0486426
3,-0.11474063,-0.0036600227,"('repellent', 'pleasant')",-0.18905655,-0.09555341,0.53570515,0.51742685,0.0773027,0.1394045,0.0621018
4,-0.3031063,-0.39441776,"('disliked', 'liked')",0.4894415,0.3746875,-6.4408693,-6.331422,-2.0848447,-2.1170506,-0.0322059
5,-1.3653142,-1.3766351,"('distant', 'outgoing')",0.12774013,0.083430156,-1.1547843,-1.0497186,-0.7974528,-0.7809745,0.0164783
6,-1.9156798,-1.930557,"('distant', 'open')",-0.5350771,-0.6613165,-1.0692005,-0.9988449,-1.1733192,-1.1969062,-0.023587
7,0.09565252,0.16133136,"('insensitive', 'sensitive')",0.67747605,0.7913271,-0.18937689,-0.2033596,0.1945839,0.2497663,0.0551824
8,-1.7061733,-1.8212184,"('unaffectionate', 'affectionate')",-0.55975944,-0.68296677,-0.06901064,-0.11254317,-0.7783145,-0.8722428,-0.0939283
9,-1.3662685,-1.4617112,"('unaffectionate', 'caring')",0.5070423,0.43148452,0.5558437,0.51499826,-0.1011275,-0.1717428,-0.0706153
10,-0.32807943,-0.3582374,"('unsympathetic', 'sympathetic')",-0.31033587,-0.302595,-0.10246149,-0.22254637,-0.2469589,-0.2944596,-0.0475007
11,0.26131415,0.31033087,"('unhelpful', 'helpful')",0.7286575,0.79722476,2.2901957,2.2422273,1.0933891,1.1165943,0.0232052
12,-0.1988585,-0.17723931,"('unsupportive', 'supportive')",0.9083453,0.9664932,-1.9456394,-1.8907787,-0.4120509,-0.3671749,0.044876
13,0.0140991,0.053931832,"('impolite', 'polite')",0.27314728,0.39657307,-0.052511852,-0.029492594,0.0782448,0.1403374,0.0620926
14,0.60134006,0.68281275,"('antisocial', 'social')",1.1893722,1.2273713,0.11292585,0.02951385,0.634546,0.646566,0.01202
15,0.43401396,0.31061253,"('boring', 'funny')",0.3806602,0.27611983,0.65822715,0.6593636,0.4909671,0.4153653,-0.0756018
16,-0.2965229,-0.35268825,"('unpopular', 'popular')",-0.308145,-0.43215603,0.1831793,0.10932,-0.1404962,-0.2251748,-0.0846786
17,-0.27951887,-0.2418873,"('nasty', 'nice')",-0.97416556,-0.9119657,-0.17746057,-0.20121786,-0.4770483,-0.4516903,0.025358
18,-0.3802021,-0.36309457,"('disagreeable', 'welcoming')",-0.8756643,-0.9149558,-0.9652649,-0.9383862,-0.7403771,-0.7388122,0.0015649
19,-1.254471,-1.3003485,"('inhospitable', 'hospitable')",-1.0416899,-1.1392021,-0.74652076,-0.68279135,-1.0142272,-1.0407807,-0.0265535
20,-0.22204262,-0.18066481,"('rough', 'thoughtful')",-0.35170332,-0.27919787,0.3307574,0.28607088,-0.0809962,-0.0579306,0.0230656
21,1.0610503,1.0279118,"('immoral', 'moral')",1.4436258,1.4414679,-0.27315933,-0.22097027,0.7438389,0.7494698,0.0056309
22,0.51929384,0.54567915,"('untrustworthy', 'trustworthy')",-0.61078185,-0.6574042,-0.37317058,-0.3729918,-0.1548862,-0.1615723,-0.0066861
23,-0.56061625,-0.6018996,"('insincere', 'sincere')",0.07037242,0.060173802,5.454609,5.248111,1.6547883,1.568795,-0.0859933
24,-0.20255823,-0.21893857,"('dishonest', 'honest')",0.450158,0.47550747,0.5461666,0.53734434,0.2645888,0.2646377,4.89e-05
25,-0.7427855,-0.8716191,"('egoistic', 'altruistic')",0.58632565,0.4693226,1.2138397,1.0847456,0.3524599,0.227483,-0.1249769
26,-0.51473016,-0.578226,"('hardhearted', 'benevolent')",0.41273478,0.3503108,1.308725,1.2241182,0.4022432,0.3320677,-0.0701755
