,mohawk_male,mohawk_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3907585,0.30255535,"('unsociable', 'sociable')",-0.19962665,-0.39049533,-0.5976469,-0.76753753,-0.135505,-0.2851592,-0.1496542
1,-0.24104102,-0.2770357,"('unfriendly', 'friendly')",-0.031082336,-0.16323972,2.076766,2.0278685,0.6015476,0.5291977,-0.0723499
2,-0.12556002,-0.07879788,"('unlikable', 'likable')",0.05822912,0.14010243,0.49003854,0.5977546,0.1409025,0.2196864,0.0787839
3,0.10106986,0.2614844,"('repellent', 'pleasant')",0.32728845,0.42079777,0.12111008,0.19245501,0.1831561,0.2915791,0.108423
4,-1.1462152,-1.2180191,"('disliked', 'liked')",-0.24308842,-0.32965365,-6.4999404,-6.5294914,-2.629748,-2.6923879,-0.0626399
5,0.04675273,0.042061605,"('distant', 'outgoing')",-0.2447574,-0.18611366,-0.15461016,-0.043803953,-0.1175383,-0.0626187,0.0549196
6,-0.58817893,-0.576537,"('distant', 'open')",-0.9376613,-0.89691806,0.43051246,0.56380033,-0.3651093,-0.3032182,0.0618911
7,0.50771993,0.5646492,"('insensitive', 'sensitive')",0.05468393,0.15477432,0.9291384,0.9460444,0.4971808,0.555156,0.0579752
8,0.17484872,0.18584523,"('unaffectionate', 'affectionate')",-0.3469267,-0.37348953,0.90828633,0.91185737,0.2454028,0.2414044,-0.0039984
9,0.70856696,0.7409526,"('unaffectionate', 'caring')",-0.20020698,-0.24027134,1.156561,1.2006102,0.5549737,0.5670971,0.0121234
10,1.2609951,1.2985979,"('unsympathetic', 'sympathetic')",-0.50563323,-0.54332346,-0.3898261,-0.46477994,0.1218453,0.0968315,-0.0250138
11,-0.3487068,-0.2674741,"('unhelpful', 'helpful')",0.17348008,0.2397809,1.7315025,1.7856877,0.5187586,0.5859981,0.0672395
12,1.3786324,1.4800088,"('unsupportive', 'supportive')",0.08080778,0.14887205,-1.6006814,-1.583105,-0.0470804,0.0152586,0.062339
13,0.6169668,0.5410168,"('impolite', 'polite')",0.13509424,0.09224426,-0.3710304,-0.5131986,0.1270102,0.0400208,-0.0869894
14,0.81434387,0.76623964,"('antisocial', 'social')",1.4187057,1.3808379,-0.64304286,-0.734388,0.5300023,0.4708965,-0.0591058
15,0.40808374,0.3868397,"('boring', 'funny')",-0.36175752,-0.45647284,0.61835426,0.6283749,0.2215602,0.1862472,-0.035313
16,-1.9878706,-2.0000541,"('unpopular', 'popular')",-0.9446566,-0.9063787,0.19761832,0.27463254,-0.9116363,-0.8772668,0.0343695
17,-1.2794871,-1.2624694,"('nasty', 'nice')",-0.5652478,-0.5367258,-0.5108594,-0.39302853,-0.7851981,-0.7307413,0.0544568
18,0.01930556,0.021036595,"('disagreeable', 'welcoming')",-0.32871997,-0.31344998,-0.23340578,-0.19534184,-0.1809401,-0.1625851,0.018355
19,-1.0019289,-0.9300409,"('inhospitable', 'hospitable')",-0.7948521,-0.78413683,0.24938257,0.33811897,-0.5157995,-0.4586863,0.0571132
20,-0.03692015,0.014842639,"('rough', 'thoughtful')",0.21267015,0.36180484,0.8831463,0.87294775,0.3529654,0.4165317,0.0635663
21,0.29876712,0.27328143,"('immoral', 'moral')",0.5723083,0.52413476,-0.71993446,-0.7056305,0.0503803,0.0305952,-0.0197851
22,1.0316355,1.0855254,"('untrustworthy', 'trustworthy')",-0.87701875,-0.799942,-0.948896,-0.947938,-0.2647597,-0.2207849,0.0439748
23,1.0609368,1.1440221,"('insincere', 'sincere')",-0.3857314,-0.358276,5.848763,5.820253,2.1746561,2.2019997,0.0273436
24,1.3560013,1.379411,"('dishonest', 'honest')",-0.18549637,-0.16632088,0.9322185,0.8771696,0.7009078,0.6967532,-0.0041546
25,-0.30238998,-0.3174047,"('egoistic', 'altruistic')",0.7448163,0.7797826,1.6350205,1.6469526,0.6924823,0.7031102,0.0106279
26,0.9499829,0.7351015,"('hardhearted', 'benevolent')",1.6955513,1.5384996,1.5489676,1.4095577,1.3981673,1.2277196,-0.1704477
27,0.23498185,0.20205836,"('hardhearted', 'softhearted')",0.022194143,0.0027295877,1.789808,1.7362334,0.682328,0.6470071,-0.0353209
28,0.67161715,0.58684176,"('disloyal', 'loyal')",0.21795669,0.118016884,1.1000351,0.9744202,0.663203,0.5597596,-0.1034434
29,-0.309253,-0.34457138,"('unfair', 'fair')",-1.2558178,-1.2346737,-0.11605901,-0.23014295,-0.5603766,-0.6031293,-0.0427527
30,1.8537103,1.8859879,"('intolerant', 'tolerant')",1.5198125,1.5027184,0.9678351,0.9289163,1.4471192,1.4392076,-0.0079116
31,-1.2421627,-1.1673273,"('evil', 'good')",-1.2248799,-1.123621,-0.7724127,-0.72101414,-1.0798184,-1.0039875,0.0758309
32,0.26474032,0.14588235,"('unkind', 'kind')",0.11974073,-0.027208384,1.100417,0.97493607,0.494966,0.3645367,-0.1304293
33,0.46431342,0.3609043,"('wrong', 'right')",0.612766,0.58320445,-0.14762379,-0.19895446,0.3098185,0.2483848,-0.0614337
34,-0.0005270317,0.16690518,"('mean', 'honorable')",0.22433878,0.38447973,6.1167707,6.243273,2.1135275,2.2648859,0.1513584
35,-1.3875502,-1.5225663,"('corrupt', 'incorrupt')",-0.8728974,-0.9432111,-0.08413909,-0.18641968,-0.7815289,-0.8840657,-0.1025368
36,-2.0791075,-2.1097665,"('hostile', 'amicable')",-1.044661,-1.1191514,0.23498937,0.117138885,-0.9629264,-1.0372597,-0.0743333
37,-0.18945315,-0.15516175,"('fake', 'genuine')",0.27946278,0.3421202,0.73460996,0.7722747,0.2748732,0.3197444,0.0448712
38,0.053725693,0.10625137,"('untruthful', 'truthful')",-0.7077788,-0.6695414,0.083955534,0.13078801,-0.1900325,-0.1441673,0.0458652
39,0.95523155,0.9812071,"('exploitative', 'cooperative')",-0.5059688,-0.3952536,-0.0745336,-0.027405526,0.1249097,0.1861827,0.061273
40,1.1110522,1.0685884,"('stingy', 'generous')",0.35790682,0.36733082,-1.2274253,-1.2594264,0.0805112,0.0588309,-0.0216803
41,0.7344001,0.71646667,"('unforgiving', 'forgiving')",-0.68932265,-0.68665236,0.26163685,0.14455368,0.1022381,0.0581227,-0.0441154
42,0.08707741,0.09581483,"('unreliable', 'reliable')",-0.6423058,-0.4510845,-3.178414,-3.081233,-1.2445475,-1.1455009,0.0990466
43,1.1150384,1.2117038,"('irresponsible', 'responsible')",-0.35249734,-0.20500924,0.54411465,0.5781547,0.4355519,0.5282831,0.0927312
44,-1.6291664,-1.6068203,"('prejudiced', 'unprejudiced')",-0.6742306,-0.58051914,-1.5021765,-1.4361023,-1.2685245,-1.2078139,0.0607106
45,0.0061813258,0.10921526,"('incompetent', 'competent')",-0.031406213,0.07521926,-0.25315884,-0.28993148,-0.0927946,-0.0351657,0.0576289
46,0.053373657,0.11394532,"('uncompetitive', 'competitive')",0.5666402,0.5683869,-0.92440325,-1.0369362,-0.1014631,-0.1182013,-0.0167382
47,0.6187155,0.6577427,"('stupid', 'smart')",0.55866605,0.60398954,5.400754,5.4910207,2.1927118,2.2509176,0.0582058
48,0.41262653,0.42456686,"('unintelligent', 'intelligent')",0.3630987,0.32528606,0.3224115,0.27251387,0.3660456,0.3407889,-0.0252567
49,-0.89143413,-0.8295992,"('unable', 'able')",-0.16337505,-0.05548372,-0.32786596,-0.14519094,-0.4608917,-0.3434246,0.1174671
50,-0.95692396,-0.98352695,"('clumsy', 'skillful')",-0.17498086,-0.19928949,-0.034354884,-0.042799875,-0.3887533,-0.4085387,-0.0197854
51,-0.22434719,-0.36245686,"('uneducated', 'educated')",0.38589162,0.2256892,0.43439123,0.29915565,0.1986452,0.0541293,-0.1445159
52,-0.8670094,-0.9807047,"('irrational', 'rational')",-0.7197406,-0.8647175,0.28957325,0.29871264,-0.4323923,-0.5155699,-0.0831776
53,0.55285966,0.5142568,"('uncreative', 'creative')",0.13009208,0.11676032,0.9504593,0.92010146,0.5444703,0.5170395,-0.0274308
54,0.44273806,0.41773176,"('incapable', 'capable')",-0.32894665,-0.26594046,1.1498426,1.2412764,0.4212113,0.4643559,0.0431446
55,0.49652463,0.5604487,"('incompetent', 'clever')",-0.114512175,-0.055421166,-0.15579599,-0.17562304,0.0754055,0.1098015,0.034396
