,kroger_male,kroger_female,tuple,company_male,company_female,average_male,average_female,female-male
0,-0.81128436,-0.88397163,"('unsociable', 'sociable')",0.68298984,0.6043183,-0.0641473,-0.1398267,-0.0756794
1,-0.7838427,-0.9895968,"('unfriendly', 'friendly')",1.5689737,1.4514709,0.3925655,0.230937,-0.1616285
2,0.6603768,0.6965895,"('unlikable', 'likable')",0.27448556,0.43779978,0.4674312,0.5671946,0.0997634
3,-0.87992036,-0.8778729,"('repellent', 'pleasant')",0.20117423,0.25983542,-0.3393731,-0.3090187,0.0303544
4,0.54422873,0.375748,"('disliked', 'liked')",-6.7814107,-6.7084804,-3.1185911,-3.1663661,-0.047775
5,0.63296616,0.5936254,"('distant', 'outgoing')",-1.0217881,-1.0065154,-0.194411,-0.206445,-0.012034
6,0.52140415,0.48831627,"('distant', 'open')",-0.72636896,-0.75370014,-0.1024824,-0.1326919,-0.0302095
7,-1.048066,-1.082723,"('insensitive', 'sensitive')",0.8006616,0.8347959,-0.1237022,-0.1239636,-0.0002614
8,0.041367415,0.015167635,"('unaffectionate', 'affectionate')",1.1046741,1.081982,0.5730208,0.5485748,-0.024446
9,-0.40290567,-0.4646765,"('unaffectionate', 'caring')",1.2573946,1.2040976,0.4272444,0.3697106,-0.0575338
10,-2.1380267,-2.1700363,"('unsympathetic', 'sympathetic')",0.43942094,0.43725836,-0.8493029,-0.866389,-0.0170861
11,-1.3284686,-1.3491755,"('unhelpful', 'helpful')",2.0624502,2.0804932,0.3669908,0.3656589,-0.0013319
12,-0.83733314,-0.8839284,"('unsupportive', 'supportive')",-1.3597542,-1.2418661,-1.0985436,-1.0628972,0.0356464
13,-1.1339958,-1.0946406,"('impolite', 'polite')",0.038442105,0.17272852,-0.5477768,-0.460956,0.0868208
14,-0.7319336,-0.7635726,"('antisocial', 'social')",0.690125,0.6657508,-0.0209043,-0.0489109,-0.0280066
15,0.598982,0.53772074,"('boring', 'funny')",0.83313555,0.79931754,0.7160587,0.6685191,-0.0475396
16,0.1358357,0.14055175,"('unpopular', 'popular')",-0.16628373,-0.13515146,-0.015224,0.0027001,0.0179241
17,-0.43896222,-0.32955426,"('nasty', 'nice')",-0.23047562,-0.23857272,-0.3347189,-0.2840635,0.0506554
18,-0.06535069,-0.100058794,"('disagreeable', 'welcoming')",-0.88131785,-0.91130424,-0.4733343,-0.5056815,-0.0323472
19,0.19849417,0.19873491,"('inhospitable', 'hospitable')",-0.5210558,-0.4113354,-0.1612808,-0.1063002,0.0549806
20,-0.38982272,-0.380487,"('rough', 'thoughtful')",0.2496497,0.25606814,-0.0700865,-0.0622094,0.0078771
21,-0.8742656,-0.8646947,"('immoral', 'moral')",0.04990408,0.17188816,-0.4121808,-0.3464033,0.0657775
22,-0.9603155,-1.048526,"('untrustworthy', 'trustworthy')",-0.7385031,-0.8252165,-0.8494093,-0.9368713,-0.087462
23,-1.1108911,-1.168063,"('insincere', 'sincere')",5.850149,5.661636,2.3696289,2.2467864,-0.1228425
24,-0.716453,-0.74595106,"('dishonest', 'honest')",0.6955554,0.5903514,-0.0104488,-0.0777998,-0.067351
25,0.7990861,0.80305034,"('egoistic', 'altruistic')",1.1061931,1.1071725,0.9526396,0.9551114,0.0024718
26,0.36313662,0.17959717,"('hardhearted', 'benevolent')",1.9992123,1.9631371,1.1811744,1.0713671,-0.1098073
27,-0.23711412,-0.25214413,"('hardhearted', 'softhearted')",0.9575962,0.8467573,0.360241,0.2973066,-0.0629344
28,-0.5443206,-0.6668814,"('disloyal', 'loyal')",1.3163766,1.1015866,0.386028,0.2173526,-0.1686754
29,-0.11698933,-0.23505637,"('unfair', 'fair')",-0.8650979,-1.1105261,-0.4910436,-0.6727912,-0.1817476
30,-0.7486341,-0.76771414,"('intolerant', 'tolerant')",1.027811,1.1251104,0.1395885,0.1786981,0.0391096
31,0.5933349,0.5272206,"('evil', 'good')",-1.2661303,-1.3995197,-0.3363977,-0.4361495,-0.0997518
32,-0.6832632,-0.7497874,"('unkind', 'kind')",1.2045152,1.068635,0.260626,0.1594238,-0.1012022
33,0.6413904,0.5254252,"('wrong', 'right')",-0.101197295,-0.17731468,0.2700965,0.1740552,-0.0960413
34,-0.4317135,-0.35129508,"('mean', 'honorable')",4.654113,4.707031,2.1111996,2.1778679,0.0666683
35,1.4547405,1.3638766,"('corrupt', 'incorrupt')",-0.9053738,-1.1526998,0.2746834,0.1055884,-0.169095
36,0.69106454,0.4993044,"('hostile', 'amicable')",-0.59276426,-0.8496362,0.0491501,-0.1751659,-0.224316
37,-0.31777304,-0.30499184,"('fake', 'genuine')",0.4761125,0.44088393,0.0791697,0.067946,-0.0112237
38,-0.6054426,-0.68704224,"('untruthful', 'truthful')",-0.058716334,-0.0069688484,-0.3320795,-0.3470055,-0.014926
39,-0.142677,-0.0464702,"('exploitative', 'cooperative')",0.63728946,0.70379955,0.2473062,0.3286647,0.0813585
40,0.22356786,0.11303305,"('stingy', 'generous')",-1.8441606,-1.8494753,-0.8102964,-0.8682211,-0.0579247
41,-0.8118927,-0.97910494,"('unforgiving', 'forgiving')",0.68314505,0.523562,-0.0643738,-0.2277715,-0.1633977
42,-0.19593546,-0.18086849,"('unreliable', 'reliable')",-3.2871964,-3.2120032,-1.7415659,-1.6964358,0.0451301
43,-1.1033452,-1.021718,"('irresponsible', 'responsible')",1.0506009,1.1288846,-0.0263721,0.0535833,0.0799554
44,-0.2176135,-0.14102359,"('prejudiced', 'unprejudiced')",-1.6581241,-1.727623,-0.9378688,-0.9343233,0.0035455
45,-0.66901886,-0.8429386,"('incompetent', 'competent')",0.6572918,0.6485786,-0.0058635,-0.09718,-0.0913165
46,-0.883459,-0.91409683,"('uncompetitive', 'competitive')",0.01322674,0.12424406,-0.4351161,-0.3949264,0.0401897
47,-0.72056824,-0.5914706,"('stupid', 'smart')",4.831251,4.8510737,2.0553415,2.1298015,0.07446
48,-1.1975209,-1.183981,"('unintelligent', 'intelligent')",0.29637662,0.34348202,-0.4505721,-0.4202495,0.0303226
49,-0.92681414,-0.8163917,"('unable', 'able')",-0.5357862,-0.42571345,-0.7313002,-0.6210526,0.1102476
