,cars_male,cars_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7075881,0.6375265,"('unsociable', 'sociable')",0.5973019,0.4391412,-0.36747524,-0.55370593,0.3124715,0.1743206,-0.1381509
1,0.939535,0.8988805,"('unfriendly', 'friendly')",0.63369256,0.74467766,1.8019059,1.7379175,1.1250445,1.1271586,0.0021141
2,0.9392441,0.90129906,"('unlikable', 'likable')",0.55244905,0.54398876,0.5407355,0.5354794,0.6774762,0.6602558,-0.0172204
3,-0.017084531,0.119199485,"('repellent', 'pleasant')",0.38257506,0.51222944,0.10581541,0.17736214,0.157102,0.269597,0.112495
4,-0.41826615,-0.483051,"('disliked', 'liked')",-1.3869098,-1.3701154,-6.3014407,-6.318583,-2.7022057,-2.7239164,-0.0217107
5,0.40531385,0.3287415,"('distant', 'outgoing')",-0.22851759,-0.18454011,-0.18849507,-0.07870042,-0.0038996,0.0218337,0.0257333
6,0.27833062,0.18361911,"('distant', 'open')",-0.4014696,-0.31451246,0.38091528,0.49214208,0.0859254,0.1204162,0.0344908
7,-0.015024623,0.057267886,"('insensitive', 'sensitive')",-0.15751186,0.047956854,0.65867954,0.7597735,0.1620477,0.2883327,0.126285
8,0.28202757,0.22191145,"('unaffectionate', 'affectionate')",-0.96970624,-0.9224003,1.0197421,1.0571884,0.1106878,0.1188998,0.008212
9,1.6149088,1.6055983,"('unaffectionate', 'caring')",0.0507699,0.12670058,1.3706689,1.473406,1.0121159,1.0685682,0.0564523
10,0.23685633,0.24475384,"('unsympathetic', 'sympathetic')",-0.8091774,-0.754061,-0.7045288,-0.71315557,-0.4256166,-0.4074876,0.018129
11,0.87352216,0.91906357,"('unhelpful', 'helpful')",0.7818444,0.83319604,1.5034837,1.6274918,1.0529501,1.1265838,0.0736337
12,0.58299077,0.6852995,"('unsupportive', 'supportive')",-0.3541183,-0.23450796,-2.1157978,-1.9875374,-0.6289751,-0.5122486,0.1167265
13,0.9671174,0.9362218,"('impolite', 'polite')",0.013251729,-0.19124955,-0.63662004,-0.7124449,0.114583,0.0108424,-0.1037406
14,0.49667856,0.58342296,"('antisocial', 'social')",1.5601504,1.514626,-0.40811527,-0.4834408,0.5495712,0.5382027,-0.0113685
15,0.91437864,0.7501587,"('boring', 'funny')",0.36853737,0.32394376,0.41969782,0.42579666,0.5675379,0.4999664,-0.0675715
16,-0.34109634,-0.32108015,"('unpopular', 'popular')",-0.062596284,0.020149086,0.57847756,0.6778357,0.0582616,0.1256349,0.0673733
17,0.31571114,0.3792956,"('nasty', 'nice')",-0.0023756586,-0.11020796,-0.47291815,-0.4220976,-0.0531942,-0.0510033,0.0021909
18,-0.3699733,-0.30999342,"('disagreeable', 'welcoming')",-1.0398563,-0.99109995,-0.16644931,-0.17513308,-0.5254263,-0.4920755,0.0333508
19,0.025557652,-0.040014863,"('inhospitable', 'hospitable')",-0.30337074,-0.35173142,-0.1931246,-0.105168596,-0.1569792,-0.1656383,-0.0086591
20,-0.58222914,-0.4696445,"('rough', 'thoughtful')",0.32392782,0.4031428,0.85340524,0.8353012,0.198368,0.2562665,0.0578985
21,1.3062351,1.2768738,"('immoral', 'moral')",1.1466385,1.1149812,-0.4351826,-0.4731114,0.6725637,0.6395812,-0.0329825
22,0.3589846,0.32772362,"('untrustworthy', 'trustworthy')",1.0136843,0.9921684,-0.8318849,-0.8746094,0.1802613,0.1484275,-0.0318338
23,0.8302663,0.8717355,"('insincere', 'sincere')",0.5094236,0.5942863,5.816063,5.8658776,2.385251,2.4439665,0.0587155
24,1.2091265,1.1922425,"('dishonest', 'honest')",0.6130183,0.6515112,1.0473112,1.0024321,0.9564853,0.9487286,-0.0077567
25,0.40864366,0.45372343,"('egoistic', 'altruistic')",0.15889928,0.16291092,1.9082944,1.870872,0.8252791,0.8291688,0.0038897
26,0.20211983,0.11235456,"('hardhearted', 'benevolent')",0.94532883,0.9167046,1.5323596,1.4007754,0.8932694,0.8099449,-0.0833245
27,0.09889314,0.21111791,"('hardhearted', 'softhearted')",-0.56903887,-0.5009571,1.4730444,1.4864949,0.3342996,0.3988853,0.0645857
28,0.5802456,0.4975024,"('disloyal', 'loyal')",0.03538368,0.0015837103,1.1425602,1.0150545,0.5860632,0.5047135,-0.0813497
29,0.49177593,0.45785153,"('unfair', 'fair')",-0.2911,-0.31442606,-0.25115097,-0.4241052,-0.016825,-0.0935599,-0.0767349
30,0.9411549,0.97738713,"('intolerant', 'tolerant')",1.5482881,1.4849769,1.0143368,0.9646782,1.1679266,1.1423474,-0.0255792
31,-1.1115515,-1.1062499,"('evil', 'good')",-0.4503583,-0.38210717,-0.92158943,-0.95066816,-0.8278331,-0.8130084,0.0148247
32,0.6319686,0.61918485,"('unkind', 'kind')",0.86350775,0.8284825,1.4033588,1.2675961,0.9662784,0.9050878,-0.0611906
33,1.1201944,1.084714,"('wrong', 'right')",0.24806094,0.21002144,-0.29035223,-0.34055123,0.3593011,0.3180614,-0.0412397
34,0.5376689,0.6585091,"('mean', 'honorable')",1.0032693,1.1694825,6.034234,6.230687,2.5250575,2.6862262,0.1611687
35,-0.07026768,-0.19847837,"('corrupt', 'incorrupt')",-0.3506095,-0.4709527,0.02467024,-0.099360675,-0.132069,-0.2562639,-0.1241949
36,-0.8097331,-0.9728152,"('hostile', 'amicable')",-0.65180445,-0.7148945,0.12684989,-0.032639842,-0.4448959,-0.5734499,-0.128554
37,0.024017356,0.00766249,"('fake', 'genuine')",-0.33447504,-0.2834896,0.46447155,0.51066977,0.051338,0.0782809,0.0269429
38,1.1319329,1.1413398,"('untruthful', 'truthful')",0.002938643,-0.0014604926,-0.03234693,0.03622466,0.3675082,0.3920346,0.0245264
39,1.0389699,1.0508652,"('exploitative', 'cooperative')",1.8041271,1.7307193,0.27248865,0.2641515,1.0385285,1.0152454,-0.0232831
40,0.46851784,0.6007924,"('stingy', 'generous')",-0.38261682,-0.28626254,-1.2352389,-1.2635131,-0.3831126,-0.3163277,0.0667849
41,0.5701722,0.51882446,"('unforgiving', 'forgiving')",0.13479304,0.14358976,0.09936948,-0.048929982,0.2681116,0.2044947,-0.0636169
42,-1.5257605,-1.4483701,"('unreliable', 'reliable')",-1.288969,-1.1476196,-3.602144,-3.4928296,-2.138958,-2.0296065,0.1093515
43,0.672327,0.76550186,"('irresponsible', 'responsible')",-0.5785834,-0.43795332,0.39153782,0.4279274,0.1617605,0.2518253,0.0900648
44,-0.9446415,-0.91579115,"('prejudiced', 'unprejudiced')",-0.30396825,-0.33624998,-1.2115885,-1.2299478,-0.8200661,-0.8273296,-0.0072635
45,-0.024235442,-0.0070074927,"('incompetent', 'competent')",0.20915242,0.3160255,-0.396956,-0.4062961,-0.0706797,-0.032426,0.0382537
46,0.82371664,0.8252244,"('uncompetitive', 'competitive')",-0.25455233,-0.19265348,-0.49060473,-0.5700642,0.0261865,0.0208356,-0.0053509
47,0.3698024,0.5027989,"('stupid', 'smart')",0.87977165,0.93914485,5.4863095,5.612622,2.2452946,2.3515218,0.1062272
48,1.0080005,1.0332208,"('unintelligent', 'intelligent')",0.34138358,0.36417228,0.62346756,0.60371155,0.6576172,0.6670349,0.0094177
49,0.13501032,0.22989835,"('unable', 'able')",-0.698625,-0.6222578,-0.10615864,0.06210953,-0.2232578,-0.1100833,0.1131745
50,-1.0888839,-1.0835729,"('clumsy', 'skillful')",0.21040353,0.25775024,0.14385128,0.18513376,-0.2448763,-0.2135629,0.0313134
51,-0.047340773,-0.107299685,"('uneducated', 'educated')",0.46224278,0.34983653,0.6656464,0.56822854,0.3601828,0.2702551,-0.0899277
52,1.0594964,0.8155566,"('irrational', 'rational')",0.28714326,0.11487998,0.26477265,0.16093801,0.5371374,0.3637915,-0.1733459
53,-0.2900008,-0.29550192,"('uncreative', 'creative')",-0.06572811,0.045221727,0.80633616,0.8203876,0.1502024,0.1900358,0.0398334
54,-0.0918484,-0.22580048,"('incapable', 'capable')",0.36995015,0.36280409,1.0631704,1.132176,0.4470907,0.4230599,-0.0240308
55,0.6959404,0.76853526,"('incompetent', 'clever')",0.8033581,0.86422646,0.19350812,0.18263263,0.5642689,0.6051315,0.0408626
56,1.4761288,1.53128,"('impractical', 'practical')",1.1758271,1.1653718,-0.57510656,-0.5086982,0.6922832,0.7293179,0.0370347
57,-0.403166,-0.4931936,"('unimaginative', 'imaginative')",-0.36817676,-0.27212808,-2.8609781,-2.8646736,-1.2107736,-1.2099984,0.0007752
58,0.6965842,0.6086765,"('undiscriminating', 'discriminating')",0.09557119,0.16223645,0.25411117,0.21317714,0.3487555,0.32803,-0.0207255
59,0.63281196,0.49672106,"('foolish', 'wise')",0.4953347,0.49186775,0.38077703,0.43358824,0.5029745,0.474059,-0.0289155
60,1.3196887,1.5336604,"('inefficient', 'efficient')",1.5315597,1.6446083,0.095295146,0.17367886,0.9821812,1.1173158,0.1351346
61,0.80331105,0.68710023,"('illogical', 'logical')",1.3080813,1.1254752,0.3498495,0.16661716,0.8204139,0.6597308,-0.1606831
62,0.76998645,0.8085237,"('incompetent', 'brilliant')",0.3771587,0.49836737,0.24689986,0.47719142,0.4646817,0.5946942,0.1300125
63,0.15720023,0.2045686,"('unperceptive', 'insightful')",-0.11465308,0.019215709,0.8292624,0.95754415,0.2906032,0.3937761,0.1031729
64,-0.38296258,-0.430816,"('shy', 'confident')",-0.5365131,-0.60948014,-6.8234825,-6.8345556,-2.580986,-2.6249506,-0.0439646
65,-0.6505588,-0.6998021,"('insecure', 'secure')",0.6901301,0.5899615,-0.71089524,-0.7332799,-0.2237747,-0.2810402,-0.0572655
66,-1.0991395,-1.1518131,"('inactive', 'active')",-1.1208678,-1.0590925,0.64311814,0.67181295,-0.5256298,-0.5130308,0.012599
67,0.16843848,0.08436328,"('doubtful', 'determined')",0.03400918,-0.14900573,-0.80673766,-0.8756512,-0.20143,-0.3134312,-0.1120012
68,-0.52927643,-0.55262715,"('dependent', 'independent')",-0.0044635534,-0.049545076,-0.37722218,-0.38355565,-0.3036541,-0.3285759,-0.0249218
