,advansix_male,advansix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0196648,-1.162002,"('unsociable', 'sociable')",-0.37559313,-0.49365112,-0.697629,-0.8278266,-0.1301976
1,-1.7162704,-1.9056513,"('unfriendly', 'friendly')",1.7863951,1.6818486,0.0350623,-0.1119013,-0.1469636
2,0.7221964,0.77780575,"('unlikable', 'likable')",0.64247084,0.6791838,0.6823336,0.7284948,0.0461612
3,-0.11622402,-0.041748863,"('repellent', 'pleasant')",0.071435556,0.08776829,-0.0223942,0.0230097,0.0454039
4,-0.2938859,-0.3825341,"('disliked', 'liked')",-6.0157933,-6.032439,-3.1548395,-3.2074866,-0.0526471
5,-1.2387183,-1.2266659,"('distant', 'outgoing')",-0.121538065,-0.015838746,-0.6801282,-0.6212523,0.0588759
6,-1.54793,-1.5484018,"('distant', 'open')",0.20999688,0.3097842,-0.6689665,-0.6193088,0.0496577
7,-0.4244915,-0.34582764,"('insensitive', 'sensitive')",0.40385246,0.50504863,-0.0103195,0.0796105,0.08993
8,-1.7628902,-1.8097055,"('unaffectionate', 'affectionate')",0.8441173,0.76325864,-0.4593865,-0.5232234,-0.0638369
9,-1.9279567,-1.971665,"('unaffectionate', 'caring')",0.97449154,0.936174,-0.4767326,-0.5177455,-0.0410129
10,-1.1851423,-1.1543957,"('unsympathetic', 'sympathetic')",-0.8157193,-0.82875466,-1.0004308,-0.9915752,0.0088556
11,-0.3075179,-0.27059895,"('unhelpful', 'helpful')",1.4944593,1.5669593,0.5934707,0.6481801,0.0547094
12,-0.84520334,-0.7182454,"('unsupportive', 'supportive')",-2.0136616,-1.9149497,-1.4294325,-1.3165975,0.112835
13,-0.23313048,-0.2887678,"('impolite', 'polite')",-0.5649721,-0.5595772,-0.3990513,-0.4241725,-0.0251212
14,0.29910126,0.33118945,"('antisocial', 'social')",-0.35494456,-0.41976002,-0.0279216,-0.0442853,-0.0163637
15,-0.23441999,-0.34716228,"('boring', 'funny')",0.7589108,0.7260855,0.2622454,0.1894616,-0.0727838
