,helmerich_male,helmerich_female,tuple,&_male,&_female,payne_male,payne_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.679492,-0.83296573,"('unsociable', 'sociable')",0.7168278,0.61889255,-0.8521328,-0.9136553,-0.36572364,-0.45419982,-0.2951302,-0.3954821,-0.1003519
1,-1.9364735,-2.1216152,"('unfriendly', 'friendly')",-0.7394855,-0.7959362,0.25120428,0.16623501,1.6948332,1.5207908,-0.1824804,-0.3076314,-0.125151
2,-0.36494654,-0.2954918,"('unlikable', 'likable')",1.069071,1.1448668,-0.05878271,0.029307865,0.30898544,0.37860733,0.2385818,0.3143225,0.0757407
3,-0.8848491,-0.83224833,"('repellent', 'pleasant')",0.24088323,0.265801,-1.2623883,-1.2070905,-0.16234255,-0.108676024,-0.5171742,-0.4705535,0.0466207
4,0.4424921,0.29963523,"('disliked', 'liked')",-0.020439353,-0.11171199,-0.32449234,-0.38331896,-5.155156,-5.1559615,-1.2643989,-1.3378394,-0.0734405
5,-0.14848821,-0.1698292,"('distant', 'outgoing')",-0.7193347,-0.67734784,1.670367,1.7533028,-0.023243185,-0.046723794,0.1948252,0.2148505,0.0200253
6,-0.5453974,-0.5674236,"('distant', 'open')",-0.93222475,-0.877018,1.6248579,1.6855469,0.38030687,0.30725908,0.1318856,0.1370911,0.0052055
7,-0.5857434,-0.5927362,"('insensitive', 'sensitive')",-0.16450384,-0.09411485,-0.3194703,-0.3271955,0.449571,0.44756457,-0.1550366,-0.1416205,0.0134161
8,-0.775964,-0.8390104,"('unaffectionate', 'affectionate')",-0.48190653,-0.48535275,0.9640557,0.9870257,0.8935477,0.7038653,0.1499332,0.0916319,-0.0583013
9,-1.1168532,-1.2281889,"('unaffectionate', 'caring')",-0.5113946,-0.51278114,0.9572527,0.9517842,1.0378381,0.898471,0.0917107,0.0273213,-0.0643894
10,-1.2826024,-1.3422886,"('unsympathetic', 'sympathetic')",-0.018002272,-0.00971964,-1.5038626,-1.49967,-0.1787046,-0.24169579,-0.7457929,-0.7733436,-0.0275507
11,-1.2898036,-1.3075056,"('unhelpful', 'helpful')",-0.9380104,-0.8689423,-0.74357736,-0.735583,1.3317878,1.2899071,-0.4099008,-0.405531,0.0043698
12,-0.4902581,-0.48464596,"('unsupportive', 'supportive')",0.5365932,0.6627548,0.8590838,0.8997513,-1.0984502,-1.067376,-0.0482578,0.002621,0.0508788
13,-0.59327686,-0.5836478,"('impolite', 'polite')",0.47421867,0.5087555,-0.594017,-0.5836509,-0.554297,-0.5296142,-0.316843,-0.2970393,0.0198037
