,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.02135194,-0.13320376,"('unsociable', 'sociable')",0.16320983,-0.026071854,-0.076902896,-0.19025442,0.0216517,-0.11651,-0.1381617
1,0.2700858,0.24976079,"('unfriendly', 'friendly')",-0.0779546,-0.24826084,1.782025,1.6435128,0.658052,0.5483376,-0.1097144
2,0.8179635,0.8225332,"('unlikable', 'likable')",1.744401,1.7903392,0.49107623,0.57997423,1.0178136,1.0642822,0.0464686
3,-1.1015967,-1.0155067,"('repellent', 'pleasant')",0.3872204,0.40945655,0.16652216,0.19160733,-0.1826181,-0.1381476,0.0444705
4,0.6298788,0.59701216,"('disliked', 'liked')",0.12484999,0.05121559,-6.2329473,-6.319882,-1.8260729,-1.8905514,-0.0644785
5,1.0650828,1.1223556,"('distant', 'outgoing')",-0.67674834,-0.6689202,-0.15144964,-0.20517433,0.0789616,0.0827537,0.0037921
6,0.81056625,0.85853136,"('distant', 'open')",-0.88693994,-0.9034049,0.610956,0.5064862,0.1781941,0.1538709,-0.0243232
7,-0.54340476,-0.6105155,"('insensitive', 'sensitive')",0.4822887,0.43191525,0.6097082,0.55808544,0.182864,0.1264951,-0.0563689
8,0.060650457,-0.014168104,"('unaffectionate', 'affectionate')",-0.79017097,-0.811052,0.67592436,0.570502,-0.0178654,-0.084906,-0.0670406
9,0.8079648,0.7247016,"('unaffectionate', 'caring')",0.14255553,0.058926627,1.1740412,1.1278225,0.7081872,0.6371502,-0.071037
10,-1.3155025,-1.3994229,"('unsympathetic', 'sympathetic')",-0.21738365,-0.27501225,-0.21593758,-0.20976718,-0.5829413,-0.6280675,-0.0451262
11,-0.3749354,-0.43446815,"('unhelpful', 'helpful')",-0.30438796,-0.3287058,1.8068166,1.9149843,0.3758311,0.3839368,0.0081057
12,0.18440276,0.23874345,"('unsupportive', 'supportive')",0.21203959,0.28231966,-1.860708,-1.8835531,-0.4880885,-0.4541634,0.0339251
13,-0.843579,-0.8799098,"('impolite', 'polite')",0.08234981,0.07151343,-0.13582987,-0.17696458,-0.2990197,-0.3284537,-0.029434
14,-0.044971842,-0.05179387,"('antisocial', 'social')",2.1594656,2.1523364,-0.3019621,-0.34665883,0.6041772,0.5846279,-0.0195493
15,0.50066257,0.40118197,"('boring', 'funny')",-0.7651462,-0.805568,0.5621621,0.4861362,0.0992262,0.0272501,-0.0719761
16,-0.35571128,-0.27239844,"('unpopular', 'popular')",-1.2064116,-1.1536331,0.25653133,0.25414932,-0.4351972,-0.3906274,0.0445698
17,0.277997,0.31986454,"('nasty', 'nice')",-0.7230408,-0.6620987,-0.30225533,-0.2686102,-0.2490997,-0.2036148,0.0454849
18,0.014283918,0.0030793175,"('disagreeable', 'welcoming')",-0.06645882,-0.03297305,-0.18731722,-0.26168132,-0.0798307,-0.0971917,-0.017361
19,-0.10694318,-0.10712182,"('inhospitable', 'hospitable')",-0.7739572,-0.7436705,-0.010286005,-0.012102107,-0.2970621,-0.2876315,0.0094306
20,-0.9601592,-0.8978437,"('rough', 'thoughtful')",0.18426414,0.25275332,0.97978127,0.9660071,0.0679621,0.1069722,0.0390101
21,-1.1909933,-1.2245747,"('immoral', 'moral')",0.48231715,0.4090057,-0.63517356,-0.6356071,-0.4479499,-0.4837254,-0.0357755
22,-0.9844569,-1.0728705,"('untrustworthy', 'trustworthy')",-0.14781398,-0.2104341,-0.7843509,-0.84884775,-0.6388739,-0.7107174,-0.0718435
23,-0.47676966,-0.5693361,"('insincere', 'sincere')",-0.04304879,-0.15932399,5.7417517,5.6732364,1.7406445,1.6481921,-0.0924524
24,0.14043467,0.013922296,"('dishonest', 'honest')",-0.560148,-0.62319696,0.6814719,0.5964024,0.0872529,-0.0042908,-0.0915437
25,0.33330193,0.2935059,"('egoistic', 'altruistic')",0.72999346,0.66158974,1.5221127,1.4788824,0.8618027,0.811326,-0.0504767
26,0.7301873,0.7391855,"('hardhearted', 'benevolent')",1.5927094,1.6065037,1.8452569,1.8059846,1.3893846,1.3838913,-0.0054933
27,0.16534665,0.18736662,"('hardhearted', 'softhearted')",-0.009380251,-0.025901116,1.5056524,1.3239964,0.5538729,0.495154,-0.0587189
28,-0.37353373,-0.5765449,"('disloyal', 'loyal')",0.109343186,-0.09061162,1.1199466,1.0525869,0.285252,0.1284768,-0.1567752
29,0.00020702183,-0.04255806,"('unfair', 'fair')",-0.4413779,-0.46289614,-0.48317719,-0.61265,-0.308116,-0.3727014,-0.0645854
30,0.39434776,0.37303168,"('intolerant', 'tolerant')",1.8433412,1.7935916,1.2854911,1.2525859,1.1743933,1.1397364,-0.0346569
31,-0.28821176,-0.16568118,"('evil', 'good')",-1.5753095,-1.5879651,-0.9916449,-1.1112404,-0.9517221,-0.9549623,-0.0032402
