,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.60990876,-0.6633873,"('unsociable', 'sociable')",-0.1930716,-0.38031727,-0.906214,-1.1088051,-0.5697315,-0.7175032,-0.1477717
1,-1.2228129,-1.3549123,"('unfriendly', 'friendly')",-0.43767393,-0.68102056,1.8431016,1.7316575,0.0608716,-0.1014251,-0.1622967
2,0.2455389,0.20107928,"('unlikable', 'likable')",0.46338242,0.45764777,0.68358886,0.8186801,0.4641701,0.4924691,0.028299
3,-0.42528734,-0.35796392,"('repellent', 'pleasant')",0.58414876,0.58864707,0.046392485,0.046106324,0.068418,0.0922632,0.0238452
4,-0.44584996,-0.6224693,"('disliked', 'liked')",-0.4682889,-0.5304325,-5.7522855,-5.8582797,-2.2221414,-2.3370606,-0.1149192
5,-1.2161344,-1.2501699,"('distant', 'outgoing')",-1.0923535,-1.0759583,-0.20083205,-0.108869165,-0.83644,-0.8116657,0.0247743
6,-1.6620252,-1.7005594,"('distant', 'open')",-1.7836946,-1.8140433,0.35390252,0.45055804,-1.0306057,-1.0213482,0.0092575
7,0.56697226,0.6572354,"('insensitive', 'sensitive')",0.5780109,0.6055509,0.57112306,0.5669775,0.5720354,0.6099213,0.0378859
8,-0.9177582,-0.9680582,"('unaffectionate', 'affectionate')",-0.8075319,-0.8906174,0.899025,0.8460192,-0.2754217,-0.3375522,-0.0621305
9,-0.6987022,-0.7572881,"('unaffectionate', 'caring')",-0.22823395,-0.34176442,1.1362562,1.1032798,0.0697734,0.0014091,-0.0683643
10,-1.1236413,-1.0602586,"('unsympathetic', 'sympathetic')",-0.517024,-0.6161879,-0.8586364,-0.9371889,-0.8331006,-0.8712118,-0.0381112
11,-0.23426121,-0.13676225,"('unhelpful', 'helpful')",1.0589137,1.0973598,1.1679937,1.2540723,0.6642154,0.7382232,0.0740078
12,0.21166523,0.26428887,"('unsupportive', 'supportive')",0.5869324,0.60735244,-1.7912953,-1.8015709,-0.3308992,-0.3099765,0.0209227
13,-0.1696638,-0.109246,"('impolite', 'polite')",-0.0034142323,0.0031059533,-0.75427574,-0.79533756,-0.3091179,-0.3004925,0.0086254
14,0.41119143,0.49450415,"('antisocial', 'social')",0.8876399,0.9155929,-0.77659863,-0.8631882,0.1740776,0.182303,0.0082254
