,hilton_male,hilton_female,tuple,worldwide_male,worldwide_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,1.4574878,1.246793,"('unsociable', 'sociable')",0.75608116,0.6257118,0.061396345,-0.13627535,-0.22633487,-0.39223346,0.5121576,0.335999,-0.1761586
1,1.773776,2.0246584,"('unfriendly', 'friendly')",0.07516052,0.03082548,0.38934165,0.30439258,1.5805409,1.4073215,0.9547048,0.9417995,-0.0129053
2,2.0374165,2.137699,"('unlikable', 'likable')",1.6812993,1.7370397,2.1467814,2.25324,1.0066108,1.2010671,1.718027,1.8322614,0.1142344
3,-1.1555463,-1.0848504,"('repellent', 'pleasant')",-0.38169307,-0.27710265,0.40693188,0.44165203,0.20585212,0.25489497,-0.2311138,-0.1663515,0.0647623
4,-0.41907045,-0.30036467,"('disliked', 'liked')",0.044636063,0.038985983,0.03333672,0.020334862,-6.054107,-6.074121,-1.5988013,-1.5787913,0.02001
5,0.29138097,0.590836,"('distant', 'outgoing')",0.026307724,0.122140035,0.08544597,0.16511512,-0.041949406,0.03588243,0.0902963,0.2284934,0.1381971
6,0.13246997,0.50790787,"('distant', 'open')",-0.8269249,-0.7189919,-0.36439103,-0.2819301,0.5443583,0.5861335,-0.1286219,0.0232798,0.1519017
7,0.18915164,0.18644199,"('insensitive', 'sensitive')",-0.23160726,-0.21629195,0.07941772,0.039231233,0.49660924,0.29806355,0.1333928,0.0768612,-0.0565316
8,1.3726298,1.5085479,"('unaffectionate', 'affectionate')",-0.70027393,-0.75784266,-0.6489152,-0.6704739,0.23973656,0.20496881,0.0657943,0.0713,0.0055057
9,1.7583492,1.8789135,"('unaffectionate', 'caring')",-0.101627596,-0.09592021,0.026163504,-0.037600107,0.89842707,0.8875897,0.645328,0.6582457,0.0129177
10,0.2585826,0.09138776,"('unsympathetic', 'sympathetic')",-0.58675987,-0.6030797,-0.86639225,-0.9761803,0.08597459,-0.111292526,-0.2771488,-0.3997912,-0.1226424
11,-1.3175199,-1.3987155,"('unhelpful', 'helpful')",-0.2734095,-0.2963659,-1.0989201,-1.1071366,2.0495994,2.0236897,-0.1600625,-0.1946321,-0.0345696
12,2.039157,2.1620588,"('unsupportive', 'supportive')",2.0292077,2.1083233,0.25356764,0.40610686,-1.4502257,-1.5030421,0.7179266,0.7933617,0.0754351
13,0.06824495,-0.1463403,"('impolite', 'polite')",-0.14070314,-0.23315594,-0.4110883,-0.5309786,0.2559354,0.08688362,-0.0569028,-0.2058978,-0.148995
14,2.099748,1.9287829,"('antisocial', 'social')",1.7358478,1.6961099,1.9210941,1.8635676,-0.49266654,-0.5628744,1.3160057,1.2313966,-0.0846091
15,-0.3505918,-0.36103383,"('boring', 'funny')",-0.96550024,-1.0195698,-1.3014148,-1.30979,0.46558166,0.39005446,-0.5379813,-0.5750847,-0.0371034
16,-0.23866636,-0.04188614,"('unpopular', 'popular')",0.8981621,0.9765012,0.19198547,0.32521832,0.6095601,0.6172551,0.3652603,0.4692721,0.1040118
17,-0.15410131,-0.082793735,"('nasty', 'nice')",-1.6425414,-1.5658514,-0.9006731,-0.79905075,-0.6152156,-0.5256,-0.8281329,-0.743324,0.0848089
18,0.9001749,1.0155746,"('disagreeable', 'welcoming')",0.8474182,0.9282626,0.08825371,0.23728696,-0.10574569,-0.06679138,0.4325253,0.5285832,0.0960579
19,-0.7422006,-0.5245805,"('inhospitable', 'hospitable')",-0.45721576,-0.41622522,-0.8196812,-0.7177419,0.046457216,0.11150752,-0.4931601,-0.38676,0.1064001
20,0.42590654,0.41216615,"('rough', 'thoughtful')",0.48896134,0.51907694,0.095705815,0.18579233,0.7746618,0.712103,0.4463089,0.4572846,0.0109757
21,0.686305,0.5013481,"('immoral', 'moral')",0.64574826,0.6473322,0.19456765,0.18223771,-0.46599856,-0.5663629,0.2651556,0.1911388,-0.0740168
22,-0.10200917,-0.18536925,"('untrustworthy', 'trustworthy')",0.11426682,0.07691781,-0.518165,-0.5656923,-1.1794574,-1.2504511,-0.4213412,-0.4811487,-0.0598075
23,0.047224242,-0.024614088,"('insincere', 'sincere')",0.042512275,-0.021116659,-0.4284563,-0.5433157,5.619736,5.4579034,1.3202541,1.2172142,-0.1030399
24,0.48365498,0.445109,"('dishonest', 'honest')",-0.39231807,-0.4530065,-1.2236747,-1.2589107,0.7529517,0.62687796,-0.0948465,-0.1599825,-0.065136
25,0.9440626,1.1019881,"('egoistic', 'altruistic')",-0.15039882,-0.17808343,0.7865393,0.7544028,1.0572679,1.0241153,0.6593677,0.6756057,0.016238
26,2.3023212,2.3436465,"('hardhearted', 'benevolent')",0.9738029,0.88202333,1.6354353,1.5381871,1.3730296,1.2231358,1.5711472,1.4967482,-0.074399
27,-0.018042507,0.07239075,"('hardhearted', 'softhearted')",-0.47745547,-0.4410629,-0.19495782,-0.15814912,1.435293,1.2741184,0.1862093,0.1868243,0.000615
28,-0.113662556,-0.13970482,"('disloyal', 'loyal')",-0.44772008,-0.5782983,-0.42158005,-0.6257214,1.2343659,1.0167925,0.0628508,-0.081733,-0.1445838
29,-0.109448895,-0.046087787,"('unfair', 'fair')",0.050099805,0.045010533,-0.46631032,-0.40342477,-0.52953523,-0.6889265,-0.2637987,-0.2733572,-0.0095585
30,1.2100717,1.077663,"('intolerant', 'tolerant')",0.18240276,0.12635726,0.962243,0.91577053,1.1088474,1.0517033,0.8658912,0.7928735,-0.0730177
