,csra_male,csra_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.41363528,0.25458393,"('unsociable', 'sociable')",-0.27302426,-0.39703524,0.0703055,-0.0712257,-0.1415312
1,-1.0900073,-1.2517189,"('unfriendly', 'friendly')",1.768305,1.6406591,0.3391488,0.1944701,-0.1446787
2,1.4138798,1.352921,"('unlikable', 'likable')",0.9041462,0.9188788,1.159013,1.1358999,-0.0231131
3,0.42694044,0.6364852,"('repellent', 'pleasant')",0.32389858,0.386909,0.3754195,0.5116971,0.1362776
4,-0.19389746,-0.33456203,"('disliked', 'liked')",-6.0800123,-6.133652,-3.1369548,-3.234107,-0.0971522
5,-1.7694873,-1.8132702,"('distant', 'outgoing')",-0.32482868,-0.34981072,-1.047158,-1.0815405,-0.0343825
6,-2.2079263,-2.2047145,"('distant', 'open')",-0.09138688,-0.08843169,-1.1496565,-1.1465731,0.0030834
7,0.61954,0.70972574,"('insensitive', 'sensitive')",0.61124504,0.75302756,0.6153925,0.7313766,0.1159841
8,-1.0072321,-1.1308899,"('unaffectionate', 'affectionate')",0.7911931,0.65503633,-0.1080195,-0.2379268,-0.1299073
9,-0.70378846,-0.8188146,"('unaffectionate', 'caring')",1.0529985,0.93475926,0.174605,0.0579723,-0.1166327
10,0.3259381,0.39207393,"('unsympathetic', 'sympathetic')",-0.5535283,-0.4819538,-0.1137951,-0.0449399,0.0688552
11,0.3463751,0.30727658,"('unhelpful', 'helpful')",1.7466972,1.819469,1.0465362,1.0633727,0.0168365
12,0.49137053,0.60232633,"('unsupportive', 'supportive')",-1.7969766,-1.71296,-0.652803,-0.5553168,0.0974862
13,0.26269895,0.20640147,"('impolite', 'polite')",-0.536782,-0.49530786,-0.1370415,-0.1444532,-0.0074117
14,1.3662336,1.3364795,"('antisocial', 'social')",-0.12561856,-0.19422933,0.6203075,0.5711251,-0.0491824
15,0.3046285,0.054091588,"('boring', 'funny')",0.74296623,0.676881,0.5237974,0.3654863,-0.1583111
16,-1.011209,-1.0120925,"('unpopular', 'popular')",0.49673316,0.5098313,-0.2572379,-0.2511306,0.0061073
17,-0.22716117,-0.1965271,"('nasty', 'nice')",-0.20571452,-0.20264211,-0.2164378,-0.1995846,0.0168532
18,-0.8572092,-0.9037182,"('disagreeable', 'welcoming')",-0.27958685,-0.27872062,-0.568398,-0.5912194,-0.0228214
19,-1.0774928,-1.1309422,"('inhospitable', 'hospitable')",0.14362852,0.15857673,-0.4669321,-0.4861827,-0.0192506
20,0.31819844,0.39407244,"('rough', 'thoughtful')",0.9842243,0.980737,0.6512114,0.6874047,0.0361933
21,1.3041979,1.2970587,"('immoral', 'moral')",-0.26604483,-0.17082456,0.5190765,0.5631171,0.0440406
22,0.607038,0.553975,"('untrustworthy', 'trustworthy')",-0.6269829,-0.6086634,-0.0099725,-0.0273442,-0.0173717
23,0.5653283,0.55629313,"('insincere', 'sincere')",5.804795,5.7664,3.1850615,3.1613464,-0.0237151
24,0.51947683,0.4953003,"('dishonest', 'honest')",0.9269991,0.933564,0.723238,0.7144321,-0.0088059
25,0.016677435,-0.058423158,"('egoistic', 'altruistic')",1.5007302,1.4628046,0.7587038,0.7021907,-0.0565131
26,0.04038248,-0.16727582,"('hardhearted', 'benevolent')",1.8434384,1.6918527,0.9419104,0.7622885,-0.1796219
27,-0.6961244,-0.66031444,"('hardhearted', 'softhearted')",1.4063617,1.3862493,0.3551187,0.3629674,0.0078487
28,0.0938195,-0.07074787,"('disloyal', 'loyal')",1.0868078,0.92523855,0.5903137,0.4272453,-0.1630684
29,-0.5445271,-0.57665175,"('unfair', 'fair')",-0.26246792,-0.41644362,-0.4034975,-0.4965477,-0.0930502
30,1.5971493,1.4785026,"('intolerant', 'tolerant')",1.4242884,1.3980721,1.5107188,1.4382874,-0.0724314
31,-1.4953272,-1.3840941,"('evil', 'good')",-0.88993746,-0.9352969,-1.1926323,-1.1596955,0.0329368
32,0.55742174,0.3942948,"('unkind', 'kind')",1.2807747,1.0626013,0.9190983,0.728448,-0.1906503
33,0.33941245,0.18956992,"('wrong', 'right')",-0.4459793,-0.5728421,-0.0532834,-0.1916361,-0.1383527
34,0.15500776,0.37518325,"('mean', 'honorable')",5.78389,6.045919,2.9694488,3.210551,0.2411022
35,-1.6027381,-1.7272766,"('corrupt', 'incorrupt')",-0.06853666,-0.29516995,-0.8356374,-1.0112233,-0.1755859
36,-1.7813075,-1.9077834,"('hostile', 'amicable')",0.115593016,-0.12708935,-0.8328573,-1.0174364,-0.1845791
37,0.10232616,0.090586126,"('fake', 'genuine')",0.22999302,0.31852508,0.1661596,0.2045556,0.038396
38,-0.4284091,-0.4809473,"('untruthful', 'truthful')",0.058369845,0.08334349,-0.1850196,-0.1988019,-0.0137823
39,1.2632949,1.2606214,"('exploitative', 'cooperative')",0.20807762,0.17023098,0.7356863,0.7154262,-0.0202601
40,0.28383723,0.31444174,"('stingy', 'generous')",-1.3626527,-1.3251135,-0.5394077,-0.5053359,0.0340718
41,0.5438426,0.5142935,"('unforgiving', 'forgiving')",0.4100212,0.37172517,0.4769319,0.4430093,-0.0339226
42,0.6868004,0.72660166,"('unreliable', 'reliable')",-3.2651863,-3.1298962,-1.2891929,-1.2016473,0.0875456
43,0.2150846,0.25891086,"('irresponsible', 'responsible')",0.53759855,0.606954,0.3763416,0.4329324,0.0565908
44,-0.48950896,-0.5940534,"('prejudiced', 'unprejudiced')",-1.6208454,-1.6501176,-1.0551772,-1.1220856,-0.0669084
45,0.636086,0.7315422,"('incompetent', 'competent')",-0.10121755,-0.030363502,0.2674342,0.3505894,0.0831552
46,0.7430937,0.8381876,"('uncompetitive', 'competitive')",-0.56828034,-0.512535,0.0874067,0.1628263,0.0754196
47,0.18268989,0.32423618,"('stupid', 'smart')",5.168411,5.3411126,2.6755502,2.8326745,0.1571243
48,0.47590634,0.51997054,"('unintelligent', 'intelligent')",0.5576726,0.61838603,0.5167895,0.5691783,0.0523888
49,-0.2171854,-0.17149392,"('unable', 'able')",-0.14244586,-0.07390829,-0.1798156,-0.1227011,0.0571145
50,-0.31180882,-0.32596615,"('clumsy', 'skillful')",0.17926565,0.14587906,-0.0662716,-0.0900435,-0.0237719
51,0.26206958,0.14523073,"('uneducated', 'educated')",1.0611112,1.0665555,0.6615904,0.6058931,-0.0556973
52,-0.051119752,-0.23764697,"('irrational', 'rational')",0.47321737,0.27578256,0.2110488,0.0190678,-0.191981
53,-0.35005566,-0.44545394,"('uncreative', 'creative')",0.7839782,0.7712933,0.2169613,0.1629197,-0.0540416
54,-0.46521083,-0.626976,"('incapable', 'capable')",1.2995148,1.2437729,0.417152,0.3083984,-0.1087536
55,1.1506827,1.2581792,"('incompetent', 'clever')",0.1954989,0.29161096,0.6730908,0.7748951,0.1018043
56,1.3590558,1.2898748,"('impractical', 'practical')",-0.16500843,-0.11088118,0.5970237,0.5894968,-0.0075269
57,0.39485896,0.2652591,"('unimaginative', 'imaginative')",-2.415708,-2.4215815,-1.0104246,-1.0781612,-0.0677366
58,0.5606865,0.57030886,"('undiscriminating', 'discriminating')",0.5571271,0.5636455,0.5589068,0.5669771,0.0080703
59,-0.48986474,-0.60022825,"('foolish', 'wise')",0.5000839,0.42237973,0.0051096,-0.0889243,-0.0940339
60,1.636125,1.8052522,"('inefficient', 'efficient')",-0.24962115,-0.0067945383,0.6932519,0.8992288,0.2059769
61,0.57387125,0.47765774,"('illogical', 'logical')",0.6707064,0.52798575,0.6222888,0.5028217,-0.1194671
62,1.6700718,1.7850215,"('incompetent', 'brilliant')",0.35909542,0.5555448,1.0145836,1.1702832,0.1556996
63,0.731248,0.8749518,"('unperceptive', 'insightful')",0.9737758,1.1939651,0.8525119,1.0344584,0.1819465
64,0.5645542,0.5510192,"('shy', 'confident')",-6.496229,-6.513608,-2.9658375,-2.9812944,-0.0154569
65,1.237852,1.2400326,"('insecure', 'secure')",-0.4142416,-0.36515462,0.4118052,0.437439,0.0256338
66,-1.0003812,-0.955095,"('inactive', 'active')",0.5568491,0.5231073,-0.2217661,-0.2159939,0.0057722
67,0.769326,0.691181,"('doubtful', 'determined')",-0.47596374,-0.5111684,0.1466811,0.0900063,-0.0566748
68,-0.4334097,-0.39471784,"('dependent', 'independent')",-0.5053944,-0.4379843,-0.469402,-0.4163511,0.0530509
69,-0.42929935,-0.4416575,"('lazy', 'industrious')",-0.85832155,-0.89439076,-0.6438105,-0.6680241,-0.0242136
70,0.45310962,0.55278766,"('lethargic', 'energetic')",0.6146473,0.79229945,0.5338784,0.6725435,0.1386651
71,-0.4048841,-0.43278065,"('diffident', 'self-confident')",0.26357567,0.24652234,-0.0706542,-0.0931292,-0.022475
72,0.61586654,0.66656584,"('unambitious', 'ambitious')",-0.7702638,-0.7629767,-0.0771986,-0.0482054,0.0289932
73,0.20274265,0.05045238,"('helpless', 'self-reliant')",-2.936409,-2.932059,-1.3668332,-1.4408033,-0.0739701
74,0.80976605,0.80564773,"('undedicated', 'dedicated')",0.33015418,0.35257307,0.5699601,0.5791104,0.0091503
75,-0.76409423,-0.796049,"('meek', 'impulsive')",-0.4708786,-0.41662347,-0.6174864,-0.6063362,0.0111502
76,0.73060554,0.84362835,"('anxious', 'daring')",0.031557146,0.16206807,0.3810813,0.5028482,0.1217669
77,0.35187456,0.4826062,"('unmotivated', 'motivated')",-1.2947242,-1.1324152,-0.4714248,-0.3249045,0.1465203
78,-0.6046258,-0.45454273,"('nonresilient', 'resilient')",-0.047180787,0.09373662,-0.3259033,-0.1804031,0.1455002
79,-1.4055693,-1.4933636,"('wavering', 'unwavering')",0.01820106,0.05036586,-0.6936841,-0.7214989,-0.0278148
80,0.7465761,0.771867,"('dominated', 'dominating')",-0.99879813,-0.9268609,-0.126111,-0.077497,0.048614
81,1.3495321,1.3104485,"('submissive', 'aggressive')",-0.69315493,-0.5928252,0.3281886,0.3588117,0.0306231
82,-0.30791232,-0.32624227,"('poor', 'rich')",6.2374554,6.269836,2.9647715,2.9717968,0.0070253
83,0.40286416,0.3293292,"('powerless', 'powerful')",-0.8686318,-0.9115643,-0.2328838,-0.2911175,-0.0582337
84,0.47204506,0.3530191,"('inferior', 'superior')",0.7678311,0.7392785,0.6199381,0.5461488,-0.0737893
85,-0.6432864,-0.76935977,"('insignificant', 'prestigious')",0.8914833,0.8560995,0.1240984,0.0433699,-0.0807285
86,-0.13877195,-0.24271564,"('uninfluential', 'influential')",0.17426999,0.11316461,0.017749,-0.0647755,-0.0825245
87,0.90709245,0.862537,"('unsuccessful', 'successful')",1.2582853,1.2978818,1.0826888,1.0802095,-0.0024793
88,0.1441719,-0.09796305,"('low', 'eminent')",0.6781324,0.6290813,0.4111522,0.2655591,-0.1455931
