,beam_male,beam_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.38999635,-0.46026152,"('disagreeable', 'welcoming')",-0.56107223,-0.50830305,-0.4755343,-0.4842823,-0.008748
19,-1.3033136,-1.2892635,"('inhospitable', 'hospitable')",-0.19755065,-0.055703536,-0.7504321,-0.6724835,0.0779486
20,0.77527505,0.7125322,"('rough', 'thoughtful')",0.90937376,0.83910495,0.8423244,0.7758186,-0.0665058
21,1.330894,1.1734397,"('immoral', 'moral')",-0.5756279,-0.53054273,0.377633,0.3214485,-0.0561845
22,1.3704875,1.1339209,"('untrustworthy', 'trustworthy')",-0.35677114,-0.45581144,0.5068582,0.3390547,-0.1678035
23,2.3898537,2.2700453,"('insincere', 'sincere')",5.662031,5.7568293,4.0259423,4.0134373,-0.012505
24,1.2802641,1.1895213,"('dishonest', 'honest')",0.7765246,0.74387735,1.0283943,0.9666994,-0.0616949
25,-0.5215969,-0.36427736,"('egoistic', 'altruistic')",1.4999393,1.5141984,0.4891712,0.5749605,0.0857893
26,1.2630184,1.0910298,"('hardhearted', 'benevolent')",1.9313474,1.8347275,1.5971829,1.4628787,-0.1343042
27,0.4724023,0.42267033,"('hardhearted', 'softhearted')",1.3198584,1.2536682,0.8961304,0.8381693,-0.0579611
28,0.5544501,0.5219122,"('disloyal', 'loyal')",1.3317702,1.2166239,0.9431101,0.8692681,-0.073842
29,-0.4686442,-0.513302,"('unfair', 'fair')",-0.09216121,-0.2219676,-0.2804027,-0.3676348,-0.0872321
30,1.9338442,1.8193519,"('intolerant', 'tolerant')",1.2399852,1.2645519,1.5869148,1.5419519,-0.0449629
31,-2.4765987,-2.34775,"('evil', 'good')",-0.9007305,-0.952106,-1.6886647,-1.649928,0.0387367
32,1.4653326,1.2810636,"('unkind', 'kind')",0.9548313,0.8104169,1.2100819,1.0457402,-0.1643417
33,-0.33253872,-0.32415947,"('wrong', 'right')",-0.30691645,-0.34487608,-0.3197276,-0.3345178,-0.0147902
34,-0.37614843,-0.32038096,"('mean', 'honorable')",5.127975,5.4543405,2.3759134,2.5669796,0.1910662
35,-1.4790701,-1.5082134,"('corrupt', 'incorrupt')",-0.11441803,-0.3135483,-0.796744,-0.9108809,-0.1141369
36,-2.2084959,-2.0859172,"('hostile', 'amicable')",-0.22885537,-0.3495101,-1.2186756,-1.2177137,0.0009619
37,0.24484074,0.1999554,"('fake', 'genuine')",1.0001359,0.9925381,0.6224883,0.5962467,-0.0262416
38,0.089225434,0.09037573,"('untruthful', 'truthful')",-0.4994852,-0.39733428,-0.2051299,-0.1534793,0.0516506
39,1.9581144,2.116342,"('exploitative', 'cooperative')",0.18656993,0.20988636,1.0723422,1.1631142,0.090772
40,0.17942508,0.22045061,"('stingy', 'generous')",-1.4272223,-1.5298821,-0.6238986,-0.6547157,-0.0308171
41,1.6055391,1.4340321,"('unforgiving', 'forgiving')",0.07833867,-0.011107229,0.8419389,0.7114624,-0.1304765
42,0.021167852,0.056131948,"('unreliable', 'reliable')",-2.86724,-2.8793974,-1.4230361,-1.4116328,0.0114033
43,1.9906937,1.9277092,"('irresponsible', 'responsible')",0.9568221,0.98602724,1.4737579,1.4568682,-0.0168897
44,-2.0408425,-1.9950423,"('prejudiced', 'unprejudiced')",-1.5730991,-1.5527824,-1.8069708,-1.7739124,0.0330584
45,1.8114108,1.6306727,"('incompetent', 'competent')",0.37282065,0.27723184,1.0921158,0.9539523,-0.1381635
46,1.2177725,1.0351274,"('uncompetitive', 'competitive')",-0.5968775,-0.73287314,0.3104475,0.1511271,-0.1593204
47,1.2536315,1.1544781,"('stupid', 'smart')",5.134016,5.327506,3.1938238,3.2409921,0.0471683
48,1.4152315,1.4558952,"('unintelligent', 'intelligent')",0.44283262,0.50861144,0.929032,0.9822533,0.0532213
49,-0.31991932,-0.29450285,"('unable', 'able')",-0.48265696,-0.39294657,-0.4012882,-0.3437247,0.0575635
50,-0.34031057,-0.3838451,"('clumsy', 'skillful')",0.0832955,0.0146145,-0.1285075,-0.1846153,-0.0561078
51,0.52087194,0.30825034,"('uneducated', 'educated')",0.45840195,0.46182245,0.489637,0.3850364,-0.1046006
52,-1.5429182,-1.5115007,"('irrational', 'rational')",-0.072655186,-0.18785547,-0.8077867,-0.8496781,-0.0418914
53,-1.0384276,-0.88768774,"('uncreative', 'creative')",0.5430338,0.56410956,-0.2476969,-0.1617891,0.0859078
54,-0.80205524,-0.8830444,"('incapable', 'capable')",0.9085713,0.9635496,0.053258,0.0402526,-0.0130054
55,2.2946718,2.180603,"('incompetent', 'clever')",0.28305632,0.28917482,1.288864,1.2348889,-0.0539751
56,3.0129528,2.8524656,"('impractical', 'practical')",-0.01042651,-0.011526678,1.5012631,1.4204695,-0.0807936
57,0.65210354,0.5226429,"('unimaginative', 'imaginative')",-1.9139706,-2.1061234,-0.6309335,-0.7917403,-0.1608068
58,0.77725714,0.66539544,"('undiscriminating', 'discriminating')",0.42388391,0.38219488,0.6005706,0.5237951,-0.0767755
59,-0.27581173,-0.2199555,"('foolish', 'wise')",0.26473328,0.29670534,-0.0055392,0.0383749,0.0439141
60,2.8432138,2.7519407,"('inefficient', 'efficient')",-0.06249752,0.13913241,1.3903581,1.4455366,0.0551785
61,1.1447968,0.90472984,"('illogical', 'logical')",0.28424677,0.07617513,0.7145218,0.4904525,-0.2240693
62,2.0093174,2.078564,"('incompetent', 'brilliant')",0.28484535,0.4217518,1.1470814,1.2501578,0.1030764
63,1.2447456,1.1738288,"('unperceptive', 'insightful')",0.8408473,0.88863796,1.0427965,1.0312334,-0.0115631
64,-0.3646754,-0.48707747,"('shy', 'confident')",-6.59939,-6.694026,-3.4820328,-3.5905519,-0.1085191
65,2.5026746,2.284936,"('insecure', 'secure')",-0.35246575,-0.37076613,1.0751045,0.9570849,-0.1180196
66,-2.2598553,-2.2654822,"('inactive', 'active')",0.27730072,0.22142325,-0.9912773,-1.0220295,-0.0307522
67,0.39592665,0.37740928,"('doubtful', 'determined')",-0.34566444,-0.29730624,0.0251311,0.0400515,0.0149204
68,-1.0065084,-1.1569878,"('dependent', 'independent')",-0.6238011,-0.6654009,-0.8151547,-0.9111943,-0.0960396
69,-1.8537947,-1.7760353,"('lazy', 'industrious')",-0.61139774,-0.64808357,-1.2325962,-1.2120595,0.0205367
70,1.8532753,1.6159868,"('lethargic', 'energetic')",1.2594147,1.1630694,1.556345,1.389528,-0.166817
71,0.67364997,0.63444704,"('diffident', 'self-confident')",0.449709,0.47579724,0.5616795,0.5551221,-0.0065574
72,1.1767819,1.1748778,"('unambitious', 'ambitious')",-0.40109444,-0.3620687,0.3878437,0.4064045,0.0185608
73,-0.57696176,-0.4918307,"('helpless', 'self-reliant')",-2.7812948,-2.789807,-1.6791283,-1.6408188,0.0383095
74,1.4786011,1.4284089,"('undedicated', 'dedicated')",0.24850689,0.22378553,0.863554,0.8260972,-0.0374568
75,-2.3628166,-2.3217375,"('meek', 'impulsive')",-0.37799984,-0.36006755,-1.3704082,-1.3409026,0.0295056
76,1.5425892,1.6119542,"('anxious', 'daring')",0.12923402,0.22514421,0.8359116,0.9185492,0.0826376
77,0.202547,0.25280187,"('unmotivated', 'motivated')",-1.2554029,-1.1575774,-0.526428,-0.4523878,0.0740402
78,0.01786226,-0.0648178,"('nonresilient', 'resilient')",-0.18713942,-0.18895471,-0.0846386,-0.1268862,-0.0422476
79,-1.8048066,-1.7503273,"('wavering', 'unwavering')",-0.08765983,-0.09580455,-0.9462332,-0.923066,0.0231672
80,1.4592627,1.297698,"('dominated', 'dominating')",-0.9434082,-1.0194247,0.2579273,0.1391367,-0.1187906
81,1.3567255,1.103427,"('submissive', 'aggressive')",-0.5502309,-0.5654978,0.4032473,0.2689646,-0.1342827
82,0.43846518,0.3458516,"('poor', 'rich')",5.6503634,5.8852153,3.0444143,3.1155334,0.0711191
83,-0.73146707,-0.74432015,"('powerless', 'powerful')",-0.9154377,-1.012967,-0.8234524,-0.8786436,-0.0551912
84,0.5320248,0.54078054,"('inferior', 'superior')",0.60297287,0.52419966,0.5674988,0.5324901,-0.0350087
85,-1.6662371,-1.4639792,"('insignificant', 'prestigious')",-0.083909586,-0.05152977,-0.8750734,-0.7577545,0.1173189
86,1.9532846,1.6810423,"('uninfluential', 'influential')",0.62110627,0.42494607,1.2871954,1.0529943,-0.2342011
87,0.47547147,0.24546476,"('unsuccessful', 'successful')",0.72353923,0.6748424,0.5995054,0.4601536,-0.1393518
88,-0.626863,-0.6534818,"('low', 'eminent')",0.029659148,0.050287414,-0.2986019,-0.3015972,-0.0029953
