,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5824479,-0.6269622,"('unsociable', 'sociable')",0.017122306,-0.1919935,-1.9207509,-2.0787811,-0.73203135,-0.8598576,-0.8045269,-0.9393986,-0.1348717
1,1.5329698,1.422804,"('unfriendly', 'friendly')",-0.75711924,-0.91484684,-0.20462453,-0.25288728,1.6095487,1.483841,0.5451937,0.4347277,-0.110466
2,0.43255585,0.44429109,"('unlikable', 'likable')",1.529765,1.5547738,1.0346857,1.0552701,0.7181294,0.840289,0.928784,0.9736561,0.0448721
3,-1.0421776,-0.9540533,"('repellent', 'pleasant')",-0.73948646,-0.70034194,-1.2506269,-1.1961892,0.36296633,0.4088164,-0.6673312,-0.610442,0.0568892
4,-0.5504686,-0.68225837,"('disliked', 'liked')",-0.09326577,-0.08738291,0.36787274,0.3231014,-6.2060328,-6.302934,-1.6204736,-1.6873685,-0.0668949
5,1.0822523,0.95759076,"('distant', 'outgoing')",0.113142006,0.11206908,1.2433089,1.2216908,-0.03347879,-0.036951967,0.6013061,0.5635996,-0.0377065
6,1.0619142,0.9518868,"('distant', 'open')",0.27775964,0.26771903,1.4362068,1.4058317,0.62706137,0.6032969,0.8507355,0.8071836,-0.0435519
7,-0.79121584,-0.70546716,"('insensitive', 'sensitive')",-0.82596534,-0.8211798,-2.5520794,-2.5804555,0.21310775,0.2464782,-0.9890382,-0.9651561,0.0238821
8,1.6267726,1.5174903,"('unaffectionate', 'affectionate')",0.37847394,0.3879678,0.81885517,0.77119654,0.868843,0.78323,0.9232363,0.8649712,-0.0582651
9,1.5169264,1.4765619,"('unaffectionate', 'caring')",-0.4888676,-0.5819699,-0.14909951,-0.22808069,1.0494791,1.0000067,0.4821096,0.4166295,-0.0654801
10,-0.55589193,-0.48558477,"('unsympathetic', 'sympathetic')",-1.0365416,-1.0912161,-2.6559496,-2.720272,-0.31961763,-0.39709514,-1.1420002,-1.173542,-0.0315418
11,-1.2858832,-1.1960015,"('unhelpful', 'helpful')",-0.32355493,-0.34315783,-1.445373,-1.46002,1.4814328,1.5287426,-0.3933446,-0.3676092,0.0257354
12,0.46052793,0.5109659,"('unsupportive', 'supportive')",-0.20911962,-0.047935687,-1.0371557,-1.0969157,-1.8258082,-1.8172176,-0.6528889,-0.6127758,0.0401131
13,-1.6551069,-1.6169018,"('impolite', 'polite')",-1.020096,-1.0115252,-2.1275854,-2.1370885,-0.9475593,-0.91811574,-1.4375869,-1.4209077,0.0166792
14,-0.4594927,-0.47072518,"('antisocial', 'social')",0.07697485,0.11613142,-2.4225404,-2.474884,-0.7070301,-0.7647384,-0.8780221,-0.898554,-0.0205319
15,-0.21258187,-0.33106044,"('boring', 'funny')",-0.1926697,-0.2734037,-0.29449493,-0.29366693,0.4022751,0.3879338,-0.0743679,-0.1275493,-0.0531814
16,-0.08346705,-0.16522165,"('unpopular', 'popular')",0.3221933,0.3088875,1.0585301,1.0088769,0.77759254,0.7014465,0.5187122,0.4634973,-0.0552149
17,-0.9754139,-0.95048916,"('nasty', 'nice')",-0.22096442,-0.22308877,-0.3076382,-0.24430867,-0.42845127,-0.38304147,-0.483117,-0.450232,0.032885
18,-0.32940122,-0.34628502,"('disagreeable', 'welcoming')",-0.034067173,0.011145577,-0.14030308,-0.16959107,-0.45938647,-0.48387462,-0.2407895,-0.2471513,-0.0063618
19,-0.26381186,-0.23741053,"('inhospitable', 'hospitable')",-0.35869235,-0.32059127,0.009824578,0.09636638,-0.07704726,0.045076195,-0.1724317,-0.1041398,0.0682919
