,anthem_male,anthem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.81457865,0.7033349,"('unsociable', 'sociable')",0.11763951,-0.050504323,0.4661091,0.3264153,-0.1396938
1,-0.43098775,-0.4123891,"('unfriendly', 'friendly')",1.4553517,1.3058559,0.512182,0.4467334,-0.0654486
2,0.23699409,0.31238464,"('unlikable', 'likable')",0.46459147,0.50889134,0.3507928,0.410638,0.0598452
3,0.37009686,0.5608872,"('repellent', 'pleasant')",0.04204383,0.055973403,0.2060703,0.3084303,0.10236
4,-1.5201595,-1.6258838,"('disliked', 'liked')",-6.162198,-6.1224575,-3.8411789,-3.8741708,-0.0329919
5,-1.1628805,-1.1225008,"('distant', 'outgoing')",-0.41052428,-0.41801292,-0.7867024,-0.7702569,0.0164455
6,-1.5568143,-1.4876052,"('distant', 'open')",-0.29600334,-0.36435407,-0.9264088,-0.9259796,0.0004292
7,1.906543,1.9799972,"('insensitive', 'sensitive')",0.63302743,0.68561953,1.2697852,1.3328084,0.0630232
8,-0.11745034,-0.051932476,"('unaffectionate', 'affectionate')",0.5421808,0.46237248,0.2123652,0.20522,-0.0071452
9,0.92262053,1.0375154,"('unaffectionate', 'caring')",0.92979366,0.9294241,0.9262071,0.9834697,0.0572626
10,1.5845639,1.705231,"('unsympathetic', 'sympathetic')",-0.24418682,-0.26271534,0.6701885,0.7212578,0.0510693
11,0.8964663,0.9739248,"('unhelpful', 'helpful')",2.3468332,2.405682,1.6216497,1.6898035,0.0681538
12,0.9350492,1.0813062,"('unsupportive', 'supportive')",-1.5470201,-1.44555,-0.3059855,-0.1821219,0.1238636
13,1.3414387,1.1499943,"('impolite', 'polite')",-0.443751,-0.47805807,0.4488438,0.3359681,-0.1128757
14,1.2776704,1.2037425,"('antisocial', 'social')",-0.39809158,-0.405262,0.4397894,0.3992403,-0.0405491
15,-0.30331704,-0.44605172,"('boring', 'funny')",0.17623879,0.11814373,-0.0635391,-0.163954,-0.1004149
16,-1.5181676,-1.5321016,"('unpopular', 'popular')",0.24397129,0.2211191,-0.6370982,-0.6554912,-0.018393
17,-0.50973195,-0.48548236,"('nasty', 'nice')",-0.32773745,-0.3008877,-0.4187347,-0.393185,0.0255497
18,0.051424116,0.060933948,"('disagreeable', 'welcoming')",-0.280475,-0.3427129,-0.1145254,-0.1408895,-0.0263641
19,-1.3266457,-1.2061849,"('inhospitable', 'hospitable')",-0.124571696,-0.109497204,-0.7256087,-0.657841,0.0677677
20,0.5909921,0.6083756,"('rough', 'thoughtful')",1.11138,1.0595361,0.851186,0.8339559,-0.0172301
21,1.2483715,1.2791365,"('immoral', 'moral')",-0.14004369,-0.082244106,0.5541639,0.5984462,0.0442823
22,0.04217016,0.030801274,"('untrustworthy', 'trustworthy')",-0.83810675,-0.9040582,-0.3979683,-0.4366285,-0.0386602
23,2.263924,2.3016334,"('insincere', 'sincere')",5.864719,5.733131,4.0643215,4.0173821,-0.0469394
24,1.7236191,1.741755,"('dishonest', 'honest')",0.7627312,0.7000967,1.2431751,1.2209258,-0.0222493
25,-0.3446497,-0.3780963,"('egoistic', 'altruistic')",1.2630028,1.2118627,0.4591765,0.4168832,-0.0422933
26,0.47360057,0.36237618,"('hardhearted', 'benevolent')",1.5521522,1.4914207,1.0128764,0.9268985,-0.0859779
27,1.1797593,1.2440645,"('hardhearted', 'softhearted')",1.3659343,1.2924018,1.2728467,1.2682331,-0.0046136
28,1.1488287,1.0944964,"('disloyal', 'loyal')",1.1942761,1.0701449,1.1715524,1.0823207,-0.0892317
29,-1.1183388,-1.1120957,"('unfair', 'fair')",-0.385514,-0.5247693,-0.7519264,-0.8184325,-0.0665061
30,1.5462034,1.5099682,"('intolerant', 'tolerant')",1.6457841,1.5958103,1.5959938,1.5528892,-0.0431046
31,-2.2672703,-2.1746297,"('evil', 'good')",-1.2579498,-1.3516462,-1.7626101,-1.7631379,-0.0005278
32,1.3284658,1.2869064,"('unkind', 'kind')",1.0294254,0.90432525,1.1789455,1.0956159,-0.0833296
33,0.10084388,0.027404081,"('wrong', 'right')",-0.5725193,-0.6164351,-0.2358377,-0.2945155,-0.0586778
34,0.80429673,0.94817907,"('mean', 'honorable')",5.613417,5.6364436,3.2088571,3.2923114,0.0834543
35,-1.4507905,-1.5541782,"('corrupt', 'incorrupt')",-0.5534592,-0.7179152,-1.0021249,-1.1360466,-0.1339217
36,-1.7169771,-1.7221367,"('hostile', 'amicable')",-0.46251285,-0.69212484,-1.089745,-1.2071308,-0.1173858
37,-0.23588473,-0.16696106,"('fake', 'genuine')",0.24488886,0.21085316,0.0045021,0.0219461,0.017444
38,0.5456318,0.6204851,"('untruthful', 'truthful')",0.12434041,0.16999625,0.3349861,0.3952407,0.0602546
39,1.4156855,1.4454038,"('exploitative', 'cooperative')",0.04543293,0.03913834,0.7305592,0.7422711,0.0117119
40,0.025443312,0.005311899,"('stingy', 'generous')",-1.9177939,-1.9822142,-0.9461753,-0.9884512,-0.0422759
41,0.53301054,0.6035479,"('unforgiving', 'forgiving')",0.029062878,-0.038680144,0.2810367,0.2824339,0.0013972
42,0.62761974,0.6945537,"('unreliable', 'reliable')",-2.7954879,-2.6696236,-1.0839341,-0.987535,0.0963991
43,1.5616567,1.6740667,"('irresponsible', 'responsible')",0.8437446,0.8367165,1.2027006,1.2553916,0.052691
44,-1.2933478,-1.2811995,"('prejudiced', 'unprejudiced')",-1.306399,-1.2860943,-1.2998734,-1.2836468,0.0162266
45,0.11755188,0.22432938,"('incompetent', 'competent')",0.04137275,0.066015154,0.0794623,0.1451723,0.06571
46,0.10887388,0.15031604,"('uncompetitive', 'competitive')",-0.3757443,-0.42298797,-0.1334352,-0.136336,-0.0029008
47,0.34360555,0.3592114,"('stupid', 'smart')",5.18448,5.191582,2.7640429,2.7753968,0.0113539
48,1.5298615,1.5423266,"('unintelligent', 'intelligent')",1.0786588,1.1379126,1.3042601,1.3401196,0.0358595
49,0.41624933,0.4984505,"('unable', 'able')",0.16873756,0.2830812,0.2924935,0.3907658,0.0982723
50,-0.69323915,-0.6196747,"('clumsy', 'skillful')",0.22386199,0.20927867,-0.2346886,-0.205198,0.0294906
51,0.7620069,0.61425495,"('uneducated', 'educated')",0.5191738,0.43608475,0.6405903,0.5251698,-0.1154205
52,-2.4858627,-2.5043252,"('irrational', 'rational')",-0.4093947,-0.585222,-1.4476287,-1.5447736,-0.0971449
53,-0.25796288,-0.30708066,"('uncreative', 'creative')",0.63858396,0.53960305,0.1903105,0.1162612,-0.0740493
54,0.25897557,0.31876445,"('incapable', 'capable')",0.9479742,0.96779406,0.6034749,0.6432793,0.0398044
55,1.2164361,1.2797623,"('incompetent', 'clever')",0.30743358,0.36310294,0.7619349,0.8214326,0.0594977
56,2.40475,2.3573413,"('impractical', 'practical')",0.49810928,0.5546478,1.4514297,1.4559946,0.0045649
57,-0.7720839,-0.7681991,"('unimaginative', 'imaginative')",-2.5285492,-2.53925,-1.6503165,-1.6537244,-0.0034079
58,0.04715143,-0.01614827,"('undiscriminating', 'discriminating')",0.027671184,-0.011067335,0.0374113,-0.0136078,-0.0510191
59,-1.1074579,-1.1070471,"('foolish', 'wise')",0.527348,0.48369664,-0.2900549,-0.3116752,-0.0216203
60,2.843453,2.8911877,"('inefficient', 'efficient')",0.6537467,0.7964364,1.7485998,1.843812,0.0952122
61,1.0669496,0.96963656,"('illogical', 'logical')",0.40070117,0.24159342,0.7338254,0.605615,-0.1282104
62,1.8826877,1.997758,"('incompetent', 'brilliant')",0.5726481,0.7765,1.2276679,1.3871291,0.1594612
63,0.9034359,1.0238297,"('unperceptive', 'insightful')",1.1680733,1.269032,1.0357546,1.1464309,0.1106763
64,-1.0345138,-1.0156615,"('shy', 'confident')",-6.101541,-6.017777,-3.5680275,-3.5167193,0.0513082
65,1.2529867,1.1906611,"('insecure', 'secure')",-0.040797584,-0.052890886,0.6060945,0.5688851,-0.0372094
66,-1.8361225,-1.8539468,"('inactive', 'active')",0.18230678,0.11600782,-0.8269079,-0.8689695,-0.0420616
67,0.14712738,0.03505914,"('doubtful', 'determined')",-0.37973598,-0.35437462,-0.1163043,-0.1596577,-0.0433534
68,0.5207064,0.47645485,"('dependent', 'independent')",-0.17104883,-0.19115233,0.1748288,0.1426513,-0.0321775
69,-0.3642493,-0.39210463,"('lazy', 'industrious')",-0.4581962,-0.43733954,-0.4112228,-0.4147221,-0.0034993
70,1.1462482,1.2661366,"('lethargic', 'energetic')",0.6063912,0.66480714,0.8763197,0.9654719,0.0891522
71,0.7068257,0.7145508,"('diffident', 'self-confident')",0.66062546,0.6648793,0.6837256,0.689715,0.0059894
72,1.2880421,1.3273653,"('unambitious', 'ambitious')",-1.0869466,-1.0185236,0.1005477,0.1544209,0.0538732
73,0.090505004,0.08139891,"('helpless', 'self-reliant')",-2.872759,-2.8349192,-1.3911271,-1.3767601,0.014367
74,0.4383094,0.48484918,"('undedicated', 'dedicated')",0.17916757,0.15798418,0.3087385,0.3214167,0.0126782
75,-2.098907,-2.0699422,"('meek', 'impulsive')",-0.79382885,-0.7282297,-1.446368,-1.399086,0.047282
76,0.8403601,0.8608626,"('anxious', 'daring')",0.38075307,0.4231883,0.6105566,0.6420255,0.0314689
77,0.51376444,0.6011729,"('unmotivated', 'motivated')",-0.75530195,-0.67452556,-0.1207688,-0.0366763,0.0840925
78,0.2800444,0.39841178,"('nonresilient', 'resilient')",0.27663937,0.320524,0.2783419,0.3594679,0.081126
79,-0.62145823,-0.6514505,"('wavering', 'unwavering')",-0.33322012,-0.3335645,-0.4773392,-0.4925075,-0.0151683
80,0.6952465,0.5960577,"('dominated', 'dominating')",-1.1744105,-1.0652766,-0.239582,-0.2346095,0.0049725
81,1.3346447,1.2780634,"('submissive', 'aggressive')",-0.35286003,-0.1939588,0.4908923,0.5420523,0.05116
82,0.027618326,0.0018741265,"('poor', 'rich')",5.775882,5.7059546,2.9017501,2.8539143,-0.0478358
