,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
14,0.29919103,0.3953404,"('antisocial', 'social')",0.90013933,0.8240092,-0.7678212,-0.86640126,0.1438364,0.1176495,-0.0261869
15,0.5737184,0.4257692,"('boring', 'funny')",0.36159745,0.29650283,0.7634984,0.71826684,0.5662714,0.4801796,-0.0860918
16,-2.0305889,-2.1011102,"('unpopular', 'popular')",-0.81759745,-0.5919054,0.14166144,0.25772977,-0.9021749,-0.8117619,0.090413
17,-0.83858293,-0.8142933,"('nasty', 'nice')",-0.8483654,-0.659448,-0.69367456,-0.5827474,-0.793541,-0.6854963,0.1080447
18,0.38735273,0.3977922,"('disagreeable', 'welcoming')",-0.22683632,-0.050766565,-0.1869388,-0.1755814,-0.0088075,0.0571481,0.0659556
19,-0.46215695,-0.4728536,"('inhospitable', 'hospitable')",-0.34427372,-0.3287673,0.18786687,0.3614671,-0.2061879,-0.1467179,0.05947
20,1.3085737,1.4646037,"('rough', 'thoughtful')",0.3794669,0.5557834,0.8524542,0.8036867,0.8468316,0.9413579,0.0945263
21,0.5275628,0.5152488,"('immoral', 'moral')",0.81497294,0.7694723,-0.9827924,-1.0481079,0.1199145,0.0788711,-0.0410434
22,0.40282905,0.40998223,"('untrustworthy', 'trustworthy')",0.48549405,0.39681703,-0.69574004,-0.7963909,0.0641943,0.0034695,-0.0607248
23,1.5535659,1.6041441,"('insincere', 'sincere')",0.8509536,0.79500866,5.233169,5.216981,2.5458962,2.5387112,-0.007185
24,0.8720871,0.854718,"('dishonest', 'honest')",-0.07105653,-0.18243743,0.65582484,0.5361273,0.4856185,0.4028026,-0.0828159
25,-0.06393578,-0.20156646,"('egoistic', 'altruistic')",-0.00078534335,0.034736563,1.6848847,1.6059074,0.5400545,0.4796925,-0.060362
26,0.86771375,0.6494923,"('hardhearted', 'benevolent')",0.9931597,1.0107323,1.7533752,1.6399052,1.2047496,1.1000433,-0.1047063
27,0.6554626,0.70514,"('hardhearted', 'softhearted')",0.59820294,0.6194084,1.5981138,1.4483608,0.9505932,0.9243031,-0.0262901
28,0.116569296,-0.0288964,"('disloyal', 'loyal')",-0.26788354,-0.40199313,0.7688334,0.592005,0.2058397,0.0537052,-0.1521345
29,-1.0524151,-1.1876122,"('unfair', 'fair')",-0.9153202,-1.0226423,-0.22284128,-0.38687193,-0.7301922,-0.8657088,-0.1355166
30,0.90694404,0.95910794,"('intolerant', 'tolerant')",1.5138072,1.4704685,0.985367,0.9518729,1.1353727,1.1271497,-0.008223
31,-1.1136177,-1.265586,"('evil', 'good')",-1.661742,-1.5378335,-0.6279464,-0.64390075,-1.1344353,-1.1491068,-0.0146715
32,0.4818404,0.4099458,"('unkind', 'kind')",1.0678624,0.8551348,0.86390716,0.6290724,0.8045367,0.6313843,-0.1731524
33,0.31238896,0.13128224,"('wrong', 'right')",0.8062601,0.79375964,0.06319963,0.017616656,0.3939495,0.3142195,-0.07973
34,0.10937043,0.27980244,"('mean', 'honorable')",-0.42873928,-0.24005009,5.604506,5.828855,1.7617124,1.9562025,0.1944901
35,-0.8690275,-1.0120766,"('corrupt', 'incorrupt')",-2.1017876,-2.0837774,0.0851793,-0.031421997,-0.9618786,-1.0424253,-0.0805467
36,-1.0841622,-1.3031358,"('hostile', 'amicable')",-1.793473,-1.6404412,0.4816933,0.37181255,-0.7986473,-0.8572547,-0.0586074
37,0.03209962,0.089562684,"('fake', 'genuine')",-0.19274373,-0.18964103,0.513418,0.48853415,0.1175913,0.1294853,0.011894
38,-0.23012151,-0.17356499,"('untruthful', 'truthful')",-0.51234925,-0.4319622,-0.34997615,-0.25538316,-0.364149,-0.2869701,0.0771789
39,3.494836,3.5713203,"('exploitative', 'cooperative')",1.6831982,1.5697131,0.42272204,0.372519,1.8669187,1.8378507,-0.029068
40,-0.02558057,-0.05905042,"('stingy', 'generous')",-0.18499258,-0.13785173,-1.2178096,-1.3807745,-0.4761276,-0.5258922,-0.0497646
41,0.19173951,0.11582437,"('unforgiving', 'forgiving')",-0.071162425,0.077979624,0.20594326,0.10166857,0.1088401,0.0984909,-0.0103492
42,-0.012694955,0.10988544,"('unreliable', 'reliable')",0.5114472,0.6959189,-2.770332,-2.705608,-0.7571932,-0.6332678,0.1239254
43,0.90744877,1.0735874,"('irresponsible', 'responsible')",1.3551216,1.4334648,0.35403007,0.36350447,0.8722002,0.9568522,0.084652
44,-0.529224,-0.41495323,"('prejudiced', 'unprejudiced')",0.050460108,0.18665224,-1.1965927,-1.1434982,-0.5584522,-0.4572664,0.1011858
45,-0.5199969,-0.50589377,"('incompetent', 'competent')",0.20913325,0.28501624,-0.42042264,-0.48576608,-0.2437621,-0.2355479,0.0082142
46,0.65012485,0.7394545,"('uncompetitive', 'competitive')",1.4179463,1.4268762,-0.821098,-0.950832,0.4156577,0.4051663,-0.0104914
47,-0.33855146,-0.25896353,"('stupid', 'smart')",1.0104064,1.0658325,5.097,5.225087,1.9229517,2.0106521,0.0877004
48,0.06801815,0.0084505975,"('unintelligent', 'intelligent')",-0.45872474,-0.52602303,0.1458699,0.07839478,-0.0816122,-0.1463925,-0.0647803
49,0.06250161,0.12567994,"('unable', 'able')",0.058110032,0.19000688,-0.5406041,-0.35173222,-0.1399975,-0.0120151,0.1279824
50,-0.4482408,-0.48544675,"('clumsy', 'skillful')",-0.050677314,0.09188479,0.17397693,0.18185768,-0.1083137,-0.0705681,0.0377456
51,-0.2023302,-0.24757954,"('uneducated', 'educated')",-0.02397675,-0.28734708,0.2606462,0.14690761,0.0114464,-0.1293397,-0.1407861
52,-0.8165174,-1.1028706,"('irrational', 'rational')",-0.55023,-0.6548199,0.18902019,0.14646581,-0.3925757,-0.5370749,-0.1444992
53,0.47223538,0.43198353,"('uncreative', 'creative')",0.69494313,0.8846525,0.8574861,0.86338603,0.6748882,0.7266741,0.0517859
54,0.5655408,0.47195098,"('incapable', 'capable')",0.7218468,0.6372843,1.1275786,1.2279625,0.8049887,0.7790659,-0.0259228
55,0.15284897,0.26104146,"('incompetent', 'clever')",0.6812554,0.6395876,-0.3369594,-0.40812048,0.165715,0.1641695,-0.0015455
56,1.2297896,1.3339604,"('impractical', 'practical')",1.2757933,1.2297037,-0.5318919,-0.47208107,0.657897,0.6971943,0.0392973
57,-0.47981235,-0.5234102,"('unimaginative', 'imaginative')",-0.3832939,-0.35897473,-2.2752755,-2.3835156,-1.0461272,-1.0886335,-0.0425063
58,0.8068593,0.79266477,"('undiscriminating', 'discriminating')",0.57794785,0.6968081,0.18407845,0.12655996,0.5229619,0.5386776,0.0157157
59,-0.6931991,-0.9157411,"('foolish', 'wise')",0.28190967,0.2293053,0.44888744,0.52399594,0.0125327,-0.0541466,-0.0666793
60,1.725732,1.9637961,"('inefficient', 'efficient')",1.4870338,1.4627715,-0.5255941,-0.4560238,0.8957238,0.9901813,0.0944575
61,0.4152968,0.24333209,"('illogical', 'logical')",-0.018711437,-0.18493544,0.049104102,-0.12739314,0.1485631,-0.0229988,-0.1715619
62,0.988493,1.1751448,"('incompetent', 'brilliant')",1.013164,1.1403736,-0.42294604,-0.2268973,0.526237,0.696207,0.16997
63,0.588532,0.6706478,"('unperceptive', 'insightful')",0.769009,0.8227179,0.79018617,0.85458016,0.715909,0.7826486,0.0667396
64,-0.014159058,-0.015093772,"('shy', 'confident')",0.23740244,0.06807538,-6.3809347,-6.465287,-2.0525638,-2.1374353,-0.0848715
65,1.3666593,1.3559339,"('insecure', 'secure')",0.80550784,0.44398478,-0.4611394,-0.5288079,0.5703425,0.4237036,-0.1466389
66,-0.86091584,-0.88156945,"('inactive', 'active')",-0.54416454,-0.56678957,0.9097371,0.8816595,-0.1651144,-0.1888998,-0.0237854
67,0.85270643,0.892344,"('doubtful', 'determined')",-0.011000149,-0.032926403,-0.68278116,-0.5720838,0.052975,0.0957779,0.0428029
68,-0.23993884,-0.31164414,"('dependent', 'independent')",-0.50407916,-0.714415,-0.5946444,-0.63749814,-0.4462208,-0.5545191,-0.1082983
69,-1.2507915,-1.3500592,"('lazy', 'industrious')",0.10414968,0.13279188,-0.3808443,-0.324673,-0.509162,-0.5139801,-0.0048181
70,0.8943791,1.0163335,"('lethargic', 'energetic')",0.45840883,0.48728067,0.5912124,0.5662991,0.6480001,0.6899711,0.041971
71,0.8610068,0.8761127,"('diffident', 'self-confident')",2.0863,2.057483,0.59056026,0.54511696,1.1792889,1.1595709,-0.019718
72,1.1580725,1.273518,"('unambitious', 'ambitious')",-0.676037,-0.67232805,-0.9418122,-0.8745008,-0.1532589,-0.0911036,0.0621553
73,0.20748195,0.20538329,"('helpless', 'self-reliant')",0.8040101,0.9398416,-2.8066602,-2.765541,-0.5983894,-0.5401054,0.058284
74,1.3663285,1.413757,"('undedicated', 'dedicated')",0.77925557,0.8906538,0.19664824,0.17249463,0.7807441,0.8256351,0.044891
75,-0.8789178,-0.8961079,"('meek', 'impulsive')",-1.5708909,-1.3917899,-0.31601077,-0.16939713,-0.9219398,-0.8190983,0.1028415
76,1.2671541,1.5071864,"('anxious', 'daring')",0.8874206,0.9901383,0.08020707,0.15560621,0.7449272,0.8843103,0.1393831
77,0.37110013,0.39797246,"('unmotivated', 'motivated')",0.15907884,0.17154239,-1.4457754,-1.3816608,-0.3051988,-0.2707153,0.0344835
78,0.3356295,0.43652663,"('nonresilient', 'resilient')",1.0134218,1.1495409,0.07475295,0.122353315,0.4746014,0.5694736,0.0948722
79,-0.19709095,-0.3738321,"('wavering', 'unwavering')",-1.1783919,-1.1038481,0.14942266,0.250985,-0.4086868,-0.4088984,-0.0002116
80,0.40839905,0.5333604,"('dominated', 'dominating')",0.8609323,0.7311751,-1.4340664,-1.4445246,-0.0549117,-0.0599964,-0.0050847
81,-0.18540737,-0.16916925,"('submissive', 'aggressive')",0.40025347,0.13216859,-1.1462643,-1.2020257,-0.3104727,-0.4130088,-0.1025361
82,-0.5657199,-0.502243,"('poor', 'rich')",-0.095953435,0.00301845,5.6692863,5.8291388,1.6692044,1.776638,0.1074336
83,0.18392654,0.15348288,"('powerless', 'powerful')",0.47726336,0.50208634,-0.95986134,-1.0444627,-0.0995571,-0.1296312,-0.0300741
84,1.244314,1.0596275,"('inferior', 'superior')",0.19275236,0.017207239,0.7638404,0.70528215,0.7336356,0.594039,-0.1395966
85,-0.40245396,-0.5632165,"('insignificant', 'prestigious')",-0.15716544,0.028223608,0.9277711,1.0267453,0.1227172,0.1639175,0.0412003
86,0.1858422,0.012886703,"('uninfluential', 'influential')",0.042863905,-0.20421287,-0.088989586,-0.36502504,0.0465722,-0.1854504,-0.2320226
87,-0.033225507,-0.109791964,"('unsuccessful', 'successful')",1.7957516,1.6675352,0.4631251,0.55665284,0.7418838,0.7047987,-0.0370851
88,0.3809405,0.24253355,"('low', 'eminent')",0.33154553,0.2828113,0.078197695,0.07967144,0.2635612,0.2016721,-0.0618891
