,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.22518149,0.18295315,"('unsociable', 'sociable')",0.05822028,-0.07353964,0.39356154,0.15344906,1.1910979,0.74161094,-0.41177955,-0.53184646,0.2912563,0.0945254,-0.1967309
1,0.9292352,1.0508028,"('unfriendly', 'friendly')",-0.16260642,-0.0502324,1.0418749,1.0627397,1.6766765,1.649687,1.9792613,1.9240497,1.0928883,1.1274094,0.0345211
2,1.0644242,1.1198671,"('unlikable', 'likable')",1.5606234,1.6002293,0.8682167,0.93687177,1.3893554,1.3063738,0.60206085,0.80028284,1.0969361,1.1527249,0.0557888
3,-1.7831728,-1.6878865,"('repellent', 'pleasant')",-0.87965953,-0.7582112,0.1145339,0.15997082,0.49957666,0.5253624,0.1641763,0.25510862,-0.3769091,-0.3011312,0.0757779
4,-0.06566985,-0.14312078,"('disliked', 'liked')",0.16091359,0.1516077,0.7209964,0.8116221,0.22453965,0.00020346977,-6.3495765,-6.2730126,-1.0617594,-1.09054,-0.0287806
5,0.9086421,1.0723438,"('distant', 'outgoing')",0.44740963,0.6194072,1.0640999,1.1925097,-0.13370328,-0.004363086,0.047027376,0.122881845,0.4666952,0.6005559,0.1338607
6,1.2301732,1.4234802,"('distant', 'open')",0.4148634,0.6922447,0.62426,0.7854396,-0.5683608,-0.2735756,0.540699,0.6271263,0.448327,0.650943,0.202616
7,0.63659036,0.65508455,"('insensitive', 'sensitive')",0.0027132146,-0.09050337,-0.53242385,-0.5648503,1.8813668,1.6850699,0.6617233,0.5420625,0.529994,0.4453727,-0.0846213
8,1.109814,1.2295142,"('unaffectionate', 'affectionate')",-0.75089633,-0.58364594,-0.17006136,-0.1514049,-0.6376183,-0.41872838,0.7978501,0.7666814,0.0698176,0.1684833,0.0986657
9,1.2130682,1.345034,"('unaffectionate', 'caring')",-0.35166827,-0.34780747,0.6446955,0.6071417,0.90504277,0.9222506,1.288965,1.3015361,0.7400207,0.765631,0.0256103
10,-0.6542368,-0.69033974,"('unsympathetic', 'sympathetic')",-0.9221035,-1.113951,-0.6889676,-0.9057235,1.4083654,1.0950673,-0.39191905,-0.4717793,-0.2497723,-0.4173453,-0.167573
11,-0.44972086,-0.4886452,"('unhelpful', 'helpful')",-0.14449234,-0.098860234,0.42992264,0.3377186,1.3527439,0.99794036,2.1818452,2.1957307,0.6740597,0.5887768,-0.0852829
12,0.9993379,1.1698589,"('unsupportive', 'supportive')",0.36728954,0.68317384,1.2664431,1.4293686,0.933761,1.0599778,-1.9344922,-1.8873516,0.3264679,0.4910056,0.1645377
13,0.14881828,0.07073945,"('impolite', 'polite')",-0.19224878,-0.29695272,0.26286557,0.1232816,0.33591768,-0.062408227,-0.24429002,-0.38131046,0.0622125,-0.1093301,-0.1715426
14,1.1830784,1.0832605,"('antisocial', 'social')",0.56196606,0.4197435,-0.30911314,-0.39324608,0.06640694,-0.0464097,-0.7172238,-0.8013518,0.1570229,0.0523993,-0.1046236
15,1.26217,1.2072666,"('boring', 'funny')",1.0971062,0.84878093,1.1305999,0.99473745,-0.20391992,-0.36714095,0.855502,0.78492135,0.8282917,0.693713,-0.1345787
16,-0.69216204,-0.54826236,"('unpopular', 'popular')",-0.002064079,0.1651366,-0.9159741,-0.71417207,1.3198388,1.4583843,0.6545463,0.8508706,0.072837,0.2423914,0.1695544
17,0.074792966,0.08134213,"('nasty', 'nice')",-0.30297554,-0.3223327,0.8471846,0.9203537,-0.06437206,-0.058392443,-0.26057243,-0.20443879,0.0588115,0.0833064,0.0244949
18,-0.016535014,0.2508272,"('disagreeable', 'welcoming')",0.38005793,0.9106335,-0.09075895,0.20438331,0.035785872,0.52846426,-0.3593157,-0.21873038,-0.0101532,0.3351156,0.3452688
19,-0.192051,-0.013823228,"('inhospitable', 'hospitable')",0.103725664,0.2871968,0.66345066,0.79386455,0.23284364,0.19826658,0.22481962,0.38781998,0.2065577,0.3306649,0.1241072
20,-1.2987788,-1.3664757,"('rough', 'thoughtful')",-0.39676824,-0.32810247,-0.30857152,-0.29037392,0.36355323,0.20101056,0.8159231,0.82865125,-0.1649284,-0.1910581,-0.0261297
