,perrigo_male,perrigo_female,tuple,co_male,co_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.28360328,-0.3833038,"('unsociable', 'sociable')",0.4422295,0.2904835,-0.34871346,-0.46997333,-0.0633624,-0.1875979,-0.1242355
1,-1.4506208,-1.3823653,"('unfriendly', 'friendly')",-0.5272712,-0.58310366,2.2470052,2.0801392,0.0897044,0.0382234,-0.051481
2,0.88599193,0.9398607,"('unlikable', 'likable')",1.8275465,1.8534995,0.5326402,0.573569,1.0820595,1.1223098,0.0402503
3,-0.729002,-0.6878289,"('repellent', 'pleasant')",0.13236405,0.1099763,-0.18847165,-0.10730139,-0.2617032,-0.2283847,0.0333185
4,0.7176101,0.72473115,"('disliked', 'liked')",-0.345425,-0.32608196,-5.727986,-5.7572293,-1.7852669,-1.7861934,-0.0009265
5,-0.20176427,-0.09400816,"('distant', 'outgoing')",-0.99338347,-0.86303896,0.13750128,0.06274462,-0.3525488,-0.2981008,0.054448
6,-0.46228737,-0.3202918,"('distant', 'open')",-1.2802175,-1.1352224,0.25936627,0.15236373,-0.4943795,-0.4343835,0.059996
7,-0.71593195,-0.7350888,"('insensitive', 'sensitive')",-0.7952384,-0.8839067,0.49154583,0.5119129,-0.3398749,-0.3690275,-0.0291526
8,-0.91355586,-0.8743387,"('unaffectionate', 'affectionate')",-1.0249139,-1.0074409,0.9903803,0.80673546,-0.3160298,-0.3583481,-0.0423183
9,-1.0183665,-0.9822203,"('unaffectionate', 'caring')",-0.95007557,-0.9673599,1.5268978,1.40039,-0.1471814,-0.1830634,-0.035882
10,-1.0176045,-1.0664872,"('unsympathetic', 'sympathetic')",-0.9759512,-1.0554359,-0.53432965,-0.48943797,-0.8426285,-0.8704537,-0.0278252
11,-0.77258545,-0.83591104,"('unhelpful', 'helpful')",-0.42014825,-0.5511608,1.0508887,1.0374652,-0.0472817,-0.1165355,-0.0692538
12,-0.72973275,-0.66832274,"('unsupportive', 'supportive')",-0.25945234,-0.21053918,-1.6629199,-1.6589746,-0.884035,-0.8459455,0.0380895
13,0.095499255,-0.007779233,"('impolite', 'polite')",-0.12739056,-0.24741626,-0.6408096,-0.67014194,-0.2242336,-0.3084458,-0.0842122
14,0.25568488,0.18943709,"('antisocial', 'social')",1.5317159,1.4455746,0.39102343,0.4283446,0.7261414,0.6877855,-0.0383559
15,-0.006776844,-0.0911313,"('boring', 'funny')",0.30393866,0.18603945,0.12008417,0.04480766,0.139082,0.0465719,-0.0925101
16,0.26643404,0.29560712,"('unpopular', 'popular')",-0.15885624,-0.17092548,0.26227298,0.113010556,0.1232836,0.0792307,-0.0440529
17,0.2946658,0.34326813,"('nasty', 'nice')",-0.0035308413,-0.022579275,-0.78122175,-0.8379244,-0.1633623,-0.1724119,-0.0090496
