,regions_male,regions_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.7824806,0.9230573,"('unsociable', 'sociable')",-0.29896963,-0.36818153,0.42878208,0.36960495,0.3040977,0.3081602,0.0040625
1,-1.5347277,-1.7068598,"('unfriendly', 'friendly')",1.2388387,1.0987059,0.5690785,0.35450995,0.0910632,-0.084548,-0.1756112
2,0.52985895,0.5309078,"('unlikable', 'likable')",2.2997963,2.4338627,0.605057,0.5913733,1.1449041,1.1853813,0.0404772
3,1.1588674,1.3325442,"('repellent', 'pleasant')",-0.39001974,-0.31157523,1.298833,1.3255368,0.6892269,0.7821685,0.0929416
4,-1.5050313,-1.7482728,"('disliked', 'liked')",0.27415684,0.1914905,-7.473062,-7.728852,-2.9013122,-3.0952113,-0.1938991
5,-2.2310627,-2.4592235,"('distant', 'outgoing')",0.7850052,0.73553413,-1.6880774,-1.7899054,-1.0447116,-1.1711982,-0.1264866
6,-2.3878508,-2.5617232,"('distant', 'open')",0.05329548,0.024427831,-1.4967791,-1.6079196,-1.2771115,-1.3817383,-0.1046268
7,2.4429183,2.644275,"('insensitive', 'sensitive')",0.75983894,0.8028343,1.3444694,1.3272583,1.5157423,1.5914558,0.0757135
8,-1.0804327,-1.235134,"('unaffectionate', 'affectionate')",0.2447223,0.19211525,-0.056661755,-0.16872841,-0.2974574,-0.4039157,-0.1064583
9,0.26470795,0.1527751,"('unaffectionate', 'caring')",1.2498109,1.1771977,0.8439303,0.7688222,0.7861497,0.6995983,-0.0865514
10,2.527398,2.8447645,"('unsympathetic', 'sympathetic')",-1.0608296,-0.9641914,0.7102988,0.79719585,0.7256224,0.8925896,0.1669672
11,1.100264,1.2754246,"('unhelpful', 'helpful')",0.314478,0.37995982,2.427077,2.5515924,1.2806063,1.4023256,0.1217193
12,2.1425238,2.2767937,"('unsupportive', 'supportive')",1.1063465,1.2248124,-1.9520057,-2.0524673,0.4322882,0.4830462,0.050758
13,1.9017764,2.0552473,"('impolite', 'polite')",0.06618275,0.1565642,-0.08257742,0.020081744,0.6284606,0.7439644,0.1155038
14,2.3372605,2.4321902,"('antisocial', 'social')",1.8601861,1.9084481,0.79419434,0.7021498,1.6638803,1.6809293,0.017049
15,0.09826744,-0.022450875,"('boring', 'funny')",0.6008521,0.50461125,-0.51783305,-0.5720213,0.0604288,-0.0299536,-0.0903824
16,-2.4423685,-2.5628045,"('unpopular', 'popular')",-0.6827749,-0.6782268,-0.6788526,-0.5843666,-1.2679987,-1.2751326,-0.0071339
17,-0.31806982,-0.27250877,"('nasty', 'nice')",-0.1894555,-0.08312173,-0.6711292,-0.53041035,-0.3928849,-0.295347,0.0975379
18,-0.0807753,0.004238285,"('disagreeable', 'welcoming')",-0.44692123,-0.32586706,-0.90106153,-0.9144111,-0.4762527,-0.4120133,0.0642394
19,-1.4169168,-1.5073848,"('inhospitable', 'hospitable')",-0.25276294,-0.29452413,-1.1296456,-1.066931,-0.9331085,-0.95628,-0.0231715
20,-0.31647804,-0.25942898,"('rough', 'thoughtful')",-0.15739469,-0.08771702,0.21931785,0.24235085,-0.0848516,-0.0349317,0.0499199
21,1.6223909,1.8171005,"('immoral', 'moral')",0.8983232,0.97408104,0.5713876,0.73593324,1.0307005,1.175705,0.1450045
22,1.2218816,1.2332418,"('untrustworthy', 'trustworthy')",-0.01942885,-0.0496922,0.22469723,0.15406995,0.4757167,0.4458732,-0.0298435
