,nrg_male,nrg_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3957415,-1.6052545,"('unsociable', 'sociable')",0.20938464,0.024842001,-0.6388237,-0.8017899,-0.6083935,-0.7940675,-0.185674
1,-1.7654364,-1.8769155,"('unfriendly', 'friendly')",0.3799762,0.13351986,1.6135207,1.5320991,0.0760202,-0.0704321,-0.1464523
2,0.4173312,0.43487403,"('unlikable', 'likable')",1.1841745,1.1309752,0.69072753,0.7562232,0.7640777,0.7740242,0.0099465
3,-0.043658055,0.09897377,"('repellent', 'pleasant')",0.025332076,0.10909436,0.38019937,0.38924992,0.1206245,0.199106,0.0784815
4,-0.04805745,-0.17263615,"('disliked', 'liked')",0.4957906,0.27714097,-6.0508146,-6.218003,-1.8676939,-2.0378326,-0.1701387
5,-0.7133579,-0.76878434,"('distant', 'outgoing')",-0.36962658,-0.44895235,-0.19438964,-0.16754833,-0.4257913,-0.4617617,-0.0359704
6,-1.0876333,-1.0928941,"('distant', 'open')",-0.96800077,-1.1005082,0.26376158,0.30485743,-0.5972908,-0.6295149,-0.0322241
7,0.020625325,0.07693959,"('insensitive', 'sensitive')",0.99535877,1.056935,0.5365394,0.5477261,0.5175078,0.5605335,0.0430257
8,-1.2077583,-1.2693022,"('unaffectionate', 'affectionate')",-0.9380167,-1.0835309,0.5346382,0.5234468,-0.5370456,-0.6097955,-0.0727499
9,-0.9440036,-1.0043073,"('unaffectionate', 'caring')",0.14153841,0.016200256,0.84327,0.83646566,0.0136016,-0.0505471,-0.0641487
10,-1.5635666,-1.5840625,"('unsympathetic', 'sympathetic')",-0.18886751,-0.2288491,-0.63903326,-0.67338556,-0.7971558,-0.8287657,-0.0316099
11,-0.31115457,-0.2771563,"('unhelpful', 'helpful')",0.718787,0.7809325,1.4443871,1.4817301,0.6173398,0.6618354,0.0444956
12,0.027319936,0.07683512,"('unsupportive', 'supportive')",0.6773195,0.6606064,-1.9914256,-2.0084624,-0.4289287,-0.4236736,0.0052551
13,-0.8371049,-0.8122927,"('impolite', 'polite')",0.34452546,0.4648119,-0.5966898,-0.62693584,-0.3630898,-0.3248055,0.0382843
14,-0.03464923,-0.08587709,"('antisocial', 'social')",1.1921612,1.1851301,-0.5452616,-0.6788195,0.2040834,0.1401445,-0.0639389
15,0.26847115,0.08186629,"('boring', 'funny')",-0.0701649,-0.20909911,0.57382447,0.51329845,0.2573769,0.1286885,-0.1286884
16,-0.087447464,-0.23253368,"('unpopular', 'popular')",-0.30170348,-0.47835213,0.69799477,0.6073029,0.1029479,-0.0345276,-0.1374755
17,-0.42428854,-0.3366895,"('nasty', 'nice')",-0.9785857,-0.9181668,-0.4459709,-0.41303328,-0.6162817,-0.5559632,0.0603185
18,-0.7790998,-0.72569,"('disagreeable', 'welcoming')",-0.96535915,-1.0650079,-0.534143,-0.5175234,-0.759534,-0.7694071,-0.0098731
19,-0.48645192,-0.4496141,"('inhospitable', 'hospitable')",-1.1676302,-1.2156099,-0.13392542,0.024400316,-0.5960025,-0.5469412,0.0490613
20,0.033306766,0.14943592,"('rough', 'thoughtful')",0.11636157,0.16922176,0.88572913,0.84980106,0.3451325,0.3894862,0.0443537
21,-0.2676096,-0.27727014,"('immoral', 'moral')",1.538605,1.4772583,-0.64918,-0.66234654,0.2072718,0.1792139,-0.0280579
22,-0.58752525,-0.53267574,"('untrustworthy', 'trustworthy')",-0.7039528,-0.84245795,-1.0263816,-1.087049,-0.7726199,-0.8207276,-0.0481077
23,-0.7637995,-0.79702264,"('insincere', 'sincere')",0.32409433,0.30517164,5.325159,5.247269,1.6284846,1.5851394,-0.0433452
24,-0.39142728,-0.3565416,"('dishonest', 'honest')",0.55579656,0.55646306,0.4887601,0.46902648,0.2177098,0.2229826,0.0052728
25,-0.20407295,-0.25060794,"('egoistic', 'altruistic')",0.569631,0.44291288,1.4400284,1.404028,0.6018622,0.532111,-0.0697512
26,-0.7062115,-0.76639795,"('hardhearted', 'benevolent')",0.6520929,0.5572515,1.5446012,1.4674966,0.4968275,0.41945,-0.0773775
27,-0.42488638,-0.33344933,"('hardhearted', 'softhearted')",0.11751582,0.18381965,1.3487786,1.3303189,0.347136,0.3935631,0.0464271
28,-0.63542616,-0.7903715,"('disloyal', 'loyal')",0.22940868,0.0016768351,0.85357714,0.74116397,0.1491866,-0.0158436,-0.1650302
29,0.14890593,0.10350457,"('unfair', 'fair')",-0.5860125,-0.6056189,-0.3427989,-0.44135743,-0.2599685,-0.3144906,-0.0545221
30,0.2378151,0.20914446,"('intolerant', 'tolerant')",1.4053674,1.3695533,1.0760393,1.0039029,0.9064073,0.8608669,-0.0455404
31,-0.571381,-0.39949423,"('evil', 'good')",-1.5284635,-1.6026206,-0.9788102,-1.0129086,-1.0262183,-1.0050077,0.0212106
32,-0.46708214,-0.541097,"('unkind', 'kind')",0.46257615,0.4044409,0.7679375,0.6197271,0.2544772,0.1610237,-0.0934535
33,0.71245784,0.61228585,"('wrong', 'right')",0.7606461,0.67582875,-0.43225652,-0.4888392,0.3469492,0.2664251,-0.0805241
34,-0.36634603,-0.18145347,"('mean', 'honorable')",0.17513475,0.2695656,5.556035,5.784261,1.7882746,1.9574579,0.1691833
35,0.33408153,0.21864459,"('corrupt', 'incorrupt')",-1.0985873,-1.2190685,0.1550141,0.047801115,-0.2031639,-0.3175409,-0.114377
36,-0.80854785,-0.884988,"('hostile', 'amicable')",-1.0370724,-1.3116004,0.30509675,0.132399,-0.5135078,-0.6880631,-0.1745553
37,-0.13932553,-0.12635979,"('fake', 'genuine')",0.12769076,0.087767944,0.2814871,0.31859386,0.0899508,0.093334,0.0033832
38,-0.48968062,-0.5017787,"('untruthful', 'truthful')",0.26037332,0.19070816,-0.30854464,-0.28202567,-0.179284,-0.1976988,-0.0184148
39,0.9638917,1.0443197,"('exploitative', 'cooperative')",0.17638147,0.3451809,0.063144244,0.028221473,0.4011391,0.472574,0.0714349
40,-0.06044566,-0.08536099,"('stingy', 'generous')",0.029538916,-0.08196929,-1.5811805,-1.6805797,-0.5373624,-0.61597,-0.0786076
41,-1.0079522,-1.0092709,"('unforgiving', 'forgiving')",-0.40751356,-0.5942998,-0.006789148,-0.15437499,-0.474085,-0.5859819,-0.1118969
42,0.22388421,0.387379,"('unreliable', 'reliable')",0.47518018,0.51906866,-2.7866228,-2.7198172,-0.6958528,-0.6044565,0.0913963
43,-0.42384017,-0.28847885,"('irresponsible', 'responsible')",1.2750725,1.3909032,0.265038,0.2783926,0.3720901,0.4602723,0.0881822
