,furnace_male,furnace_female,tuple,average_male,average_female,female-male
29,-0.58371925,-0.6610519,"('unfair', 'fair')",-0.5837193,-0.6610519,-0.0773326
30,0.69016516,0.8725494,"('intolerant', 'tolerant')",0.6901652,0.8725494,0.1823842
31,-0.059889257,-0.24075744,"('evil', 'good')",-0.0598893,-0.2407574,-0.1808681
32,0.68555874,0.8565301,"('unkind', 'kind')",0.6855587,0.8565301,0.1709714
33,0.4550258,0.28415278,"('wrong', 'right')",0.4550258,0.2841528,-0.170873
34,4.68848,4.8940935,"('mean', 'honorable')",4.6884799,4.8940935,0.2056136
35,0.15487173,-0.35126948,"('corrupt', 'incorrupt')",0.1548717,-0.3512695,-0.5061412
36,0.13356665,-0.32786077,"('hostile', 'amicable')",0.1335666,-0.3278608,-0.4614274
37,0.47056046,0.5853454,"('fake', 'genuine')",0.4705605,0.5853454,0.1147849
38,-0.034491986,-0.03449148,"('untruthful', 'truthful')",-0.034492,-0.0344915,5e-07
39,-0.09262246,0.09560536,"('exploitative', 'cooperative')",-0.0926225,0.0956054,0.1882279
40,-1.5873312,-1.7027363,"('stingy', 'generous')",-1.5873312,-1.7027363,-0.1154051
41,0.3933461,0.3735962,"('unforgiving', 'forgiving')",0.3933461,0.3735962,-0.0197499
42,-3.4000187,-3.202341,"('unreliable', 'reliable')",-3.4000187,-3.2023411,0.1976776
43,0.8415035,1.03935,"('irresponsible', 'responsible')",0.8415035,1.03935,0.1978465
44,-2.0184896,-2.0425317,"('prejudiced', 'unprejudiced')",-2.0184896,-2.0425317,-0.0240421
45,0.41225165,0.34131002,"('incompetent', 'competent')",0.4122517,0.34131,-0.0709417
46,-0.98489773,-1.0570927,"('uncompetitive', 'competitive')",-0.9848977,-1.0570927,-0.072195
47,4.990176,5.211715,"('stupid', 'smart')",4.9901762,5.2117152,0.221539
48,-0.1931416,-0.101754315,"('unintelligent', 'intelligent')",-0.1931416,-0.1017543,0.0913873
49,-1.0332571,-0.7559248,"('unable', 'able')",-1.0332571,-0.7559248,0.2773323
50,-0.6648625,-0.6819868,"('clumsy', 'skillful')",-0.6648625,-0.6819868,-0.0171243
51,-0.532372,-0.3321048,"('uneducated', 'educated')",-0.532372,-0.3321048,0.2002672
52,0.6218561,0.331539,"('irrational', 'rational')",0.6218561,0.331539,-0.2903171
53,0.75476676,0.5977643,"('uncreative', 'creative')",0.7547668,0.5977643,-0.1570025
54,0.8569193,1.0576991,"('incapable', 'capable')",0.8569193,1.0576991,0.2007798
55,-0.05838491,0.23280223,"('incompetent', 'clever')",-0.0583849,0.2328022,0.2911871
56,-0.49674022,-0.2610392,"('impractical', 'practical')",-0.4967402,-0.2610392,0.235701
57,-2.3701265,-2.4783626,"('unimaginative', 'imaginative')",-2.3701265,-2.4783626,-0.1082361
58,0.44105542,0.4504773,"('undiscriminating', 'discriminating')",0.4410554,0.4504773,0.0094219
59,0.41956723,0.34888244,"('foolish', 'wise')",0.4195672,0.3488824,-0.0706848
60,-1.2292291,-0.6797263,"('inefficient', 'efficient')",-1.2292291,-0.6797263,0.5495028
61,0.28153884,0.19177413,"('illogical', 'logical')",0.2815388,0.1917741,-0.0897647
62,0.06880577,0.40487882,"('incompetent', 'brilliant')",0.0688058,0.4048788,0.336073
63,-0.05904478,0.080523774,"('unperceptive', 'insightful')",-0.0590448,0.0805238,0.1395686
64,-7.735596,-7.5585756,"('shy', 'confident')",-7.7355962,-7.5585756,0.1770206
65,-0.51369375,-0.31757668,"('insecure', 'secure')",-0.5136937,-0.3175767,0.196117
66,0.3479763,0.13097805,"('inactive', 'active')",0.3479763,0.130978,-0.2169983
67,-0.3736561,-0.19130374,"('doubtful', 'determined')",-0.3736561,-0.1913037,0.1823524
68,-1.7287629,-1.6210393,"('dependent', 'independent')",-1.7287629,-1.6210393,0.1077236
69,-0.8643204,-1.1062351,"('lazy', 'industrious')",-0.8643204,-1.1062351,-0.2419147
70,0.22445476,0.41332448,"('lethargic', 'energetic')",0.2244548,0.4133245,0.1888697
71,0.6411173,0.59359896,"('diffident', 'self-confident')",0.6411173,0.593599,-0.0475183
72,0.6285286,0.81734437,"('unambitious', 'ambitious')",0.6285286,0.8173444,0.1888158
73,-3.4774778,-3.424512,"('helpless', 'self-reliant')",-3.4774778,-3.4245119,0.0529659
74,0.46164337,0.48799,"('undedicated', 'dedicated')",0.4616434,0.48799,0.0263466
75,-0.34780994,-0.49989378,"('meek', 'impulsive')",-0.3478099,-0.4998938,-0.1520839
76,-0.6044339,-0.37211034,"('anxious', 'daring')",-0.6044339,-0.3721103,0.2323236
77,-1.5191691,-1.3873907,"('unmotivated', 'motivated')",-1.5191691,-1.3873907,0.1317784
78,-0.24905172,-0.44157404,"('nonresilient', 'resilient')",-0.2490517,-0.441574,-0.1925223
79,1.0904026,0.7497939,"('wavering', 'unwavering')",1.0904026,0.7497939,-0.3406087
80,-0.5850487,-0.49451935,"('dominated', 'dominating')",-0.5850487,-0.4945194,0.0905293
81,-1.2976716,-0.9383142,"('submissive', 'aggressive')",-1.2976716,-0.9383142,0.3593574
82,6.577973,6.645214,"('poor', 'rich')",6.5779729,6.6452141,0.0672412
83,-0.63796717,-0.531895,"('powerless', 'powerful')",-0.6379672,-0.531895,0.1060722
84,0.1780518,0.08382109,"('inferior', 'superior')",0.1780518,0.0838211,-0.0942307
85,0.6026743,0.21486595,"('insignificant', 'prestigious')",0.6026743,0.214866,-0.3878083
86,0.7439849,0.7241148,"('uninfluential', 'influential')",0.7439849,0.7241148,-0.0198701
87,0.12064801,0.15376545,"('unsuccessful', 'successful')",0.120648,0.1537655,0.0331175
88,-0.32667753,-0.2361678,"('low', 'eminent')",-0.3266775,-0.2361678,0.0905097
