,centex_male,centex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6844293,-0.7818753,"('unsociable', 'sociable')",-0.040871426,-0.28177583,-0.3626504,-0.5318255,-0.1691751
1,-1.5775796,-1.5901593,"('unfriendly', 'friendly')",1.3143489,1.2316947,-0.1316153,-0.1792323,-0.047617
2,0.45516998,0.5255133,"('unlikable', 'likable')",0.9425626,0.94926476,0.6988662,0.737389,0.0385228
3,-0.18734914,-0.11314789,"('repellent', 'pleasant')",0.76704997,0.77039784,0.2898504,0.328625,0.0387746
4,-0.39297536,-0.45150977,"('disliked', 'liked')",-5.9224014,-6.0561333,-3.1576884,-3.2538216,-0.0961332
5,-1.7179855,-1.6615204,"('distant', 'outgoing')",-0.90484405,-0.8103357,-1.3114147,-1.2359281,0.0754866
6,-2.0334008,-1.9758264,"('distant', 'open')",-0.9372401,-0.84415567,-1.4853204,-1.409991,0.0753294
7,-0.23391344,-0.22310656,"('insensitive', 'sensitive')",0.04613066,-0.03258514,-0.0938914,-0.1278459,-0.0339545
8,-0.9632894,-0.9953787,"('unaffectionate', 'affectionate')",0.35450703,0.3532078,-0.3043912,-0.3210855,-0.0166943
9,-1.2261858,-1.2683008,"('unaffectionate', 'caring')",0.5184661,0.50750804,-0.3538598,-0.3803964,-0.0265366
10,-0.8963951,-0.91061383,"('unsympathetic', 'sympathetic')",-0.82822627,-0.92443097,-0.8623106,-0.9175224,-0.0552118
11,-0.15813893,-0.1888288,"('unhelpful', 'helpful')",1.5349532,1.5117006,0.6884072,0.6614359,-0.0269713
12,-0.8495333,-0.75966394,"('unsupportive', 'supportive')",-2.3208644,-2.3760998,-1.5851989,-1.5678818,0.0173171
13,-0.2639146,-0.28487766,"('impolite', 'polite')",-0.88374513,-0.976965,-0.5738299,-0.6309214,-0.0570915
14,0.41341773,0.4074002,"('antisocial', 'social')",0.3928926,0.2155024,0.4031551,0.3114513,-0.0917038
15,0.68378913,0.5280832,"('boring', 'funny')",0.30027243,0.28333795,0.4920308,0.4057106,-0.0863202
16,-0.51783234,-0.49853328,"('unpopular', 'popular')",0.6221783,0.6003534,0.052173,0.0509101,-0.0012629
17,-0.28208077,-0.26528424,"('nasty', 'nice')",-0.41341618,-0.38731328,-0.3477485,-0.3262988,0.0214497
18,-0.56107616,-0.56698585,"('disagreeable', 'welcoming')",-0.43840834,-0.5095572,-0.4997423,-0.5382715,-0.0385292
19,-1.4480852,-1.4538949,"('inhospitable', 'hospitable')",-0.65362954,-0.5787672,-1.0508573,-1.016331,0.0345263
20,0.24319176,0.27425253,"('rough', 'thoughtful')",0.8237345,0.7877205,0.5334631,0.5309865,-0.0024766
21,0.3864312,0.31917673,"('immoral', 'moral')",-0.16153343,-0.27989566,0.1124489,0.0196405,-0.0928084
22,-0.03402298,-0.073782474,"('untrustworthy', 'trustworthy')",-0.7772404,-0.9096929,-0.4056317,-0.4917377,-0.086106
23,-0.55101895,-0.6095367,"('insincere', 'sincere')",5.380232,5.3518605,2.4146066,2.3711619,-0.0434447
24,-0.31461734,-0.37712264,"('dishonest', 'honest')",0.34536973,0.3397496,0.0153762,-0.0186865,-0.0340627
25,-0.42989987,-0.42108914,"('egoistic', 'altruistic')",1.2238772,1.2272711,0.3969887,0.403091,0.0061023
26,0.15783028,0.14586475,"('hardhearted', 'benevolent')",1.8077139,1.757433,0.9827721,0.9516489,-0.0311232
27,-0.16905035,-0.07151474,"('hardhearted', 'softhearted')",0.7749509,0.71490735,0.3029503,0.3216963,0.018746
28,-0.20050465,-0.29335576,"('disloyal', 'loyal')",1.1459904,1.0091727,0.4727429,0.3579085,-0.1148344
29,-0.56994665,-0.58047533,"('unfair', 'fair')",-0.32565707,-0.45928773,-0.4478019,-0.5198815,-0.0720796
30,0.5555873,0.47697127,"('intolerant', 'tolerant')",1.1815186,1.0486073,0.8685529,0.7627893,-0.1057636
31,-0.8800004,-0.7440178,"('evil', 'good')",-0.6725977,-0.6534512,-0.7762991,-0.6987345,0.0775646
32,-0.13046376,-0.18687691,"('unkind', 'kind')",0.7224043,0.5037704,0.2959703,0.1584468,-0.1375235
33,0.0232804,-0.040214837,"('wrong', 'right')",-0.79741484,-0.8239815,-0.3870672,-0.4320982,-0.045031
34,-0.13160743,-0.010428939,"('mean', 'honorable')",5.4497867,5.6503735,2.6590896,2.8199723,0.1608827
35,-0.51116824,-0.5487433,"('corrupt', 'incorrupt')",-0.42500326,-0.35580343,-0.4680858,-0.4522734,0.0158124
36,-0.79844314,-0.833609,"('hostile', 'amicable')",-0.11714044,-0.20542817,-0.4577918,-0.5195186,-0.0617268
37,-0.054860048,-0.04678128,"('fake', 'genuine')",-0.31890035,-0.3036846,-0.1868802,-0.1752329,0.0116473
38,-0.9611075,-0.98297805,"('untruthful', 'truthful')",-0.093261555,-0.013125956,-0.5271845,-0.498052,0.0291325
39,1.7227358,1.7333822,"('exploitative', 'cooperative')",0.20352612,0.2612463,0.963131,0.9973143,0.0341833
40,-0.069476634,-0.054208383,"('stingy', 'generous')",-1.7038296,-1.8339765,-0.8866531,-0.9440925,-0.0574394
41,-0.2713056,-0.24807772,"('unforgiving', 'forgiving')",0.207621,0.041684076,-0.0318423,-0.1031968,-0.0713545
42,0.360073,0.36326748,"('unreliable', 'reliable')",-3.327408,-3.4261563,-1.4836675,-1.5314444,-0.0477769
