,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
0,-0.20972112,-0.3812754,"('unsociable', 'sociable')",0.004201915,-0.182241,-0.1027596,-0.2817582,-0.1789986
1,0.4370237,0.4021722,"('unfriendly', 'friendly')",1.1769289,1.1516718,0.8069763,0.776922,-0.0300543
2,0.5039284,0.45346743,"('unlikable', 'likable')",0.5949445,0.59915257,0.5494365,0.52631,-0.0231265
3,-1.3783783,-1.2333533,"('repellent', 'pleasant')",0.37629595,0.3844371,-0.5010412,-0.4244581,0.0765831
4,0.32084933,0.27724448,"('disliked', 'liked')",-6.9560018,-7.1129837,-3.3175762,-3.4178696,-0.1002934
5,0.08209921,0.08023009,"('distant', 'outgoing')",-0.4952669,-0.47072935,-0.2065839,-0.1952496,0.0113343
6,-0.29847375,-0.24034461,"('distant', 'open')",-0.24762674,-0.21384403,-0.2730502,-0.2270943,0.0459559
7,0.36439097,0.35702536,"('insensitive', 'sensitive')",0.33458003,0.31968975,0.3494855,0.3383576,-0.0111279
8,0.42577952,0.43142942,"('unaffectionate', 'affectionate')",0.5267513,0.5420164,0.4762654,0.4867229,0.0104575
9,0.903178,0.9216743,"('unaffectionate', 'caring')",1.403044,1.4162691,1.153111,1.1689717,0.0158607
10,-0.56408066,-0.59816253,"('unsympathetic', 'sympathetic')",-0.093357965,-0.075201,-0.3287193,-0.3366818,-0.0079625
11,0.11422582,0.024303518,"('unhelpful', 'helpful')",2.800377,2.7723668,1.4573014,1.3983351,-0.0589663
12,0.59171975,0.6658053,"('unsupportive', 'supportive')",-1.3375603,-1.3726058,-0.3729203,-0.3534003,0.01952
13,-0.05108093,-0.17515661,"('impolite', 'polite')",0.5092663,0.4306208,0.2290927,0.1277321,-0.1013606
14,0.018859336,-0.047973312,"('antisocial', 'social')",0.28459907,0.14019364,0.1517292,0.0461102,-0.105619
15,0.9016304,0.7429588,"('boring', 'funny')",0.31425294,0.22629938,0.6079417,0.4846291,-0.1233126
16,-1.0666754,-1.1536716,"('unpopular', 'popular')",0.45658672,0.3601358,-0.3050444,-0.3967679,-0.0917235
17,0.081024386,0.12737252,"('nasty', 'nice')",-0.54063624,-0.545716,-0.2298059,-0.2091717,0.0206342
18,-0.486152,-0.4936781,"('disagreeable', 'welcoming')",-0.1989331,-0.24831948,-0.3425425,-0.3709988,-0.0284563
19,-0.6264914,-0.6713775,"('inhospitable', 'hospitable')",-0.22842422,-0.23847711,-0.4274578,-0.4549273,-0.0274695
20,-0.3513795,-0.37502,"('rough', 'thoughtful')",0.5240344,0.4774878,0.0863274,0.0512339,-0.0350935
21,0.17010583,0.080739714,"('immoral', 'moral')",0.30277607,0.28070793,0.236441,0.1807238,-0.0557172
22,-1.1519389,-1.2315755,"('untrustworthy', 'trustworthy')",-0.73007125,-0.7750665,-0.9410051,-1.0033209,-0.0623158
23,-0.28639132,-0.4155232,"('insincere', 'sincere')",6.9036,6.870275,3.3086045,3.227376,-0.0812285
24,0.2786284,0.32446566,"('dishonest', 'honest')",1.0706925,1.0851704,0.6746604,0.704818,0.0301576
25,0.57490516,0.59258306,"('egoistic', 'altruistic')",0.3357787,0.38329205,0.4553419,0.4879376,0.0325957
26,3.010769,2.9250715,"('hardhearted', 'benevolent')",1.2978951,1.305593,2.1543319,2.1153321,-0.0389998
27,0.42456502,0.5479477,"('hardhearted', 'softhearted')",0.787682,0.7838636,0.6061235,0.6659057,0.0597822
28,-0.028437812,-0.18976657,"('disloyal', 'loyal')",1.212284,1.0418823,0.5919231,0.4260578,-0.1658653
29,-1.2736473,-1.2692782,"('unfair', 'fair')",-0.71664625,-0.8204275,-0.9951468,-1.0448529,-0.0497061
30,0.39050424,0.3419353,"('intolerant', 'tolerant')",0.9017168,0.83176655,0.6461105,0.5868509,-0.0592596
31,-0.8337102,-0.72427845,"('evil', 'good')",-1.7022763,-1.6806364,-1.2679932,-1.2024574,0.0655358
32,0.61868393,0.45134208,"('unkind', 'kind')",1.0220176,0.89238566,0.8203508,0.6718639,-0.1484869
33,0.78068376,0.6925861,"('wrong', 'right')",-0.015915643,-0.077069625,0.3823841,0.3077582,-0.0746259
34,0.3731475,0.45072228,"('mean', 'honorable')",5.865241,5.920131,3.1191943,3.1854267,0.0662324
35,-0.6115873,-0.73457056,"('corrupt', 'incorrupt')",-0.68661124,-0.80236346,-0.6490992,-0.768467,-0.1193678
36,0.1761166,0.138483,"('hostile', 'amicable')",0.06965702,-0.103618786,0.1228868,0.0174321,-0.1054547
37,-0.09105231,-0.09677389,"('fake', 'genuine')",0.31474414,0.3199033,0.1118459,0.1115647,-0.0002812
38,0.23908056,0.2085616,"('untruthful', 'truthful')",1.0677346,1.087077,0.6534076,0.6478193,-0.0055883
39,0.24967948,0.34187773,"('exploitative', 'cooperative')",0.3543465,0.34717047,0.302013,0.3445241,0.0425111
40,-0.002850404,0.15604615,"('stingy', 'generous')",-2.6095169,-2.6392639,-1.3061836,-1.2416089,0.0645747
41,-0.23674566,-0.22800745,"('unforgiving', 'forgiving')",0.102808505,-8.92207e-06,-0.0669686,-0.1140082,-0.0470396
42,-0.78535473,-0.8686275,"('unreliable', 'reliable')",-3.1359327,-3.1483057,-1.9606438,-2.0084665,-0.0478227
43,0.009617962,-0.0006456971,"('irresponsible', 'responsible')",0.7254161,0.74041516,0.3675171,0.3698847,0.0023676
44,-0.92405456,-0.87517196,"('prejudiced', 'unprejudiced')",-1.0243948,-0.95650923,-0.9742247,-0.9158406,0.0583841
45,-1.1817266,-1.1691078,"('incompetent', 'competent')",0.027275082,0.0003846027,-0.5772257,-0.5843616,-0.0071359
46,-0.6483669,-0.6342328,"('uncompetitive', 'competitive')",-0.34437323,-0.3706354,-0.4963701,-0.5024341,-0.006064
47,0.10532138,0.08197674,"('stupid', 'smart')",5.360878,5.5047736,2.7330997,2.7933753,0.0602756
48,0.6263456,0.616141,"('unintelligent', 'intelligent')",0.5861727,0.5426545,0.6062591,0.5793978,-0.0268613
49,-0.23598763,-0.25412878,"('unable', 'able')",-0.18456757,-0.17190798,-0.2102776,-0.2130184,-0.0027408
50,-1.1354247,-1.2826071,"('clumsy', 'skillful')",0.20198314,0.12234108,-0.4667208,-0.580133,-0.1134122
51,-0.45905674,-0.6411835,"('uneducated', 'educated')",1.1887542,1.0336586,0.3648487,0.1962376,-0.1686111
