,international_male,international_female,tuple,flavors_male,flavors_female,&_male,&_female,frag_male,frag_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3303921,0.20543325,"('unsociable', 'sociable')",1.0047001,0.99490505,1.5536821,1.5043794,-0.73997587,-0.8601422,-0.39166132,-0.45717132,0.3514274,0.2774808,-0.0739466
1,-0.30576938,-0.33197522,"('unfriendly', 'friendly')",1.3525405,1.4554197,-1.2523246,-1.1841155,-1.8823107,-1.8496993,1.5479174,1.3312731,-0.1079894,-0.1158195,-0.0078301
2,0.8791558,0.9734584,"('unlikable', 'likable')",0.21565679,0.23463485,1.1125189,1.1756228,0.9130889,0.9792847,0.5587716,0.6154418,0.7358384,0.7956885,0.0598501
3,-0.9294595,-0.90955424,"('repellent', 'pleasant')",-1.8024462,-1.6500552,0.013653457,0.06368722,-1.33383,-1.3018912,-0.20152864,-0.12771654,-0.8507221,-0.785106,0.0656161
4,-0.6632836,-0.6003239,"('disliked', 'liked')",-1.0852488,-1.009666,-0.79061574,-0.7743766,-0.0241736,0.07781923,-5.5481734,-5.493288,-1.622299,-1.559967,0.062332
5,-0.34566322,-0.21533616,"('distant', 'outgoing')",1.0076542,1.0759325,-0.8294458,-0.67773587,-0.7320321,-0.577275,-0.10713572,-0.19690157,-0.2013245,-0.1182632,0.0830613
6,-0.16033418,-0.022599082,"('distant', 'open')",0.76214993,0.8674113,-0.8159641,-0.63670766,-0.85578406,-0.64020544,0.4070649,0.27781513,-0.1325735,-0.0308572,0.1017163
7,-0.1244695,-0.14623511,"('insensitive', 'sensitive')",-0.1568824,-0.035398606,0.5879526,0.6482077,-0.7065758,-0.7112534,0.21289536,0.25303242,-0.0374159,0.0016706,0.0390865
8,-0.116119884,-0.11970591,"('unaffectionate', 'affectionate')",0.23524511,0.22919056,-1.8800571,-1.8425366,-2.0462217,-2.0160084,0.6975827,0.52484804,-0.6219142,-0.6448424,-0.0229282
9,0.4132775,0.40493488,"('unaffectionate', 'caring')",0.54805315,0.57874334,-1.1847498,-1.0915229,-2.1191704,-2.0700066,0.80418277,0.6629683,-0.3076814,-0.3029766,0.0047048
10,-0.14670102,-0.21104778,"('unsympathetic', 'sympathetic')",-0.10882231,0.010735108,0.6130144,0.62317544,-1.3889325,-1.4641969,-0.33735278,-0.30461228,-0.2737588,-0.2691893,0.0045695
11,0.37168264,0.35912085,"('unhelpful', 'helpful')",0.7597628,0.7987068,1.3828309,1.361851,-1.0946199,-1.1732574,1.7019649,1.6390043,0.6243242,0.5970851,-0.0272391
12,0.6407381,0.7956609,"('unsupportive', 'supportive')",0.7401493,0.8931024,0.45132482,0.6475219,-0.963129,-0.84807235,-1.6164615,-1.5369127,-0.1494756,-0.0097399,0.1397357
13,1.3867557,1.3454196,"('impolite', 'polite')",1.8145875,1.7815813,1.3806674,1.4015474,0.41558528,0.328216,-0.34560513,-0.31746337,0.9303982,0.9078602,-0.022538
14,0.3268713,0.2925111,"('antisocial', 'social')",0.41179,0.44675642,1.6033059,1.551199,-0.2692721,-0.34765688,-0.89598495,-0.8351776,0.235342,0.2215264,-0.0138156
15,0.31379044,0.31608126,"('boring', 'funny')",1.2156329,1.2022434,0.5042116,0.52779657,0.5368396,0.5753548,0.5128552,0.483531,0.6166659,0.6210014,0.0043355
16,-0.60952264,-0.63269687,"('unpopular', 'popular')",-1.2444135,-1.1640006,-0.4835428,-0.45642516,0.10347471,0.118300535,0.56052345,0.5619246,-0.3346962,-0.3145795,0.0201167
17,-1.0857091,-1.0049143,"('nasty', 'nice')",-0.73643726,-0.58621085,-0.55812967,-0.40181726,-0.4290832,-0.35248232,-0.5808575,-0.55904293,-0.6780434,-0.5808935,0.0971499
18,1.165923,1.2366399,"('disagreeable', 'welcoming')",0.40703225,0.4884419,0.57812756,0.6841829,-0.61091113,-0.60298806,-0.39628857,-0.49751186,0.2287766,0.2617529,0.0329763
19,-0.67621976,-0.60885453,"('inhospitable', 'hospitable')",0.009643212,0.090954676,-1.224194,-1.1143101,-0.093089394,0.025756607,-0.11334283,-0.12771921,-0.4194406,-0.3468345,0.0726061
