,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
32,1.347969,1.2786278,"('unkind', 'kind')",-0.2736112,-0.20314354,1.2370869,1.2130312,1.3138839,1.2390518,0.9063321,0.8818918,-0.0244403
33,0.15769634,0.20382486,"('wrong', 'right')",1.5551782,1.5486112,-0.42737064,-0.40733927,-0.62495804,-0.6807697,0.1651365,0.1660818,0.0009453
34,0.64781594,0.81772065,"('mean', 'honorable')",0.2358104,0.40988028,0.83339745,0.9888531,6.4207454,6.4809513,2.0344424,2.1743512,0.1399088
35,-1.6790905,-1.6688551,"('corrupt', 'incorrupt')",-0.19566026,-0.18535803,-1.9521486,-1.9535582,-0.58749515,-0.6814771,-1.1035986,-1.1223121,-0.0187135
36,-2.3462083,-2.2216513,"('hostile', 'amicable')",0.5944179,0.5465939,-1.6254455,-1.6922517,0.036990777,-0.1023768,-0.8350613,-0.8674214,-0.0323601
37,0.6746163,0.677151,"('fake', 'genuine')",-0.7756469,-0.7456217,0.025567126,0.009142751,0.46572664,0.48737603,0.0975658,0.107012,0.0094462
38,0.36959288,0.4331808,"('untruthful', 'truthful')",0.9075445,0.9542314,0.05243466,0.16635883,0.018891796,0.116896585,0.337116,0.4176669,0.0805509
39,2.721105,2.6518216,"('exploitative', 'cooperative')",0.8571194,0.88508147,1.5854534,1.504574,0.08348713,0.080571204,1.3117912,1.2805121,-0.0312791
40,0.33353165,0.23380953,"('stingy', 'generous')",1.4731864,1.4237685,0.5692411,0.5800147,-1.8639976,-1.9800707,0.1279904,0.0643805,-0.0636099
41,0.71581876,0.72508806,"('unforgiving', 'forgiving')",0.7531295,0.7992144,0.7833961,0.8045141,0.24868305,0.18962638,0.6252568,0.6296108,0.004354
42,1.4021385,1.38571,"('unreliable', 'reliable')",0.97682744,1.0984962,1.9199555,1.9929004,-2.689742,-2.5596578,0.4022949,0.4793622,0.0770673
43,2.0208752,2.1152961,"('irresponsible', 'responsible')",0.4643979,0.59616804,1.589233,1.6312288,0.99222225,1.0000886,1.2666821,1.3356954,0.0690133
44,-0.59683496,-0.61166126,"('prejudiced', 'unprejudiced')",-0.46133393,-0.35797212,-0.35568157,-0.3922247,-1.349175,-1.3514287,-0.6907563,-0.6783217,0.0124346
45,1.2572777,1.1368136,"('incompetent', 'competent')",-1.0465263,-0.9474575,0.42731047,0.41792172,-0.003048744,-0.10144382,0.1587533,0.1264585,-0.0322948
46,1.9185928,1.9086986,"('uncompetitive', 'competitive')",0.4571677,0.46566504,2.4675727,2.4225783,-0.5180326,-0.52166706,1.0813252,1.0688187,-0.0125065
47,0.7258781,0.70723796,"('stupid', 'smart')",0.69945246,0.7725382,0.9565302,1.0323622,6.3081408,6.342409,2.1725004,2.2136369,0.0411365
48,0.5815595,0.5392332,"('unintelligent', 'intelligent')",-1.3816369,-1.4118812,-0.5618876,-0.5641833,0.3414809,0.3435548,-0.255121,-0.2733191,-0.0181981
49,-0.33131608,-0.2421291,"('unable', 'able')",-1.147582,-0.9926795,-0.34780276,-0.24175741,-0.04640869,0.09771466,-0.4682774,-0.3447128,0.1235646
50,0.016572785,0.082583874,"('clumsy', 'skillful')",0.8179598,0.8889383,0.011333678,0.08854309,0.0380873,0.15671328,0.2209884,0.3041946,0.0832062
51,1.3702052,1.1657546,"('uneducated', 'educated')",-0.42131892,-0.5007746,0.69249105,0.5848643,0.75075966,0.6302687,0.5980343,0.4700283,-0.128006
52,-1.6942639,-1.7366544,"('irrational', 'rational')",0.4710379,0.3154395,-1.6015803,-1.7015184,-0.19668174,-0.2806318,-0.755372,-0.8508413,-0.0954693
53,-0.78051966,-0.7019705,"('uncreative', 'creative')",1.0707296,1.0782247,0.038693756,0.020721128,1.2454966,1.1573973,0.3936001,0.3885931,-0.005007
54,-0.20512505,-0.17915191,"('incapable', 'capable')",1.0682516,1.0985149,0.22592205,0.25832242,1.2463295,1.3074359,0.5838445,0.6212803,0.0374358
55,1.6996553,1.5794045,"('incompetent', 'clever')",-1.232415,-1.1758623,0.92201483,0.9284932,0.16528308,0.15635306,0.3886346,0.3720971,-0.0165375
56,1.9888899,1.924932,"('impractical', 'practical')",0.3024399,0.36949468,1.5669144,1.5052139,0.2893285,0.2528375,1.0368932,1.0131196,-0.0237736
57,0.17225997,0.092872925,"('unimaginative', 'imaginative')",-0.43053266,-0.40977052,-0.070895314,-0.12535192,-2.7208219,-2.7523892,-0.7624975,-0.7986597,-0.0361622
58,0.95967484,0.90813476,"('undiscriminating', 'discriminating')",1.5603139,1.510922,1.271733,1.2798678,0.1429249,0.12525305,0.9836617,0.9560444,-0.0276173
59,-0.6638264,-0.64717937,"('foolish', 'wise')",1.2675197,1.1703382,-1.2487203,-1.2900252,0.34249452,0.37586284,-0.0756331,-0.0977509,-0.0221178
60,2.5018644,2.518497,"('inefficient', 'efficient')",-0.6280343,-0.5127899,1.8444221,1.8788877,0.3773877,0.45894337,1.0239099,1.0858846,0.0619747
61,0.99185085,0.92203176,"('illogical', 'logical')",1.1130478,1.0609084,0.32905132,0.25750932,0.42536196,0.26442787,0.714828,0.6262193,-0.0886087
62,2.3535666,2.3319113,"('incompetent', 'brilliant')",0.17304997,0.36691576,1.3171237,1.4027274,0.44562143,0.59591013,1.0723404,1.1743661,0.1020257
63,0.5179598,0.5315647,"('unperceptive', 'insightful')",1.1470215,1.16715,2.5661614,2.580014,1.1276985,1.1914144,1.3397104,1.3675357,0.0278253
64,0.09978503,0.04052537,"('shy', 'confident')",1.0555466,0.98061883,1.8289243,1.7148365,-6.588668,-6.5755014,-0.901103,-0.9598802,-0.0587772
65,2.1744962,1.9663572,"('insecure', 'secure')",-0.5478998,-0.6241133,1.5740157,1.3840646,0.33941042,0.20948726,0.8850056,0.7339489,-0.1510567
66,-0.3879475,-0.44614244,"('inactive', 'active')",1.4941833,1.4937758,1.3967782,1.3318729,0.9302879,0.84011555,0.8583255,0.8049055,-0.05342
67,0.98338354,0.9594175,"('doubtful', 'determined')",0.22417799,0.22456075,0.6657853,0.647114,-0.5271447,-0.53321946,0.3365505,0.3244682,-0.0120823
68,0.36164233,0.23197168,"('dependent', 'independent')",-1.7728823,-1.7835429,-0.006645223,-0.06153857,-0.4797779,-0.5292684,-0.4744158,-0.5355945,-0.0611787
69,-1.5273346,-1.4382164,"('lazy', 'industrious')",1.1995268,1.2555814,0.023230912,0.08858371,-1.025734,-0.9320033,-0.3325777,-0.2565137,0.076064
70,2.32489,2.190118,"('lethargic', 'energetic')",-0.14168334,-0.08236247,1.5838897,1.5823565,1.1462505,1.1160731,1.2283367,1.2015463,-0.0267904
71,0.12698013,0.16737294,"('diffident', 'self-confident')",1.5524678,1.6068308,0.6590778,0.68352735,0.6495053,0.62023556,0.7470078,0.7694917,0.0224839
72,1.304685,1.2325027,"('unambitious', 'ambitious')",0.34493285,0.33519176,0.6273573,0.6436559,-0.47108188,-0.38499102,0.4514733,0.4565898,0.0051165
73,1.6074327,1.6070942,"('helpless', 'self-reliant')",1.5362748,1.3948947,0.16789374,0.1001638,-3.643682,-3.5264359,-0.0830202,-0.1060708,-0.0230506
74,1.3251299,1.294977,"('undedicated', 'dedicated')",0.8225194,0.89697427,1.3413566,1.3157703,0.36426836,0.35679325,0.9633186,0.9661286,0.00281
75,-1.4384906,-1.3941386,"('meek', 'impulsive')",0.06641244,0.14460474,-0.9702227,-0.84452045,-0.5570144,-0.4423167,-0.7248288,-0.6340927,0.0907361
76,1.2241412,1.1449118,"('anxious', 'daring')",-0.5023207,-0.41172278,1.255239,1.2789191,0.4038157,0.41425234,0.5952188,0.6065901,0.0113713
77,0.6480694,0.7080706,"('unmotivated', 'motivated')",0.81606686,0.80123675,0.93212974,0.9375832,-1.077221,-1.0517129,0.3297612,0.3487944,0.0190332
78,-1.1927744,-0.97667986,"('nonresilient', 'resilient')",0.82748103,0.91952366,1.1440097,1.2641616,-0.18319443,-0.0976175,0.1488805,0.277347,0.1284665
79,-0.9509913,-0.908689,"('wavering', 'unwavering')",0.135828,0.14399347,-1.3596255,-1.3246706,-0.27377102,-0.22672316,-0.6121399,-0.5790223,0.0331176
80,1.7538178,1.4464298,"('dominated', 'dominating')",-0.2700924,-0.3263565,1.9992657,1.8600833,-1.021826,-1.0474656,0.6152913,0.4831728,-0.1321185
81,1.3374684,0.99755925,"('submissive', 'aggressive')",0.3768525,0.3139249,2.7070396,2.5906353,-0.19129047,-0.21345468,1.0575175,0.9221662,-0.1353513
82,-0.12592907,-0.12260206,"('poor', 'rich')",-0.41790563,-0.3197132,0.38280153,0.46081573,7.0611753,7.0190754,1.7250355,1.7593939,0.0343584
83,1.3423864,1.2088714,"('powerless', 'powerful')",1.1909697,1.1381588,0.25067714,0.26517355,-0.86114806,-0.9182627,0.4807213,0.4234852,-0.0572361
84,1.2322547,1.0665257,"('inferior', 'superior')",0.40845305,0.3197466,0.23459816,0.12698558,0.3882947,0.30632645,0.5659001,0.4548961,-0.111004
85,-1.4928774,-1.392816,"('insignificant', 'prestigious')",1.8983523,1.8325924,-0.6428336,-0.58264005,-0.08461975,-0.09510577,-0.0804946,-0.0594923,0.0210023
86,0.4085505,0.2951999,"('uninfluential', 'influential')",-0.40514374,-0.5010173,0.8165202,0.75220925,0.36565238,0.27478266,0.2963948,0.2052936,-0.0911012
87,0.46761015,0.29740483,"('unsuccessful', 'successful')",1.2505398,1.125662,1.5346776,1.3945298,0.85994387,0.83612967,1.0281929,0.9134316,-0.1147613
88,0.26949126,0.17147537,"('low', 'eminent')",-0.88110393,-0.8991048,-0.47301587,-0.53880286,0.31480008,0.31386018,-0.1924571,-0.238143,-0.0456859
