,four_male,four_female,tuple,corners_male,corners_female,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.17881458,-0.34136075,"('unsociable', 'sociable')",-0.19233717,-0.4010614,-0.7373942,-0.8659071,0.7713313,0.6724497,-0.2996024,-0.35648477,-0.1273634,-0.2584728,-0.1311094
1,-1.7353095,-1.7791293,"('unfriendly', 'friendly')",-0.50248784,-0.527799,0.19944106,0.13948098,0.094699614,-0.04437305,1.7156123,1.5785012,-0.0456089,-0.1266638,-0.0810549
2,-0.23826993,-0.12949945,"('unlikable', 'likable')",0.38870758,0.4849479,0.8035507,0.9187931,1.804857,1.8656027,0.42895374,0.53719676,0.6375598,0.7354082,0.0978484
3,0.7103861,0.67408866,"('repellent', 'pleasant')",0.08945655,0.19111325,-0.7594394,-0.5775578,0.5220601,0.68987566,0.3104789,0.37425098,0.1745884,0.2703542,0.0957658
4,-0.29306343,-0.20390207,"('disliked', 'liked')",0.08508366,0.118400455,0.9952492,0.8583247,-0.37023136,-0.46269703,-7.3884397,-7.3698196,-1.3942803,-1.4119387,-0.0176584
5,-1.4597723,-1.3421687,"('distant', 'outgoing')",0.017272623,0.104831964,0.42640582,0.46473002,-0.8263011,-0.86902064,-0.2866602,-0.30013114,-0.4258111,-0.3883517,0.0374594
6,-2.1458294,-2.0145583,"('distant', 'open')",-0.14236003,0.0015657824,0.4299187,0.49554124,-0.88164437,-0.96936285,0.41186973,0.3727189,-0.465609,-0.4228191,0.0427899
7,1.4792243,1.3616481,"('insensitive', 'sensitive')",1.0551484,1.045479,0.51189715,0.5580121,1.8750405,1.9428581,1.0692186,1.0880351,1.1981058,1.1992065,0.0011007
8,-0.72974646,-0.75704277,"('unaffectionate', 'affectionate')",-0.29719427,-0.2541509,1.0834618,1.1237379,-0.031379372,-0.08278477,0.7826018,0.65156835,0.1615487,0.1362656,-0.0252831
9,-0.028834477,-0.11924837,"('unaffectionate', 'caring')",0.31598264,0.34394634,1.0327234,1.0337938,0.7987853,0.75720745,1.3354805,1.3163316,0.6908275,0.6664062,-0.0244213
10,1.7964737,1.5670911,"('unsympathetic', 'sympathetic')",0.6843753,0.62096345,-0.8716126,-0.75951976,0.86064184,0.92878854,0.3198697,0.3337099,0.5579496,0.5382066,-0.019743
11,1.092739,1.0893881,"('unhelpful', 'helpful')",1.1774217,1.1859276,-0.08156721,-0.039820094,1.2440699,1.2725933,2.1413896,2.1967368,1.1148106,1.1409651,0.0261545
12,0.119775,0.22553702,"('unsupportive', 'supportive')",1.7376186,1.7918826,1.1361187,1.3362557,1.310317,1.5249913,-1.9152901,-1.8799179,0.4777078,0.5997498,0.122042
13,0.7110622,0.6822548,"('impolite', 'polite')",0.6435176,0.5871316,-0.08679296,-0.1387282,1.4447006,1.3931189,-0.31104994,-0.26529774,0.4802875,0.4516959,-0.0285916
14,1.2503271,1.089716,"('antisocial', 'social')",0.39496848,0.27739382,0.22523071,0.24506906,1.8562229,1.8674757,-0.3931926,-0.40177163,0.6667113,0.6155766,-0.0511347
15,-1.5898358,-1.5641793,"('boring', 'funny')",0.4303848,0.3291264,0.46081907,0.3623666,0.20875803,0.072898746,0.37725353,0.34468135,-0.0225241,-0.0910213,-0.0684972
16,-0.8882208,-0.7903934,"('unpopular', 'popular')",0.11422908,0.20697352,-0.28605592,-0.14969698,-0.8990494,-0.7587871,0.123001456,0.21083605,-0.3672191,-0.2562136,0.1110055
17,-0.55184156,-0.4268487,"('nasty', 'nice')",-0.098176636,-0.053866196,0.5349643,0.6237229,0.856366,0.8972063,-0.12252537,-0.09339941,0.1237573,0.189363,0.0656057
18,-0.46389118,-0.33492672,"('disagreeable', 'welcoming')",0.25407657,0.44645807,-0.05708626,0.09089911,-0.42442143,-0.23621398,-0.69159335,-0.65045166,-0.2765831,-0.136847,0.1397361
19,-1.7131907,-1.614556,"('inhospitable', 'hospitable')",-0.02488498,0.07834126,-0.25051054,-0.21435492,-1.4405425,-1.4634829,-0.20019142,-0.2080156,-0.725864,-0.6844136,0.0414504
20,-0.5876961,-0.6871328,"('rough', 'thoughtful')",-0.4737452,-0.48801336,-0.41057885,-0.3104187,0.07519371,0.105555505,0.84877515,0.8306566,-0.1096102,-0.1098705,-0.0002603
21,1.2960869,1.1677265,"('immoral', 'moral')",0.61561334,0.592196,-0.11454277,-0.061956435,1.2844224,1.414545,-0.8830565,-0.7698319,0.4397047,0.4685359,0.0288312
22,0.48764315,0.5098375,"('untrustworthy', 'trustworthy')",0.61144495,0.57838815,-1.0864387,-1.0626487,1.0795047,1.032618,-0.734184,-0.7352995,0.071594,0.0645791,-0.0070149
23,-0.0033373348,-0.062364876,"('insincere', 'sincere')",0.47778907,0.43350497,-0.40496713,-0.38886312,1.4105798,1.403003,6.707766,6.639485,1.637566,1.604953,-0.032613
24,1.1320356,1.0035223,"('dishonest', 'honest')",0.31959155,0.22937447,-0.954512,-0.89466727,0.71070325,0.7262573,1.2539958,1.1947949,0.4923628,0.4518563,-0.0405065
