,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.038883604,-0.1460071,"('unsociable', 'sociable')",-0.4235769,-0.52546835,-0.2312302,-0.3357377,-0.1045075
1,-0.45586258,-0.56951386,"('unfriendly', 'friendly')",1.8445617,1.6936806,0.6943495,0.5620834,-0.1322661
2,0.27993667,0.29130313,"('unlikable', 'likable')",0.4547644,0.5425541,0.3673505,0.4169286,0.0495781
3,-0.6411453,-0.6577867,"('repellent', 'pleasant')",0.2524212,0.22779968,-0.194362,-0.2149935,-0.0206315
4,-0.20529824,-0.24864313,"('disliked', 'liked')",-6.405471,-6.523583,-3.3053846,-3.3861129,-0.0807283
5,-0.7528182,-0.65032506,"('distant', 'outgoing')",-0.19020918,-0.22181845,-0.4715137,-0.4360718,0.0354419
6,-1.1155515,-1.0308633,"('distant', 'open')",0.29903838,0.26334974,-0.4082565,-0.3837568,0.0244997
7,0.22440214,0.26277214,"('insensitive', 'sensitive')",0.5239512,0.5578197,0.3741767,0.4102959,0.0361192
8,-0.7035314,-0.7243161,"('unaffectionate', 'affectionate')",0.97773445,0.86890507,0.1371015,0.0722945,-0.064807
9,-0.03679537,-0.0033279546,"('unaffectionate', 'caring')",1.0756623,1.0190413,0.5194334,0.5078567,-0.0115767
10,-0.83713984,-0.8180637,"('unsympathetic', 'sympathetic')",-0.77078015,-0.75040454,-0.80396,-0.7842341,0.0197259
11,0.4710608,0.60003453,"('unhelpful', 'helpful')",1.0891167,1.2197818,0.7800888,0.9099082,0.1298194
12,0.41062737,0.5452681,"('unsupportive', 'supportive')",-1.9279583,-1.9249197,-0.7586654,-0.6898258,0.0688396
13,0.45990872,0.44966418,"('impolite', 'polite')",-0.7202002,-0.6395209,-0.1301457,-0.0949284,0.0352173
14,0.27743873,0.2318874,"('antisocial', 'social')",-0.46376887,-0.5014376,-0.0931651,-0.1347751,-0.04161
15,0.6154981,0.5651126,"('boring', 'funny')",0.617351,0.57805324,0.6164246,0.5715829,-0.0448417
16,-0.58941483,-0.6802608,"('unpopular', 'popular')",0.40049434,0.396366,-0.0944602,-0.1419474,-0.0474872
17,0.057607457,0.13783398,"('nasty', 'nice')",-0.5624199,-0.5240936,-0.2524062,-0.1931298,0.0592764
18,-0.47509342,-0.4987073,"('disagreeable', 'welcoming')",-0.2924227,-0.32692719,-0.3837581,-0.4128172,-0.0290591
19,-1.5797927,-1.5279797,"('inhospitable', 'hospitable')",0.11361438,0.17908713,-0.7330892,-0.6744463,0.0586429
20,0.59023154,0.5394213,"('rough', 'thoughtful')",1.0683628,0.968634,0.8292972,0.7540277,-0.0752695
21,0.6860669,0.62981623,"('immoral', 'moral')",-0.63161033,-0.5756613,0.0272283,0.0270775,-0.0001508
22,-0.26534522,-0.38024375,"('untrustworthy', 'trustworthy')",-0.853876,-0.9159415,-0.5596106,-0.6480926,-0.088482
23,0.089133486,0.058943395,"('insincere', 'sincere')",5.419963,5.3903093,2.7545481,2.7246263,-0.0299218
24,-0.24781957,-0.28238457,"('dishonest', 'honest')",0.58980906,0.5538919,0.1709947,0.1357537,-0.035241
25,0.33836594,0.31819645,"('egoistic', 'altruistic')",1.9219253,1.8358097,1.1301457,1.0770031,-0.0531426
26,0.3341568,0.2199731,"('hardhearted', 'benevolent')",1.764538,1.7174519,1.0493474,0.9687125,-0.0806349
27,0.2910087,0.38004607,"('hardhearted', 'softhearted')",1.644288,1.5396206,0.9676483,0.9598334,-0.0078149
28,-0.098177314,-0.20555815,"('disloyal', 'loyal')",0.6580697,0.53631824,0.2799462,0.16538,-0.1145662
29,-0.3377587,-0.4484324,"('unfair', 'fair')",-0.24684045,-0.43678114,-0.2922996,-0.4426067,-0.1503071
30,1.0353115,0.9633842,"('intolerant', 'tolerant')",1.0426264,1.0507958,1.0389689,1.00709,-0.0318789
31,-1.1114494,-1.1158102,"('evil', 'good')",-0.62845874,-0.7968309,-0.869954,-0.9563205,-0.0863665
32,0.07480802,0.10265388,"('unkind', 'kind')",0.8975013,0.7825484,0.4861546,0.4426011,-0.0435535
33,0.24526662,0.23543778,"('wrong', 'right')",-0.35692015,-0.4528962,-0.0558268,-0.1087292,-0.0529024
34,0.20034465,0.32572722,"('mean', 'honorable')",5.702421,5.900202,2.9513829,3.1129646,0.1615817
35,-0.7026013,-0.76993763,"('corrupt', 'incorrupt')",-0.00039865635,-0.15742302,-0.3515,-0.4636803,-0.1121803
36,-0.96832633,-1.1398994,"('hostile', 'amicable')",0.53292084,0.27812374,-0.2177027,-0.4308878,-0.2131851
37,-0.15920705,-0.16851866,"('fake', 'genuine')",0.3420511,0.3417387,0.091422,0.08661,-0.004812
38,-0.058084838,0.01578181,"('untruthful', 'truthful')",-0.60355467,-0.52057356,-0.3308198,-0.2523959,0.0784239
39,1.4177512,1.3989217,"('exploitative', 'cooperative')",0.16742972,0.14203799,0.7925904,0.7704799,-0.0221105
40,-0.047220718,-0.10118683,"('stingy', 'generous')",-1.2601081,-1.4270391,-0.6536644,-0.764113,-0.1104486
41,-0.27842385,-0.3222845,"('unforgiving', 'forgiving')",0.030686708,-0.054290276,-0.1238686,-0.1882874,-0.0644188
