,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1860408,-1.410932,"('unsociable', 'sociable')",-0.4814397,-0.6854259,-0.8337402,-1.0481789,-0.2144387
1,-1.3470732,-1.3012319,"('unfriendly', 'friendly')",1.7811066,1.6805203,0.2170167,0.1896442,-0.0273725
2,-0.227816,-0.04542606,"('unlikable', 'likable')",0.81303847,0.93009657,0.2926112,0.4423352,0.149724
3,-0.6340227,-0.52515024,"('repellent', 'pleasant')",-0.051127303,-0.04235685,-0.342575,-0.2837535,0.0588215
4,-0.15067764,-0.10792506,"('disliked', 'liked')",-6.1404257,-6.097891,-3.1455517,-3.1029079,0.0426438
5,-0.64043206,-0.4457242,"('distant', 'outgoing')",0.10384527,0.17070213,-0.2682934,-0.137511,0.1307824
6,-0.61857975,-0.39119434,"('distant', 'open')",0.43674776,0.46925175,-0.090916,0.0390287,0.1299447
7,-1.1254525,-1.1338518,"('insensitive', 'sensitive')",-0.104534395,-0.062460776,-0.6149935,-0.5981563,0.0168372
8,-0.23724993,-0.13444874,"('unaffectionate', 'affectionate')",0.77707434,0.7530776,0.2699122,0.3093144,0.0394022
9,-0.9813236,-0.92673266,"('unaffectionate', 'caring')",0.95076793,0.9579285,-0.0152778,0.0155979,0.0308757
10,-1.2666364,-1.2844942,"('unsympathetic', 'sympathetic')",-1.0263287,-1.0900948,-1.1464825,-1.1872945,-0.040812
11,-0.47616887,-0.5090415,"('unhelpful', 'helpful')",1.5817372,1.6978306,0.5527841,0.5943946,0.0416105
12,-0.8893336,-0.7766309,"('unsupportive', 'supportive')",-2.0512507,-1.973341,-1.4702921,-1.3749859,0.0953062
13,-0.6521176,-0.8211666,"('impolite', 'polite')",-0.63693684,-0.67797303,-0.6445272,-0.7495698,-0.1050426
14,-0.5364133,-0.6613841,"('antisocial', 'social')",-0.7371115,-0.85960627,-0.6367624,-0.7604952,-0.1237328
15,0.6972383,0.6507732,"('boring', 'funny')",0.5981472,0.57701695,0.6476928,0.6138951,-0.0337977
16,-0.3414152,-0.23348644,"('unpopular', 'popular')",0.80846155,0.8191625,0.2335232,0.292838,0.0593148
17,0.03691133,0.18262559,"('nasty', 'nice')",-0.29521522,-0.24548692,-0.1291519,-0.0314307,0.0977212
18,-0.3048336,-0.23955682,"('disagreeable', 'welcoming')",-0.38609338,-0.45414978,-0.3454635,-0.3468533,-0.0013898
19,-1.0349343,-0.8950958,"('inhospitable', 'hospitable')",-0.059069645,0.09224902,-0.547002,-0.4014234,0.1455786
20,0.3195548,0.34555826,"('rough', 'thoughtful')",1.2235163,1.1749959,0.7715356,0.7602771,-0.0112585
21,-0.43781352,-0.5764319,"('immoral', 'moral')",-0.5012123,-0.5575953,-0.4695129,-0.5670136,-0.0975007
22,-0.44192883,-0.52453864,"('untrustworthy', 'trustworthy')",-0.850401,-0.9849745,-0.6461649,-0.7547566,-0.1085917
23,-1.0846835,-1.1403656,"('insincere', 'sincere')",5.325418,5.2310023,2.1203673,2.0453184,-0.0750489
24,-0.6390087,-0.6986444,"('dishonest', 'honest')",0.592254,0.53101444,-0.0233774,-0.083815,-0.0604376
25,-0.24457219,-0.20581138,"('egoistic', 'altruistic')",1.5393312,1.448088,0.6473795,0.6211383,-0.0262412
26,0.034111377,-0.014757435,"('hardhearted', 'benevolent')",1.7889819,1.6635424,0.9115466,0.8243925,-0.0871541
27,-0.46669722,-0.40152723,"('hardhearted', 'softhearted')",1.1229385,1.0339327,0.3281206,0.3162027,-0.0119179
28,-0.6290919,-0.76203185,"('disloyal', 'loyal')",0.9086523,0.7857894,0.1397802,0.0118788,-0.1279014
29,-0.08760021,-0.12902683,"('unfair', 'fair')",-0.36044282,-0.53661054,-0.2240215,-0.3328187,-0.1087972
30,0.15341972,0.09546571,"('intolerant', 'tolerant')",1.2435869,1.142433,0.6985033,0.6189494,-0.0795539
31,-0.75896347,-0.6171899,"('evil', 'good')",-0.77972126,-0.8902516,-0.7693424,-0.7537208,0.0156216
32,-0.6342988,-0.68317276,"('unkind', 'kind')",0.59735596,0.4608543,-0.0184714,-0.1111592,-0.0926878
33,-0.33909056,-0.37279442,"('wrong', 'right')",-0.23162572,-0.28008133,-0.2853581,-0.3264379,-0.0410798
34,-0.15310577,0.048995115,"('mean', 'honorable')",5.8254623,5.947491,2.8361783,2.9982431,0.1620648
35,0.097286135,0.13933982,"('corrupt', 'incorrupt')",0.11158091,-0.012223614,0.1044335,0.0635581,-0.0408754
36,-0.6326508,-0.50657326,"('hostile', 'amicable')",0.42879042,0.22337238,-0.1019302,-0.1416004,-0.0396702
37,-0.5898295,-0.50661314,"('fake', 'genuine')",0.064337686,0.07252988,-0.2627459,-0.2170416,0.0457043
38,-0.8764664,-0.808099,"('untruthful', 'truthful')",-0.07902919,0.036639098,-0.4777478,-0.3857299,0.0920179
39,0.55948657,0.4811016,"('exploitative', 'cooperative')",0.21455942,0.21762274,0.387023,0.3493622,-0.0376608
40,-0.26948604,-0.2903042,"('stingy', 'generous')",-1.8835456,-2.0217164,-1.0765158,-1.1560103,-0.0794945
41,-0.6551148,-0.6001088,"('unforgiving', 'forgiving')",0.057741404,-0.068563655,-0.2986867,-0.3343362,-0.0356495
42,-0.0020257235,0.1569929,"('unreliable', 'reliable')",-3.0418837,-2.897276,-1.5219548,-1.3701415,0.1518133
43,-0.54364425,-0.46109787,"('irresponsible', 'responsible')",0.19590023,0.23756075,-0.173872,-0.1117686,0.0621034
44,1.0006613,0.99854374,"('prejudiced', 'unprejudiced')",-1.1678537,-1.1127728,-0.0835962,-0.0571145,0.0264817
45,-1.3209935,-1.2821723,"('incompetent', 'competent')",-0.27275324,-0.31069818,-0.7968734,-0.7964352,0.0004382
46,-1.2236425,-1.2010952,"('uncompetitive', 'competitive')",-0.98527294,-1.0019193,-1.1044577,-1.1015072,0.0029505
47,0.184149,0.26106146,"('stupid', 'smart')",5.4808307,5.52312,2.8324897,2.8920908,0.0596011
48,-0.21940249,-0.34644046,"('unintelligent', 'intelligent')",0.921465,0.8773401,0.3510312,0.2654498,-0.0855814
49,0.37734735,0.56875837,"('unable', 'able')",0.2518798,0.37851194,0.3146136,0.4736351,0.1590215
50,0.10280004,0.2543023,"('clumsy', 'skillful')",0.3198032,0.3504254,0.2113016,0.3023638,0.0910622
51,-0.79033226,-0.9501124,"('uneducated', 'educated')",0.21636772,0.14428183,-0.2869823,-0.4029153,-0.115933
52,-0.36954668,-0.53996897,"('irrational', 'rational')",0.6785061,0.50622743,0.1544797,-0.0168708,-0.1713505
53,-1.1140046,-1.072913,"('uncreative', 'creative')",0.67428255,0.63640165,-0.219861,-0.2182557,0.0016053
54,-0.19985048,-0.18815476,"('incapable', 'capable')",1.0781194,1.203167,0.4391344,0.5075061,0.0683717
55,-0.54101205,-0.63743925,"('incompetent', 'clever')",-0.12441912,-0.16615936,-0.3327156,-0.4017993,-0.0690837
56,0.6432567,0.5645063,"('impractical', 'practical')",0.06729759,0.114267945,0.3552772,0.3393871,-0.0158901
57,-0.68955916,-0.79716855,"('unimaginative', 'imaginative')",-2.7560399,-2.7876437,-1.7227995,-1.7924061,-0.0696066
58,-1.2688755,-1.3096919,"('undiscriminating', 'discriminating')",-0.20017108,-0.2429628,-0.7345233,-0.7763274,-0.0418041
59,0.48519775,0.47531784,"('foolish', 'wise')",0.8777297,0.86644286,0.6814637,0.6708803,-0.0105834
60,0.23483767,0.18517765,"('inefficient', 'efficient')",-0.26374742,-0.11578546,-0.0144549,0.0346961,0.049151
61,-1.0788333,-1.2673357,"('illogical', 'logical')",0.31147,0.110426545,-0.3836817,-0.5784546,-0.1947729
62,-0.45629543,-0.37327272,"('incompetent', 'brilliant')",0.17401731,0.407538,-0.1411391,0.0171326,0.1582717
63,-1.2320199,-1.1401716,"('unperceptive', 'insightful')",0.6487148,0.779512,-0.2916526,-0.1803298,0.1113228
64,-0.56170493,-0.70177376,"('shy', 'confident')",-6.3894525,-6.384102,-3.4755788,-3.5429378,-0.067359
65,-0.43912297,-0.71712774,"('insecure', 'secure')",-0.45938006,-0.54559,-0.4492515,-0.6313589,-0.1821074
66,-1.3589276,-1.2065201,"('inactive', 'active')",0.28951263,0.29123023,-0.5347075,-0.4576449,0.0770626
67,0.35669553,0.3162776,"('doubtful', 'determined')",-0.35031465,-0.30793595,0.0031904,0.0041708,0.0009804
68,-0.53578204,-0.6616101,"('dependent', 'independent')",-0.43177617,-0.4847839,-0.4837791,-0.573197,-0.0894179
69,0.60956746,0.8140975,"('lazy', 'industrious')",-0.40205005,-0.3456488,0.1037587,0.2342244,0.1304657
70,-0.23701237,-0.18817618,"('lethargic', 'energetic')",0.078652665,0.15407552,-0.0791799,-0.0170503,0.0621296
71,-0.036283053,0.024735397,"('diffident', 'self-confident')",0.60439676,0.62865955,0.2840568,0.3266975,0.0426407
72,-0.55374813,-0.57821554,"('unambitious', 'ambitious')",-0.92164695,-0.8480366,-0.7376975,-0.7131261,0.0245714
73,0.99828416,1.0209074,"('helpless', 'self-reliant')",-2.7706697,-2.6521585,-0.8861928,-0.8156255,0.0705673
74,-0.21273598,-0.11230573,"('undedicated', 'dedicated')",-0.14699942,-0.14579073,-0.1798677,-0.1290482,0.0508195
75,0.35362777,0.48246706,"('meek', 'impulsive')",-0.3076954,-0.14498475,0.0229662,0.1687412,0.145775
76,0.3924096,0.5060125,"('anxious', 'daring')",0.04693728,0.1063306,0.2196734,0.3061715,0.0864981
77,-1.0037738,-1.0921797,"('unmotivated', 'motivated')",-1.0603517,-1.0017183,-1.0320628,-1.0469489,-0.0148861
