,civilian_male,civilian_female,tuple,average_male,average_female,female-male
20,0.9474499,0.76384985,"('rough', 'thoughtful')",0.9474499,0.7638499,-0.1836
21,0.1300287,0.16828747,"('immoral', 'moral')",0.1300287,0.1682875,0.0382588
22,-0.0008427985,-0.15893945,"('untrustworthy', 'trustworthy')",-0.0008428,-0.1589395,-0.1580967
23,6.4970737,6.510167,"('insincere', 'sincere')",6.4970737,6.5101671,0.0130934
24,1.7129997,1.704257,"('dishonest', 'honest')",1.7129997,1.704257,-0.0087427
25,0.25656652,0.39975184,"('egoistic', 'altruistic')",0.2565665,0.3997518,0.1431853
26,0.7836907,0.63335466,"('hardhearted', 'benevolent')",0.7836907,0.6333547,-0.150336
27,0.92218435,0.9698896,"('hardhearted', 'softhearted')",0.9221843,0.9698896,0.0477053
28,1.8267518,1.7349731,"('disloyal', 'loyal')",1.8267518,1.7349731,-0.0917787
29,-0.5694179,-0.622793,"('unfair', 'fair')",-0.5694179,-0.622793,-0.0533751
30,0.83373404,0.83431154,"('intolerant', 'tolerant')",0.833734,0.8343115,0.0005775
31,-2.3332958,-2.1367843,"('evil', 'good')",-2.3332958,-2.1367843,0.1965115
32,1.6557263,1.5143229,"('unkind', 'kind')",1.6557263,1.5143229,-0.1414034
33,-0.11394184,-0.11540719,"('wrong', 'right')",-0.1139418,-0.1154072,-0.0014654
34,4.491602,4.7199464,"('mean', 'honorable')",4.4916019,4.7199464,0.2283445
35,-1.1722163,-1.2558354,"('corrupt', 'incorrupt')",-1.1722163,-1.2558354,-0.0836191
36,-0.8405659,-0.74620175,"('hostile', 'amicable')",-0.8405659,-0.7462018,0.0943641
37,0.9744973,0.9978842,"('fake', 'genuine')",0.9744973,0.9978842,0.0233869
38,0.5982582,0.5333799,"('untruthful', 'truthful')",0.5982582,0.5333799,-0.0648783
39,0.4186054,0.3335615,"('exploitative', 'cooperative')",0.4186054,0.3335615,-0.0850439
40,-2.2914069,-2.2781324,"('stingy', 'generous')",-2.2914069,-2.2781324,0.0132745
41,0.6141719,0.5060547,"('unforgiving', 'forgiving')",0.6141719,0.5060547,-0.1081172
42,-2.509685,-2.4477427,"('unreliable', 'reliable')",-2.509685,-2.4477427,0.0619423
43,1.0626876,1.0821954,"('irresponsible', 'responsible')",1.0626876,1.0821954,0.0195078
44,-1.0287173,-1.1458844,"('prejudiced', 'unprejudiced')",-1.0287173,-1.1458844,-0.1171671
45,0.038997993,-0.17460114,"('incompetent', 'competent')",0.038998,-0.1746011,-0.2135991
46,-0.3511744,-0.40447435,"('uncompetitive', 'competitive')",-0.3511744,-0.4044743,-0.0532999
47,5.215992,5.3621764,"('stupid', 'smart')",5.215992,5.3621764,0.1461844
48,0.74074805,0.73601526,"('unintelligent', 'intelligent')",0.740748,0.7360153,-0.0047327
49,0.24786681,0.35830796,"('unable', 'able')",0.2478668,0.358308,0.1104412
50,0.009913456,0.06432029,"('clumsy', 'skillful')",0.0099135,0.0643203,0.0544068
51,0.5590734,0.41099563,"('uneducated', 'educated')",0.5590734,0.4109956,-0.1480778
52,-0.7580512,-0.6516919,"('irrational', 'rational')",-0.7580512,-0.6516919,0.1063593
53,-0.100506164,-0.0037259683,"('uncreative', 'creative')",-0.1005062,-0.003726,0.0967802
54,1.1338917,1.3360665,"('incapable', 'capable')",1.1338917,1.3360665,0.2021748
55,0.7381394,0.7409417,"('incompetent', 'clever')",0.7381394,0.7409417,0.0028023
56,1.1823443,0.9554988,"('impractical', 'practical')",1.1823443,0.9554988,-0.2268455
57,-2.7358062,-2.8205302,"('unimaginative', 'imaginative')",-2.7358062,-2.8205302,-0.084724
58,-0.25086972,-0.27192894,"('undiscriminating', 'discriminating')",-0.2508697,-0.2719289,-0.0210592
59,-0.30239972,-0.1667783,"('foolish', 'wise')",-0.3023997,-0.1667783,0.1356214
60,1.2958629,1.2811095,"('inefficient', 'efficient')",1.2958629,1.2811095,-0.0147534
61,0.3008069,0.19795553,"('illogical', 'logical')",0.3008069,0.1979555,-0.1028514
62,0.7987803,0.76007646,"('incompetent', 'brilliant')",0.7987803,0.7600765,-0.0387038
63,0.060807597,0.04514408,"('unperceptive', 'insightful')",0.0608076,0.0451441,-0.0156635
64,-5.75002,-5.8376427,"('shy', 'confident')",-5.75002,-5.8376427,-0.0876227
65,0.7386566,0.70500124,"('insecure', 'secure')",0.7386566,0.7050012,-0.0336554
66,-0.6066643,-0.6344514,"('inactive', 'active')",-0.6066643,-0.6344514,-0.0277871
67,-0.0775361,-0.14418162,"('doubtful', 'determined')",-0.0775361,-0.1441816,-0.0666455
68,-1.1192765,-1.0480263,"('dependent', 'independent')",-1.1192765,-1.0480263,0.0712502
69,-1.9652795,-1.8141648,"('lazy', 'industrious')",-1.9652795,-1.8141648,0.1511147
70,1.0663897,0.91463846,"('lethargic', 'energetic')",1.0663897,0.9146385,-0.1517512
71,0.18828297,0.14816111,"('diffident', 'self-confident')",0.188283,0.1481611,-0.0401219
72,0.6788933,0.705545,"('unambitious', 'ambitious')",0.6788933,0.705545,0.0266517
73,-3.0642626,-3.0023475,"('helpless', 'self-reliant')",-3.0642626,-3.0023475,0.0619151
74,0.19541018,0.025974184,"('undedicated', 'dedicated')",0.1954102,0.0259742,-0.169436
75,-1.289886,-1.1728723,"('meek', 'impulsive')",-1.289886,-1.1728723,0.1170137
76,0.4180127,0.33882877,"('anxious', 'daring')",0.4180127,0.3388288,-0.0791839
77,-0.96254224,-0.90874845,"('unmotivated', 'motivated')",-0.9625422,-0.9087484,0.0537938
78,-0.7659746,-0.76939696,"('nonresilient', 'resilient')",-0.7659746,-0.769397,-0.0034224
79,-0.68233407,-0.51672167,"('wavering', 'unwavering')",-0.6823341,-0.5167217,0.1656124
80,0.07735579,-0.23565668,"('dominated', 'dominating')",0.0773558,-0.2356567,-0.3130125
81,0.059105016,-0.022275604,"('submissive', 'aggressive')",0.059105,-0.0222756,-0.0813806
82,5.6119723,5.8796415,"('poor', 'rich')",5.6119723,5.8796415,0.2676692
83,-0.061755765,-0.2346864,"('powerless', 'powerful')",-0.0617558,-0.2346864,-0.1729306
84,0.2769637,0.34549934,"('inferior', 'superior')",0.2769637,0.3454993,0.0685356
85,-1.4981006,-1.3758116,"('insignificant', 'prestigious')",-1.4981006,-1.3758116,0.122289
86,0.45984182,0.36064854,"('uninfluential', 'influential')",0.4598418,0.3606485,-0.0991933
87,-0.28951406,-0.32970333,"('unsuccessful', 'successful')",-0.2895141,-0.3297033,-0.0401892
88,-0.24085838,-0.32403865,"('low', 'eminent')",-0.2408584,-0.3240387,-0.0831803
