,travel_male,travel_female,tuple,&_male,&_female,leisure_male,leisure_female,co_male,co_female,average_male,average_female,female-male
0,0.9984669,0.9273389,"('unsociable', 'sociable')",0.2605188,0.23902044,1.0501543,0.9840616,-0.12367602,-0.22925773,0.546366,0.4802908,-0.0660752
1,1.6399632,1.5993924,"('unfriendly', 'friendly')",0.16525348,0.1305204,1.3343526,1.1611488,1.7572286,1.6153994,1.2241995,1.1266153,-0.0975842
2,1.2124512,1.2742684,"('unlikable', 'likable')",1.4724954,1.6202697,1.1548601,1.2329915,0.89145017,1.0751327,1.1828141,1.3006655,0.1178514
3,-0.68859315,-0.6044687,"('repellent', 'pleasant')",-0.3729528,-0.20144132,-0.9379827,-0.839579,0.43435293,0.54115415,-0.3912939,-0.2760837,0.1152102
4,0.7121881,0.70361376,"('disliked', 'liked')",0.7882442,0.6713208,1.9010446,1.9596677,-6.2757306,-6.191386,-0.7185634,-0.714196,0.0043674
5,0.93792474,1.0283912,"('distant', 'outgoing')",0.6701119,0.8171294,1.525976,1.5403732,-0.26192483,-0.19913384,0.718022,0.79669,0.078668
6,0.40029347,0.50443536,"('distant', 'open')",0.3588703,0.54719347,0.59975547,0.6267017,-0.25632006,-0.21630238,0.2756498,0.365507,0.0898572
7,0.30365658,0.32507566,"('insensitive', 'sensitive')",0.80491024,0.7021548,0.23198017,0.1800849,0.10235989,0.15095784,0.3607267,0.3395683,-0.0211584
8,0.9048786,0.8502219,"('unaffectionate', 'affectionate')",-0.6125135,-0.6664895,1.5707543,1.3901918,0.895939,0.7708838,0.6897646,0.586202,-0.1035626
9,1.3201969,1.3174101,"('unaffectionate', 'caring')",-0.3384669,-0.44745398,1.5690131,1.4531238,1.2125261,1.1987674,0.9408173,0.8804619,-0.0603554
10,-0.44211513,-0.37390804,"('unsympathetic', 'sympathetic')",-0.83743566,-0.87091416,-1.0375228,-1.0545956,-0.31205636,-0.20103587,-0.6572825,-0.6251135,0.032169
11,0.3783117,0.38648424,"('unhelpful', 'helpful')",0.522467,0.6428355,1.0722651,1.0748324,2.0945818,2.2461052,1.0169065,1.0875643,0.0706578
12,1.2257005,1.3787005,"('unsupportive', 'supportive')",0.7978857,1.0079635,1.5570728,1.6591697,-1.9355263,-1.6976397,0.4112832,0.5870485,0.1757653
13,-0.041654766,-0.010785362,"('impolite', 'polite')",-0.3545889,-0.3626244,0.08786981,0.053481936,-0.062484108,-0.08686606,-0.0927145,-0.1016985,-0.008984
14,1.4914683,1.4465073,"('antisocial', 'social')",0.9807212,0.9075142,1.6502701,1.6328083,0.08634059,0.062205054,1.0522,1.0122586,-0.0399414
15,0.067725345,-0.057126094,"('boring', 'funny')",0.37611187,0.14808325,0.7286966,0.59759706,0.56416565,0.545409,0.4341748,0.3084908,-0.125684
16,0.7950816,0.9267995,"('unpopular', 'popular')",-0.12011597,-0.078886926,1.534003,1.620256,0.1626341,0.21015844,0.5929007,0.6695817,0.076681
17,-0.048400056,0.053502902,"('nasty', 'nice')",-0.16732055,-0.20092447,0.68360156,0.7860105,0.089730844,0.14285076,0.139403,0.1953599,0.0559569
18,-0.8284775,-0.7008282,"('disagreeable', 'welcoming')",0.1655985,0.46232384,-0.22297549,-0.17086968,-1.0708591,-0.98032635,-0.4891784,-0.3474251,0.1417533
19,-0.4029897,-0.3845695,"('inhospitable', 'hospitable')",0.036150325,0.21136318,0.34905267,0.3880474,-0.020034377,0.05528243,-0.0094553,0.0675309,0.0769862
20,-0.4000821,-0.3556555,"('rough', 'thoughtful')",0.021296633,0.09403044,-0.24959587,-0.18855192,0.1293259,0.084727585,-0.1247639,-0.0913623,0.0334016
