,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4444043,0.43318373,"('unsociable', 'sociable')",1.2245303,1.1704462,-0.22285926,-0.37170637,0.4820251,0.4106412,-0.0713839
1,0.61901146,0.4666763,"('unfriendly', 'friendly')",0.5320945,0.36265606,1.8763329,1.7117372,1.0091462,0.8470232,-0.162123
2,0.6040615,0.73843956,"('unlikable', 'likable')",1.4045943,1.4666561,0.4319692,0.5433849,0.8135417,0.9161603,0.1026186
3,0.08133012,0.21287782,"('repellent', 'pleasant')",0.7564579,0.8690295,0.32328275,0.39045224,0.3870236,0.4907866,0.103763
4,-0.6546207,-0.82535666,"('disliked', 'liked')",-1.8466899,-1.9429408,-6.4302845,-6.4678283,-2.9771983,-3.0787086,-0.1015103
5,-0.40921935,-0.3787964,"('distant', 'outgoing')",-2.069255,-2.0353465,-0.27764395,-0.26289454,-0.9187061,-0.8923458,0.0263603
6,-0.6382447,-0.5802352,"('distant', 'open')",-2.3048747,-2.2646744,0.26831108,0.2849677,-0.8916028,-0.853314,0.0382888
7,0.68763,0.7209355,"('insensitive', 'sensitive')",1.9075758,2.0108678,1.0106585,0.9546909,1.2019548,1.2288315,0.0268767
8,-0.37983808,-0.39111024,"('unaffectionate', 'affectionate')",-0.21608284,-0.25978616,0.97351843,0.8097814,0.1258658,0.0529616,-0.0729042
9,0.55984676,0.5618904,"('unaffectionate', 'caring')",0.5144314,0.49429733,1.1913565,1.0801897,0.7552115,0.7121258,-0.0430857
10,1.3292804,1.3533919,"('unsympathetic', 'sympathetic')",1.8276885,1.8847097,-0.15922353,-0.19724676,0.9992484,1.0136182,0.0143698
11,0.5044833,0.5394952,"('unhelpful', 'helpful')",0.47222036,0.58611137,1.6932689,1.776949,0.8899908,0.9675185,0.0775277
12,0.9920914,1.0441456,"('unsupportive', 'supportive')",1.2336855,1.3327618,-1.4903162,-1.4743725,0.2451536,0.3008449,0.0556913
13,0.4133138,0.51667947,"('impolite', 'polite')",1.7284133,1.7751298,-0.41590744,-0.39088038,0.5752733,0.633643,0.0583697
14,1.740927,1.7289919,"('antisocial', 'social')",2.569394,2.678818,-0.2588173,-0.26255292,1.3505012,1.3817523,0.0312511
15,-0.20994028,-0.25245848,"('boring', 'funny')",0.4916315,0.37027004,0.51147556,0.50812054,0.2643889,0.208644,-0.0557449
16,-1.3116534,-1.3904562,"('unpopular', 'popular')",-0.23571448,-0.33874536,0.105919406,0.17700975,-0.4804828,-0.5173973,-0.0369145
17,0.2575199,0.26357326,"('nasty', 'nice')",0.25496972,0.2879517,-0.17770247,-0.10477011,0.1115957,0.1489183,0.0373226
18,0.039621875,0.22213948,"('disagreeable', 'welcoming')",-0.3307287,-0.24297342,-0.55343807,-0.5228544,-0.281515,-0.1812294,0.1002856
19,-1.0727062,-0.9442189,"('inhospitable', 'hospitable')",-2.4488795,-2.3095064,-0.3567796,-0.22907312,-1.2927884,-1.1609328,0.1318556
20,0.2793861,0.2744981,"('rough', 'thoughtful')",0.25680196,0.3053102,1.1153497,1.0943152,0.5505126,0.5580412,0.0075286
21,0.5119454,0.5950969,"('immoral', 'moral')",1.8737485,1.9136227,-0.59340096,-0.5421609,0.597431,0.6555196,0.0580886
22,1.3881184,1.3361446,"('untrustworthy', 'trustworthy')",1.6620151,1.6503124,-0.6634352,-0.7443365,0.7955661,0.7473734,-0.0481927
