,altera_male,altera_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.9153428,-1.1287515,"('unsociable', 'sociable')",-0.47025764,-0.57313615,-0.6928002,-0.8509438,-0.1581436
1,-1.2081496,-0.7148396,"('unfriendly', 'friendly')",0.9899896,0.82624197,-0.10908,0.0557012,0.1647812
2,-0.29492417,-0.47255415,"('unlikable', 'likable')",0.51313823,0.58007365,0.109107,0.0537598,-0.0553472
3,0.06390321,0.06024819,"('repellent', 'pleasant')",0.892662,0.9658986,0.4782826,0.5130734,0.0347908
4,-0.34451383,-0.2955425,"('disliked', 'liked')",-5.753469,-5.735016,-3.0489914,-3.0152793,0.0337121
5,-0.6773823,-0.2535967,"('distant', 'outgoing')",-0.26333314,-0.3544226,-0.4703577,-0.3040096,0.1663481
6,-0.81641066,-0.27670974,"('distant', 'open')",-0.59954333,-0.6411233,-0.707977,-0.4589165,0.2490605
7,-0.41192377,-0.50766414,"('insensitive', 'sensitive')",0.023957293,0.069114245,-0.1939832,-0.219275,-0.0252918
8,-0.36380264,-0.0041767135,"('unaffectionate', 'affectionate')",0.08229303,0.05369687,-0.1407548,0.0247601,0.1655149
9,-0.7266588,-0.3249294,"('unaffectionate', 'caring')",0.72526973,0.74316317,-0.0006945,0.2091169,0.2098114
10,-1.0629926,-1.3456692,"('unsympathetic', 'sympathetic')",-1.1201249,-1.0989614,-1.0915587,-1.2223153,-0.1307566
11,-0.31866056,-0.5190849,"('unhelpful', 'helpful')",1.4851767,1.4704382,0.583258,0.4756767,-0.1075813
12,-0.0812204,0.07864423,"('unsupportive', 'supportive')",-1.9955304,-1.9313029,-1.0383754,-0.9263293,0.1120461
13,-1.1373818,-1.5966535,"('impolite', 'polite')",-0.8700034,-0.8596814,-1.0036926,-1.2281674,-0.2244748
14,0.22619121,0.005042348,"('antisocial', 'social')",0.113476224,0.09986517,0.1698337,0.0524538,-0.1173799
15,-0.40760282,-0.42538586,"('boring', 'funny')",0.20000988,0.14233221,-0.1037965,-0.1415268,-0.0377303
16,-0.80974925,-0.6923554,"('unpopular', 'popular')",0.59695613,0.4684369,-0.1063966,-0.1119592,-0.0055626
17,-1.0268486,-1.0771977,"('nasty', 'nice')",-0.28518388,-0.29418123,-0.6560162,-0.6856894,-0.0296732
18,-0.46769443,-0.32680804,"('disagreeable', 'welcoming')",-0.36445,-0.40595686,-0.4160722,-0.3663824,0.0496898
19,-1.5296361,-1.2603623,"('inhospitable', 'hospitable')",-0.5611972,-0.61282724,-1.0454167,-0.9365947,0.108822
20,0.22597477,0.046622127,"('rough', 'thoughtful')",0.5179987,0.4083175,0.3719867,0.2274698,-0.1445169
21,-0.3993872,-0.9426889,"('immoral', 'moral')",-0.37426758,-0.37835002,-0.3868274,-0.6605195,-0.2736921
