,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2308385,1.1092606,"('unsociable', 'sociable')",1.3990035,1.5169079,0.24223647,0.16086327,-0.2984565,-0.39185983,0.6434055,0.598793,-0.0446125
1,-1.7330227,-1.8769944,"('unfriendly', 'friendly')",-1.4783752,-1.5794457,0.18083188,0.04265197,1.6490009,1.4334627,-0.3453913,-0.4950813,-0.14969
2,1.1118767,1.2263442,"('unlikable', 'likable')",0.10214886,0.17553183,0.9357993,1.0331485,0.48162267,0.6095714,0.6578619,0.761149,0.1032871
3,0.3121996,0.31951314,"('repellent', 'pleasant')",0.7627611,0.86015916,-0.6579114,-0.64614385,0.08956555,0.16367763,0.1266537,0.1743015,0.0476478
4,-1.3443968,-1.5657549,"('disliked', 'liked')",-2.2873542,-2.5343046,-0.08259449,-0.1829913,-5.732832,-5.916032,-2.3617945,-2.5497708,-0.1879763
5,-2.051547,-1.9842494,"('distant', 'outgoing')",-2.9601114,-3.12082,-0.5358683,-0.46499208,-0.4369494,-0.4243487,-1.496119,-1.4986025,-0.0024835
6,-2.1008234,-2.090644,"('distant', 'open')",-2.366622,-2.5977306,-0.59640217,-0.5784104,0.066336885,0.025845677,-1.2493776,-1.3102348,-0.0608572
7,1.0245007,1.0016239,"('insensitive', 'sensitive')",0.7794476,0.94674784,-0.32307303,-0.333441,0.7271593,0.6936881,0.5520087,0.5771547,0.025146
8,-1.071715,-1.0697501,"('unaffectionate', 'affectionate')",-1.3905175,-1.4902128,-0.5661296,-0.6426525,0.3461133,0.23615636,-0.6705623,-0.7416147,-0.0710524
9,-0.68638915,-0.76014316,"('unaffectionate', 'caring')",-0.33400753,-0.45504087,-0.30194744,-0.39118597,0.7990555,0.6865369,-0.1308222,-0.2299583,-0.0991361
10,1.6634274,1.5550108,"('unsympathetic', 'sympathetic')",1.9013174,2.1002424,-1.2525568,-1.3003736,-0.12869412,-0.24809599,0.5458735,0.5266959,-0.0191776
11,0.6206758,0.5534792,"('unhelpful', 'helpful')",0.13025458,0.22126454,-0.4277834,-0.3578978,1.7477552,1.7455734,0.5177255,0.5406048,0.0228793
12,0.7103854,0.7041643,"('unsupportive', 'supportive')",-0.1306434,-0.07659932,-0.4625107,-0.38517612,-1.6922812,-1.6809444,-0.3937625,-0.3596389,0.0341236
13,2.2011795,2.2489862,"('impolite', 'polite')",1.67288,1.8900237,1.014909,1.0768193,-0.018144652,0.019485787,1.217706,1.3088288,0.0911228
14,2.4486966,2.4932775,"('antisocial', 'social')",0.33900002,0.5815771,0.8342874,0.8334061,-0.19536178,-0.20382322,0.8566555,0.9261094,0.0694539
15,0.081674546,0.1921983,"('boring', 'funny')",0.27884972,0.2627611,0.50887483,0.48034012,0.4571803,0.44307947,0.3316448,0.3445947,0.0129499
16,-1.1479481,-1.35239,"('unpopular', 'popular')",-2.016695,-2.2032769,0.011835784,-0.09407112,0.4734043,0.41047922,-0.6698508,-0.8098147,-0.1399639
17,-1.0473989,-1.0608377,"('nasty', 'nice')",0.20630464,0.099466845,-1.2565701,-1.2493782,-0.7218016,-0.6387959,-0.7048665,-0.7123863,-0.0075198
18,-0.6302436,-0.7417775,"('disagreeable', 'welcoming')",-0.8268377,-0.88496983,0.842399,0.893538,-0.490967,-0.5490294,-0.2764123,-0.3205597,-0.0441474
19,-0.9836242,-0.94095266,"('inhospitable', 'hospitable')",-0.33014336,-0.54738075,-1.2301446,-1.2396557,-0.55627203,-0.53373885,-0.7750461,-0.815432,-0.0403859
20,0.6005367,0.46854013,"('rough', 'thoughtful')",0.9000397,0.8852866,0.28863806,0.22563738,1.3370583,1.2381799,0.7815682,0.704411,-0.0771572
21,2.9170089,3.0123684,"('immoral', 'moral')",0.6114257,0.8170678,0.18656722,0.19418532,-0.67328197,-0.68809336,0.76043,0.833882,0.073452
22,1.1149057,1.0522194,"('untrustworthy', 'trustworthy')",1.3082882,1.3970124,0.25728345,0.22633566,-0.7928251,-0.8229673,0.4719131,0.46315,-0.0087631
23,1.3599738,1.1525205,"('insincere', 'sincere')",2.3512511,2.4228485,0.003690496,-0.061139718,5.083924,5.003736,2.1997099,2.1294913,-0.0702186
24,1.8867278,1.9285638,"('dishonest', 'honest')",1.1004689,1.1062212,0.0705411,0.05219867,0.49620813,0.41530305,0.8884865,0.8755717,-0.0129148
25,-0.71371484,-0.78081465,"('egoistic', 'altruistic')",-0.82336164,-0.97529745,0.19372666,0.19021745,1.4099964,1.3511074,0.0166616,-0.0536968,-0.0703584
26,-1.7091892,-1.6881554,"('hardhearted', 'benevolent')",-0.45781013,-0.37364945,1.8675263,1.8345298,1.8865038,1.8117325,0.3967577,0.3961144,-0.0006433
27,-1.216136,-1.2460525,"('hardhearted', 'softhearted')",-0.3959657,-0.4225446,-0.8569021,-0.8533711,0.8087152,0.6796088,-0.4150721,-0.4605898,-0.0455177
28,0.83617526,0.5696571,"('disloyal', 'loyal')",0.15019797,0.15558992,-0.07346879,-0.21045363,0.9203859,0.69662285,0.4583226,0.3028541,-0.1554685
29,-0.57357526,-0.45915812,"('unfair', 'fair')",-0.25654978,-0.2637105,-0.8610085,-0.90738183,-0.72470856,-0.8366227,-0.6039605,-0.6167183,-0.0127578
30,1.314727,1.3553016,"('intolerant', 'tolerant')",2.4036105,2.4681137,0.77788067,0.75892675,1.4857345,1.4220271,1.4954882,1.5010923,0.0056041
