,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0653751,-1.0456964,"('unsociable', 'sociable')",1.300568,1.2680525,-0.19102108,-0.3022477,0.0147239,-0.0266305,-0.0413544
1,-1.6625628,-1.5429713,"('unfriendly', 'friendly')",0.37148,0.72954285,1.7342899,1.602606,0.1477357,0.2630592,0.1153235
2,0.7540897,0.7661656,"('unlikable', 'likable')",1.3338157,1.3628643,0.56246424,0.63582385,0.8834565,0.9216178,0.0381613
3,-0.40053302,-0.15992148,"('repellent', 'pleasant')",-0.06209441,0.32542235,0.5780788,0.61035407,0.0384838,0.2586183,0.2201345
4,-0.12667488,-0.10106247,"('disliked', 'liked')",-0.2842332,0.01093227,-6.1779175,-6.0762835,-2.1962752,-2.0554713,0.1408039
5,-1.0356653,-0.990275,"('distant', 'outgoing')",-0.25943425,-0.06509489,-0.027582197,0.033992246,-0.4408939,-0.3404592,0.1004347
6,-0.9842081,-0.81037474,"('distant', 'open')",-1.212093,-0.90195894,0.05245883,0.1068299,-0.7146141,-0.5351679,0.1794462
7,-0.6189025,-0.43215448,"('insensitive', 'sensitive')",0.48023146,0.69913185,0.7680956,0.6834794,0.2098082,0.3168189,0.1070107
8,-1.366444,-1.4205903,"('unaffectionate', 'affectionate')",0.4902432,0.4083714,1.0411061,0.85183424,0.0549684,-0.0534616,-0.10843
9,-1.7372193,-1.6759719,"('unaffectionate', 'caring')",1.1570432,1.2545664,1.1229721,0.99240917,0.180932,0.1903346,0.0094026
10,-1.4152018,-1.1535845,"('unsympathetic', 'sympathetic')",0.5693573,0.8561992,-0.44507185,-0.4770132,-0.4303054,-0.2581328,0.1721726
11,-0.95008266,-0.9630334,"('unhelpful', 'helpful')",0.3933933,0.17132694,1.7978635,1.8314912,0.4137247,0.3465949,-0.0671298
12,-0.8085493,-0.6654788,"('unsupportive', 'supportive')",1.8576187,2.05101,-1.1685076,-1.1966101,-0.0398127,0.0629737,0.1027864
13,-0.45106292,-0.46254194,"('impolite', 'polite')",1.3905765,1.1936275,-0.20536539,-0.239972,0.244716,0.1637045,-0.0810115
14,-0.066202715,-0.030060308,"('antisocial', 'social')",1.644217,1.6082299,-0.26120746,-0.29265547,0.4389356,0.4285047,-0.0104309
15,0.30532986,0.18984689,"('boring', 'funny')",0.8972123,0.5888306,0.43859053,0.41048405,0.5470442,0.3963872,-0.150657
16,-0.72326666,-0.6867943,"('unpopular', 'popular')",-0.0012471974,0.17307118,0.44628677,0.5455412,-0.0927424,0.010606,0.1033484
17,-0.040595867,0.00045600533,"('nasty', 'nice')",0.7930574,0.90522873,-0.38137618,-0.30970076,0.1236951,0.1986613,0.0749662
18,0.049799625,0.16172999,"('disagreeable', 'welcoming')",-0.17028323,0.033392556,-0.06631838,-0.11651357,-0.0622673,0.026203,0.0884703
