,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,0.11056883,0.005321063,"('unsociable', 'sociable')",1.1712995,0.92065847,-0.43832034,-0.64060473,0.2811827,0.0951249,-0.1860578
1,-0.40786043,-0.5203395,"('unfriendly', 'friendly')",0.48765412,0.47313234,1.5633599,1.464468,0.5477178,0.4724203,-0.0752975
2,0.12484023,0.1723761,"('unlikable', 'likable')",1.0522541,1.1451242,0.732103,0.86728585,0.6363991,0.7282621,0.091863
3,-0.63304955,-0.46589255,"('repellent', 'pleasant')",-0.5568778,-0.3624143,-0.539253,-0.41698718,-0.5763934,-0.415098,0.1612954
4,-1.6980326,-1.8074445,"('disliked', 'liked')",-0.33095098,-0.21040803,-5.7551513,-5.778155,-2.5947116,-2.5986691,-0.0039575
5,-1.4363414,-1.4359279,"('distant', 'outgoing')",-0.36783978,-0.14365712,-0.0022402108,0.08884241,-0.6021405,-0.4969142,0.1052263
6,-2.0478346,-2.0438204,"('distant', 'open')",-0.98131335,-0.8203206,0.3505604,0.39406928,-0.8928626,-0.8233573,0.0695053
7,0.8660893,0.8993311,"('insensitive', 'sensitive')",0.6496376,0.64359385,0.36713788,0.34843168,0.6276216,0.6304522,0.0028306
8,-0.48953232,-0.5418088,"('unaffectionate', 'affectionate')",-0.66142917,-0.535056,0.4226334,0.35829878,-0.242776,-0.239522,0.003254
9,0.30667797,0.28858453,"('unaffectionate', 'caring')",0.40566373,0.46666014,0.8669892,0.8533931,0.5264436,0.5362126,0.009769
10,1.0914423,1.2011164,"('unsympathetic', 'sympathetic')",0.552235,0.48552743,-0.51933354,-0.6729537,0.3747813,0.3378967,-0.0368846
11,0.7348651,0.8303735,"('unhelpful', 'helpful')",0.6519662,0.69308794,1.8486271,1.8443363,1.0784861,1.1225993,0.0441132
12,0.5287786,0.6517589,"('unsupportive', 'supportive')",0.97089875,1.1788173,-1.5811536,-1.5541396,-0.0271587,0.0921455,0.1193042
13,0.17533447,0.09691776,"('impolite', 'polite')",0.9465827,0.78069764,-0.21587776,-0.26843545,0.3020131,0.20306,-0.0989531
14,0.3213988,0.3306054,"('antisocial', 'social')",0.78665996,0.720671,-0.8322822,-0.84877336,0.0919255,0.067501,-0.0244245
15,0.35545734,0.17975804,"('boring', 'funny')",0.4203772,0.36142293,0.7303675,0.6828256,0.5020673,0.4080022,-0.0940651
16,-1.7250354,-1.7429867,"('unpopular', 'popular')",-0.34087488,-0.13212086,0.6573973,0.7737012,-0.4695044,-0.3671354,0.102369
17,-0.8184921,-0.78540105,"('nasty', 'nice')",-0.78842455,-0.57488227,-0.6270794,-0.5448335,-0.7446654,-0.6350389,0.1096265
18,0.13825087,0.11144358,"('disagreeable', 'welcoming')",-0.2982538,-0.20559242,-0.25388795,-0.26448798,-0.1379636,-0.1195456,0.018418
19,-0.656376,-0.649607,"('inhospitable', 'hospitable')",-0.39856276,-0.4277455,0.010540683,0.12472957,-0.3481327,-0.317541,0.0305917
20,1.3788081,1.4941171,"('rough', 'thoughtful')",0.46087074,0.54518247,0.7416101,0.69851726,0.8604297,0.9126056,0.0521759
21,0.6211094,0.5790029,"('immoral', 'moral')",1.0045865,0.90396154,-0.59847456,-0.6515339,0.3424071,0.2771435,-0.0652636
22,0.13412297,0.13570903,"('untrustworthy', 'trustworthy')",0.21733382,0.055512708,-1.0647985,-1.1440188,-0.2377806,-0.317599,-0.0798184
23,1.7479043,1.770536,"('insincere', 'sincere')",0.9698293,0.8889054,5.25814,5.2222614,2.6586246,2.6272343,-0.0313903
24,0.632547,0.61999464,"('dishonest', 'honest')",-0.24355963,-0.35562244,0.62669283,0.5161628,0.3385601,0.2601783,-0.0783818
25,-0.45914197,-0.56093806,"('egoistic', 'altruistic')",-0.4301028,-0.38522935,1.2295464,1.2028354,0.1134339,0.085556,-0.0278779
26,0.37102082,0.2211318,"('hardhearted', 'benevolent')",0.6693198,0.66717744,1.4468178,1.3319821,0.8290528,0.7400971,-0.0889557
27,0.55225366,0.6615747,"('hardhearted', 'softhearted')",0.32604727,0.35675755,1.3689245,1.2589024,0.7490751,0.7590782,0.0100031
28,0.11514665,0.0019474477,"('disloyal', 'loyal')",-0.433131,-0.5976249,0.66543555,0.48406035,0.1158171,-0.0372057,-0.1530228
29,-1.24318,-1.251184,"('unfair', 'fair')",-1.1089822,-1.1768359,-0.78200173,-0.92303497,-1.0447214,-1.1170183,-0.0722969
30,0.98666704,0.97124,"('intolerant', 'tolerant')",1.8294673,1.686001,1.4039246,1.3452158,1.4066863,1.3341522,-0.0725341
31,-1.5471593,-1.6131669,"('evil', 'good')",-1.9085805,-1.8481709,-1.1034282,-1.129439,-1.5197228,-1.530259,-0.0105362
32,0.43824995,0.39300415,"('unkind', 'kind')",1.0703397,0.8570177,0.853739,0.68894017,0.7874428,0.6463207,-0.1411221
33,0.03387881,-0.12564994,"('wrong', 'right')",0.62036717,0.6686089,-0.21480721,-0.1756338,0.1464796,0.1224417,-0.0240379
34,0.31371564,0.42368117,"('mean', 'honorable')",-0.282853,-0.18272792,5.8096623,5.8999004,1.9468417,2.0469513,0.1001096
35,-1.0954887,-1.1717652,"('corrupt', 'incorrupt')",-2.427249,-2.3906333,-0.36613718,-0.47125715,-1.2962916,-1.3445519,-0.0482603
36,-1.4323368,-1.5665714,"('hostile', 'amicable')",-2.101144,-2.0235908,-0.009015646,-0.104595296,-1.1808321,-1.2315858,-0.0507537
37,-0.27444896,-0.19272088,"('fake', 'genuine')",-0.49890012,-0.5452385,0.16931403,0.11220073,-0.201345,-0.2085862,-0.0072412
38,0.0075375102,0.015036691,"('untruthful', 'truthful')",-0.33293682,-0.20928548,0.12475237,0.21369869,-0.0668823,0.0064833,0.0733656
39,3.5364017,3.5075305,"('exploitative', 'cooperative')",1.5203708,1.3465034,0.08762002,0.042658128,1.7147977,1.6322308,-0.0825669
40,-0.3877899,-0.35079473,"('stingy', 'generous')",-0.48484513,-0.3877617,-1.5493553,-1.630569,-0.8073301,-0.7897085,0.0176216
41,0.13577035,0.09869875,"('unforgiving', 'forgiving')",-0.026926087,0.022381332,0.13497812,0.05162787,0.0812741,0.0575693,-0.0237048
42,0.021159112,0.10396517,"('unreliable', 'reliable')",0.88056284,0.9901947,-2.5199454,-2.4582322,-0.5394078,-0.4546908,0.084717
43,0.9820747,1.1124367,"('irresponsible', 'responsible')",1.6905689,1.7198743,0.43863475,0.4098923,1.0370928,1.0807344,0.0436416
44,-0.39355975,-0.35919175,"('prejudiced', 'unprejudiced')",0.20553471,0.2902799,-1.1242509,-1.1362756,-0.4374253,-0.4017292,0.0356961
45,-0.52912515,-0.44000512,"('incompetent', 'competent')",0.34536204,0.36663342,-0.313397,-0.3317174,-0.16572,-0.1350297,0.0306903
46,0.8121321,0.9504448,"('uncompetitive', 'competitive')",1.7119918,1.7325488,-0.36548197,-0.46362057,0.7195473,0.739791,0.0202437
47,-0.29443327,-0.27063715,"('stupid', 'smart')",1.266465,1.3064997,5.1547847,5.2176394,2.0422721,2.0845006,0.0422285
48,0.22705245,0.15180846,"('unintelligent', 'intelligent')",-0.32465744,-0.4088072,0.5841114,0.46073186,0.1621688,0.067911,-0.0942578
49,0.3399416,0.3511933,"('unable', 'able')",0.42844126,0.4941818,-0.14520118,0.04699756,0.2077272,0.2974576,0.0897304
50,-0.5064316,-0.45433542,"('clumsy', 'skillful')",0.11085686,0.30726305,0.32698533,0.36043128,-0.0228631,0.0711196,0.0939827
