,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.4408509,-0.52584434,"('impolite', 'polite')",0.9036353,0.821429,-0.54130304,-0.639959,-0.0261729,-0.1147914,-0.0886185
14,-0.91564643,-0.95573986,"('antisocial', 'social')",1.7228733,1.6921266,-0.9637098,-1.0007584,-0.052161,-0.0881239,-0.0359629
15,0.9451428,0.85767716,"('boring', 'funny')",-0.10061411,-0.09416145,0.66288763,0.62596816,0.5024721,0.4631613,-0.0393108
16,-0.6155657,-0.54803735,"('unpopular', 'popular')",-1.1262746,-1.0486023,0.3416574,0.3580538,-0.4667277,-0.4128619,0.0538658
17,0.15682949,0.2380457,"('nasty', 'nice')",-0.27545586,-0.19858246,-0.24079163,-0.15955062,-0.119806,-0.0400291,0.0797769
18,-0.10335101,-0.061813604,"('disagreeable', 'welcoming')",-0.48832792,-0.43950772,-0.35133794,-0.3926025,-0.314339,-0.2979746,0.0163644
19,0.4342258,0.509901,"('inhospitable', 'hospitable')",-1.0799593,-0.9999312,0.32517588,0.42144725,-0.1068525,-0.022861,0.0839915
20,-0.70284534,-0.68582034,"('rough', 'thoughtful')",0.056420688,0.13051425,1.0233583,0.98910487,0.1256446,0.1445996,0.018955
21,-0.39406055,-0.4346117,"('immoral', 'moral')",1.575097,1.5319272,-0.6084132,-0.54131085,0.1908744,0.1853349,-0.0055395
22,0.09508012,0.11962957,"('untrustworthy', 'trustworthy')",0.39101687,0.4422224,-1.0683342,-1.0849237,-0.1940791,-0.1743573,0.0197218
23,-1.0136652,-1.0229651,"('insincere', 'sincere')",1.3607082,1.3090849,5.050685,4.9978414,1.7992427,1.7613204,-0.0379223
24,-0.35713667,-0.4436082,"('dishonest', 'honest')",0.3087931,0.2650348,0.71565217,0.6333798,0.2224362,0.1516021,-0.0708341
25,0.20468935,0.1873496,"('egoistic', 'altruistic')",-0.04161197,-0.050210997,1.6419207,1.5595897,0.601666,0.5655761,-0.0360899
26,-0.15141113,-0.14895545,"('hardhearted', 'benevolent')",0.9722327,1.0269756,1.8797907,1.8438021,0.9002041,0.9072741,0.00707
27,0.16439433,0.18178436,"('hardhearted', 'softhearted')",0.2275222,0.23523292,1.6720021,1.516465,0.6879729,0.6444941,-0.0434788
28,-1.5408249,-1.640985,"('disloyal', 'loyal')",0.1402294,0.00053847954,0.7978324,0.7101464,-0.200921,-0.3101,-0.109179
29,-0.28913423,-0.30402288,"('unfair', 'fair')",-0.5167527,-0.53091973,-0.39163983,-0.5212042,-0.3991756,-0.4520489,-0.0528733
30,-0.44395605,-0.47544235,"('intolerant', 'tolerant')",2.134661,2.0971308,1.1145312,1.0346117,0.9350787,0.8854334,-0.0496453
31,0.30341682,0.4393558,"('evil', 'good')",-2.220225,-2.113123,-0.51715183,-0.5560807,-0.81132,-0.7432826,0.0680374
32,0.5506983,0.48296252,"('unkind', 'kind')",1.5007132,1.4406223,1.1611168,1.1144665,1.0708428,1.0126838,-0.058159
33,0.9080093,0.88013923,"('wrong', 'right')",-0.1911213,-0.18019383,-0.2932104,-0.3776013,0.1412259,0.107448,-0.0337779
34,-0.09389115,0.044456027,"('mean', 'honorable')",0.7116236,0.7841242,5.9607925,6.023549,2.1928417,2.2840432,0.0912015
35,0.6458817,0.65072995,"('corrupt', 'incorrupt')",-2.8066096,-2.8465803,0.2075684,-0.005413726,-0.6510532,-0.7337547,-0.0827015
36,-0.043061934,0.030410351,"('hostile', 'amicable')",-2.7204082,-2.7031553,0.6178282,0.3744946,-0.715214,-0.7660835,-0.0508695
37,-0.09606265,-0.07774047,"('fake', 'genuine')",0.2564817,0.2754928,0.31588054,0.3281516,0.1587665,0.1753013,0.0165348
38,-0.39052215,-0.33552885,"('untruthful', 'truthful')",-0.5468971,-0.51750153,-0.0792882,-0.017906815,-0.3389025,-0.2903124,0.0485901
39,0.8236552,0.7943652,"('exploitative', 'cooperative')",0.83448464,0.8555939,0.2121554,0.21119496,0.6234318,0.6203847,-0.0030471
40,-0.32279783,-0.3233645,"('stingy', 'generous')",-0.005679691,0.052676696,-1.2452956,-1.3751669,-0.524591,-0.5486182,-0.0240272
41,-0.657682,-0.62188774,"('unforgiving', 'forgiving')",0.015119873,0.108029135,0.008506842,-0.06066422,-0.2113518,-0.1915076,0.0198442
42,1.3328599,1.3874178,"('unreliable', 'reliable')",1.4278731,1.5304525,-2.4827855,-2.3761027,0.0926492,0.1805892,0.08794
43,-0.8288871,-0.7737051,"('irresponsible', 'responsible')",1.3409896,1.4155523,0.30282462,0.34551394,0.2716424,0.3291204,0.057478
44,0.8260909,0.86437595,"('prejudiced', 'unprejudiced')",-0.44455278,-0.3765957,-1.2859118,-1.252356,-0.3014579,-0.2548586,0.0465993
45,-1.2010585,-1.0378455,"('incompetent', 'competent')",0.5930977,0.7127312,-0.52801245,-0.4972404,-0.3786577,-0.2741182,0.1045395
46,-1.6532845,-1.6026005,"('uncompetitive', 'competitive')",1.4522275,1.4971263,-0.6216282,-0.6264472,-0.2742284,-0.2439738,0.0302546
47,0.55113274,0.5947693,"('stupid', 'smart')",1.2952542,1.3118576,5.127358,5.1860013,2.3245816,2.3642095,0.0396279
48,-1.5416834,-1.5992584,"('unintelligent', 'intelligent')",0.39631602,0.3752315,0.53754765,0.52348775,-0.2026066,-0.2335131,-0.0309065
49,-0.1188858,-0.025356045,"('unable', 'able')",-0.110290855,0.011064999,-0.16647248,-0.008200467,-0.131883,-0.0074972,0.1243858
50,1.0149251,1.0444126,"('clumsy', 'skillful')",0.00021059066,0.04614771,0.32147938,0.29387158,0.4455384,0.4614773,0.0159389
51,-0.8848069,-1.0177402,"('uneducated', 'educated')",0.5242846,0.44358456,0.19816022,0.16017693,-0.0541207,-0.1379929,-0.0838722
52,0.14411987,0.03613015,"('irrational', 'rational')",-1.5071682,-1.6305149,0.05193939,-0.101407126,-0.4370363,-0.5652639,-0.1282276
53,-1.8301677,-1.8304138,"('uncreative', 'creative')",0.2925009,0.26116002,0.8571144,0.79293287,-0.2268508,-0.2587736,-0.0319228
54,0.26543948,0.26904297,"('incapable', 'capable')",-0.15281498,-0.12732023,1.0394893,1.158395,0.3840379,0.4333726,0.0493347
55,-1.2973046,-1.278612,"('incompetent', 'clever')",1.0985186,1.1227549,-0.19748153,-0.15684117,-0.1320892,-0.1042327,0.0278565
56,0.24956858,0.28743702,"('impractical', 'practical')",1.5935322,1.6475216,-0.4487599,-0.35162568,0.4647803,0.5277777,0.0629974
57,-1.3337741,-1.3218708,"('unimaginative', 'imaginative')",0.23276931,0.2740731,-2.3582568,-2.322214,-1.1530872,-1.1233372,0.02975
58,-1.8827542,-1.8497236,"('undiscriminating', 'discriminating')",-0.2538957,-0.23158547,0.06755836,0.029004123,-0.6896972,-0.6841017,0.0055955
59,1.5154561,1.5067345,"('foolish', 'wise')",-0.21182278,-0.19531113,0.60037094,0.5853359,0.6346681,0.6322531,-0.002415
60,-0.46151164,-0.45673552,"('inefficient', 'efficient')",2.2169626,2.252261,-0.41902995,-0.29896876,0.4454737,0.4988522,0.0533785
61,-1.1568843,-1.2224972,"('illogical', 'logical')",-0.54129523,-0.65493256,0.06155181,-0.100154534,-0.5455426,-0.6591947,-0.1136521
62,-0.8024295,-0.73254335,"('incompetent', 'brilliant')",1.1169407,1.213201,-0.50288415,-0.29337218,-0.062791,0.0624285,0.1252195
63,-0.6834504,-0.56544304,"('unperceptive', 'insightful')",1.7425773,1.8468677,0.9267512,1.0978434,0.6619593,0.7930894,0.1311301
64,0.63283885,0.5771264,"('shy', 'confident')",0.9176787,0.89518774,-6.286102,-6.217064,-1.5785281,-1.5815833,-0.0030552
65,-0.8687337,-1.0220706,"('insecure', 'secure')",1.2166308,1.1148897,-0.42434835,-0.45009455,-0.0254837,-0.1190918,-0.0936081
66,-0.6714174,-0.6343597,"('inactive', 'active')",-0.67623204,-0.6390717,1.3439368,1.2870909,-0.0012376,0.0045532,0.0057908
67,0.5688914,0.53677195,"('doubtful', 'determined')",0.5793249,0.5504278,-0.47554106,-0.41867882,0.2242251,0.2228403,-0.0013848
68,-0.6877766,-0.75829625,"('dependent', 'independent')",-0.8887938,-0.9468101,-0.43448302,-0.49341896,-0.6703512,-0.7328418,-0.0624906
69,1.3033259,1.380387,"('lazy', 'industrious')",-0.19832784,-0.12862593,-0.06344411,-0.072079465,0.3471847,0.3932272,0.0460425
70,-0.6183199,-0.5832318,"('lethargic', 'energetic')",1.480616,1.5652014,0.41714942,0.53475523,0.4264818,0.5055749,0.0790931
71,0.9217695,1.0162855,"('diffident', 'self-confident')",1.2431428,1.2941461,0.8335565,0.8545173,0.9994895,1.0549829,0.0554934
72,-0.039337456,-0.09542903,"('unambitious', 'ambitious')",0.44978753,0.40640593,-1.2665936,-1.2067202,-0.2853812,-0.2985811,-0.0131999
73,1.5093153,1.4968483,"('helpless', 'self-reliant')",-0.10916202,-0.1038501,-2.8245935,-2.8273954,-0.4748134,-0.4781324,-0.003319
74,-0.1628375,-0.06611474,"('undedicated', 'dedicated')",-0.020774068,0.101838306,0.14855018,0.21073525,-0.0116871,0.0821529,0.09384
75,0.7559901,0.79773223,"('meek', 'impulsive')",-1.4383477,-1.3660496,-0.2580376,-0.16979823,-0.3134651,-0.2460386,0.0674265
76,-0.58610785,-0.54988873,"('anxious', 'daring')",1.899089,1.9566823,0.43738112,0.5101953,0.5834541,0.6389963,0.0555422
77,-0.90858996,-0.8838654,"('unmotivated', 'motivated')",0.61661285,0.6229121,-1.4120495,-1.2505157,-0.5680089,-0.503823,0.0641859
78,-0.6579074,-0.47930032,"('nonresilient', 'resilient')",0.98445225,1.0689445,0.4526841,0.58692193,0.259743,0.3921887,0.1324457
79,0.39516044,0.46585542,"('wavering', 'unwavering')",-1.4566056,-1.4071872,0.48573408,0.54200447,-0.1919037,-0.1331091,0.0587946
80,0.26088428,0.20693184,"('dominated', 'dominating')",0.80219156,0.8213116,-1.2599428,-1.1564829,-0.0656223,-0.0427465,0.0228758
81,-0.64870745,-0.8253444,"('submissive', 'aggressive')",1.4999526,1.3913451,-0.85711443,-0.7817234,-0.0019564,-0.0719075,-0.0699511
82,-1.0503397,-1.047973,"('poor', 'rich')",0.38533294,0.40878704,5.473334,5.5135164,1.6027757,1.6247768,0.0220011
83,-0.4613369,-0.4685528,"('powerless', 'powerful')",0.5398783,0.5501943,-0.990587,-0.9887723,-0.3040152,-0.3023769,0.0016383
84,0.16117777,0.07118073,"('inferior', 'superior')",-0.627194,-0.646851,0.90944827,0.8093434,0.1478107,0.0778911,-0.0699196
85,0.85873795,0.8949659,"('insignificant', 'prestigious')",-0.26742986,-0.24506502,1.2695048,1.2685664,0.620271,0.6394891,0.0192181
86,-1.4167441,-1.440844,"('uninfluential', 'influential')",0.077355534,0.056416795,-0.11805953,-0.2116606,-0.485816,-0.5320293,-0.0462133
87,0.020040551,0.03175591,"('unsuccessful', 'successful')",0.7260806,0.73432076,0.6537434,0.8202204,0.4666215,0.5287657,0.0621442
88,-0.15597068,-0.22515266,"('low', 'eminent')",-0.037772335,-0.090191305,0.42353946,0.4566956,0.0765988,0.0471172,-0.0294816
