,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6277533,-0.7474518,"('unsociable', 'sociable')",0.5803253,0.69682133,0.1939843,0.10559669,-0.0038906187,-0.155209,-0.01210019,-0.08980795,0.0261131,-0.0380101,-0.0641232
1,-0.23932637,-0.390137,"('unfriendly', 'friendly')",-1.1239449,-1.3050513,-1.2873793,-1.3717092,-1.0856388,-1.1168177,1.267073,1.1401417,-0.4938433,-0.6087146,-0.1148713
2,1.337868,1.2538013,"('unlikable', 'likable')",-0.4675222,-0.5931903,1.6870086,1.7247138,1.7681682,1.7984446,0.33760116,0.35831022,0.9326247,0.908416,-0.0242087
3,-0.5187773,-0.3730382,"('repellent', 'pleasant')",-0.30076268,0.015050907,0.32595605,0.5848586,1.0893546,1.1680284,0.89258343,0.96988636,0.2976708,0.4729572,0.1752864
4,0.28344548,0.26598752,"('disliked', 'liked')",-0.24918342,-0.51075757,-0.17389524,-0.36715513,0.22073942,0.11285027,-7.061696,-7.1457663,-1.396118,-1.5289682,-0.1328502
5,-0.0824848,-0.0035116002,"('distant', 'outgoing')",-0.932933,-1.273851,-0.29063475,-0.3183979,-1.2000848,-1.1028961,-0.83619577,-0.9234868,-0.6684666,-0.7244287,-0.0559621
6,-0.30674952,-0.20459858,"('distant', 'open')",-1.106366,-1.3968568,-0.22578499,-0.19950292,-1.0250564,-0.8607714,0.09433342,0.023740973,-0.5139247,-0.5275978,-0.0136731
7,-0.7022641,-0.7743807,"('insensitive', 'sensitive')",0.2108374,0.4452197,0.33901986,0.40515807,0.07890636,0.19184798,0.7577804,0.8220723,0.136856,0.2179835,0.0811275
8,-0.36946672,-0.4024042,"('unaffectionate', 'affectionate')",-0.73908305,-0.97071344,-1.9074944,-1.8795075,-2.0811706,-1.9603574,0.08970382,-0.011527941,-1.0015021,-1.0449021,-0.0434
9,0.41220522,0.41924214,"('unaffectionate', 'caring')",-0.3101617,-0.38430506,-0.7874971,-0.73610413,-0.85588336,-0.75064653,0.8217912,0.8058738,-0.1439092,-0.129188,0.0147212
10,-1.2401959,-1.2564492,"('unsympathetic', 'sympathetic')",-0.61635524,-0.072116256,-0.13342783,0.13801597,-0.06346226,0.078021206,-0.023733608,0.07607103,-0.415435,-0.2072915,0.2081435
11,0.6371534,0.5550718,"('unhelpful', 'helpful')",0.91815716,1.028997,0.9996224,1.1328597,1.025744,1.0420688,1.6450951,1.7342861,1.0451544,1.0986567,0.0535023
12,0.6976787,0.84645915,"('unsupportive', 'supportive')",0.4676816,0.6476236,-0.006623349,0.16726354,-0.44963953,-0.27560815,-2.4795508,-2.4015818,-0.3540907,-0.2031687,0.150922
13,-0.69091076,-0.69041926,"('impolite', 'polite')",0.62881666,0.94455934,0.8523504,0.9003919,0.9868563,0.9398921,0.4302399,0.46030873,0.4414705,0.5109466,0.0694761
14,0.3012918,0.21451722,"('antisocial', 'social')",0.12770462,0.20119923,0.37007892,0.4188149,1.298916,1.2793219,-0.26950544,-0.24694754,0.3656972,0.3733811,0.0076839
15,0.7377511,0.5291071,"('boring', 'funny')",0.1254557,-0.07261773,0.82937545,0.63313174,1.1543788,1.0460534,0.36854002,0.29700595,0.6431002,0.4865361,-0.1565641
16,-0.30383646,-0.30822277,"('unpopular', 'popular')",0.13797042,0.06332465,-0.41965112,-0.45351472,0.49464276,0.44122747,1.3117564,1.2776334,0.2441764,0.2040896,-0.0400868
17,0.28576112,0.3905788,"('nasty', 'nice')",0.03884688,0.15946844,-0.45254773,-0.30012366,-0.29990646,-0.23125058,-0.39702338,-0.32976964,-0.1649739,-0.0622193,0.1027546
18,-0.14369294,-0.11052621,"('disagreeable', 'welcoming')",-1.0483214,-1.1668146,-0.49525797,-0.37877786,-0.7023763,-0.6287396,-0.67967635,-0.73418283,-0.613865,-0.6038082,0.0100568
19,0.42342758,0.4526488,"('inhospitable', 'hospitable')",-1.278081,-1.3946049,-0.054230012,-0.043073826,-0.0013656281,0.012611087,-0.61972713,-0.61892915,-0.3059952,-0.3182696,-0.0122744
20,-0.47480214,-0.46603546,"('rough', 'thoughtful')",-0.06784768,0.049497094,-0.021631625,0.080094784,-0.01871289,-0.022844015,1.1120347,1.1199248,0.1058081,0.1521274,0.0463193
21,0.58628935,0.49717158,"('immoral', 'moral')",-0.30082944,-0.040860277,0.8838092,0.9813683,1.8450682,1.8217101,-0.066922516,-0.0055180155,0.589483,0.6507744,0.0612914
22,-0.21439439,-0.27414966,"('untrustworthy', 'trustworthy')",-0.34890282,-0.19106889,0.1440038,0.19468345,-0.10785201,-0.16039838,-1.0973128,-1.1304218,-0.3248916,-0.312271,0.0126206
23,-0.34185326,-0.48110968,"('insincere', 'sincere')",0.6248775,0.8561884,0.82459164,0.90409786,0.34904733,0.33843312,6.276043,6.2403297,1.5465412,1.5715879,0.0250467
