,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.36956355,-0.5254563,"('unsociable', 'sociable')",0.6377304,0.44704956,0.33291635,0.18663952,0.16532665,-0.053997688,0.1916025,0.0135588,-0.1780437
1,-1.051603,-1.0905329,"('unfriendly', 'friendly')",-1.2169529,-1.1972439,-0.3384809,-0.32277483,1.7961987,1.5933182,-0.2027095,-0.2543084,-0.0515989
2,0.28051624,0.3586243,"('unlikable', 'likable')",0.6845243,0.82512563,1.1806315,1.3167028,0.72444606,0.8307589,0.7175295,0.8328029,0.1152734
3,0.06337255,0.10891135,"('repellent', 'pleasant')",-0.284898,-0.22815527,0.3442918,0.4200845,0.28137556,0.40296102,0.1010355,0.1759504,0.0749149
4,0.22848491,0.2632604,"('disliked', 'liked')",-0.6910028,-0.6327952,-0.27809718,-0.25330314,-6.2785563,-6.281969,-1.7547928,-1.7262018,0.028591
5,-0.48681426,-0.35857943,"('distant', 'outgoing')",-0.9865588,-0.86547977,-0.83271915,-0.7126941,-0.42720833,-0.40029037,-0.6833252,-0.5842609,0.0990643
6,-0.46076494,-0.31405994,"('distant', 'open')",-1.1027722,-1.0138596,-1.0467081,-0.9392761,0.08202613,0.07177284,-0.6320547,-0.5488557,0.083199
7,0.24792114,0.21141851,"('insensitive', 'sensitive')",0.90385973,0.9191546,0.9651623,1.0693009,1.3050189,1.2624365,0.8554905,0.8655776,0.0100871
8,-0.8692981,-0.85614884,"('unaffectionate', 'affectionate')",-0.2543567,-0.21140623,-0.57579505,-0.54363334,0.57824814,0.47501832,-0.2803004,-0.2840425,-0.0037421
9,-0.6878787,-0.7084846,"('unaffectionate', 'caring')",0.27672708,0.30682462,-0.29672986,-0.2522829,1.3158354,1.2753007,0.1519885,0.1553395,0.003351
10,-0.4029777,-0.47918382,"('unsympathetic', 'sympathetic')",0.4461207,0.37232038,0.01253766,0.032641456,0.55994153,0.4379605,0.1539055,0.0909346,-0.0629709
11,-0.13716865,-0.20622678,"('unhelpful', 'helpful')",0.13925451,0.12511483,-0.5039374,-0.45647204,2.317944,2.302939,0.4540231,0.4413387,-0.0126844
12,0.5089001,0.5198457,"('unsupportive', 'supportive')",1.2446866,1.3237369,-0.22836629,-0.063159406,-1.2339746,-1.2242591,0.0728115,0.139041,0.0662295
13,0.686913,0.59047747,"('impolite', 'polite')",1.1493975,1.0240221,0.6513385,0.5887481,0.35125738,0.2405014,0.7097266,0.6109372,-0.0987894
14,0.16528295,0.15444055,"('antisocial', 'social')",1.4719276,1.448928,0.30505162,0.36657673,-0.19936836,-0.1710653,0.4357235,0.44972,0.0139965
15,-0.33338675,-0.36723688,"('boring', 'funny')",-0.19399168,-0.19473709,1.0945649,1.0963275,0.4166892,0.4301061,0.2459689,0.2411149,-0.004854
16,-0.35956216,-0.36843488,"('unpopular', 'popular')",-0.8497928,-0.75415343,0.05781044,0.101053715,0.3915287,0.5166607,-0.1900039,-0.1262185,0.0637854
17,0.100458644,0.1596035,"('nasty', 'nice')",0.15760155,0.24236128,1.0651406,1.1838384,-0.4499218,-0.35875696,0.2183198,0.3067616,0.0884418
18,-0.048058834,-0.02216575,"('disagreeable', 'welcoming')",-0.6755574,-0.60397387,-0.54909253,-0.45126063,-0.25959605,-0.25218576,-0.3830762,-0.3323965,0.0506797
19,-0.1416209,-0.077025875,"('inhospitable', 'hospitable')",-1.2091725,-1.1669201,-1.3497537,-1.3027248,0.014706314,0.006880574,-0.6714602,-0.6349476,0.0365126
20,-0.5240359,-0.48463798,"('rough', 'thoughtful')",-0.17602518,-0.14806503,-0.12558194,-0.10675797,1.1036178,1.0789104,0.0694937,0.0848624,0.0153687
21,0.27869886,0.26576775,"('immoral', 'moral')",0.743786,0.68976694,0.54537994,0.5922879,-0.3293971,-0.30225772,0.3096169,0.3113912,0.0017743
22,0.358548,0.32088107,"('untrustworthy', 'trustworthy')",-1.5034777,-1.4513601,-0.12734082,-0.10184506,-0.6121498,-0.67003673,-0.471105,-0.4755902,-0.0044852
23,-0.66355,-0.7540401,"('insincere', 'sincere')",0.5382318,0.44169128,0.21717104,0.20625159,6.0924845,5.8829875,1.5460843,1.4442226,-0.1018617
24,0.10899356,0.09904696,"('dishonest', 'honest')",-0.48359555,-0.49115247,-0.28317395,-0.2357678,1.1510463,1.0274878,0.1233176,0.0999036,-0.023414
25,-0.045641266,-0.02924493,"('egoistic', 'altruistic')",-0.36883056,-0.2228131,0.45868826,0.49257317,1.1418936,1.1450781,0.2965275,0.3463983,0.0498708
26,-0.25405285,-0.33893743,"('hardhearted', 'benevolent')",0.5502003,0.5584157,1.589559,1.5633019,1.6225379,1.5161619,0.8770611,0.8247355,-0.0523256
27,-0.90662736,-0.8643355,"('hardhearted', 'softhearted')",-0.80843866,-0.69544953,0.3262604,0.42459676,1.4310029,1.3326554,0.0105493,0.0493668,0.0388175
28,-0.08235817,-0.21453151,"('disloyal', 'loyal')",0.7710223,0.617152,-0.52881545,-0.6351956,0.92952067,0.6836164,0.2723423,0.1127603,-0.159582
29,0.40477926,0.46579668,"('unfair', 'fair')",-0.91728216,-0.84489125,-0.90903866,-0.8198684,-0.5829317,-0.70658284,-0.5011183,-0.4763864,0.0247319
30,0.20970155,0.18389547,"('intolerant', 'tolerant')",1.8381104,1.7941647,0.80275774,0.8928426,1.499276,1.4789976,1.0874615,1.0874751,1.36e-05
31,-0.7968081,-0.67988586,"('evil', 'good')",-2.2672036,-2.1868315,-1.0522614,-0.9884189,-1.5269117,-1.5565253,-1.4107962,-1.3529154,0.0578808
32,-0.85045046,-0.9461852,"('unkind', 'kind')",-0.10834042,-0.13954917,-0.16128461,-0.18893708,1.5105578,1.2964454,0.0976206,0.0054435,-0.0921771
33,0.44236544,0.4314811,"('wrong', 'right')",0.49939597,0.5080555,0.6408145,0.6570698,-0.7400874,-0.6952977,0.2106221,0.2253272,0.0147051
