,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0150633,-1.1295265,"('unsociable', 'sociable')",0.76356006,0.6108736,-0.5776298,-0.6828832,-0.2763777,-0.4005121,-0.1241344
1,-2.093831,-2.2169287,"('unfriendly', 'friendly')",0.17699443,0.019909695,1.5142087,1.4138483,-0.1342093,-0.2610569,-0.1268476
2,0.6972718,0.7500313,"('unlikable', 'likable')",0.98697495,1.0386552,0.72946167,0.81656814,0.8045695,0.8684182,0.0638487
3,-0.33068246,-0.27245587,"('repellent', 'pleasant')",0.95434016,1.0488412,0.061827805,0.04449942,0.2284952,0.2736283,0.0451331
4,-0.2742066,-0.3146459,"('disliked', 'liked')",-0.43346098,-0.5149712,-5.5868654,-5.627068,-2.0981776,-2.1522284,-0.0540508
5,-1.343344,-1.3427575,"('distant', 'outgoing')",-0.9021277,-0.79224735,-0.25355715,-0.25103563,-0.8330096,-0.7953468,0.0376628
6,-1.6454302,-1.6551827,"('distant', 'open')",-1.5601522,-1.4980199,0.09083922,0.053824387,-1.0382477,-1.033126,0.0051217
7,0.03332727,0.02761518,"('insensitive', 'sensitive')",1.0124282,1.0188692,0.49565834,0.52007806,0.5138046,0.5221875,0.0083829
8,-1.1797421,-1.2960616,"('unaffectionate', 'affectionate')",-0.86602056,-0.9080295,0.56753916,0.47790653,-0.4927411,-0.5753949,-0.0826538
9,-1.3656999,-1.4874138,"('unaffectionate', 'caring')",0.41622922,0.38713768,0.82107806,0.78747505,-0.0427975,-0.104267,-0.0614695
10,-0.9867627,-1.0165062,"('unsympathetic', 'sympathetic')",0.3367359,0.26997447,-0.63076913,-0.6127429,-0.426932,-0.4530915,-0.0261595
11,-0.26354748,-0.2642576,"('unhelpful', 'helpful')",1.1086804,1.1091782,1.5877491,1.6454076,0.8109607,0.8301094,0.0191487
12,-0.45520365,-0.42407426,"('unsupportive', 'supportive')",0.988058,1.0407028,-1.7138637,-1.636863,-0.3936698,-0.3400782,0.0535916
13,-0.14176308,-0.13864426,"('impolite', 'polite')",0.21155472,0.1983498,-0.57926494,-0.6075334,-0.1698244,-0.1826093,-0.0127849
14,0.54022837,0.5646736,"('antisocial', 'social')",1.2883204,1.271094,-0.6696735,-0.7196923,0.3862917,0.3720251,-0.0142666
15,0.09804137,0.02562163,"('boring', 'funny')",-0.77893674,-0.8074991,0.5849886,0.52422243,-0.0319689,-0.085885,-0.0539161
16,-0.48433384,-0.5052334,"('unpopular', 'popular')",-0.34211284,-0.39564538,0.56389517,0.53468657,-0.0875172,-0.1220641,-0.0345469
17,-0.123352505,-0.067810796,"('nasty', 'nice')",-0.115838975,-0.017371582,-0.33787504,-0.28988308,-0.1923555,-0.1250218,0.0673337
18,-0.8739078,-0.9012392,"('disagreeable', 'welcoming')",-0.33315992,-0.3301971,-0.5291136,-0.56466216,-0.5787271,-0.5986995,-0.0199724
19,-1.2770087,-1.2318943,"('inhospitable', 'hospitable')",-1.7510471,-1.6220137,-0.12685353,-0.029130824,-1.0516364,-0.961013,0.0906234
20,-0.1885657,-0.18912917,"('rough', 'thoughtful')",0.15531245,0.21270204,0.8162118,0.7402796,0.2609862,0.2546175,-0.0063687
21,0.39711645,0.40950757,"('immoral', 'moral')",1.2902513,1.2791834,-0.48566473,-0.41102374,0.4005677,0.4258891,0.0253214
