,maxim_male,maxim_female,tuple,integrated_male,integrated_female,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.70859325,0.550673,"('unsociable', 'sociable')",0.65215707,0.49035248,0.17923583,0.09565215,-0.7076377,-0.87365764,0.2080871,0.065755,-0.1423321
1,-0.32868147,-0.13007653,"('unfriendly', 'friendly')",-0.3351698,-0.25723884,-0.36441618,-0.44074795,2.1842866,2.1064548,0.2890048,0.3195979,0.0305931
2,0.5048481,0.5812774,"('unlikable', 'likable')",0.7487722,0.91682565,0.4318609,0.41305125,0.9073549,1.0060731,0.648209,0.7293068,0.0810978
3,-0.26622307,-0.23352362,"('repellent', 'pleasant')",-1.2117686,-1.1122665,0.393675,0.49333292,-0.06472535,-0.042438127,-0.2872605,-0.2237238,0.0635367
4,-1.8322158,-1.7382221,"('disliked', 'liked')",-0.14364718,-0.13071732,-0.14448242,-0.18860185,-5.9511075,-6.156587,-2.0178633,-2.0535321,-0.0356688
5,-1.0974396,-0.82089627,"('distant', 'outgoing')",0.46394527,0.74587005,-0.17216167,-0.113764144,0.41861966,0.510873,-0.0967591,0.0805207,0.1772798
6,-1.7824664,-1.4276774,"('distant', 'open')",0.00620497,0.30008224,-0.54814553,-0.43648767,0.9859212,1.0871961,-0.3346215,-0.1192217,0.2153998
7,0.5416981,0.47786334,"('insensitive', 'sensitive')",0.20365605,0.20377076,-0.7228603,-0.6602296,0.29070783,0.27506664,0.0783004,0.0741178,-0.0041826
8,0.20029126,0.34308004,"('unaffectionate', 'affectionate')",-0.76181555,-0.65278316,-1.3809637,-1.3976969,0.8494836,0.8798704,-0.2732511,-0.2068824,0.0663687
9,0.84090996,0.9683281,"('unaffectionate', 'caring')",-0.24214637,-0.14088804,-0.38370156,-0.38736084,1.2201196,1.3104687,0.3587954,0.437637,0.0788416
10,1.3473625,1.0559964,"('unsympathetic', 'sympathetic')",-0.41304076,-0.5773199,-0.70537925,-0.6139103,-0.7891343,-0.8738888,-0.140048,-0.2522807,-0.1122327
11,0.3117916,0.19589081,"('unhelpful', 'helpful')",0.88453513,0.84471816,0.91185755,0.9204136,1.6398743,1.736598,0.9370147,0.9244052,-0.0126095
12,1.385647,1.5266464,"('unsupportive', 'supportive')",1.5281852,1.7350831,0.22489557,0.40587825,-1.8642156,-1.8591267,0.318628,0.4521203,0.1334923
13,0.28686512,0.0016914308,"('impolite', 'polite')",0.71965617,0.6463651,0.7835821,0.72127753,-0.6048406,-0.6768475,0.2963157,0.1731216,-0.1231941
14,0.88356763,0.7755686,"('antisocial', 'social')",1.2512647,1.1466787,0.60909146,0.53027457,-1.1076878,-1.2101936,0.409059,0.310582,-0.098477
15,-0.55202246,-0.6324214,"('boring', 'funny')",0.60065967,0.5247724,0.038783047,-0.06865223,0.84438294,0.74350625,0.2329508,0.1418013,-0.0911495
16,-2.0693529,-1.8606534,"('unpopular', 'popular')",-0.47409672,-0.47480646,0.20429619,0.20309724,0.8747031,0.8921836,-0.3661126,-0.3100448,0.0560678
17,-0.32718712,-0.3363103,"('nasty', 'nice')",-0.3553011,-0.1942458,0.3910398,0.46896198,-0.444816,-0.36888903,-0.1840661,-0.1076208,0.0764453
18,-0.13196486,-0.07057745,"('disagreeable', 'welcoming')",0.04013534,0.24035741,-0.58327013,-0.5249479,-0.051493622,-0.052473225,-0.1816483,-0.1019103,0.079738
19,-1.1675638,-0.95234877,"('inhospitable', 'hospitable')",-0.74805003,-0.5484279,-0.9244491,-0.85099596,0.60136765,0.73769754,-0.5596738,-0.4035187,0.1561551
20,0.56777126,0.5892863,"('rough', 'thoughtful')",0.26870838,0.19231333,0.89709747,0.8707492,0.9047375,0.84521437,0.6595787,0.6243908,-0.0351879
21,0.4717316,0.24900821,"('immoral', 'moral')",-0.09737936,-0.2633083,0.6874523,0.6523735,-0.80172944,-0.83258754,0.0650188,-0.0486285,-0.1136473
22,0.59613675,0.5183252,"('untrustworthy', 'trustworthy')",-0.13949746,-0.22253236,-0.15406138,-0.21783282,-1.0557513,-1.1432962,-0.1882934,-0.2663341,-0.0780407
23,1.9775338,1.8618351,"('insincere', 'sincere')",0.6455397,0.6017568,0.55730456,0.55094177,5.3797984,5.4750223,2.1400442,2.1223891,-0.0176551
24,1.1105763,1.0550485,"('dishonest', 'honest')",-0.1099395,-0.010207605,-1.9923278,-2.0577064,0.7230726,0.682078,-0.0671546,-0.0826969,-0.0155423
25,-0.7376582,-0.647532,"('egoistic', 'altruistic')",0.0629499,0.22153968,0.913557,0.9258463,1.4692702,1.427203,0.4270297,0.4817643,0.0547346
26,0.33358905,0.30887237,"('hardhearted', 'benevolent')",0.40350956,0.33431435,0.7054092,0.5009983,1.6080109,1.4129575,0.7626296,0.6392857,-0.1233439
27,-0.09235529,-0.0091958605,"('hardhearted', 'softhearted')",-1.1657625,-0.91253984,-0.65126383,-0.60853815,1.7137586,1.6333965,-0.0489058,0.0257806,0.0746864
28,1.1587942,0.9404477,"('disloyal', 'loyal')",0.6259837,0.38155064,0.33449575,0.2332978,1.0779808,0.97456485,0.7993136,0.6324652,-0.1668484
29,-0.8301742,-0.78533906,"('unfair', 'fair')",-1.0496614,-1.0469017,-1.1800141,-1.1715755,-0.4858559,-0.53805035,-0.8864264,-0.8854667,0.0009597
30,1.8513738,1.7589883,"('intolerant', 'tolerant')",1.1947094,1.1616468,0.8616323,0.7224286,0.9158159,0.8756668,1.2058829,1.1296827,-0.0762002
31,-1.8649082,-1.466071,"('evil', 'good')",-1.4034644,-1.1826385,-0.45295218,-0.4777832,-0.43596995,-0.4833548,-1.0393237,-0.9024619,0.1368618
32,0.929239,0.8499045,"('unkind', 'kind')",-0.22477284,-0.24401666,-0.09927137,-0.17040707,0.8523345,0.7170433,0.3643823,0.288131,-0.0762513
33,-0.25735882,-0.29318705,"('wrong', 'right')",0.84320414,0.83810383,0.51441216,0.54086566,-0.057689115,-0.15454896,0.2606421,0.2328084,-0.0278337
34,0.33654124,0.57206935,"('mean', 'honorable')",0.3645435,0.6452227,-0.18305302,-0.05380357,6.132876,6.4212613,1.6627269,1.8961874,0.2334605
35,-0.75650364,-0.6772089,"('corrupt', 'incorrupt')",-0.83308506,-0.7948436,-0.32848653,-0.4201051,0.4287791,0.30112,-0.372324,-0.3977594,-0.0254354
36,-1.7952423,-1.5215931,"('hostile', 'amicable')",-0.790523,-0.672645,-1.2889298,-1.4474958,0.95917153,0.81790483,-0.7288809,-0.7059573,0.0229236
37,0.46660662,0.39431304,"('fake', 'genuine')",0.4588559,0.36774945,0.14308533,0.22787806,0.26030272,0.32697436,0.3322126,0.3292287,-0.0029839
38,0.6453246,0.716062,"('untruthful', 'truthful')",0.3623942,0.4552235,-0.14258406,-0.096474424,0.018400365,0.12172358,0.2208838,0.2991337,0.0782499
39,0.95612305,0.85664254,"('exploitative', 'cooperative')",1.3120513,1.2995346,0.27587748,0.18448739,0.03927251,-0.034995705,0.6458311,0.5764171,-0.069414
40,0.11446621,0.062292267,"('stingy', 'generous')",0.12752894,0.18896896,-0.07611243,-0.09316206,-1.4441165,-1.6677921,-0.3195584,-0.3774232,-0.0578648
41,0.22453466,0.20993702,"('unforgiving', 'forgiving')",-0.54949766,-0.50381535,-0.42472234,-0.51329184,0.23414703,0.09341225,-0.1288846,-0.1784395,-0.0495549
42,0.040689465,0.006322293,"('unreliable', 'reliable')",-0.22534898,-0.1094541,-0.25160214,-0.085399985,-3.094805,-3.0450675,-0.8827667,-0.8083999,0.0743668
43,1.0679178,1.1378222,"('irresponsible', 'responsible')",0.641271,0.7211392,-0.55570304,-0.4170674,0.16855653,0.21283767,0.3305106,0.4136829,0.0831723
44,-1.559411,-1.630019,"('prejudiced', 'unprejudiced')",-0.11833418,-0.051834434,-0.47279528,-0.55496854,-1.4658489,-1.4708748,-0.9040974,-0.9269242,-0.0228268
45,-0.6130141,-0.59566885,"('incompetent', 'competent')",0.10637431,0.06400968,0.2680443,0.30005366,-0.39721996,-0.48500392,-0.1589539,-0.1791524,-0.0201985
46,0.7795496,0.64149815,"('uncompetitive', 'competitive')",0.6912416,0.64869565,1.3448985,1.5574176,-0.7719,-0.8230196,0.5109474,0.506148,-0.0047994
47,0.16255537,0.25936478,"('stupid', 'smart')",1.0895814,1.2169646,1.0388252,1.0349143,5.716619,5.8950763,2.0018952,2.1015799,0.0996847
48,0.6441871,0.5624948,"('unintelligent', 'intelligent')",0.22340381,0.072597645,-0.56278867,-0.58387053,0.28013456,0.24995038,0.1462342,0.0752931,-0.0709411
49,-0.046624955,0.04008668,"('unable', 'able')",0.1704131,0.286782,0.32035965,0.50102925,0.037229825,0.27894622,0.1203444,0.276711,0.1563666
50,-0.47680986,-0.44962105,"('clumsy', 'skillful')",0.714971,0.7019084,1.1052669,1.1889162,0.29896393,0.34738132,0.410598,0.4471462,0.0365482
51,-0.064833365,-0.2729038,"('uneducated', 'educated')",0.42564008,0.27999073,-0.23834127,-0.3181716,0.026065964,-0.09618361,0.0371328,-0.1018171,-0.1389499
52,-2.070064,-2.1065583,"('irrational', 'rational')",-0.006930694,-0.14724757,-0.12750791,-0.39671588,0.4954429,0.39508343,-0.4272649,-0.5638596,-0.1365947
53,-0.42164326,-0.37042683,"('uncreative', 'creative')",-0.3942639,-0.36264363,0.11049317,0.15766886,1.2405074,1.1605623,0.1337734,0.1462902,0.0125168
54,0.35306635,0.38715813,"('incapable', 'capable')",0.03226346,0.008405115,0.2328057,0.23963317,1.4987005,1.6262233,0.529209,0.5653549,0.0361459
55,1.7278929,1.593486,"('incompetent', 'clever')",0.47649735,0.30525783,0.33707312,0.4006969,-0.44866258,-0.4526255,0.5232002,0.4617038,-0.0614964
