,international_male,international_female,tuple,flavors_male,flavors_female,&_male,&_female,frag_male,frag_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3900025,0.20754427,"('unsociable', 'sociable')",1.1901895,1.1456456,1.7099088,1.6677161,-0.5263829,-0.6350587,-0.39575204,-0.56816185,0.4735932,0.3635371,-0.1100561
1,-0.26845732,-0.15557346,"('unfriendly', 'friendly')",1.5840913,1.7548099,-1.1275015,-0.89006746,-1.8072952,-1.6231226,1.4577113,1.3331363,-0.0322903,0.0838365,0.1161268
2,0.9849219,1.0800785,"('unlikable', 'likable')",0.28908873,0.293145,1.3494074,1.386475,0.9802411,0.99189126,0.6453813,0.7217573,0.8498081,0.8946694,0.0448613
3,-0.7985355,-0.84134495,"('repellent', 'pleasant')",-1.8021723,-1.7132071,0.15016824,0.10704817,-1.1029637,-1.1672682,-0.07868203,-0.038421046,-0.726437,-0.7306386,-0.0042016
4,-0.83387965,-0.75857294,"('disliked', 'liked')",-1.139712,-0.9988848,-0.91843504,-0.8345907,-0.22931695,-0.06365212,-6.1113706,-6.046712,-1.8465427,-1.7404825,0.1060602
5,-0.54266965,-0.25110638,"('distant', 'outgoing')",1.0149951,1.21427,-0.8896754,-0.5398372,-0.95871574,-0.62817127,-0.2999409,-0.25854576,-0.3352013,-0.0926781,0.2425232
6,-0.3802083,-0.048264604,"('distant', 'open')",0.73478395,0.99282074,-0.94820094,-0.5649685,-1.15435,-0.74029565,0.1287872,0.17348507,-0.3238376,-0.0374446,0.286393
7,0.26755935,0.17485666,"('insensitive', 'sensitive')",-0.007155977,0.08195144,0.7712462,0.8237841,-0.41209763,-0.4483115,0.24458578,0.23962897,0.1728276,0.1743819,0.0015543
8,-0.2751046,-0.15394588,"('unaffectionate', 'affectionate')",0.2686514,0.33973384,-1.8894064,-1.712538,-1.9461706,-1.8330176,0.41570187,0.37391055,-0.6852657,-0.5971714,0.0880943
9,0.4429143,0.5412162,"('unaffectionate', 'caring')",0.6588658,0.73288876,-1.1285304,-0.9153793,-1.9576049,-1.8377328,0.64694655,0.60054874,-0.2674817,-0.1756917,0.09179
10,0.2906571,0.16116542,"('unsympathetic', 'sympathetic')",0.17855819,0.22672161,0.84134156,0.7906195,-1.0353352,-1.2162659,-0.32372546,-0.3902917,-0.0097008,-0.0856102,-0.0759094
11,0.94312793,0.8713805,"('unhelpful', 'helpful')",1.099249,1.0545917,1.7769731,1.720488,-0.6930431,-0.88289547,2.0948324,2.0122979,1.0442279,0.9551725,-0.0890554
