,q_male,q_female,tuple,e_male,e_female,p_male,p_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,0.30270624,-0.02017048,"('unsociable', 'sociable')",-0.7428035,-0.9273729,0.32406798,0.14746922,0.5150667,0.3523076,-0.3069291,-0.3999656,0.0184217,-0.1695464,-0.1879681
1,-2.0125966,-1.9807234,"('unfriendly', 'friendly')",-2.617709,-2.5629616,-1.910314,-1.9473306,0.18028781,0.0014036703,1.4507157,1.3675709,-0.9819232,-1.0244081,-0.0424849
2,1.4388446,1.5616341,"('unlikable', 'likable')",1.3553381,1.4786904,1.0474261,1.1102961,1.0338641,1.0292848,0.81520385,0.91108024,1.1381353,1.2181972,0.0800619
3,1.0109001,0.98063374,"('repellent', 'pleasant')",0.471426,0.5152552,0.6587029,0.7087615,1.3374808,1.4299616,0.07086311,0.119140424,0.7098746,0.7507505,0.0408759
4,0.2143769,0.229657,"('disliked', 'liked')",0.30741107,0.33237848,0.67009914,0.65980375,-0.5034425,-0.58789974,-5.610637,-5.7184477,-0.9844385,-1.0169017,-0.0324632
5,-1.6048249,-1.4431204,"('distant', 'outgoing')",-0.49117276,-0.3826519,-0.5987081,-0.5114118,-0.21904293,-0.12991926,-0.18840946,-0.16916768,-0.6204317,-0.5272542,0.0931775
6,-1.4394644,-1.2380899,"('distant', 'open')",-0.38564947,-0.17515478,-0.7788085,-0.6257044,-1.1814184,-1.1085868,-0.0011552721,-0.016415816,-0.7572992,-0.6327903,0.1245089
7,0.3825907,0.2712156,"('insensitive', 'sensitive')",-0.9615481,-1.0255888,-0.273124,-0.3880704,1.0504447,1.0373815,0.7904104,0.7951375,0.1977547,0.1380151,-0.0597396
8,-1.6581777,-1.6260238,"('unaffectionate', 'affectionate')",-2.166041,-2.0893128,-1.802221,-1.8033834,-0.87460476,-0.92453927,0.47983828,0.42380425,-1.2042412,-1.2038909,0.0003503
9,-0.63693655,-0.6310933,"('unaffectionate', 'caring')",-1.8883038,-1.8206465,-0.8127821,-0.8002665,0.8315912,0.7971659,1.02728,1.0281545,-0.2958303,-0.2853372,0.0104931
