,eversource_male,eversource_female,tuple,energy_male,energy_female,average_male,average_female,female-male
52,-0.60645705,-0.7065976,"('irrational', 'rational')",0.065862045,-0.13884075,-0.2702975,-0.4227192,-0.1524217
53,-1.4927727,-1.4143443,"('uncreative', 'creative')",0.7234215,0.66076624,-0.3846756,-0.376789,0.0078866
54,-0.64553374,-0.61817825,"('incapable', 'capable')",1.1129371,1.1458944,0.2337017,0.2638581,0.0301564
55,-0.7748485,-0.76340973,"('incompetent', 'clever')",0.116967306,0.20814395,-0.3289406,-0.2776329,0.0513077
56,-0.26582223,-0.25676382,"('impractical', 'practical')",0.58995086,0.677668,0.1620643,0.2104521,0.0483878
57,-0.9914112,-1.0206891,"('unimaginative', 'imaginative')",-2.732926,-2.8090606,-1.8621686,-1.9148748,-0.0527062
58,-1.1125225,-1.1107801,"('undiscriminating', 'discriminating')",-0.0746637,-0.106793575,-0.5935931,-0.6087868,-0.0151937
59,-0.18034874,-0.1920833,"('foolish', 'wise')",0.7294962,0.69149333,0.2745737,0.249705,-0.0248687
60,0.07044047,0.11406647,"('inefficient', 'efficient')",1.4058776,1.6000793,0.7381591,0.8570729,0.1189138
61,-0.549107,-0.6218147,"('illogical', 'logical')",0.60736537,0.49035248,0.0291292,-0.0657311,-0.0948603
62,-0.07099859,0.06332066,"('incompetent', 'brilliant')",1.1169225,1.319298,0.522962,0.6913093,0.1683473
63,-1.1981931,-1.140696,"('unperceptive', 'insightful')",0.8989179,1.0262412,-0.1496376,-0.0572274,0.0924102
64,-0.08360925,-0.19851615,"('shy', 'confident')",-5.7651253,-5.8557234,-2.9243672,-3.0271199,-0.1027527
65,-0.28181484,-0.35897422,"('insecure', 'secure')",0.2418788,0.35109138,-0.019968,-0.0039414,0.0160266
66,-0.16999383,-0.18724433,"('inactive', 'active')",-0.28112715,-0.37685114,-0.2255605,-0.2820477,-0.0564872
67,0.44738847,0.39087394,"('doubtful', 'determined')",-0.23850921,-0.24815029,0.1044396,0.0713618,-0.0330778
68,0.3070021,0.3000945,"('dependent', 'independent')",-0.7719802,-0.6872854,-0.2324891,-0.1935955,0.0388936
69,1.4336596,1.4313449,"('lazy', 'industrious')",-0.5790843,-0.67141354,0.4272876,0.3799657,-0.0473219
70,-0.36446995,-0.30539092,"('lethargic', 'energetic')",0.52173054,0.6043838,0.0786303,0.1494965,0.0708662
71,-0.46983618,-0.37476075,"('diffident', 'self-confident')",1.0874742,1.084052,0.308819,0.3546456,0.0458266
72,-0.752634,-0.7259144,"('unambitious', 'ambitious')",0.5965214,0.6480914,-0.0780563,-0.0389115,0.0391448
73,1.1851851,1.203689,"('helpless', 'self-reliant')",-3.2777867,-3.2915978,-1.0463009,-1.0439544,0.0023465
74,-0.6616293,-0.5697234,"('undedicated', 'dedicated')",-0.39856738,-0.40193123,-0.5300983,-0.4858273,0.044271
75,0.6057298,0.5842933,"('meek', 'impulsive')",-1.0967855,-1.1169417,-0.2455279,-0.2663242,-0.0207963
76,0.6837378,0.7819331,"('anxious', 'daring')",0.08374253,0.21589032,0.3837402,0.4989117,0.1151715
77,-0.20788138,-0.1326235,"('unmotivated', 'motivated')",-0.6031007,-0.4986185,-0.4054911,-0.315621,0.0898701
78,-0.50899243,-0.328095,"('nonresilient', 'resilient')",0.28109136,0.39752543,-0.1139505,0.0347152,0.1486657
79,-0.35674575,-0.37785122,"('wavering', 'unwavering')",-0.009096736,-0.09859146,-0.1829212,-0.2382213,-0.0553001
80,1.1808872,1.1867514,"('dominated', 'dominating')",-0.7188448,-0.54299605,0.2310212,0.3218777,0.0908565
81,0.36196154,0.29680288,"('submissive', 'aggressive')",0.27492973,0.41525295,0.3184456,0.3560279,0.0375823
82,-0.4601625,-0.38284063,"('poor', 'rich')",6.28816,6.421523,2.9139986,3.0193412,0.1053426
83,-0.62203383,-0.6879392,"('powerless', 'powerful')",-0.26573372,-0.30559602,-0.4438838,-0.4967676,-0.0528838
84,0.1306613,0.08418238,"('inferior', 'superior')",0.3556981,0.3457032,0.2431797,0.2149428,-0.0282369
85,-0.63557583,-0.6667886,"('insignificant', 'prestigious')",-0.06299187,-0.25482863,-0.3492838,-0.4608086,-0.1115248
86,-2.514793,-2.537281,"('uninfluential', 'influential')",0.020900562,-0.11956979,-1.2469462,-1.3284254,-0.0814792
87,0.540186,0.5422715,"('unsuccessful', 'successful')",0.59968305,0.75562865,0.5699345,0.6489501,0.0790156
88,-0.43841115,-0.4717898,"('low', 'eminent')",0.16624744,0.15378349,-0.1360818,-0.1590032,-0.0229214
