,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
53,-0.79576844,-0.7719012,"('uncreative', 'creative')",-0.11532242,-0.18216959,0.7226681,0.5979931,-0.0628076,-0.1186926,-0.055885
54,0.32282457,0.3554777,"('incapable', 'capable')",0.28631583,0.33143002,0.97822887,0.99916,0.5291231,0.5620226,0.0328995
55,-0.86759424,-0.80319625,"('incompetent', 'clever')",-0.51794934,-0.5028978,-0.4358036,-0.43956953,-0.6071157,-0.5818879,0.0252278
56,-0.34434918,-0.30825296,"('impractical', 'practical')",1.0941135,1.0996101,-0.21045583,-0.16165876,0.1797695,0.2098995,0.03013
57,-1.4841012,-1.5309473,"('unimaginative', 'imaginative')",-0.18839237,-0.20608623,-2.4797158,-2.4835448,-1.3840698,-1.4068594,-0.0227896
58,-0.38356715,-0.41044563,"('undiscriminating', 'discriminating')",0.37270987,0.2818888,0.050895195,-0.02457067,0.013346,-0.0510425,-0.0643885
59,0.944645,0.9397182,"('foolish', 'wise')",0.17000353,0.18355504,0.66100216,0.6495349,0.5918836,0.590936,-0.0009476
60,-0.566468,-0.48963755,"('inefficient', 'efficient')",0.7020978,0.73572445,-0.5146574,-0.3659855,-0.1263425,-0.0399662,0.0863763
61,0.0010521039,-0.07797383,"('illogical', 'logical')",-0.030936453,-0.12062367,0.4023373,0.29451376,0.124151,0.0319721,-0.0921789
62,-0.04798662,0.07650841,"('incompetent', 'brilliant')",0.64126873,0.7635805,-0.20541878,-0.011763595,0.1292878,0.2761084,0.1468206
63,-0.98232424,-0.86055684,"('unperceptive', 'insightful')",0.6346998,0.7327641,0.55482423,0.62758523,0.0690666,0.1665975,0.0975309
64,-0.055215146,-0.103407025,"('shy', 'confident')",0.29606462,0.3592288,-5.8823557,-5.67191,-1.8805021,-1.8053627,0.0751394
65,-0.92798626,-1.0260062,"('insecure', 'secure')",0.27925602,0.21798012,-0.42390513,-0.43940037,-0.3575451,-0.4158088,-0.0582637
66,-0.35394424,-0.29893494,"('inactive', 'active')",0.85828775,0.8544874,1.1253464,1.1441514,0.54323,0.566568,0.023338
67,0.305353,0.29803646,"('doubtful', 'determined')",0.28248224,0.29682922,-0.49894783,-0.42134717,0.0296291,0.0578395,0.0282104
68,-0.6440932,-0.6455701,"('dependent', 'independent')",0.18757248,0.11204349,-0.7385111,-0.76188236,-0.398344,-0.431803,-0.033459
69,1.5671604,1.6050214,"('lazy', 'industrious')",1.5598108,1.5852076,-0.24777189,-0.14509036,0.9597331,1.0150462,0.0553131
70,-1.5432827,-1.4886689,"('lethargic', 'energetic')",0.018200342,0.12515238,-0.00314321,0.05478394,-0.5094085,-0.4362442,0.0731643
71,1.1690061,1.2758617,"('diffident', 'self-confident')",0.52854824,0.59145623,0.61888725,0.63279426,0.7721472,0.8333707,0.0612235
72,-1.1507955,-1.2169318,"('unambitious', 'ambitious')",-0.28973487,-0.2142864,-1.3757327,-1.3459128,-0.9387543,-0.9257104,0.0130439
73,0.74453706,0.7135391,"('helpless', 'self-reliant')",0.19136843,0.17225122,-2.8830538,-2.8350248,-0.6490494,-0.6497448,-0.0006954
74,0.28097636,0.34921566,"('undedicated', 'dedicated')",0.4255634,0.4472136,0.16232228,0.11187087,0.2896207,0.3027667,0.013146
75,-0.14705601,-0.12763022,"('meek', 'impulsive')",-0.1753183,-0.09840799,-0.3922726,-0.33229047,-0.2382156,-0.1861096,0.052106
76,-0.86324745,-0.79261214,"('anxious', 'daring')",0.771053,0.83887976,-0.0106719285,0.0492433,-0.0342888,0.031837,0.0661258
77,-1.5358349,-1.4772918,"('unmotivated', 'motivated')",-0.48016992,-0.37430716,-1.4724716,-1.2847551,-1.1628254,-1.0454513,0.1173741
78,-0.4838649,-0.30677104,"('nonresilient', 'resilient')",0.21770528,0.32177827,0.20834711,0.27264094,-0.0192708,0.0958827,0.1151535
79,-0.16866243,-0.0786979,"('wavering', 'unwavering')",-0.8170037,-0.8181785,-0.035046518,-0.06288081,-0.3402375,-0.3199191,0.0203184
80,-0.0884608,-0.15240304,"('dominated', 'dominating')",0.28710476,0.34639597,-1.1557382,-1.0418916,-0.3190314,-0.2826329,0.0363985
81,-1.0538225,-1.1467671,"('submissive', 'aggressive')",0.5760356,0.6168678,-0.92198586,-0.8240211,-0.4665909,-0.4513068,0.0152841
82,-1.136361,-1.0551069,"('poor', 'rich')",-0.96828884,-0.9777274,5.1182814,4.9364176,1.0045439,0.9678611,-0.0366828
83,0.09085344,0.083564855,"('powerless', 'powerful')",0.09024158,0.17565772,-0.6843114,-0.6195582,-0.1677388,-0.1201119,0.0476269
84,0.47445133,0.40700218,"('inferior', 'superior')",0.4844837,0.38477668,0.9689429,0.88459456,0.642626,0.5587912,-0.0838348
85,1.0496798,1.0754093,"('insignificant', 'prestigious')",-0.38448262,-0.36621407,0.88136095,0.7721096,0.5155194,0.4937683,-0.0217511
86,-1.1364157,-1.2189204,"('uninfluential', 'influential')",-0.28222838,-0.31283617,-0.48331088,-0.6103952,-0.633985,-0.7140506,-0.0800656
87,0.8296416,0.87465966,"('unsuccessful', 'successful')",1.1623105,1.2133534,1.1848148,1.2806394,1.0589223,1.1228842,0.0639619
88,-0.12541038,-0.23233135,"('low', 'eminent')",0.090480775,0.0034000576,0.29187647,0.24862865,0.085649,0.0065658,-0.0790832
