,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
24,0.51040447,0.540031,"('dishonest', 'honest')",0.7409171,0.72549725,0.6256608,0.6327641,0.0071033
25,-1.2768977,-1.3164546,"('egoistic', 'altruistic')",0.94917464,0.89093363,-0.1638615,-0.2127605,-0.048899
26,-0.30475122,-0.344191,"('hardhearted', 'benevolent')",1.7108858,1.5421807,0.7030673,0.5989949,-0.1040724
27,-0.78112274,-0.63513005,"('hardhearted', 'softhearted')",0.9605838,0.9190527,0.0897305,0.1419613,0.0522308
28,-0.42225125,-0.51662475,"('disloyal', 'loyal')",0.7772517,0.6331684,0.1775002,0.0582718,-0.1192284
29,-0.4483684,-0.44696182,"('unfair', 'fair')",-0.6473216,-0.78058016,-0.547845,-0.613771,-0.065926
30,0.9158267,0.8735678,"('intolerant', 'tolerant')",1.6025393,1.5277444,1.2591829,1.2006562,-0.0585267
31,-1.8014064,-1.6975315,"('evil', 'good')",-1.3415513,-1.4149202,-1.5714788,-1.5562258,0.015253
32,0.19240873,0.13544598,"('unkind', 'kind')",1.080694,0.9167126,0.6365513,0.5260793,-0.110472
33,-0.17095567,-0.2634212,"('wrong', 'right')",-0.7817203,-0.8130026,-0.476338,-0.5382119,-0.0618739
34,-0.07101441,0.09620853,"('mean', 'honorable')",5.6638145,5.8532534,2.7964001,2.974731,0.1783309
35,-0.43700632,-0.547536,"('corrupt', 'incorrupt')",-0.604747,-0.7322593,-0.5208766,-0.6398976,-0.119021
36,-1.4818518,-1.4734002,"('hostile', 'amicable')",-0.38288426,-0.56501913,-0.932368,-1.0192096,-0.0868416
37,0.4426549,0.4217828,"('fake', 'genuine')",0.27217537,0.2844544,0.3574151,0.3531186,-0.0042965
38,-0.38076037,-0.29844382,"('untruthful', 'truthful')",-0.09819016,-0.03923016,-0.2394753,-0.168837,0.0706383
39,1.1028628,1.1081531,"('exploitative', 'cooperative')",0.22053778,0.19438009,0.6617003,0.6512666,-0.0104337
40,0.074848585,0.068789296,"('stingy', 'generous')",-1.8430911,-1.965869,-0.8841213,-0.9485399,-0.0644186
41,0.011325033,0.13812068,"('unforgiving', 'forgiving')",-0.030876443,-0.11356596,-0.0097757,0.0122774,0.0220531
42,1.0678387,1.1951675,"('unreliable', 'reliable')",-2.661417,-2.528411,-0.7967892,-0.6666217,0.1301675
43,0.7446023,0.885622,"('irresponsible', 'responsible')",1.1190668,1.1513406,0.9318346,1.0184813,0.0866467
44,1.3991412,1.3594286,"('prejudiced', 'unprejudiced')",-1.3841455,-1.352856,0.0074978,0.0032863,-0.0042115
45,0.944389,1.0507462,"('incompetent', 'competent')",0.4319909,0.41030094,0.6881899,0.7305236,0.0423337
46,0.020065006,0.10745756,"('uncompetitive', 'competitive')",-0.060115702,-0.07179578,-0.0200253,0.0178309,0.0378562
47,0.20083164,0.3339348,"('stupid', 'smart')",5.402745,5.5497274,2.8017881,2.9418311,0.140043
48,-0.6458126,-0.6013776,"('unintelligent', 'intelligent')",0.6410984,0.6143994,-0.0023571,0.0065109,0.008868
49,-0.14309163,0.044153847,"('unable', 'able')",0.062990874,0.18662369,-0.0400504,0.1153888,0.1554392
50,0.15045168,0.23932016,"('clumsy', 'skillful')",0.33182353,0.3743478,0.2411376,0.306834,0.0656964
51,-0.13500863,-0.2516486,"('uneducated', 'educated')",0.42349303,0.3507524,0.1442422,0.0495519,-0.0946903
52,-0.9749769,-1.154304,"('irrational', 'rational')",0.094168626,-0.035330098,-0.4404041,-0.594817,-0.1544129
53,-1.6819135,-1.6142983,"('uncreative', 'creative')",0.56347185,0.55480486,-0.5592208,-0.5297468,0.029474
54,-0.68222475,-0.7495702,"('incapable', 'capable')",0.927677,0.99207175,0.1227261,0.1212508,-0.0014753
55,0.5135752,0.61417705,"('incompetent', 'clever')",0.4410437,0.3959462,0.4773095,0.5050616,0.0277521
56,1.6984448,1.6895275,"('impractical', 'practical')",0.65766084,0.6862628,1.1780529,1.1878952,0.0098423
57,-0.61412966,-0.60489607,"('unimaginative', 'imaginative')",-2.1712828,-2.2440329,-1.3927062,-1.4244645,-0.0317583
58,-0.6292851,-0.54546607,"('undiscriminating', 'discriminating')",-0.072414525,-0.10683882,-0.3508498,-0.3261524,0.0246974
59,-0.11674072,-0.15550558,"('foolish', 'wise')",0.43550098,0.44537178,0.1593801,0.1449331,-0.014447
60,1.4014889,1.5120494,"('inefficient', 'efficient')",0.38428682,0.5320476,0.8928878,1.0220485,0.1291607
61,-0.22347417,-0.31180832,"('illogical', 'logical')",0.3654163,0.19503462,0.0709711,-0.0583868,-0.1293579
62,1.1088567,1.2606939,"('incompetent', 'brilliant')",0.8230333,1.0132113,0.965945,1.1369526,0.1710076
63,-0.31790727,-0.1443472,"('unperceptive', 'insightful')",1.1958683,1.3198875,0.4389805,0.5877702,0.1487897
64,0.8197336,0.7072756,"('shy', 'confident')",-6.114401,-6.1438107,-2.6473336,-2.7182674,-0.0709338
65,0.71161985,0.5711956,"('insecure', 'secure')",-0.09498361,-0.15036519,0.3083181,0.2104152,-0.0979029
66,-1.0737332,-1.1409991,"('inactive', 'active')",0.14935416,0.1349079,-0.4621895,-0.5030456,-0.0408561
67,0.93644196,0.8371803,"('doubtful', 'determined')",-0.24876373,-0.20717117,0.3438391,0.3150046,-0.0288345
68,-0.39193845,-0.41756532,"('dependent', 'independent')",-0.63109237,-0.6222021,-0.5115154,-0.5198837,-0.0083683
69,0.14290242,0.10929156,"('lazy', 'industrious')",-0.7191483,-0.68321645,-0.2881229,-0.2869624,0.0011605
70,1.0467746,1.2106227,"('lethargic', 'energetic')",0.9803953,1.0555005,1.013585,1.1330616,0.1194766
71,-0.53623015,-0.5613199,"('diffident', 'self-confident')",0.34973922,0.36138093,-0.0932455,-0.0999695,-0.006724
72,-1.1903455,-1.2034911,"('unambitious', 'ambitious')",-0.85303074,-0.81060016,-1.0216881,-1.0070456,0.0146425
73,0.97727543,0.9062586,"('helpless', 'self-reliant')",-2.876293,-2.8649197,-0.9495088,-0.9793305,-0.0298217
74,0.279999,0.42596167,"('undedicated', 'dedicated')",0.12765922,0.13789609,0.2038291,0.2819289,0.0780998
75,-0.21833698,-0.17804489,"('meek', 'impulsive')",-0.52546436,-0.42361802,-0.3719007,-0.3008314,0.0710693
76,0.714183,0.8391817,"('anxious', 'daring')",0.44875067,0.5366509,0.5814668,0.6879163,0.1064495
77,-0.68520856,-0.6493591,"('unmotivated', 'motivated')",-0.91457826,-0.8438122,-0.7998934,-0.7465857,0.0533077
78,-0.8699072,-0.6657357,"('nonresilient', 'resilient')",0.18387185,0.3014253,-0.3430177,-0.1821552,0.1608625
79,-0.6019542,-0.5717489,"('wavering', 'unwavering')",-0.4596562,-0.3796714,-0.5308052,-0.4757102,0.055095
80,0.6932857,0.6053556,"('dominated', 'dominating')",-0.9777788,-0.9760423,-0.1422465,-0.1853433,-0.0430968
81,1.162231,1.0092311,"('submissive', 'aggressive')",-0.45384854,-0.42047617,0.3541912,0.2943774,-0.0598138
82,0.15004729,0.20446911,"('poor', 'rich')",6.098427,6.180114,3.1242371,3.1922915,0.0680544
83,-0.27875784,-0.31551337,"('powerless', 'powerful')",-0.84244746,-0.90420794,-0.5606027,-0.6098607,-0.049258
84,0.19507207,0.08816462,"('inferior', 'superior')",0.7774311,0.7724862,0.4862516,0.4303254,-0.0559262
85,-1.6310581,-1.6106004,"('insignificant', 'prestigious')",0.16245437,0.15553328,-0.7343019,-0.7275335,0.0067684
86,-0.8820873,-0.8840264,"('uninfluential', 'influential')",-0.0474485,-0.19542387,-0.4647679,-0.5397251,-0.0749572
87,0.93559664,0.8236209,"('unsuccessful', 'successful')",1.2409415,1.2330413,1.0882691,1.028331,-0.0599381
88,-0.6291708,-0.6500527,"('low', 'eminent')",0.23091803,0.23108771,-0.1991264,-0.2094825,-0.0103561
