,nucor_male,nucor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,-0.9866013,-1.1345621,"('unkind', 'kind')",0.3319841,0.087125115,-0.3273086,-0.5237185,-0.1964099
33,-0.018378356,-0.06749925,"('wrong', 'right')",-0.6465138,-0.5583621,-0.3324461,-0.3129307,0.0195154
34,-0.011434596,0.0034646392,"('mean', 'honorable')",5.382374,5.3993797,2.6854696,2.7014222,0.0159526
35,-0.89068526,-0.801548,"('corrupt', 'incorrupt')",-0.38115036,-0.2522847,-0.6359178,-0.5269164,0.1090014
36,-0.97588515,-0.8124231,"('hostile', 'amicable')",-0.19688287,-0.18081686,-0.586384,-0.49662,0.089764
37,-0.11907509,-0.1839485,"('fake', 'genuine')",-0.1709666,-0.17418954,-0.1450208,-0.179069,-0.0340482
38,-1.300724,-1.4156482,"('untruthful', 'truthful')",0.259053,0.36797825,-0.5208355,-0.523835,-0.0029995
39,0.6558122,0.63564193,"('exploitative', 'cooperative')",0.06131456,0.13609266,0.3585634,0.3858673,0.0273039
40,0.23185992,0.24644434,"('stingy', 'generous')",-1.6423187,-1.6851845,-0.7052294,-0.7193701,-0.0141407
41,-0.58697593,-0.6089182,"('unforgiving', 'forgiving')",0.035531282,-0.09575712,-0.2757223,-0.3523377,-0.0766154
42,-0.08917683,-0.14546669,"('unreliable', 'reliable')",-3.2515488,-3.3442018,-1.6703628,-1.7448342,-0.0744714
43,-0.93919504,-1.0781728,"('irresponsible', 'responsible')",-0.10991572,-0.25652462,-0.5245554,-0.6673487,-0.1427933
44,0.9823796,0.945917,"('prejudiced', 'unprejudiced')",-1.6334486,-1.6324865,-0.3255345,-0.3432847,-0.0177502
45,-0.4824059,-0.5364152,"('incompetent', 'competent')",0.06572388,-0.16023925,-0.208341,-0.3483272,-0.1399862
46,-0.14163166,-0.24442926,"('uncompetitive', 'competitive')",-1.0152576,-1.0632396,-0.5784446,-0.6538344,-0.0753898
47,-0.20072073,-0.19315766,"('stupid', 'smart')",4.9208584,4.9464016,2.3600688,2.376622,0.0165532
48,0.8447406,0.73174727,"('unintelligent', 'intelligent')",1.0926746,0.9622075,0.9687076,0.8469774,-0.1217302
49,0.2604863,0.36209002,"('unable', 'able')",-0.03353282,0.043604016,0.1134767,0.202847,0.0893703
50,-0.40820977,-0.32175416,"('clumsy', 'skillful')",-0.086765096,-0.20198232,-0.2474874,-0.2618682,-0.0143808
51,-1.2089981,-1.3439704,"('uneducated', 'educated')",0.47545716,0.26674315,-0.3667704,-0.5386136,-0.1718432
52,-0.3096292,-0.29783487,"('irrational', 'rational')",0.20898205,0.32147855,-0.0503236,0.0118218,0.0621454
53,-1.7043447,-1.6262795,"('uncreative', 'creative')",0.3837611,0.30257392,-0.6602918,-0.6618528,-0.001561
54,-1.1554658,-1.1618419,"('incapable', 'capable')",0.57427615,0.60271394,-0.2905948,-0.279564,0.0110308
55,0.38522142,0.2742097,"('incompetent', 'clever')",0.10661751,-0.09591298,0.2459195,0.0891484,-0.1567711
56,-0.117132775,-0.343246,"('impractical', 'practical')",-0.07623452,-0.20920727,-0.0966837,-0.2762266,-0.1795429
57,-1.1163967,-1.2073246,"('unimaginative', 'imaginative')",-3.0203092,-3.1515179,-2.0683529,-2.1794212,-0.1110683
58,0.11081688,0.07994226,"('undiscriminating', 'discriminating')",0.52420074,0.38447303,0.3175088,0.2322076,-0.0853012
59,-0.53923345,-0.42787534,"('foolish', 'wise')",0.22692822,0.40989333,-0.1561526,-0.008991,0.1471616
60,0.67641354,0.47483787,"('inefficient', 'efficient')",0.049812403,-0.001502445,0.363113,0.2366677,-0.1264453
61,-0.6453578,-0.7543737,"('illogical', 'logical')",0.244699,0.10933441,-0.2003294,-0.3225197,-0.1221903
62,0.6959451,0.6005695,"('incompetent', 'brilliant')",0.82188123,0.8661541,0.7589132,0.7333618,-0.0255514
63,-1.2699001,-1.3316305,"('unperceptive', 'insightful')",0.62607163,0.5363435,-0.3219142,-0.3976435,-0.0757293
64,-0.37634826,-0.5229384,"('shy', 'confident')",-5.5994744,-5.536035,-2.9879112,-3.0294867,-0.0415755
65,0.52077204,0.40527594,"('insecure', 'secure')",-0.44397947,-0.4896857,0.0383963,-0.0422049,-0.0806012
66,-1.3351905,-1.3830898,"('inactive', 'active')",0.23753506,0.2158077,-0.5488278,-0.5836411,-0.0348133
67,-0.2566133,-0.43592632,"('doubtful', 'determined')",-0.1518389,-0.28897977,-0.2042261,-0.362453,-0.1582269
68,-0.19925317,-0.26652825,"('dependent', 'independent')",-0.3268324,-0.40483412,-0.2630428,-0.3356812,-0.0726384
69,-0.2526104,-0.17129698,"('lazy', 'industrious')",-0.18312116,-0.052567534,-0.2178658,-0.1119323,0.1059335
70,-0.16353577,-0.2586107,"('lethargic', 'energetic')",-0.34219885,-0.4570278,-0.2528673,-0.3578193,-0.104952
71,-0.87344193,-0.8258429,"('diffident', 'self-confident')",0.34774104,0.34706363,-0.2628505,-0.2393896,0.0234609
72,-0.9113941,-0.9576153,"('unambitious', 'ambitious')",-0.6170114,-0.58314466,-0.7642028,-0.77038,-0.0061772
73,0.5092825,0.50966907,"('helpless', 'self-reliant')",-2.8825712,-2.8045282,-1.1866443,-1.1474296,0.0392147
74,-0.68188685,-0.7564643,"('undedicated', 'dedicated')",-0.65486026,-0.8537459,-0.6683736,-0.8051051,-0.1367315
75,-0.31378633,-0.26568413,"('meek', 'impulsive')",-0.50889856,-0.4310186,-0.4113424,-0.3483514,0.062991
76,0.6212294,0.5176571,"('anxious', 'daring')",-0.27739608,-0.323315,0.1719167,0.0971711,-0.0747456
77,-0.19692764,-0.2170734,"('unmotivated', 'motivated')",-0.6796334,-0.6035616,-0.4382805,-0.4103175,0.027963
78,-0.68455017,-0.5708464,"('nonresilient', 'resilient')",0.2158708,0.23092383,-0.2343397,-0.1699613,0.0643784
79,-1.1679068,-1.1537113,"('wavering', 'unwavering')",-0.3628865,-0.32039258,-0.7653966,-0.737052,0.0283446
80,0.6724475,0.54636526,"('dominated', 'dominating')",-0.91545403,-0.81808376,-0.1215033,-0.1358593,-0.014356
81,0.7721525,0.5121988,"('submissive', 'aggressive')",-0.4007284,-0.46262228,0.185712,0.0247883,-0.1609237
82,-0.6070322,-0.62095433,"('poor', 'rich')",5.533833,5.3780355,2.4634004,2.3785405,-0.0848599
83,0.05021733,-0.122543484,"('powerless', 'powerful')",-0.7863212,-0.8376129,-0.3680519,-0.4800782,-0.1120263
84,0.71961737,0.6458401,"('inferior', 'superior')",1.2323256,1.2054483,0.9759715,0.9256442,-0.0503273
85,-0.6726163,-0.5551885,"('insignificant', 'prestigious')",-0.049674317,-0.043300748,-0.3611453,-0.2992446,0.0619007
86,-1.6113613,-1.8272244,"('uninfluential', 'influential')",-0.46963203,-0.6746115,-1.0404966,-1.2509179,-0.2104213
87,-0.118525915,-0.21009386,"('unsuccessful', 'successful')",0.8067648,0.8570067,0.3441194,0.3234564,-0.020663
88,-0.4665514,-0.66386634,"('low', 'eminent')",-0.45865536,-0.57541347,-0.4626034,-0.6196399,-0.1570365
