,clorox_male,clorox_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.7081334,-0.8284672,"('unsociable', 'sociable')",-0.26705387,-0.37813237,-0.4875937,-0.6032998,-0.1157061
1,-1.2184128,-1.3201232,"('unfriendly', 'friendly')",0.8632332,0.8054559,-0.1775898,-0.2573336,-0.0797438
2,0.6647975,0.6297776,"('unlikable', 'likable')",1.2570764,1.3968246,0.9609369,1.0133011,0.0523642
3,-0.58167785,-0.4449002,"('repellent', 'pleasant')",0.6529762,0.6432138,0.0356492,0.0991568,0.0635076
4,-0.09544204,-0.096007854,"('disliked', 'liked')",-6.4070153,-6.3139625,-3.2512286,-3.2049851,0.0462435
5,-1.1327248,-1.1079186,"('distant', 'outgoing')",-1.2274247,-1.023555,-1.1800747,-1.0657368,0.1143379
6,-1.5198513,-1.464692,"('distant', 'open')",-1.1810033,-0.97535604,-1.3504274,-1.220024,0.1304034
7,-0.7665851,-0.66874003,"('insensitive', 'sensitive')",-0.5921127,-0.54253024,-0.6793489,-0.6056352,0.0737137
8,-0.9732105,-1.0475317,"('unaffectionate', 'affectionate')",0.36177546,0.44704115,-0.3057175,-0.3002453,0.0054722
9,-1.4397887,-1.500212,"('unaffectionate', 'caring')",0.74435496,0.77163684,-0.3477169,-0.3642876,-0.0165707
10,-0.37560433,-0.36917275,"('unsympathetic', 'sympathetic')",-0.2572848,-0.3272841,-0.3164446,-0.3482284,-0.0317838
11,0.05474257,0.031137634,"('unhelpful', 'helpful')",2.3666463,2.3933287,1.2106944,1.2122332,0.0015388
12,-0.7576554,-0.64967775,"('unsupportive', 'supportive')",-2.1950545,-2.0147955,-1.476355,-1.3322366,0.1441184
13,-0.5110187,-0.5478928,"('impolite', 'polite')",-0.3624308,-0.35973918,-0.4367248,-0.453816,-0.0170912
14,0.44316465,0.4646595,"('antisocial', 'social')",-0.14203304,-0.35205227,0.1505658,0.0563036,-0.0942622
15,-0.1844747,-0.27975845,"('boring', 'funny')",0.8718539,0.91907847,0.3436896,0.31966,-0.0240296
16,-0.43980518,-0.44513714,"('unpopular', 'popular')",0.3390919,0.29108414,-0.0503566,-0.0770265,-0.0266699
17,-0.26378667,-0.17324714,"('nasty', 'nice')",-0.056734435,-0.09348634,-0.1602606,-0.1333667,0.0268939
18,-0.6977428,-0.5924892,"('disagreeable', 'welcoming')",-1.2158372,-1.1461657,-0.95679,-0.8693274,0.0874626
19,-1.6880076,-1.6651168,"('inhospitable', 'hospitable')",-0.48097202,-0.3668173,-1.0844898,-1.015967,0.0685228
